T, CaO, SiO2, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, C_s, O_s, H_s, Portlandite, AmorfSi, Calcite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,6.377860e-01,6.499064e-01,3.935725e-01,1.442353e-01,9.791972e+00,1.343943e-01,1.434227e-04,5.300514e-04,3.517208e-06,1.352132e-03,2.791443e-04,6.376426e-01,6.493763e-01,3.935690e-01,3.272014e+00,1.096962e+00,0.000000e+00,2.877308e-01,3.935690e-01,4.529728e-02,2.440736e-01,3.616455e-01,5.484808e-01,4.285787e+01,1.873956e-01
2.500000e+01,1.725258e+00,2.475960e-01,7.504982e-01,1.233792e-01,1.247261e+01,1.003897e-01,2.037424e-03,3.105639e-06,6.601282e-07,4.080716e-03,4.067522e-03,1.723221e+00,2.475929e-01,7.504975e-01,5.001871e+00,2.564939e+00,5.698843e-01,0.000000e+00,7.504975e-01,5.030403e-02,4.028387e-01,2.475929e-01,7.125852e-01,6.904723e+01,3.047510e-01
2.500000e+01,5.056485e-01,5.911943e-01,6.017447e-01,6.082996e-02,4.972134e+00,6.534829e-02,2.818403e-03,1.174590e-04,9.891460e-02,2.037034e-01,5.637714e-03,5.028301e-01,5.910768e-01,5.028301e-01,2.690644e+00,0.000000e+00,0.000000e+00,5.910768e-01,5.028301e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.571276e+01,0.000000e+00
2.500000e+01,1.568927e-01,2.658814e-01,5.052775e-01,8.114257e-02,4.712677e+00,9.705906e-02,5.742500e-03,1.569917e-04,3.541273e-01,7.200572e-01,1.148817e-02,1.511502e-01,2.657244e-01,1.511502e-01,9.848994e-01,0.000000e+00,0.000000e+00,2.657244e-01,1.511502e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.328859e+01,0.000000e+00
2.500000e+01,7.298723e-01,5.957350e-01,5.598829e-01,5.080093e-02,9.791971e+00,4.393407e-02,4.688276e-05,1.732960e-04,1.149597e-06,4.433980e-04,9.124803e-05,7.298254e-01,5.955617e-01,5.598818e-01,3.422609e+00,7.637929e-01,0.000000e+00,3.437550e-01,5.598818e-01,3.153961e-02,1.699437e-01,2.518067e-01,3.818964e-01,4.455758e+01,1.304799e-01
2.500000e+01,1.049761e+00,3.561346e-01,2.803068e-01,1.378245e-01,1.247261e+01,1.161110e-01,2.356491e-03,3.593167e-06,7.635055e-07,4.719458e-03,4.704507e-03,1.047405e+00,3.561310e-01,2.803060e-01,3.532908e+00,2.425259e+00,1.876660e-01,0.000000e+00,2.803060e-01,7.235597e-02,5.794325e-01,3.561310e-01,1.024964e+00,4.890317e+01,4.383457e-01
2.500000e+01,1.397230e+00,5.028845e-01,6.254783e-01,1.492339e-01,1.237280e+01,1.245105e-01,1.947805e-03,5.591750e-06,8.317804e-07,3.904295e-03,3.883286e-03,1.395282e+00,5.028789e-01,6.254775e-01,5.030434e+00,2.756879e+00,0.000000e+00,0.000000e+00,6.254775e-01,9.821678e-02,7.698047e-01,5.028789e-01,1.378439e+00,6.645306e+01,5.795824e-01
2.500000e+01,1.619795e+00,6.506581e-01,3.036227e-01,1.499548e-01,1.247261e+01,1.117476e-01,2.267935e-03,3.458528e-06,7.348137e-07,4.542179e-03,4.527714e-03,1.617527e+00,6.506546e-01,3.036220e-01,5.653975e+00,4.255789e+00,2.552766e-01,0.000000e+00,3.036220e-01,1.321950e-01,1.058628e+00,6.506546e-01,1.872618e+00,7.875006e+01,8.008616e-01
2.500000e+01,1.150944e+00,6.700035e-01,6.621312e-01,1.289165e-01,1.086897e+01,1.094509e-01,1.005126e-04,1.110828e-04,1.461692e-06,4.183718e-04,1.815405e-04,1.150843e+00,6.698924e-01,6.621297e-01,4.896080e+00,2.162385e+00,0.000000e+00,0.000000e+00,6.621297e-01,8.713382e-02,4.887137e-01,6.698924e-01,1.081192e+00,6.255630e+01,3.875432e-01
2.500000e+01,1.168915e+00,6.394487e-01,4.960353e-01,1.184965e-01,1.168155e+01,9.442501e-02,2.761554e-04,2.376639e-05,7.859914e-07,5.886370e-04,5.227538e-04,1.168639e+00,6.394249e-01,4.960345e-01,4.776671e+00,2.674227e+00,0.000000e+00,0.000000e+00,4.960345e-01,1.002258e-01,6.726043e-01,6.394249e-01,1.337113e+00,6.113429e+01,4.918356e-01
2.500000e+01,1.554156e+00,6.487056e-01,4.914088e-01,9.756381e-02,1.247261e+01,6.389405e-02,1.296739e-03,1.977301e-06,4.201443e-07,2.597941e-03,2.588814e-03,1.552859e+00,6.487036e-01,4.914084e-01,5.706083e+00,3.745999e+00,5.996767e-03,0.000000e+00,4.914084e-01,1.317986e-01,1.055454e+00,6.487036e-01,1.867003e+00,7.726737e+01,7.984602e-01
2.500000e+01,3.549258e-01,3.855565e-01,7.074774e-01,1.225692e-01,4.814420e+00,1.388336e-01,7.337746e-03,2.368311e-04,3.598893e-01,7.349316e-01,1.467890e-02,3.475881e-01,3.853197e-01,3.475881e-01,1.813403e+00,0.000000e+00,0.000000e+00,3.853197e-01,3.475881e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.401209e+01,0.000000e+00
2.500000e+01,8.652116e-01,5.825725e-01,6.931739e-01,1.049177e-01,9.791968e+00,9.798631e-02,1.045421e-04,3.863944e-04,2.563516e-06,9.861934e-04,2.034708e-04,8.651071e-01,5.821861e-01,6.931713e-01,3.802195e+00,7.727460e-01,0.000000e+00,3.274277e-01,6.931713e-01,3.190931e-02,1.719357e-01,2.547584e-01,3.863730e-01,4.917006e+01,1.320094e-01
2.500000e+01,1.200535e-01,6.556555e-01,1.344090e-01,1.109392e-01,5.673449e+00,1.117559e-01,1.718338e-03,2.142593e-04,1.607384e-02,3.601442e-02,3.435767e-03,1.183352e-01,6.554412e-01,1.183352e-01,1.665888e+00,0.000000e+00,0.000000e+00,6.554412e-01,1.183352e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.337839e+01,0.000000e+00
2.500000e+01,5.775927e-01,4.734391e-01,7.279493e-01,5.085615e-02,4.807326e+00,5.778750e-02,3.080117e-03,9.827120e-05,1.534367e-01,3.132329e-01,6.161682e-03,5.745126e-01,4.733408e-01,5.745126e-01,2.670219e+00,0.000000e+00,0.000000e+00,4.733408e-01,5.745126e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.494593e+01,0.000000e+00
2.500000e+01,4.873429e-01,4.721817e-01,6.472554e-01,7.512850e-02,4.892993e+00,8.257097e-02,3.956914e-03,1.450993e-04,1.638694e-01,3.359456e-01,7.915390e-03,4.833860e-01,4.720366e-01,4.833860e-01,2.394231e+00,0.000000e+00,0.000000e+00,4.720366e-01,4.833860e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.154244e+01,0.000000e+00
2.500000e+01,1.412054e+00,4.941841e-01,7.296663e-01,1.359334e-01,1.218149e+01,1.134785e-01,1.088142e-03,9.193708e-06,7.877490e-07,2.189093e-03,2.157978e-03,1.410966e+00,4.941749e-01,7.296655e-01,5.108498e+00,2.499703e+00,0.000000e+00,0.000000e+00,7.296655e-01,9.041416e-02,6.813003e-01,4.941749e-01,1.249852e+00,6.608798e+01,4.982034e-01
2.500000e+01,2.426334e-01,5.106276e-01,7.417195e-01,9.851006e-02,4.671863e+00,1.212328e-01,7.460266e-03,1.907735e-04,5.065464e-01,1.028399e+00,1.492490e-02,2.351731e-01,5.104368e-01,2.351731e-01,1.726393e+00,0.000000e+00,0.000000e+00,5.104368e-01,2.351731e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.348855e+01,0.000000e+00
2.500000e+01,6.524238e-01,5.156746e-01,1.464426e-01,1.051533e-01,1.157263e+01,8.665663e-02,2.012804e-04,2.706702e-05,7.658368e-07,4.464340e-04,3.749758e-04,6.522225e-01,5.156475e-01,1.464418e-01,3.003843e+00,2.054883e+00,0.000000e+00,0.000000e+00,1.464418e-01,7.785485e-02,5.057807e-01,5.156475e-01,1.027442e+00,3.875320e+01,3.786405e-01
2.500000e+01,1.011570e-01,4.664538e-01,6.862065e-01,1.489326e-01,4.734924e+00,1.757145e-01,1.015956e-02,2.880365e-04,5.952091e-01,1.211318e+00,2.032454e-02,9.099744e-02,4.661658e-01,9.099744e-02,1.205324e+00,0.000000e+00,0.000000e+00,4.661658e-01,9.099744e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.687971e+01,0.000000e+00
2.500000e+01,1.314460e+00,6.230490e-01,3.571315e-01,1.217821e-01,1.237658e+01,9.104161e-02,1.438250e-03,4.035214e-06,6.078032e-07,2.883329e-03,2.867586e-03,1.313022e+00,6.230450e-01,3.571309e-01,4.984224e+00,3.421701e+00,0.000000e+00,0.000000e+00,3.571309e-01,1.218606e-01,9.558909e-01,6.230450e-01,1.710850e+00,6.700266e+01,7.200113e-01
2.500000e+01,3.068719e-01,5.675793e-01,7.128901e-01,1.039241e-01,4.736299e+00,1.225129e-01,7.073279e-03,2.009854e-04,4.130915e-01,8.407354e-01,1.415032e-02,2.997986e-01,5.673783e-01,2.997986e-01,2.034152e+00,0.000000e+00,0.000000e+00,5.673783e-01,2.997986e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.752673e+01,0.000000e+00
2.500000e+01,1.651253e+00,2.346795e-01,7.758466e-01,5.033835e-02,1.247261e+01,2.932270e-02,5.951083e-04,9.077413e-07,1.928154e-07,1.193347e-03,1.188076e-03,1.650658e+00,2.346786e-01,7.758464e-01,4.840110e+00,2.336804e+00,4.929846e-01,0.000000e+00,7.758464e-01,4.768020e-02,3.818269e-01,2.346786e-01,6.754171e-01,6.626820e+01,2.888553e-01
2.500000e+01,5.257655e-01,6.660234e-01,6.221181e-01,8.875343e-02,5.073223e+00,9.335403e-02,3.495276e-03,1.713622e-04,9.984788e-02,2.070314e-01,6.991343e-03,5.222702e-01,6.658520e-01,5.222702e-01,2.898515e+00,0.000000e+00,0.000000e+00,6.658520e-01,5.222702e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.859924e+01,0.000000e+00
2.500000e+01,1.358632e+00,3.827283e-01,1.339984e-01,1.336336e-01,1.247261e+01,1.031010e-01,2.092453e-03,3.191265e-06,6.779564e-07,4.190881e-03,4.177379e-03,1.356540e+00,3.827251e-01,1.339977e-01,4.091328e+00,3.402686e+00,5.998402e-01,0.000000e+00,1.339977e-01,7.775916e-02,6.227016e-01,3.827251e-01,1.101503e+00,5.954135e+01,4.710792e-01
2.500000e+01,1.313325e+00,6.311115e-01,4.725017e-02,6.413080e-02,1.247261e+01,2.713919e-02,5.507936e-04,8.398749e-07,1.784575e-07,1.104633e-03,1.099606e-03,1.312774e+00,6.311107e-01,4.724999e-02,4.724559e+00,4.110127e+00,2.386942e-01,0.000000e+00,4.724999e-02,1.282242e-01,1.026830e+00,6.311107e-01,1.816369e+00,6.695789e+01,7.768058e-01
2.500000e+01,5.179827e-01,3.366109e-01,8.683972e-01,9.173997e-02,4.741985e+00,1.077914e-01,6.185726e-03,1.774062e-04,3.566002e-01,7.259303e-01,1.237471e-02,5.117970e-01,3.364335e-01,5.117970e-01,2.208258e+00,0.000000e+00,0.000000e+00,3.364335e-01,5.117970e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.865928e+01,0.000000e+00
2.500000e+01,1.061103e+00,5.562204e-01,2.810787e-01,1.178322e-01,1.221234e+01,9.224115e-02,9.562347e-04,6.856531e-06,6.358237e-07,1.922518e-03,1.898597e-03,1.060147e+00,5.562135e-01,2.810781e-01,4.158252e+00,2.847044e+00,0.000000e+00,0.000000e+00,2.810781e-01,1.027530e-01,7.790687e-01,5.562135e-01,1.423522e+00,5.497652e+01,5.723170e-01
2.500000e+01,8.068432e-01,4.531033e-01,3.635293e-01,9.107624e-02,1.156819e+01,7.485578e-02,1.722962e-04,2.358591e-05,6.632357e-07,3.831796e-04,3.207703e-04,8.066709e-01,4.530797e-01,3.635286e-01,3.340877e+00,1.801979e+00,0.000000e+00,0.000000e+00,3.635286e-01,6.830484e-02,4.431423e-01,4.530797e-01,9.009897e-01,4.268472e+01,3.320939e-01
2.500000e+01,5.934135e-01,6.372437e-01,8.756169e-02,1.067487e-01,1.117681e+01,8.704527e-02,1.037675e-04,5.645610e-05,9.870403e-07,3.135853e-04,1.858629e-04,5.933097e-01,6.371872e-01,8.756070e-02,3.137028e+00,2.188444e+00,0.000000e+00,0.000000e+00,8.756070e-02,8.635878e-02,5.057490e-01,6.371872e-01,1.094222e+00,4.071912e+01,4.027004e-01
2.500000e+01,1.150628e-01,5.196954e-01,6.068490e-01,7.893175e-02,4.622174e+00,1.012345e-01,6.495926e-03,1.531171e-04,4.982821e-01,1.009866e+00,1.299593e-02,1.085669e-01,5.195423e-01,1.085669e-01,1.364785e+00,0.000000e+00,0.000000e+00,5.195423e-01,1.085669e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.907654e+01,0.000000e+00
2.500000e+01,7.691905e-01,5.935192e-01,9.254888e-01,6.079329e-02,4.843529e+00,6.802634e-02,3.470403e-03,1.174419e-04,1.597687e-01,3.267159e-01,6.942327e-03,7.657201e-01,5.934018e-01,7.657201e-01,3.483964e+00,0.000000e+00,0.000000e+00,5.934018e-01,7.657201e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.548976e+01,0.000000e+00
2.500000e+01,8.452918e-01,3.668533e-01,9.653281e-02,1.175322e-01,1.247261e+01,9.591961e-02,1.946704e-03,2.967998e-06,6.307341e-07,3.899105e-03,3.886407e-03,8.433451e-01,3.668503e-01,9.653218e-02,2.975864e+00,2.411508e+00,1.499399e-01,0.000000e+00,9.653218e-02,7.453384e-02,5.968730e-01,3.668503e-01,1.055814e+00,4.184204e+01,4.515396e-01
2.500000e+01,5.393562e-01,6.144223e-01,8.235878e-01,6.876136e-02,4.722149e+00,8.175778e-02,4.790662e-03,1.330136e-04,2.890223e-01,5.878952e-01,9.583927e-03,5.345655e-01,6.142893e-01,5.345655e-01,2.832275e+00,0.000000e+00,0.000000e+00,6.142893e-01,5.345655e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.755803e+01,0.000000e+00
2.500000e+01,3.254112e-01,3.457179e-01,2.352281e-01,6.882593e-02,9.791970e+00,6.519717e-02,6.956532e-05,2.571132e-04,1.705741e-06,6.569010e-04,1.353957e-04,3.253416e-01,3.454608e-01,2.352264e-01,1.689222e+00,4.050129e-01,0.000000e+00,2.119364e-01,2.352264e-01,1.672436e-02,9.011524e-02,1.335244e-01,2.025065e-01,2.221000e+01,6.918898e-02
2.500000e+01,2.440289e-01,5.157737e-01,4.505237e-01,9.290801e-02,4.881619e+00,1.025055e-01,4.984642e-03,1.794461e-04,2.114794e-01,4.332901e-01,9.971301e-03,2.390443e-01,5.155943e-01,2.390443e-01,1.748321e+00,0.000000e+00,0.000000e+00,5.155943e-01,2.390443e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.378109e+01,0.000000e+00
2.500000e+01,1.292475e-01,5.162974e-01,1.510016e-01,9.693661e-02,5.513278e+00,9.809692e-02,1.914763e-03,1.871985e-04,2.366886e-02,5.154338e-02,3.828982e-03,1.273327e-01,5.161102e-01,1.273327e-01,1.414219e+00,0.000000e+00,0.000000e+00,5.161102e-01,1.273327e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.967010e+01,0.000000e+00
2.500000e+01,2.122969e-01,2.440358e-01,5.688939e-01,1.264176e-01,4.819462e+00,1.428773e-01,7.505977e-03,2.442573e-04,3.641030e-01,7.437101e-01,1.501540e-02,2.047909e-01,2.437915e-01,2.047909e-01,1.101956e+00,0.000000e+00,0.000000e+00,2.437915e-01,2.047909e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.463370e+01,0.000000e+00
2.500000e+01,3.234917e-01,4.122131e-01,4.431756e-01,1.204694e-01,5.097342e+00,1.262075e-01,4.564683e-03,2.325974e-04,1.242486e-01,2.580942e-01,9.130290e-03,3.189270e-01,4.119805e-01,3.189270e-01,1.780742e+00,0.000000e+00,0.000000e+00,4.119805e-01,3.189270e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.372669e+01,0.000000e+00
2.500000e+01,1.438352e+00,4.399861e-01,3.048661e-01,1.321856e-01,1.247261e+01,1.020030e-01,2.070167e-03,3.156317e-06,6.707363e-07,4.146266e-03,4.132890e-03,1.436282e+00,4.399829e-01,3.048654e-01,4.607827e+00,3.363698e+00,4.155551e-01,0.000000e+00,3.048654e-01,8.939237e-02,7.158613e-01,4.399829e-01,1.266294e+00,6.496023e+01,5.415553e-01
2.500000e+01,9.288044e-01,2.973575e-01,4.714777e-01,8.312682e-02,1.237671e+01,6.847695e-02,1.082159e-03,3.033586e-06,4.571489e-07,2.169948e-03,2.157615e-03,9.277222e-01,2.973545e-01,4.714772e-01,3.281958e+00,1.633145e+00,0.000000e+00,0.000000e+00,4.714772e-01,5.816216e-02,4.562450e-01,2.973545e-01,8.165723e-01,4.309778e+01,3.436656e-01
2.500000e+01,6.735180e-01,6.477015e-01,6.452799e-01,1.423659e-01,9.791970e+00,1.412707e-01,1.507471e-04,5.571360e-04,3.696957e-06,1.421113e-03,2.933990e-04,6.733673e-01,6.471444e-01,6.452762e-01,3.321334e+00,1.262521e-01,0.000000e+00,6.055217e-01,6.452762e-01,5.213376e-03,2.809105e-02,4.162266e-02,6.312603e-02,4.369203e+01,2.156785e-02
2.500000e+01,7.320054e-01,2.584961e-01,1.716327e-01,1.306099e-01,1.247261e+01,1.148618e-01,2.331139e-03,3.554668e-06,7.552913e-07,4.668706e-03,4.653894e-03,7.296743e-01,2.584925e-01,1.716319e-01,2.471348e+00,1.762849e+00,1.374696e-01,0.000000e+00,1.716319e-01,5.251854e-02,4.205727e-01,2.584925e-01,7.439549e-01,3.436176e+01,3.181669e-01
2.500000e+01,8.734836e-01,3.349640e-01,9.105324e-01,5.917596e-02,5.224139e+00,6.099683e-02,1.833148e-03,1.142577e-04,3.888195e-02,8.166077e-02,3.666426e-03,8.716505e-01,3.348497e-01,8.716505e-01,3.284651e+00,0.000000e+00,0.000000e+00,3.348497e-01,8.716505e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.190418e+01,0.000000e+00
2.500000e+01,3.799748e-01,2.153127e-01,1.730576e-01,9.552860e-02,1.153943e+01,8.792618e-02,1.909460e-04,2.930730e-05,7.923700e-07,4.301504e-04,3.540102e-04,3.797839e-01,2.152834e-01,1.730568e-01,1.579158e+00,8.453871e-01,0.000000e+00,0.000000e+00,1.730568e-01,3.214282e-02,2.067270e-01,2.152834e-01,4.226936e-01,2.017205e+01,1.559752e-01
2.500000e+01,7.755547e-01,4.068433e-01,3.839570e-02,7.919248e-02,1.247261e+01,5.682866e-02,1.153346e-03,1.758681e-06,3.736853e-07,2.310884e-03,2.302545e-03,7.744014e-01,4.068415e-01,3.839533e-02,2.909853e+00,2.489955e+00,7.406650e-02,0.000000e+00,3.839533e-02,8.265895e-02,6.619395e-01,4.068415e-01,1.170911e+00,4.081870e+01,5.007630e-01
2.500000e+01,1.671605e-01,5.777997e-01,8.387134e-03,1.449282e-01,9.791971e+00,1.385476e-01,1.478455e-04,5.464247e-04,3.625390e-06,1.393822e-03,2.877532e-04,1.670127e-01,5.772533e-01,8.383509e-03,1.694757e+00,7.129410e-01,0.000000e+00,3.422114e-01,8.383509e-03,2.943976e-02,1.586291e-01,2.350419e-01,3.564705e-01,2.321767e+01,1.217928e-01
2.500000e+01,2.312087e-01,3.168377e-01,7.102011e-01,6.610415e-02,4.587017e+00,8.777002e-02,5.773510e-03,1.284543e-04,4.847659e-01,9.813396e-01,1.155081e-02,2.254352e-01,3.167092e-01,2.254352e-01,1.309724e+00,0.000000e+00,0.000000e+00,3.167092e-01,2.254352e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.751079e+01,0.000000e+00
2.500000e+01,7.209132e-01,4.715202e-01,9.093997e-01,7.414309e-02,4.846461e+00,8.286854e-02,4.212267e-03,1.432288e-04,1.926988e-01,3.941114e-01,8.426370e-03,7.167009e-01,4.713770e-01,7.167009e-01,3.092857e+00,0.000000e+00,0.000000e+00,4.713770e-01,7.167009e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.014056e+01,0.000000e+00
2.500000e+01,1.285769e+00,6.653886e-01,5.562909e-01,5.056219e-02,1.174777e+01,2.477741e-02,8.390114e-05,5.456037e-06,1.996190e-07,1.773624e-04,1.602999e-04,1.285685e+00,6.653831e-01,5.562907e-01,5.160586e+00,2.863106e+00,0.000000e+00,0.000000e+00,5.562907e-01,1.066715e-01,7.293944e-01,6.653831e-01,1.431553e+00,6.607262e+01,5.276508e-01
2.500000e+01,1.129905e+00,2.253081e-01,6.309918e-02,1.406028e-01,1.247261e+01,1.164815e-01,2.364012e-03,3.605767e-06,7.659410e-07,4.734515e-03,4.719520e-03,1.127541e+00,2.253045e-01,6.309841e-02,3.050652e+00,2.692611e+00,6.978675e-01,0.000000e+00,6.309841e-02,4.577564e-02,3.665750e-01,2.253045e-01,6.484380e-01,4.586558e+01,2.773172e-01
2.500000e+01,5.262532e-01,2.906450e-01,8.040503e-01,8.580532e-02,4.784000e+00,9.858145e-02,5.399323e-03,1.658415e-04,2.831964e-01,5.775265e-01,1.080129e-02,5.208539e-01,2.904792e-01,5.208539e-01,2.143520e+00,0.000000e+00,0.000000e+00,2.904792e-01,5.208539e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.766111e+01,0.000000e+00
2.500000e+01,6.904348e-01,5.211893e-01,4.315299e-01,1.436171e-01,9.791970e+00,1.331809e-01,1.421096e-04,5.252234e-04,3.484887e-06,1.339821e-03,2.765888e-04,6.902927e-01,5.206641e-01,4.315264e-01,3.176172e+00,1.162996e+00,0.000000e+00,1.372482e-01,4.315264e-01,4.802407e-02,2.587663e-01,3.834158e-01,5.814981e-01,4.109840e+01,1.986764e-01
2.500000e+01,1.186809e+00,6.172686e-01,2.628249e-01,1.376200e-01,1.233149e+01,1.077941e-01,1.515478e-03,5.567571e-06,7.253808e-07,3.039549e-03,3.018970e-03,1.185294e+00,6.172630e-01,2.628242e-01,4.605791e+00,3.320645e+00,0.000000e+00,0.000000e+00,2.628242e-01,1.187287e-01,9.224693e-01,6.172630e-01,1.660323e+00,6.185935e+01,6.905921e-01
2.500000e+01,1.161666e+00,5.216712e-01,8.818711e-01,1.485665e-01,9.791971e+00,1.372860e-01,1.465044e-04,5.414301e-04,3.592860e-06,1.381121e-03,2.851420e-04,1.161519e+00,5.211298e-01,8.818675e-01,4.595946e+00,1.256865e+00,0.000000e+00,1.067675e-01,8.818675e-01,5.190022e-02,2.796520e-01,4.143623e-01,6.284323e-01,5.855686e+01,2.147121e-01
2.500000e+01,1.427069e+00,2.256323e-01,9.118224e-01,1.082296e-01,1.247261e+01,9.400371e-02,1.907821e-03,2.909038e-06,6.181358e-07,3.821265e-03,3.808780e-03,1.425161e+00,2.256294e-01,9.118218e-01,4.495672e+00,1.591218e+00,1.462357e-01,0.000000e+00,9.118218e-01,4.584165e-02,3.671037e-01,2.256294e-01,6.493731e-01,5.900489e+01,2.777171e-01
2.500000e+01,9.178357e-01,3.927465e-01,5.396823e-01,9.316118e-02,1.154304e+01,7.925916e-02,1.733800e-04,2.623283e-05,7.127354e-07,3.900766e-04,3.216110e-04,9.176623e-01,3.927203e-01,5.396816e-01,3.554776e+00,1.544619e+00,0.000000e+00,0.000000e+00,5.396816e-01,5.870589e-02,3.779807e-01,3.927203e-01,7.723096e-01,4.509831e+01,2.849429e-01
2.500000e+01,1.209286e+00,3.230008e-01,3.069772e-01,1.207368e-01,1.247261e+01,9.734846e-02,1.975703e-03,3.013243e-06,6.401295e-07,3.957160e-03,3.944299e-03,1.207310e+00,3.229978e-01,3.069766e-01,3.771673e+00,2.608828e+00,3.748097e-01,0.000000e+00,3.069766e-01,6.562422e-02,5.255240e-01,3.229978e-01,9.296044e-01,5.306582e+01,3.975635e-01
2.500000e+01,5.739492e-01,5.407702e-01,4.179520e-01,1.127821e-01,9.791970e+00,1.065030e-01,1.136396e-04,4.200134e-04,2.786463e-06,1.071828e-03,2.211780e-04,5.738356e-01,5.403502e-01,4.179492e-01,2.840741e+00,7.006139e-01,0.000000e+00,3.093723e-01,4.179492e-01,2.893073e-02,1.558863e-01,2.309779e-01,3.503069e-01,3.716774e+01,1.196869e-01
2.500000e+01,1.715998e+00,5.552028e-01,6.731309e-01,1.447549e-01,1.247261e+01,1.136255e-01,2.306048e-03,3.516367e-06,7.471615e-07,4.618476e-03,4.603802e-03,1.713692e+00,5.551993e-01,6.731302e-01,5.905484e+00,3.470267e+00,1.372412e-01,0.000000e+00,6.731302e-01,1.128011e-01,9.033206e-01,5.551993e-01,1.597892e+00,7.982535e+01,6.833699e-01
2.500000e+01,5.911409e-01,6.337550e-01,8.637321e-01,5.300379e-02,4.668210e+00,6.541082e-02,4.038537e-03,1.026569e-04,2.766297e-01,5.615451e-01,8.079453e-03,5.871024e-01,6.336523e-01,5.871024e-01,3.028612e+00,0.000000e+00,0.000000e+00,6.336523e-01,5.871024e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.005996e+01,0.000000e+00
2.500000e+01,1.294144e+00,2.061073e-01,2.535615e-01,1.281209e-01,1.247261e+01,1.048874e-01,2.128707e-03,3.246652e-06,6.897021e-07,4.263458e-03,4.249757e-03,1.292015e+00,2.061041e-01,2.535608e-01,3.507642e+00,2.592594e+00,7.031189e-01,0.000000e+00,2.535608e-01,4.187465e-02,3.353355e-01,2.061041e-01,5.931782e-01,5.132982e+01,2.536842e-01
2.500000e+01,1.180934e+00,5.277499e-01,8.501026e-01,6.691658e-02,9.791971e+00,5.354149e-02,5.713215e-05,2.111546e-04,1.400975e-06,5.398417e-04,1.111967e-04,1.180877e+00,5.275387e-01,8.501012e-01,4.679474e+00,1.486634e+00,0.000000e+00,3.742616e-02,8.501012e-01,6.138819e-02,3.307757e-01,4.901126e-01,7.433172e-01,5.955722e+01,2.539640e-01
2.500000e+01,9.763223e-01,6.779270e-01,9.508649e-01,6.659749e-02,9.791970e+00,6.558922e-02,6.998504e-05,2.586589e-04,1.716113e-06,6.608412e-04,1.362123e-04,9.762523e-01,6.776683e-01,9.508632e-01,4.290370e+00,1.141086e-01,0.000000e+00,6.400491e-01,9.508632e-01,4.711935e-03,2.538913e-02,3.761927e-02,5.705431e-02,5.575872e+01,1.949334e-02
2.500000e+01,9.478695e-01,4.622124e-01,3.830632e-01,8.021772e-02,1.193917e+01,6.093089e-02,3.218315e-04,8.943725e-06,4.537457e-07,6.568568e-04,6.284606e-04,9.475477e-01,4.622035e-01,3.830627e-01,3.709695e+00,2.143230e+00,0.000000e+00,0.000000e+00,3.830627e-01,7.873149e-02,5.644849e-01,4.622035e-01,1.071615e+00,4.779962e+01,4.040647e-01
2.500000e+01,3.627622e-01,5.880198e-01,6.190504e-01,8.792375e-02,4.810983e+00,9.974292e-02,5.293341e-03,1.698930e-04,2.615815e-01,5.340928e-01,1.058915e-02,3.574689e-01,5.878499e-01,3.574689e-01,2.248106e+00,0.000000e+00,0.000000e+00,5.878499e-01,3.574689e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.025040e+01,0.000000e+00
