T, CaO, SiO2, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, C_s, O_s, H_s, Portlandite, AmorfSi, Calcite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.698831e+00,3.597600e-01,1.926127e-01,1.323636e-01,1.247261e+01,9.726707e-02,1.974050e-03,3.011692e-06,6.395924e-07,3.953851e-03,3.940997e-03,1.696857e+00,3.597570e-01,1.926121e-01,4.755907e+00,3.908624e+00,9.189129e-01,0.000000e+00,1.926121e-01,7.309267e-02,5.853320e-01,3.597570e-01,1.035399e+00,7.016864e+01,4.428087e-01
2.500000e+01,1.353667e+00,2.528581e-01,4.519210e-01,7.794679e-02,1.247261e+01,5.608725e-02,1.138300e-03,1.737227e-06,3.688095e-07,2.280763e-03,2.272503e-03,1.352529e+00,2.528564e-01,4.519206e-01,3.979022e+00,2.433879e+00,4.892056e-01,0.000000e+00,4.519206e-01,5.137342e-02,4.114025e-01,2.528564e-01,7.277337e-01,5.583041e+01,3.112295e-01
2.500000e+01,6.050804e-01,5.927808e-01,8.810986e-01,1.073371e-01,4.843475e+00,1.201104e-01,6.127954e-03,2.073565e-04,2.821462e-01,5.769663e-01,1.225859e-02,5.989524e-01,5.925734e-01,5.989524e-01,2.982004e+00,0.000000e+00,0.000000e+00,5.925734e-01,5.989524e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.930634e+01,0.000000e+00
2.500000e+01,8.457052e-01,2.356863e-01,8.679689e-01,7.753364e-02,5.442807e+00,7.869331e-02,1.706788e-03,1.497220e-04,2.397049e-02,5.165583e-02,3.413253e-03,8.439984e-01,2.355366e-01,8.439984e-01,3.003068e+00,0.000000e+00,0.000000e+00,2.355366e-01,8.439984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.800280e+01,0.000000e+00
2.500000e+01,1.593905e-01,6.930539e-01,8.883161e-01,8.559095e-02,4.550667e+00,1.184769e-01,7.955382e-03,1.667291e-04,7.368810e-01,1.490011e+00,1.591623e-02,1.514351e-01,6.928872e-01,1.514351e-01,1.840080e+00,0.000000e+00,0.000000e+00,6.928872e-01,1.514351e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.568683e+01,0.000000e+00
2.500000e+01,1.238547e-01,4.179806e-01,9.578944e-01,6.645483e-02,4.470403e+00,1.038810e-01,7.119005e-03,1.307070e-04,8.411587e-01,1.696822e+00,1.424338e-02,1.167357e-01,4.178499e-01,1.167357e-01,1.185907e+00,0.000000e+00,0.000000e+00,4.178499e-01,1.167357e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.642916e+01,0.000000e+00
2.500000e+01,1.091579e+00,5.869396e-01,1.398720e-01,7.449171e-02,1.246567e+01,4.421556e-02,8.811848e-04,1.406625e-06,2.910445e-07,1.766115e-03,1.759070e-03,1.090698e+00,5.869382e-01,1.398717e-01,4.227648e+00,3.366660e+00,0.000000e+00,0.000000e+00,1.398717e-01,1.189113e-01,9.508261e-01,5.869382e-01,1.683330e+00,5.827551e+01,7.195400e-01
2.500000e+01,1.221727e+00,2.737467e-01,3.000792e-01,1.296464e-01,1.247261e+01,1.070343e-01,2.172278e-03,3.311049e-06,7.038212e-07,4.350681e-03,4.336746e-03,1.219555e+00,2.737434e-01,3.000785e-01,3.629136e+00,2.523876e+00,4.740901e-01,0.000000e+00,3.000785e-01,5.561709e-02,4.453861e-01,2.737434e-01,7.878477e-01,5.161965e+01,3.369385e-01
2.500000e+01,1.544905e+00,2.860133e-01,7.764300e-01,1.445061e-01,1.247261e+01,1.244031e-01,2.524781e-03,3.850942e-06,8.180313e-07,5.056360e-03,5.040480e-03,1.542380e+00,2.860094e-01,7.764292e-01,4.791015e+00,2.247516e+00,3.006078e-01,0.000000e+00,7.764292e-01,5.810921e-02,4.653432e-01,2.860094e-01,8.231500e-01,6.459195e+01,3.520362e-01
2.500000e+01,6.568122e-01,3.802120e-01,4.895127e-01,1.021115e-01,9.791971e+00,9.537105e-02,1.017741e-04,3.761311e-04,2.495830e-06,9.600696e-04,1.980833e-04,6.567104e-01,3.798359e-01,4.895102e-01,2.771134e+00,7.514628e-01,0.000000e+00,1.320942e-01,4.895102e-01,3.103045e-02,1.672002e-01,2.477417e-01,3.757314e-01,3.559576e+01,1.283735e-01
2.500000e+01,7.621349e-01,5.580236e-01,2.038221e-01,1.255371e-01,1.160281e+01,1.052530e-01,2.602170e-04,3.097972e-05,9.142526e-07,5.694703e-04,4.869308e-04,7.618747e-01,5.579926e-01,2.038212e-01,3.412362e+00,2.253719e+00,0.000000e+00,0.000000e+00,2.038212e-01,8.512150e-02,5.580535e-01,5.579926e-01,1.126860e+00,4.395398e+01,4.148689e-01
2.500000e+01,3.363953e-01,3.146540e-01,2.280277e-01,5.117518e-02,9.791971e+00,4.680399e-02,4.994472e-05,1.845984e-04,1.224766e-06,4.721948e-04,9.720750e-05,3.363454e-01,3.144694e-01,2.280265e-01,1.664751e+00,4.868271e-01,0.000000e+00,1.539726e-01,2.280265e-01,2.010275e-02,1.083189e-01,1.604968e-01,2.434136e-01,2.175311e+01,8.316543e-02
2.500000e+01,1.516005e+00,5.575454e-01,9.131898e-01,1.090352e-01,1.172466e+01,8.765371e-02,2.818756e-04,2.022795e-05,7.140240e-07,5.941834e-04,5.368476e-04,1.515723e+00,5.575252e-01,9.131891e-01,5.644953e+00,2.375603e+00,0.000000e+00,0.000000e+00,9.131891e-01,8.868565e-02,6.025340e-01,5.575252e-01,1.187801e+00,7.158721e+01,4.373479e-01
2.500000e+01,2.339491e-01,6.383725e-01,1.668597e-01,6.294913e-02,9.791970e+00,6.025361e-02,6.429396e-05,2.376204e-04,1.576700e-06,6.072560e-04,1.251356e-04,2.338848e-01,6.381349e-01,1.668581e-01,1.994493e+00,3.012440e-01,0.000000e+00,5.388210e-01,1.668581e-01,1.243939e-02,6.702668e-02,9.931392e-02,1.506220e-01,2.727473e+01,5.146196e-02
2.500000e+01,6.268083e-01,5.102456e-01,7.554980e-02,1.013802e-01,1.172343e+01,8.182320e-02,2.624051e-04,1.892940e-05,6.669225e-07,5.534375e-04,4.996795e-04,6.265459e-01,5.102267e-01,7.554913e-02,2.884559e+00,2.172922e+00,0.000000e+00,0.000000e+00,7.554913e-02,8.112800e-02,5.509968e-01,5.102267e-01,1.086461e+00,3.742401e+01,4.000162e-01
2.500000e+01,1.145158e+00,4.490323e-01,8.462978e-01,1.075073e-01,9.791970e+00,9.544079e-02,1.018418e-04,3.763456e-04,2.497530e-06,9.606356e-04,1.982150e-04,1.145056e+00,4.486560e-01,8.462953e-01,4.406332e+00,1.342747e+00,0.000000e+00,5.979858e-03,8.462953e-01,5.544661e-02,2.987609e-01,4.426761e-01,6.713737e-01,5.588428e+01,2.293836e-01
2.500000e+01,2.411457e-01,6.600735e-01,4.047574e-01,8.287245e-02,4.912849e+00,9.050558e-02,4.226314e-03,1.600443e-04,1.678380e-01,3.444515e-01,8.454221e-03,2.369194e-01,6.599135e-01,2.369194e-01,2.030585e+00,0.000000e+00,0.000000e+00,6.599135e-01,2.369194e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.788787e+01,0.000000e+00
2.500000e+01,4.949212e-01,2.883135e-01,9.595382e-01,7.424386e-02,4.621136e+00,9.531277e-02,6.120816e-03,1.440296e-04,4.707378e-01,9.540092e-01,1.224548e-02,4.888004e-01,2.881695e-01,4.888004e-01,2.042740e+00,0.000000e+00,0.000000e+00,2.881695e-01,4.888004e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.641027e+01,0.000000e+00
2.500000e+01,1.673930e+00,4.933399e-01,7.976249e-01,6.609965e-02,1.247261e+01,3.925317e-02,7.966493e-04,1.214779e-06,2.581153e-07,1.596812e-03,1.590433e-03,1.673133e+00,4.933387e-01,7.976246e-01,5.747751e+00,2.985382e+00,7.283655e-02,0.000000e+00,7.976246e-01,1.002328e-01,8.026722e-01,4.933387e-01,1.419854e+00,7.667564e+01,6.072284e-01
2.500000e+01,1.395562e+00,4.730335e-01,2.115486e-01,8.942755e-02,1.247261e+01,5.752279e-02,1.167434e-03,1.780526e-06,3.782498e-07,2.339086e-03,2.330668e-03,1.394395e+00,4.730317e-01,2.115482e-01,4.538178e+00,3.549248e+00,4.132140e-01,0.000000e+00,2.115482e-01,9.610696e-02,7.696323e-01,4.730317e-01,1.361410e+00,6.443796e+01,5.822335e-01
2.500000e+01,1.683504e+00,5.035984e-01,1.752391e-01,6.083109e-02,1.247261e+01,2.234298e-02,4.534543e-04,6.915211e-07,1.469198e-07,9.097699e-04,9.052775e-04,1.683051e+00,5.035977e-01,1.752390e-01,5.178552e+00,4.275656e+00,6.884478e-01,0.000000e+00,1.752390e-01,1.023171e-01,8.193638e-01,5.035977e-01,1.449380e+00,7.497234e+01,6.198558e-01
2.500000e+01,8.439938e-01,6.736579e-01,7.717619e-01,8.979840e-02,9.791971e+00,8.690376e-02,9.273631e-05,3.427379e-04,2.274157e-06,8.750071e-04,1.804932e-04,8.439011e-01,6.733152e-01,7.717596e-01,3.896166e+00,3.242317e-01,0.000000e+00,5.664227e-01,7.717596e-01,1.338863e-02,7.214144e-02,1.068924e-01,1.621158e-01,5.083526e+01,5.538900e-02
2.500000e+01,2.067687e-01,6.858317e-01,8.782815e-01,5.968293e-02,4.491846e+00,8.985856e-02,6.150271e-03,1.169906e-04,6.776631e-01,1.367865e+00,1.230507e-02,2.006184e-01,6.857147e-01,2.006184e-01,1.973285e+00,0.000000e+00,0.000000e+00,6.857147e-01,2.006184e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.729537e+01,0.000000e+00
2.500000e+01,1.371659e+00,3.109730e-01,5.095924e-01,8.792494e-02,1.247261e+01,6.548461e-02,1.329021e-03,2.026195e-06,4.306041e-07,2.662565e-03,2.653262e-03,1.370330e+00,3.109710e-01,5.095920e-01,4.261228e+00,2.499545e+00,3.547819e-01,0.000000e+00,5.095920e-01,6.318070e-02,5.059562e-01,3.109710e-01,8.949906e-01,5.879474e+01,3.827602e-01
2.500000e+01,9.880855e-01,3.020918e-01,7.145254e-01,7.471172e-02,1.144391e+01,6.446471e-02,1.164878e-04,2.584538e-05,6.163079e-07,2.780001e-04,2.131778e-04,9.879690e-01,3.020660e-01,7.145248e-01,3.590398e+00,1.138495e+00,0.000000e+00,0.000000e+00,7.145248e-01,4.373862e-02,2.734442e-01,3.020660e-01,5.692474e-01,4.520264e+01,2.107922e-01
2.500000e+01,2.599502e-01,4.710287e-01,8.511093e-01,7.492753e-02,4.567688e+00,1.016299e-01,6.763537e-03,1.457750e-04,5.979226e-01,1.209668e+00,1.353163e-02,2.531867e-01,4.708829e-01,2.531867e-01,1.701326e+00,0.000000e+00,0.000000e+00,4.708829e-01,2.531867e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.300680e+01,0.000000e+00
2.500000e+01,1.648273e+00,6.091222e-01,7.230899e-01,1.310012e-01,1.235672e+01,1.012309e-01,1.519031e-03,4.805262e-06,6.781476e-07,3.045782e-03,3.027569e-03,1.646754e+00,6.091174e-01,7.230892e-01,5.968420e+00,3.314506e+00,0.000000e+00,0.000000e+00,7.230892e-01,1.182510e-01,9.236647e-01,6.091174e-01,1.657253e+00,7.880094e+01,6.939871e-01
2.500000e+01,1.238962e+00,4.096300e-01,5.462136e-01,6.407025e-02,1.247261e+01,4.242200e-02,8.609606e-04,1.312845e-06,2.789523e-07,1.725557e-03,1.718825e-03,1.238101e+00,4.096287e-01,5.462133e-01,4.354131e+00,2.408692e+00,2.541353e-02,0.000000e+00,5.462133e-01,8.322522e-02,6.664742e-01,4.096287e-01,1.178932e+00,5.821912e+01,5.041935e-01
2.500000e+01,5.504822e-01,5.945852e-01,3.168943e-01,1.260204e-01,9.791972e+00,1.166036e-01,1.244368e-04,4.598840e-04,3.051608e-06,1.173404e-03,2.421920e-04,5.503578e-01,5.941253e-01,3.168912e-01,2.897036e+00,1.049289e+00,0.000000e+00,2.481964e-01,3.168912e-01,4.332872e-02,2.334665e-01,3.459289e-01,5.246446e-01,3.801116e+01,1.792517e-01
2.500000e+01,2.523317e-01,4.765631e-01,7.322498e-01,7.926187e-02,4.628947e+00,1.010376e-01,6.449233e-03,1.537152e-04,4.863673e-01,9.859446e-01,1.290248e-02,2.458825e-01,4.764094e-01,2.458825e-01,1.690466e+00,0.000000e+00,0.000000e+00,4.764094e-01,2.458825e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.289730e+01,0.000000e+00
2.500000e+01,7.218967e-01,3.875818e-01,7.013204e-01,1.083753e-01,9.791970e+00,1.075789e-01,1.147968e-04,4.242716e-04,2.815074e-06,1.082685e-03,2.234302e-04,7.217819e-01,3.871575e-01,7.013176e-01,2.944719e+00,9.197462e-02,0.000000e+00,3.568354e-01,7.013176e-01,3.797946e-03,2.046432e-02,3.032216e-02,4.598731e-02,3.792571e+01,1.571215e-02
2.500000e+01,6.808969e-01,5.290233e-01,5.945349e-01,1.203295e-01,9.791971e+00,1.168730e-01,1.247173e-04,4.609337e-04,3.058451e-06,1.176071e-03,2.427381e-04,6.807722e-01,5.285624e-01,5.945318e-01,3.120759e+00,3.875976e-01,0.000000e+00,4.007795e-01,5.945318e-01,1.600522e-02,8.624034e-02,1.277829e-01,1.937988e-01,4.063988e+01,6.621390e-02
2.500000e+01,1.513784e+00,4.927522e-01,9.332151e-01,7.053476e-02,1.187133e+01,5.047929e-02,2.270375e-04,8.591535e-06,3.855332e-07,4.671751e-04,4.403668e-04,1.513557e+00,4.927436e-01,9.332147e-01,5.479458e+00,2.227969e+00,0.000000e+00,0.000000e+00,9.332147e-01,8.221900e-02,5.803422e-01,4.927436e-01,1.113984e+00,6.956429e+01,4.155523e-01
2.500000e+01,1.736126e+00,5.608162e-01,2.837804e-01,1.227355e-01,1.247261e+01,8.405825e-02,1.705975e-03,2.601755e-06,5.527375e-07,3.417191e-03,3.405814e-03,1.734420e+00,5.608136e-01,2.837798e-01,5.575842e+00,4.304471e+00,5.381849e-01,0.000000e+00,2.837798e-01,1.139418e-01,9.124552e-01,5.608136e-01,1.614051e+00,7.921022e+01,6.902803e-01
2.500000e+01,4.585414e-01,6.143642e-01,5.716390e-01,9.051776e-02,5.035166e+00,9.588491e-02,3.789099e-03,1.747718e-04,1.168867e-01,2.417036e-01,7.579196e-03,4.547523e-01,6.141894e-01,4.547523e-01,2.592636e+00,0.000000e+00,0.000000e+00,6.141894e-01,4.547523e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.460732e+01,0.000000e+00
2.500000e+01,4.313775e-01,5.735812e-01,7.563110e-01,5.762181e-02,4.645934e+00,7.238483e-02,4.556797e-03,1.116783e-04,3.294903e-01,6.683209e-01,9.116363e-03,4.268207e-01,5.734695e-01,4.268207e-01,2.427401e+00,0.000000e+00,0.000000e+00,5.734695e-01,4.268207e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.239481e+01,0.000000e+00
2.500000e+01,5.067323e-01,3.905557e-01,7.470914e-01,8.113602e-02,4.806811e+00,9.221582e-02,4.918162e-03,1.567828e-04,2.452773e-01,5.007076e-01,9.838638e-03,5.018141e-01,3.903989e-01,5.018141e-01,2.286240e+00,0.000000e+00,0.000000e+00,3.903989e-01,5.018141e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.985557e+01,0.000000e+00
2.500000e+01,1.229434e+00,5.418160e-01,2.348999e-01,1.359938e-01,1.247261e+01,1.060254e-01,2.151803e-03,3.281196e-06,6.971864e-07,4.309693e-03,4.295867e-03,1.227282e+00,5.418127e-01,2.348992e-01,4.450914e+00,3.340415e+00,1.108426e-01,0.000000e+00,2.348992e-01,1.100814e-01,8.815404e-01,5.418127e-01,1.559365e+00,6.155114e+01,6.668930e-01
2.500000e+01,1.050726e+00,3.630015e-01,4.128915e-01,1.007987e-01,1.247261e+01,8.124914e-02,1.648964e-03,2.514440e-06,5.342663e-07,3.303061e-03,3.291998e-03,1.049077e+00,3.629990e-01,4.128910e-01,3.691166e+00,2.180618e+00,4.557929e-02,0.000000e+00,4.128910e-01,7.375136e-02,5.906068e-01,3.629990e-01,1.044730e+00,4.972647e+01,4.467991e-01
2.500000e+01,4.850653e-01,5.148986e-01,5.165887e-01,1.201087e-01,5.468432e+00,1.217644e-01,2.541586e-03,2.319407e-04,3.406499e-02,7.367874e-02,5.082606e-03,4.825237e-01,5.146667e-01,4.825237e-01,2.476904e+00,0.000000e+00,0.000000e+00,5.146667e-01,4.825237e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.274686e+01,0.000000e+00
2.500000e+01,1.172130e+00,2.057261e-01,3.538328e-01,8.258210e-02,1.247261e+01,6.329903e-02,1.284664e-03,1.958406e-06,4.162327e-07,2.573767e-03,2.564708e-03,1.170845e+00,2.057241e-01,3.538324e-01,3.364339e+00,2.148761e+00,4.822956e-01,0.000000e+00,3.538324e-01,4.179746e-02,3.347174e-01,2.057241e-01,5.920848e-01,4.769833e+01,2.532166e-01
2.500000e+01,1.150148e+00,5.066627e-01,5.863649e-01,7.166629e-02,1.177201e+01,5.184028e-02,1.854046e-04,1.086280e-05,4.129669e-07,3.876417e-04,3.553712e-04,1.149963e+00,5.066518e-01,5.863645e-01,4.437121e+00,2.202251e+00,0.000000e+00,0.000000e+00,5.863645e-01,8.188405e-02,5.635981e-01,5.066518e-01,1.101126e+00,5.659850e+01,4.064725e-01
2.500000e+01,5.272060e-01,3.589867e-01,6.343618e-01,1.294102e-01,5.147123e+00,1.345945e-01,4.529384e-03,2.498606e-04,1.116852e-01,2.329312e-01,9.059458e-03,5.226766e-01,3.587368e-01,5.226766e-01,2.285504e+00,0.000000e+00,0.000000e+00,3.587368e-01,5.226766e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.970791e+01,0.000000e+00
2.500000e+01,1.156887e+00,4.445966e-01,9.557754e-02,1.197053e-01,1.247261e+01,9.070201e-02,1.840812e-03,2.807168e-06,5.964248e-07,3.687121e-03,3.675003e-03,1.155046e+00,4.445938e-01,9.557694e-02,3.851058e+00,3.231340e+00,3.361060e-01,0.000000e+00,9.557694e-02,9.032917e-02,7.233632e-01,4.445938e-01,1.279564e+00,5.502257e+01,5.472305e-01
2.500000e+01,1.793400e+00,4.901090e-01,2.298553e-01,1.431265e-01,1.247261e+01,1.040696e-01,2.112110e-03,3.221443e-06,6.843254e-07,4.230233e-03,4.216623e-03,1.791288e+00,4.901058e-01,2.298546e-01,5.405780e+00,4.349142e+00,7.640211e-01,0.000000e+00,2.298546e-01,9.957594e-02,7.974122e-01,4.901058e-01,1.410550e+00,7.826255e+01,6.032492e-01
2.500000e+01,1.607198e+00,3.059175e-01,8.543953e-01,5.097426e-02,1.247261e+01,3.056369e-02,6.202950e-04,9.457687e-07,2.009762e-07,1.243768e-03,1.238359e-03,1.606578e+00,3.059166e-01,8.543951e-01,5.062095e+00,2.269788e+00,2.544501e-01,0.000000e+00,8.543951e-01,6.215379e-02,4.977325e-01,3.059166e-01,8.804438e-01,6.775366e+01,3.765390e-01
2.500000e+01,3.735191e-01,3.446447e-01,9.490427e-01,1.370880e-01,4.718273e+00,1.633946e-01,9.612409e-03,2.652048e-04,5.851360e-01,1.190032e+00,1.923007e-02,3.639067e-01,3.443795e-01,3.639067e-01,1.780479e+00,0.000000e+00,0.000000e+00,3.443795e-01,3.639067e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.342754e+01,0.000000e+00
2.500000e+01,1.731408e-01,4.414808e-01,6.115460e-02,6.970854e-02,9.791969e+00,6.519710e-02,6.956195e-05,2.571028e-04,1.705768e-06,6.568735e-04,1.353888e-04,1.730712e-01,4.412237e-01,6.115289e-02,1.429327e+00,5.030045e-01,0.000000e+00,2.753935e-01,6.115289e-02,2.077077e-02,1.119183e-01,1.658302e-01,2.515023e-01,1.940563e+01,8.592904e-02
2.500000e+01,1.578036e+00,3.934989e-01,7.636851e-01,9.890430e-02,1.247261e+01,7.547870e-02,1.531852e-03,2.335367e-06,4.963216e-07,3.068613e-03,3.058195e-03,1.576504e+00,3.934966e-01,7.636846e-01,5.195963e+00,2.610192e+00,1.725926e-01,0.000000e+00,7.636846e-01,7.994762e-02,6.402270e-01,3.934966e-01,1.132504e+00,6.965173e+01,4.843373e-01
2.500000e+01,5.854325e-01,4.238746e-01,8.057677e-01,8.332417e-02,4.836213e+00,9.351254e-02,4.813767e-03,1.609752e-04,2.251490e-01,4.602505e-01,9.629675e-03,5.806187e-01,4.237136e-01,5.806187e-01,2.589283e+00,0.000000e+00,0.000000e+00,4.237136e-01,5.806187e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.373227e+01,0.000000e+00
2.500000e+01,1.651260e+00,6.580671e-01,6.306203e-01,5.628135e-02,1.239412e+01,2.347780e-02,3.881847e-04,9.778976e-07,1.562798e-07,7.795460e-04,7.741859e-04,1.650872e+00,6.580661e-01,6.306201e-01,6.050330e+00,3.644172e+00,0.000000e+00,0.000000e+00,6.306201e-01,1.295779e-01,1.020252e+00,6.580661e-01,1.822086e+00,8.063505e+01,7.699530e-01
2.500000e+01,1.560401e+00,2.429646e-01,1.980291e-01,7.581215e-02,1.247261e+01,4.586187e-02,9.307737e-04,1.419040e-06,3.015718e-07,1.865315e-03,1.858200e-03,1.559470e+00,2.429632e-01,1.980288e-01,4.106850e+00,3.330792e+00,9.661354e-01,0.000000e+00,1.980288e-01,4.936340e-02,3.953061e-01,2.429632e-01,6.992606e-01,6.132191e+01,2.990525e-01
2.500000e+01,2.492060e-01,4.409739e-01,5.037158e-01,1.098909e-01,4.870811e+00,1.217051e-01,6.000389e-03,2.122581e-04,2.605102e-01,5.334489e-01,1.200327e-02,2.432056e-01,4.407616e-01,2.432056e-01,1.611140e+00,0.000000e+00,0.000000e+00,4.407616e-01,2.432056e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.176464e+01,0.000000e+00
2.500000e+01,1.081058e+00,5.558762e-01,5.728264e-01,8.480890e-02,1.146018e+01,6.581752e-02,1.225859e-04,2.557857e-05,6.228382e-07,2.893919e-04,2.248062e-04,1.080935e+00,5.558506e-01,5.728258e-01,4.392939e+00,2.109302e+00,0.000000e+00,0.000000e+00,5.728258e-01,8.089121e-02,5.081096e-01,5.558506e-01,1.054651e+00,5.592886e+01,3.903480e-01
2.500000e+01,1.687672e+00,2.413916e-01,1.221238e-01,7.600053e-02,1.247261e+01,4.242024e-02,8.609252e-04,1.312864e-06,2.789404e-07,1.725486e-03,1.718754e-03,1.686811e+00,2.413903e-01,1.221235e-01,4.280513e+00,3.733349e+00,1.171941e+00,0.000000e+00,1.221235e-01,4.904383e-02,3.927470e-01,2.413903e-01,6.947338e-01,6.517949e+01,2.971165e-01
2.500000e+01,1.481955e+00,6.748076e-01,3.505826e-01,7.623837e-02,1.247261e+01,4.070911e-02,8.261969e-04,1.259834e-06,2.676888e-07,1.655963e-03,1.649422e-03,1.481129e+00,6.748063e-01,3.505823e-01,5.506656e+00,3.949501e+00,3.262290e-02,0.000000e+00,3.505823e-01,1.371020e-01,1.097924e+00,6.748063e-01,1.942127e+00,7.531717e+01,8.305887e-01
2.500000e+01,1.509925e+00,5.161657e-01,6.684788e-01,9.287848e-02,1.247260e+01,6.618615e-02,1.343232e-03,2.048306e-06,4.352170e-07,2.691016e-03,2.681634e-03,1.508582e+00,5.161637e-01,6.684784e-01,5.363705e+00,2.971677e+00,2.983161e-04,0.000000e+00,6.684784e-01,1.048699e-01,8.398051e-01,5.161637e-01,1.485540e+00,7.158056e+01,6.353201e-01
2.500000e+01,1.659055e+00,2.982644e-01,5.659327e-01,1.108028e-01,1.247261e+01,8.451505e-02,1.715247e-03,2.615844e-06,5.557414e-07,3.435752e-03,3.424324e-03,1.657340e+00,2.982618e-01,5.659321e-01,4.850270e+00,2.929085e+00,6.061296e-01,0.000000e+00,5.659321e-01,6.059855e-02,4.852781e-01,2.982618e-01,8.584129e-01,6.803084e+01,3.671170e-01
2.500000e+01,7.523203e-01,3.351571e-01,2.662040e-01,1.443400e-01,1.227216e+01,1.285979e-01,1.552402e-03,8.016265e-06,8.752776e-07,3.116226e-03,3.088081e-03,7.507679e-01,3.351491e-01,2.662031e-01,2.832154e+00,1.757363e+00,0.000000e+00,0.000000e+00,2.662031e-01,6.314004e-02,4.845648e-01,3.351491e-01,8.786813e-01,3.739023e+01,3.593699e-01
2.500000e+01,7.947992e-01,6.047237e-01,4.175997e-01,1.437710e-01,9.791970e+00,1.285442e-01,1.371673e-04,5.069284e-04,3.363886e-06,1.293236e-03,2.669692e-04,7.946620e-01,6.042168e-01,4.175963e-01,3.685628e+00,1.694680e+00,0.000000e+00,4.551586e-02,4.175963e-01,6.997910e-02,3.770657e-01,5.587009e-01,8.473399e-01,4.760656e+01,2.895047e-01
2.500000e+01,8.701184e-01,6.488140e-01,4.698243e-02,8.000261e-02,1.201326e+01,5.219546e-02,3.297187e-04,6.469416e-06,3.792565e-07,6.693112e-04,6.477904e-04,8.697887e-01,6.488075e-01,4.698205e-02,3.805948e+00,3.089161e+00,0.000000e+00,0.000000e+00,4.698205e-02,1.129501e-01,8.228066e-01,6.488075e-01,1.544580e+00,5.013266e+01,5.908737e-01
2.500000e+01,1.418224e+00,2.154906e-01,8.597608e-01,9.482390e-02,1.247261e+01,8.002694e-02,1.624160e-03,2.477002e-06,5.262292e-07,3.253405e-03,3.242477e-03,1.416600e+00,2.154881e-01,8.597603e-01,4.393519e+00,1.652844e+00,2.062360e-01,0.000000e+00,8.597603e-01,4.378123e-02,3.506036e-01,2.154881e-01,6.201860e-01,5.814456e+01,2.652347e-01
2.500000e+01,5.753040e-01,5.762224e-01,9.371855e-01,5.063588e-02,4.590185e+00,6.700834e-02,4.398773e-03,9.837866e-05,3.662803e-01,7.415583e-01,8.800424e-03,5.709052e-01,5.761240e-01,5.709052e-01,2.864964e+00,0.000000e+00,0.000000e+00,5.761240e-01,5.709052e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.779341e+01,0.000000e+00
2.500000e+01,1.363746e+00,6.553427e-01,5.671426e-02,8.025779e-02,1.247261e+01,4.200461e-02,8.524902e-04,1.299929e-06,2.762078e-07,1.708600e-03,1.701914e-03,1.362894e+00,6.553414e-01,5.671398e-02,4.913036e+00,4.252064e+00,2.399256e-01,0.000000e+00,5.671398e-02,1.331473e-01,1.066254e+00,6.553414e-01,1.886107e+00,6.954894e+01,8.066303e-01
2.500000e+01,7.155755e-01,6.623200e-01,2.206337e-01,5.381757e-02,1.098126e+01,3.421465e-02,3.364812e-05,2.990587e-05,4.328795e-07,1.265186e-04,6.038586e-05,7.155419e-01,6.622901e-01,2.206333e-01,3.569722e+00,2.176667e+00,0.000000e+00,0.000000e+00,2.206333e-01,8.715307e-02,4.949086e-01,6.622901e-01,1.088333e+00,4.617312e+01,3.940047e-01
2.500000e+01,5.467197e-01,5.540640e-01,7.579923e-01,1.470250e-01,4.997512e+00,1.569945e-01,6.538806e-03,2.838860e-04,2.178114e-01,4.492712e-01,1.307957e-02,5.401809e-01,5.537801e-01,5.401809e-01,2.728103e+00,0.000000e+00,0.000000e+00,5.537801e-01,5.401809e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.601066e+01,0.000000e+00
