T, CaO, SiO2, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, C_s, O_s, H_s, Portlandite, AmorfSi, Calcite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.593931e+00,2.382187e-01,3.198964e-01,1.237432e-01,1.247261e+01,9.556622e-02,1.939532e-03,2.958115e-06,6.284095e-07,3.884749e-03,3.872088e-03,1.591991e+00,2.382157e-01,3.198958e-01,4.278326e+00,3.140222e+00,8.845138e-01,0.000000e+00,3.198958e-01,4.839885e-02,3.875819e-01,2.382157e-01,6.855973e-01,6.269334e+01,2.932091e-01
2.500000e+01,1.296518e+00,5.658450e-01,2.131483e-01,6.362025e-02,1.247261e+01,3.139750e-02,6.372173e-04,9.716733e-07,2.064592e-07,1.277645e-03,1.272143e-03,1.295881e+00,5.658440e-01,2.131481e-01,4.644486e+00,3.581243e+00,1.620929e-01,0.000000e+00,2.131481e-01,1.149639e-01,9.206398e-01,5.658440e-01,1.628528e+00,6.462480e+01,6.964720e-01
2.500000e+01,9.719149e-01,3.764784e-01,5.024040e-02,1.104931e-01,1.247261e+01,8.553280e-02,1.735902e-03,2.646820e-06,5.624341e-07,3.477102e-03,3.465562e-03,9.701790e-01,3.764758e-01,5.023984e-02,3.214532e+00,2.781844e+00,3.074054e-01,0.000000e+00,5.023984e-02,7.648946e-02,6.125338e-01,3.764758e-01,1.083517e+00,4.621233e+01,4.633871e-01
2.500000e+01,8.551134e-01,4.343157e-01,3.041597e-01,1.190870e-01,1.201160e+01,1.005078e-01,6.323569e-04,1.250598e-05,7.306743e-07,1.281943e-03,1.242225e-03,8.544810e-01,4.343032e-01,3.041590e-01,3.364724e+00,2.066638e+00,0.000000e+00,0.000000e+00,3.041590e-01,7.557099e-02,5.503221e-01,4.343032e-01,1.033319e+00,4.361264e+01,3.951545e-01
2.500000e+01,1.350665e+00,5.301134e-01,9.028000e-01,5.914810e-02,1.131817e+01,4.200857e-02,6.116126e-05,2.130499e-05,4.355713e-07,1.618587e-04,1.104325e-04,1.350604e+00,5.300921e-01,9.027996e-01,5.168039e+00,1.903303e+00,0.000000e+00,0.000000e+00,9.027996e-01,7.410620e-02,4.478043e-01,5.300921e-01,9.516517e-01,6.536112e+01,3.525912e-01
2.500000e+01,7.462637e-01,6.142598e-01,9.005298e-01,6.690322e-02,4.871970e+00,7.406515e-02,3.646253e-03,1.292252e-04,1.579124e-01,3.233784e-01,7.294014e-03,7.426174e-01,6.141306e-01,7.426174e-01,3.456113e+00,0.000000e+00,0.000000e+00,6.141306e-01,7.426174e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.523762e+01,0.000000e+00
2.500000e+01,1.114741e+00,3.800721e-01,9.191413e-02,1.468102e-01,1.247261e+01,1.199985e-01,2.435389e-03,3.714350e-06,7.890682e-07,4.877405e-03,4.862018e-03,1.112306e+00,3.800684e-01,9.191334e-02,3.552139e+00,2.991739e+00,4.020132e-01,0.000000e+00,9.191334e-02,7.721939e-02,6.183791e-01,3.800684e-01,1.093857e+00,5.120554e+01,4.678091e-01
2.500000e+01,4.966345e-01,4.560216e-01,4.836752e-02,9.716511e-02,1.157544e+01,8.078837e-02,1.887339e-04,2.509544e-05,7.128244e-07,4.182241e-04,3.517473e-04,4.964458e-01,4.559965e-01,4.836681e-02,2.414893e+00,1.819442e+00,0.000000e+00,0.000000e+00,4.836681e-02,6.891423e-02,4.480790e-01,4.559965e-01,9.097209e-01,3.129930e+01,3.352232e-01
2.500000e+01,6.116699e-01,5.543041e-01,3.919661e-01,1.223057e-01,9.791972e+00,1.134499e-01,1.210716e-04,4.474471e-04,2.969083e-06,1.141725e-03,2.356423e-04,6.115488e-01,5.538567e-01,3.919631e-01,2.996640e+00,9.869034e-01,0.000000e+00,2.284950e-01,3.919631e-01,4.075260e-02,2.195857e-01,3.253616e-01,4.934517e-01,3.907637e+01,1.685942e-01
2.500000e+01,1.876010e-01,6.012583e-01,9.739840e-02,1.410327e-01,9.791971e+00,1.374277e-01,1.466483e-04,5.419965e-04,3.596219e-06,1.382545e-03,2.854226e-04,1.874544e-01,6.007163e-01,9.739480e-02,1.786058e+00,4.047626e-01,0.000000e+00,4.672745e-01,9.739480e-02,1.671402e-02,9.005955e-02,1.334418e-01,2.023813e-01,2.451958e+01,6.914623e-02
2.500000e+01,1.695768e+00,6.526498e-01,3.703486e-01,1.267971e-01,1.247261e+01,8.834320e-02,1.792939e-03,2.733946e-06,5.809140e-07,3.591284e-03,3.579430e-03,1.693975e+00,6.526471e-01,3.703480e-01,5.880074e+00,4.280218e+00,2.617569e-01,0.000000e+00,3.703480e-01,1.325998e-01,1.061870e+00,6.526471e-01,1.878352e+00,8.160972e+01,8.033140e-01
2.500000e+01,1.289642e+00,2.000876e-01,1.286272e-01,1.003430e-01,1.247261e+01,7.503053e-02,1.522757e-03,2.322454e-06,4.933741e-07,3.050407e-03,3.040036e-03,1.288119e+00,2.000853e-01,1.286267e-01,3.355349e+00,2.819611e+00,8.339497e-01,0.000000e+00,1.286267e-01,4.065180e-02,3.255429e-01,2.000853e-01,5.758558e-01,5.049411e+01,2.462760e-01
2.500000e+01,1.426737e+00,4.573017e-01,3.081527e-01,1.395440e-01,1.247261e+01,1.092504e-01,2.217255e-03,3.380791e-06,7.183929e-07,4.440722e-03,4.426536e-03,1.424520e+00,4.572983e-01,3.081520e-01,4.643883e+00,3.376925e+00,3.723340e-01,0.000000e+00,3.081520e-01,9.291037e-02,7.440338e-01,4.572983e-01,1.316128e+00,6.522542e+01,5.628680e-01
2.500000e+01,3.754089e-01,6.514702e-01,6.383026e-02,5.899964e-02,9.791967e+00,4.640153e-02,4.949922e-05,1.829729e-04,1.213974e-06,4.680427e-04,9.633973e-05,3.753594e-01,6.512872e-01,6.382905e-02,2.505661e+00,1.400138e+00,0.000000e+00,1.896905e-01,6.382905e-02,5.781648e-02,3.115304e-01,4.615967e-01,7.000692e-01,3.335747e+01,2.391878e-01
2.500000e+01,4.086570e-01,6.614528e-01,5.822273e-01,7.396986e-02,4.867386e+00,8.202375e-02,4.061582e-03,1.428777e-04,1.776319e-01,3.636755e-01,8.124859e-03,4.045954e-01,6.613099e-01,4.045954e-01,2.536406e+00,0.000000e+00,0.000000e+00,6.613099e-01,4.045954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.412132e+01,0.000000e+00
2.500000e+01,1.505713e+00,6.391774e-01,5.918115e-01,5.947283e-02,1.225080e+01,2.956686e-02,3.379845e-04,1.965473e-06,2.021239e-07,6.802763e-04,6.719132e-04,1.505375e+00,6.391754e-01,5.918113e-01,5.628441e+00,3.322185e+00,0.000000e+00,0.000000e+00,5.918113e-01,1.195598e-01,9.135637e-01,6.391754e-01,1.661092e+00,7.393134e+01,6.751957e-01
2.500000e+01,1.452728e+00,5.764963e-01,3.193605e-01,1.280585e-01,1.247261e+01,9.479051e-02,1.923789e-03,2.933476e-06,6.233092e-07,3.853231e-03,3.840658e-03,1.450804e+00,5.764934e-01,3.193599e-01,5.095166e+00,3.705311e+00,1.934778e-01,0.000000e+00,3.193599e-01,1.171275e-01,9.379666e-01,5.764934e-01,1.659178e+00,7.055245e+01,7.095798e-01
2.500000e+01,1.111100e+00,6.033295e-01,3.015171e-01,1.164379e-01,1.212570e+01,8.955177e-02,7.465760e-04,8.417765e-06,6.302410e-07,1.505118e-03,1.476891e-03,1.110353e+00,6.033211e-01,3.015165e-01,4.414791e+00,2.989525e+00,0.000000e+00,0.000000e+00,3.015165e-01,1.085362e-01,8.088370e-01,6.033211e-01,1.494762e+00,5.792650e+01,5.870842e-01
2.500000e+01,1.001409e+00,3.200400e-01,2.569645e-01,1.474405e-01,1.247261e+01,1.270075e-01,2.577638e-03,3.930195e-06,8.351573e-07,5.162171e-03,5.146005e-03,9.988314e-01,3.200361e-01,2.569637e-01,3.295074e+00,2.284486e+00,2.211624e-01,0.000000e+00,2.569637e-01,6.502248e-02,5.207053e-01,3.200361e-01,9.210805e-01,4.587006e+01,3.939180e-01
2.500000e+01,1.514085e+00,6.106812e-01,2.958863e-01,5.916328e-02,1.247261e+01,2.348912e-02,4.767153e-04,7.269260e-07,1.544564e-07,9.563362e-04,9.517161e-04,1.513608e+00,6.106805e-01,2.958861e-01,5.308444e+00,3.963405e+00,2.241325e-01,0.000000e+00,2.958861e-01,1.240734e-01,9.935896e-01,6.106805e-01,1.757570e+00,7.380401e+01,7.516592e-01
2.500000e+01,4.382615e-01,6.411651e-01,8.429568e-01,7.578827e-02,4.659084e+00,9.419443e-02,5.863118e-03,1.468249e-04,4.105584e-01,8.331405e-01,1.172974e-02,4.323984e-01,6.410183e-01,4.323984e-01,2.579232e+00,0.000000e+00,0.000000e+00,6.410183e-01,4.323984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.455973e+01,0.000000e+00
2.500000e+01,1.752364e+00,4.694116e-01,6.468174e-01,1.359468e-01,1.247261e+01,1.056097e-01,2.143366e-03,3.268187e-06,6.944527e-07,4.292803e-03,4.279023e-03,1.750221e+00,4.694083e-01,6.468167e-01,5.673319e+00,3.381297e+00,3.396669e-01,0.000000e+00,6.468167e-01,9.537079e-02,7.637370e-01,4.694083e-01,1.350982e+00,7.775360e+01,5.777736e-01
2.500000e+01,2.647743e-01,2.577838e-01,1.677673e-01,6.024943e-02,9.791969e+00,5.634140e-02,6.011322e-05,2.221815e-04,1.474073e-06,5.679237e-04,1.169987e-04,2.647142e-01,2.575616e-01,1.677658e-01,1.333231e+00,4.357236e-01,0.000000e+00,1.139125e-01,1.677658e-01,1.799251e-02,9.694836e-02,1.436491e-01,2.178618e-01,1.743502e+01,7.443533e-02
2.500000e+01,3.647596e-01,3.386729e-01,1.718037e-01,5.928345e-02,9.791971e+00,5.148939e-02,5.494449e-05,2.030595e-04,1.347481e-06,5.192276e-04,1.069384e-04,3.647047e-01,3.384698e-01,1.718024e-01,1.818738e+00,8.669779e-01,0.000000e+00,5.264514e-02,1.718024e-01,3.580047e-02,1.929023e-01,2.858247e-01,4.334890e-01,2.366125e+01,1.481072e-01
2.500000e+01,2.564758e-01,5.865938e-01,9.548273e-01,6.022772e-02,4.485836e+00,9.159694e-02,6.273719e-03,1.181617e-04,7.046252e-01,1.422039e+00,1.255209e-02,2.502021e-01,5.864756e-01,2.502021e-01,1.923558e+00,0.000000e+00,0.000000e+00,5.864756e-01,2.502021e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.624876e+01,0.000000e+00
2.500000e+01,1.062162e+00,2.776907e-01,7.603722e-01,1.233971e-01,1.173188e+01,1.127294e-01,3.684033e-04,2.563846e-05,9.151776e-07,7.746830e-04,7.023447e-04,1.061794e+00,2.776651e-01,7.603713e-01,3.731251e+00,1.186769e+00,0.000000e+00,0.000000e+00,7.603713e-01,4.427629e-02,3.014223e-01,2.776651e-01,5.933844e-01,4.698331e+01,2.185467e-01
2.500000e+01,1.484222e+00,4.949907e-01,6.227996e-01,9.028883e-02,1.247261e+01,6.371010e-02,1.293007e-03,1.971657e-06,4.189358e-07,2.590470e-03,2.581363e-03,1.482929e+00,4.949887e-01,6.227992e-01,5.197881e+00,2.958753e+00,5.477303e-02,0.000000e+00,6.227992e-01,1.005680e-01,8.053568e-01,4.949887e-01,1.424603e+00,6.977132e+01,6.092594e-01
2.500000e+01,1.213022e+00,4.577143e-01,2.910669e-01,1.247260e-01,1.247261e+01,9.794850e-02,1.987879e-03,3.030545e-06,6.440750e-07,3.981534e-03,3.968611e-03,1.211034e+00,4.577113e-01,2.910663e-01,4.201168e+00,2.985158e+00,1.752622e-01,0.000000e+00,2.910663e-01,9.299427e-02,7.447056e-01,4.577113e-01,1.317317e+00,5.811669e+01,5.633763e-01
2.500000e+01,6.241496e-01,3.944532e-01,2.286566e-01,1.326965e-01,1.160571e+01,1.183470e-01,2.943684e-04,3.463436e-05,1.026270e-06,6.432261e-04,5.510729e-04,6.238552e-01,3.944186e-01,2.286556e-01,2.667557e+00,1.595107e+00,0.000000e+00,0.000000e+00,2.286556e-01,6.022830e-02,3.951997e-01,3.944186e-01,7.975537e-01,3.421669e+01,2.936066e-01
2.500000e+01,6.868797e-01,2.640471e-01,4.914416e-01,8.605059e-02,1.093962e+01,7.830047e-02,7.482345e-05,7.246279e-05,1.011398e-06,2.910480e-04,1.345523e-04,6.868049e-01,2.639746e-01,4.914406e-01,2.628311e+00,8.613506e-01,0.000000e+00,0.000000e+00,4.914406e-01,3.457500e-02,1.953643e-01,2.639746e-01,4.306753e-01,3.324906e+01,1.553323e-01
2.500000e+01,1.796542e-01,5.809972e-01,2.467931e-01,6.950735e-02,5.105008e+00,7.273059e-02,2.601641e-03,1.342018e-04,6.974054e-02,1.449550e-01,5.203788e-03,1.770526e-01,5.808630e-01,1.770526e-01,1.692884e+00,0.000000e+00,0.000000e+00,5.808630e-01,1.770526e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.338429e+01,0.000000e+00
2.500000e+01,6.814066e-01,4.728384e-01,2.700424e-01,1.449767e-01,1.137365e+01,1.293852e-01,2.063786e-04,5.924248e-05,1.294204e-06,5.167587e-04,3.746135e-04,6.812002e-01,4.727792e-01,2.700411e-01,3.033142e+00,1.732602e+00,0.000000e+00,0.000000e+00,2.700411e-01,6.707001e-02,4.111591e-01,4.727792e-01,8.663011e-01,3.889377e+01,3.211386e-01
2.500000e+01,1.006871e+00,5.659954e-01,6.391380e-01,8.313950e-02,9.791971e+00,6.827550e-02,7.285482e-05,2.692682e-04,1.786531e-06,6.878631e-04,1.417978e-04,1.006798e+00,5.657261e-01,6.391362e-01,4.242731e+00,1.652416e+00,0.000000e+00,2.095891e-02,6.391362e-01,6.823386e-02,3.676619e-01,5.447672e-01,8.262078e-01,5.430705e+01,2.822847e-01
2.500000e+01,8.834277e-01,4.449661e-01,7.732325e-01,7.921825e-02,9.791970e+00,7.478258e-02,7.979327e-05,2.949142e-04,1.956512e-06,7.531860e-04,1.553024e-04,8.833479e-01,4.446712e-01,7.732305e-01,3.566606e+00,4.949102e-01,0.000000e+00,2.815095e-01,7.732305e-01,2.043653e-02,1.101174e-01,1.631617e-01,2.474551e-01,4.573546e+01,8.454628e-02
2.500000e+01,1.391382e+00,5.452834e-01,9.493577e-01,1.185775e-01,1.122869e+01,1.014661e-01,1.294158e-04,6.029391e-05,1.113875e-06,3.703641e-04,2.322656e-04,1.391253e+00,5.452231e-01,9.493566e-01,5.330847e+00,1.900871e+00,0.000000e+00,0.000000e+00,9.493566e-01,7.466211e-02,4.418960e-01,5.452231e-01,9.504354e-01,6.741880e+01,3.509216e-01
2.500000e+01,1.088801e+00,5.233829e-01,9.267874e-01,7.021366e-02,9.791972e+00,6.367641e-02,6.795822e-05,2.511535e-04,1.666573e-06,6.417322e-04,1.322675e-04,1.088733e+00,5.231317e-01,9.267857e-01,4.352495e+00,7.278541e-01,0.000000e+00,2.831733e-01,9.267857e-01,3.005557e-02,1.619473e-01,2.399585e-01,3.639271e-01,5.569743e+01,1.243404e-01
2.500000e+01,5.095843e-01,2.620955e-01,3.147978e-01,1.066466e-01,1.095753e+01,9.893329e-02,9.566780e-05,8.935217e-05,1.266766e-06,3.648440e-04,1.718767e-04,5.094886e-01,2.620061e-01,3.147965e-01,2.091849e+00,8.575099e-01,0.000000e+00,0.000000e+00,3.147965e-01,3.438443e-02,1.946921e-01,2.620061e-01,4.287550e-01,2.663607e+01,1.548886e-01
2.500000e+01,1.438045e+00,2.683323e-01,8.339056e-01,9.243198e-02,1.247261e+01,7.561458e-02,1.534610e-03,2.340035e-06,4.972153e-07,3.074136e-03,3.063701e-03,1.436510e+00,2.683300e-01,8.339051e-01,4.579275e+00,1.876589e+00,1.660269e-01,0.000000e+00,8.339051e-01,5.451723e-02,4.365784e-01,2.683300e-01,7.722676e-01,6.065975e+01,3.302753e-01
2.500000e+01,1.348019e+00,2.408281e-01,4.067563e-01,1.200410e-01,1.247261e+01,9.780356e-02,1.984938e-03,3.025795e-06,6.431229e-07,3.975646e-03,3.962740e-03,1.346034e+00,2.408251e-01,4.067557e-01,3.881754e+00,2.481116e+00,5.474511e-01,0.000000e+00,4.067557e-01,4.892900e-02,3.918273e-01,2.408251e-01,6.931071e-01,5.499513e+01,2.964208e-01
2.500000e+01,3.033995e-01,3.622560e-01,6.252826e-01,6.503438e-02,4.677568e+00,7.969621e-02,4.878573e-03,1.259257e-04,3.267617e-01,6.635358e-01,9.759981e-03,2.985209e-01,3.621301e-01,2.985209e-01,1.619823e+00,0.000000e+00,0.000000e+00,3.621301e-01,2.985209e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.152734e+01,0.000000e+00
2.500000e+01,1.708197e+00,5.520206e-01,8.190659e-01,5.762949e-02,1.245542e+01,2.928647e-02,5.681919e-04,9.699760e-07,1.930698e-07,1.139581e-03,1.134126e-03,1.707629e+00,5.520196e-01,8.190657e-01,6.024849e+00,3.150098e+00,0.000000e+00,0.000000e+00,8.190657e-01,1.113710e-01,8.885631e-01,5.520196e-01,1.575049e+00,7.992601e+01,6.725895e-01
2.500000e+01,1.449486e+00,5.665865e-01,1.098350e-01,5.025144e-02,1.247261e+01,1.336783e-02,2.713016e-04,4.136905e-07,8.790184e-08,5.451185e-04,5.416274e-04,1.449215e+00,5.665861e-01,1.098349e-01,4.850253e+00,4.096393e+00,4.175326e-01,0.000000e+00,1.098349e-01,1.151146e-01,9.218472e-01,5.665861e-01,1.630664e+00,6.932126e+01,6.973854e-01
2.500000e+01,5.435915e-01,5.364331e-01,4.894426e-01,8.756776e-02,9.791971e+00,8.540468e-02,9.113986e-05,3.368277e-04,2.235066e-06,8.599586e-04,1.773862e-04,5.435004e-01,5.360963e-01,4.894404e-01,2.716057e+00,2.429666e-01,0.000000e+00,4.559952e-01,4.894404e-01,1.003292e-02,5.406000e-02,8.010110e-02,1.214833e-01,3.572570e+01,4.150635e-02
2.500000e+01,1.645535e+00,3.649014e-01,1.757717e-01,1.036751e-01,1.247261e+01,6.907694e-02,1.401925e-03,2.138123e-06,4.542242e-07,2.808514e-03,2.798808e-03,1.644133e+00,3.648993e-01,1.757712e-01,4.650336e+00,3.849724e+00,8.746632e-01,0.000000e+00,1.757712e-01,7.413744e-02,5.936986e-01,3.648993e-01,1.050199e+00,6.855080e+01,4.491381e-01
2.500000e+01,4.236645e-01,3.210274e-01,9.555132e-01,1.054462e-01,4.672952e+00,1.296628e-01,7.971082e-03,2.041999e-04,5.398198e-01,1.095994e+00,1.594683e-02,4.156934e-01,3.208232e-01,4.156934e-01,1.888727e+00,0.000000e+00,0.000000e+00,3.208232e-01,4.156934e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.465709e+01,0.000000e+00
2.500000e+01,1.089113e+00,6.928271e-01,9.375158e-01,8.845003e-02,9.791968e+00,8.234082e-02,8.785021e-05,3.246917e-04,2.154462e-06,8.290340e-04,1.709828e-04,1.089025e+00,6.925024e-01,9.375136e-01,4.689533e+00,6.809516e-01,0.000000e+00,4.680068e-01,9.375136e-01,2.811881e-02,1.515115e-01,2.244956e-01,3.404758e-01,6.059965e+01,1.163280e-01
2.500000e+01,1.765371e-01,5.117871e-01,9.260077e-01,6.585939e-02,4.489570e+00,9.953313e-02,6.814508e-03,1.291396e-04,7.562851e-01,1.526462e+00,1.363405e-02,1.697226e-01,5.116580e-01,1.697226e-01,1.532484e+00,0.000000e+00,0.000000e+00,5.116580e-01,1.697226e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.110662e+01,0.000000e+00
2.500000e+01,7.294471e-01,6.036710e-01,9.272419e-03,1.454504e-01,1.189349e+01,1.206912e-01,5.718802e-04,1.958424e-05,9.139183e-07,1.170786e-03,1.111820e-03,7.288752e-01,6.036514e-01,9.271505e-03,3.330914e+00,2.752385e+00,0.000000e+00,0.000000e+00,9.271505e-03,1.014160e-01,7.196037e-01,6.036514e-01,1.376193e+00,4.364797e+01,5.150194e-01
2.500000e+01,1.371678e+00,3.478209e-01,7.154715e-01,6.618716e-02,1.247261e+01,4.659655e-02,9.456840e-04,1.441998e-06,3.064022e-07,1.895164e-03,1.887967e-03,1.370732e+00,3.478195e-01,7.154712e-01,4.587708e+00,2.180788e+00,8.935172e-02,0.000000e+00,7.154712e-01,7.066730e-02,5.659094e-01,3.478195e-01,1.001042e+00,6.097038e+01,4.281154e-01
2.500000e+01,5.066638e-01,6.455305e-01,2.869816e-01,5.633820e-02,9.791971e+00,4.746079e-02,5.064434e-05,1.871717e-04,1.241931e-06,4.787563e-04,9.856937e-05,5.066132e-01,6.453433e-01,2.869804e-01,2.864818e+00,9.871151e-01,0.000000e+00,3.199119e-01,2.869804e-01,4.076134e-02,2.196328e-01,3.254314e-01,4.935576e-01,3.785388e+01,1.686304e-01
2.500000e+01,2.662217e-01,2.191355e-01,2.483568e-01,1.371633e-01,9.791971e+00,1.364865e-01,1.456445e-04,5.382713e-04,3.571612e-06,1.373065e-03,2.834682e-04,2.660761e-01,2.185972e-01,2.483532e-01,1.239804e+00,7.965325e-02,0.000000e+00,1.923372e-01,2.483532e-01,3.289152e-03,1.772283e-02,2.626000e-02,3.982663e-02,1.620108e+01,1.360730e-02
2.500000e+01,6.233828e-01,6.594864e-01,7.934404e-01,8.331025e-02,4.904031e+00,9.123548e-02,4.309874e-03,1.608945e-04,1.743675e-01,3.576793e-01,8.621406e-03,6.190729e-01,6.593255e-01,6.190729e-01,3.175870e+00,0.000000e+00,0.000000e+00,6.593255e-01,6.190729e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.198528e+01,0.000000e+00
2.500000e+01,1.339200e+00,5.585541e-01,2.360746e-01,7.348242e-02,1.247261e+01,4.108268e-02,8.337791e-04,1.271383e-06,2.701451e-07,1.671142e-03,1.664559e-03,1.338366e+00,5.585528e-01,2.360743e-01,4.728680e+00,3.602118e+00,1.935150e-01,0.000000e+00,2.360743e-01,1.134825e-01,9.087769e-01,5.585528e-01,1.607544e+00,6.584814e+01,6.874976e-01
2.500000e+01,8.747103e-01,3.232499e-01,6.545399e-01,9.562489e-02,1.011937e+01,8.674418e-02,8.145103e-05,2.111063e-04,1.696774e-06,5.870966e-04,1.560789e-04,8.746288e-01,3.230388e-01,6.545382e-01,3.323700e+00,9.878339e-01,0.000000e+00,0.000000e+00,6.545382e-01,4.064973e-02,2.200906e-01,3.230388e-01,4.939170e-01,4.208099e+01,1.699568e-01
2.500000e+01,1.704564e+00,3.129544e-01,5.524985e-01,1.433423e-01,1.247261e+01,1.157085e-01,2.348323e-03,3.579767e-06,7.608598e-07,4.703105e-03,4.688202e-03,1.702216e+00,3.129508e-01,5.524977e-01,4.974342e+00,3.082459e+00,6.405405e-01,0.000000e+00,5.524977e-01,6.358295e-02,5.091774e-01,3.129508e-01,9.006887e-01,7.000643e+01,3.851971e-01
2.500000e+01,3.219110e-01,6.350378e-01,4.924837e-01,8.393982e-02,4.905220e+00,9.189022e-02,4.334061e-03,1.621097e-04,1.749068e-01,3.588087e-01,8.669786e-03,3.175769e-01,6.348757e-01,3.175769e-01,2.222482e+00,0.000000e+00,0.000000e+00,6.348757e-01,3.175769e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.014078e+01,0.000000e+00
2.500000e+01,7.029057e-01,2.994030e-01,7.520662e-01,5.405183e-02,5.121436e+00,5.641892e-02,1.970804e-03,1.043610e-04,5.113130e-02,1.064151e-01,3.941960e-03,7.009349e-01,2.992986e-01,7.009349e-01,2.701402e+00,0.000000e+00,0.000000e+00,2.992986e-01,7.009349e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.456799e+01,0.000000e+00
2.500000e+01,6.787385e-01,5.449671e-01,9.053174e-01,1.010008e-01,4.879176e+00,1.115287e-01,5.440412e-03,1.950790e-04,2.320193e-01,4.753127e-01,1.088304e-02,6.732981e-01,5.447720e-01,6.732981e-01,3.109438e+00,0.000000e+00,0.000000e+00,5.447720e-01,6.732981e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.066598e+01,0.000000e+00
2.500000e+01,9.291220e-01,4.844616e-01,1.569852e-02,6.176054e-02,1.247261e+01,3.443820e-02,6.989287e-04,1.065770e-06,2.264537e-07,1.401185e-03,1.395344e-03,9.284231e-01,4.844605e-01,1.569829e-02,3.447541e+00,3.037600e+00,1.244976e-01,0.000000e+00,1.569829e-02,9.842898e-02,7.882272e-01,4.844605e-01,1.394303e+00,4.869751e+01,5.963007e-01
2.500000e+01,8.684226e-01,2.746167e-01,1.767726e-01,1.168070e-01,1.247261e+01,9.830564e-02,1.995129e-03,3.042827e-06,6.464236e-07,3.996049e-03,3.983082e-03,8.664275e-01,2.746137e-01,1.767720e-01,2.802404e+00,2.066412e+00,2.428535e-01,0.000000e+00,1.767720e-01,5.579390e-02,4.468021e-01,2.746137e-01,7.903524e-01,3.949981e+01,3.380096e-01
2.500000e+01,9.693478e-01,6.003071e-01,5.921509e-01,7.972799e-02,9.791970e+00,6.447956e-02,6.880535e-05,2.542902e-04,1.687331e-06,6.497185e-04,1.339161e-04,9.692790e-01,6.000528e-01,5.921492e-01,4.201167e+00,1.694968e+00,0.000000e+00,4.125696e-02,5.921492e-01,6.999099e-02,3.771298e-01,5.587959e-01,8.474839e-01,5.393523e+01,2.895539e-01
2.500000e+01,1.579487e+00,5.771771e-01,8.108276e-01,9.823724e-02,1.211076e+01,7.264751e-02,5.835095e-04,7.096462e-06,5.132711e-07,1.177442e-03,1.153427e-03,1.578903e+00,5.771700e-01,8.108271e-01,5.777185e+00,2.844574e+00,0.000000e+00,0.000000e+00,8.108271e-01,1.033735e-01,7.680764e-01,5.771700e-01,1.422287e+00,7.446819e+01,5.565114e-01
2.500000e+01,6.593076e-01,5.206652e-01,3.169987e-01,8.270435e-02,9.791970e+00,6.886981e-02,7.348971e-05,2.716137e-04,1.802114e-06,6.938381e-04,1.430335e-04,6.592341e-01,5.203936e-01,3.169969e-01,3.103089e+00,1.538147e+00,0.000000e+00,1.329832e-02,3.169969e-01,6.351533e-02,3.422372e-01,5.070953e-01,7.690735e-01,4.010597e+01,2.627640e-01
2.500000e+01,5.205848e-01,5.988273e-01,5.022701e-01,7.520082e-02,9.791970e+00,7.448474e-02,7.948183e-05,2.937527e-04,1.949074e-06,7.502334e-04,1.546961e-04,5.205053e-01,5.985335e-01,5.022682e-01,2.763091e+00,8.196493e-02,0.000000e+00,5.715114e-01,5.022682e-01,3.384612e-03,1.823717e-02,2.702216e-02,4.098246e-02,3.661733e+01,1.400219e-02
2.500000e+01,1.204997e-01,2.006231e-01,7.238030e-01,1.136454e-01,4.660503e+00,1.410877e-01,8.771020e-03,2.201562e-04,6.120743e-01,1.242136e+00,1.754726e-02,1.117287e-01,2.004029e-01,1.117287e-01,7.359919e-01,0.000000e+00,0.000000e+00,2.004029e-01,1.117287e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.938273e+00,0.000000e+00
2.500000e+01,1.215054e+00,3.224222e-01,7.953763e-01,7.055882e-02,1.206394e+01,5.650486e-02,4.041637e-04,6.203539e-06,4.043973e-07,8.177672e-04,7.967753e-04,1.214650e+00,3.224160e-01,7.953759e-01,4.231627e+00,1.562787e+00,0.000000e+00,0.000000e+00,7.953759e-01,5.696097e-02,4.192739e-01,3.224160e-01,7.813937e-01,5.384170e+01,3.023063e-01
