T, CaO, SiO2, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, C_s, O_s, H_s, Portlandite, AmorfSi, Calcite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,3.612156e-01,5.028849e-01,8.231901e-01,1.403847e-01,4.779828e+00,1.616225e-01,8.894440e-03,2.713427e-04,4.708689e-01,9.600736e-01,1.779327e-02,3.523212e-01,5.026136e-01,3.523212e-01,2.062191e+00,0.000000e+00,0.000000e+00,5.026136e-01,3.523212e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.758842e+01,0.000000e+00
2.500000e+01,1.329028e+00,5.877651e-01,1.888428e-01,1.455816e-01,1.247261e+01,1.119626e-01,2.272300e-03,3.465011e-06,7.362278e-07,4.550916e-03,4.536427e-03,1.326756e+00,5.877616e-01,1.888421e-01,4.753185e+00,3.746444e+00,1.816134e-01,0.000000e+00,1.888421e-01,1.194169e-01,9.563002e-01,5.877616e-01,1.691609e+00,6.636313e+01,7.234494e-01
2.500000e+01,7.577208e-01,5.584820e-01,1.687881e-01,9.757084e-02,1.168495e+01,7.651492e-02,2.254592e-04,1.912879e-05,6.358737e-07,4.804874e-04,4.269978e-04,7.574953e-01,5.584629e-01,1.687875e-01,3.381544e+00,2.339097e+00,0.000000e+00,0.000000e+00,1.687875e-01,8.763782e-02,5.887079e-01,5.584629e-01,1.169548e+00,4.366825e+01,4.302147e-01
2.500000e+01,1.781902e+00,5.737309e-01,4.684139e-01,5.800877e-02,1.247261e+01,2.144766e-02,4.352836e-04,6.637684e-07,1.410326e-07,8.733941e-04,8.690017e-04,1.781467e+00,5.737302e-01,4.684138e-01,5.896562e+00,4.061615e+00,3.795821e-01,0.000000e+00,4.684138e-01,1.165661e-01,9.334709e-01,5.737302e-01,1.651225e+00,8.195925e+01,7.061788e-01
2.500000e+01,1.693353e+00,5.911550e-01,1.361486e-02,1.390341e-01,1.247261e+01,9.559383e-02,1.940092e-03,2.957739e-06,6.285921e-07,3.885868e-03,3.873208e-03,1.691413e+00,5.911520e-01,1.361423e-02,5.318294e+00,4.834697e+00,7.159822e-01,0.000000e+00,1.361423e-02,1.201057e-01,9.618165e-01,5.911520e-01,1.701366e+00,7.786543e+01,7.276225e-01
2.500000e+01,1.586287e+00,5.313918e-01,1.813548e-01,1.191599e-01,1.247261e+01,8.199686e-02,1.664140e-03,2.537306e-06,5.391830e-07,3.333440e-03,3.322295e-03,1.584623e+00,5.313893e-01,1.813543e-01,5.078163e+00,4.136107e+00,5.386874e-01,0.000000e+00,1.813543e-01,1.079636e-01,8.645812e-01,5.313893e-01,1.529366e+00,7.277133e+01,6.540632e-01
2.500000e+01,3.118310e-01,5.019926e-01,9.395263e-03,9.232705e-02,9.791971e+00,8.011056e-02,8.548693e-05,3.159338e-04,2.096472e-06,8.067390e-04,1.663830e-04,3.117455e-01,5.016767e-01,9.393167e-03,2.013330e+00,1.358889e+00,0.000000e+00,5.367909e-02,9.393167e-03,5.611315e-02,3.023523e-01,4.479976e-01,6.794445e-01,2.665138e+01,2.321411e-01
2.500000e+01,1.408545e+00,4.309228e-01,3.880413e-01,1.224374e-01,1.247261e+01,9.448311e-02,1.917550e-03,2.923869e-06,6.212883e-07,3.840743e-03,3.828205e-03,1.406627e+00,4.309199e-01,3.880407e-01,4.602230e+00,3.115362e+00,3.174713e-01,0.000000e+00,3.880407e-01,8.755100e-02,7.011155e-01,4.309199e-01,1.240210e+00,6.396641e+01,5.303999e-01
2.500000e+01,9.592227e-01,2.537600e-01,9.151944e-01,5.025235e-02,9.791970e+00,4.848643e-02,5.173534e-05,1.912058e-04,1.268720e-06,4.890306e-04,1.006926e-04,9.591710e-01,2.535688e-01,9.151931e-01,3.395522e+00,1.976535e-01,0.000000e+00,1.884065e-01,9.151931e-01,8.161786e-03,4.397783e-02,6.516229e-02,9.882674e-02,4.286515e+01,3.376544e-02
2.500000e+01,7.479991e-01,3.133247e-01,8.657781e-01,1.022989e-01,5.057287e+00,1.079079e-01,4.132829e-03,1.975165e-04,1.219118e-01,2.524868e-01,8.266658e-03,7.438663e-01,3.131272e-01,7.438663e-01,2.857853e+00,0.000000e+00,0.000000e+00,3.131272e-01,7.438663e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.655464e+01,0.000000e+00
2.500000e+01,1.563230e+00,6.979863e-01,8.531526e-01,1.370215e-01,1.162874e+01,1.113521e-01,2.907245e-04,3.113695e-05,9.533687e-07,6.299574e-04,5.461044e-04,1.562939e+00,6.979552e-01,8.531516e-01,6.091027e+00,2.851748e+00,0.000000e+00,0.000000e+00,8.531516e-01,1.074267e-01,7.097876e-01,6.979552e-01,1.425874e+00,7.745125e+01,5.246332e-01
2.500000e+01,8.211159e-01,2.244572e-01,3.334491e-01,7.255613e-02,1.247261e+01,5.880053e-02,1.193366e-03,1.819704e-06,3.866517e-07,2.390999e-03,2.382440e-03,8.199225e-01,2.244554e-01,3.334487e-01,2.703005e+00,1.534549e+00,1.212803e-01,0.000000e+00,3.334487e-01,4.560313e-02,3.651935e-01,2.244554e-01,6.459942e-01,3.671160e+01,2.762721e-01
2.500000e+01,2.870968e-01,4.275097e-01,7.379912e-01,9.282916e-02,4.682175e+00,1.133753e-01,6.910442e-03,1.797234e-04,4.578048e-01,9.297940e-01,1.382487e-02,2.801864e-01,4.273300e-01,2.801864e-01,1.695219e+00,0.000000e+00,0.000000e+00,4.273300e-01,2.801864e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.274097e+01,0.000000e+00
2.500000e+01,3.922368e-01,5.004011e-01,2.837133e-01,1.037955e-01,9.791970e+00,9.943591e-02,1.061027e-04,3.921397e-04,2.601949e-06,1.000840e-03,2.065080e-04,3.921307e-01,5.000090e-01,2.837107e-01,2.203211e+00,4.872816e-01,0.000000e+00,3.393623e-01,2.837107e-01,2.012152e-02,1.084200e-01,1.606467e-01,2.436408e-01,2.919433e+01,8.324306e-02
2.500000e+01,1.041427e+00,6.846486e-01,4.878669e-01,8.818261e-02,1.122276e+01,6.672863e-02,8.443407e-05,4.006402e-05,7.354478e-07,2.437805e-04,1.514950e-04,1.041343e+00,6.846085e-01,4.878662e-01,4.577567e+00,2.382551e+00,0.000000e+00,0.000000e+00,4.878662e-01,9.363293e-02,5.534764e-01,6.846085e-01,1.191275e+00,5.860302e+01,4.396991e-01
2.500000e+01,1.331462e+00,3.409291e-01,6.172176e-01,1.385798e-01,1.247261e+01,1.182068e-01,2.399025e-03,3.658067e-06,7.772866e-07,4.804607e-03,4.789423e-03,1.329063e+00,3.409254e-01,6.172168e-01,4.383702e+00,2.276709e+00,1.571535e-01,0.000000e+00,6.172168e-01,6.926662e-02,5.546927e-01,3.409254e-01,9.812011e-01,5.895682e+01,4.196298e-01
2.500000e+01,1.898441e-01,3.885451e-01,7.788939e-01,1.096636e-01,4.657656e+00,1.364514e-01,8.504014e-03,2.124610e-04,5.975538e-01,1.212545e+00,1.701311e-02,1.813401e-01,3.883326e-01,1.813401e-01,1.320686e+00,0.000000e+00,0.000000e+00,3.883326e-01,1.813401e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.795926e+01,0.000000e+00
2.500000e+01,1.261300e+00,3.698805e-01,9.397846e-01,1.084243e-01,1.137210e+01,9.623436e-02,1.531006e-04,4.419120e-05,9.635976e-07,3.843403e-04,2.778601e-04,1.261147e+00,3.698363e-01,9.397836e-01,4.557660e+00,1.354546e+00,0.000000e+00,0.000000e+00,9.397836e-01,5.244385e-02,3.213633e-01,3.698363e-01,6.772731e-01,5.732460e+01,2.510664e-01
2.500000e+01,9.129708e-01,3.849917e-01,7.365580e-01,1.248953e-01,9.791970e+00,1.177936e-01,1.256938e-04,4.645530e-04,3.082282e-06,1.185284e-03,2.446387e-04,9.128451e-01,3.845271e-01,7.365549e-01,3.551168e+00,7.923166e-01,0.000000e+00,1.233167e-01,7.365549e-01,3.271745e-02,1.762902e-01,2.612104e-01,3.961583e-01,4.520958e+01,1.353527e-01
2.500000e+01,2.201615e-01,6.586744e-01,5.299952e-01,5.003409e-02,4.623622e+00,6.408673e-02,4.107686e-03,9.705366e-05,3.139414e-01,6.362955e-01,8.217946e-03,2.160538e-01,6.585773e-01,2.160538e-01,1.965316e+00,0.000000e+00,0.000000e+00,6.585773e-01,2.160538e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.707848e+01,0.000000e+00
2.500000e+01,1.027821e+00,3.905778e-01,2.172325e-01,1.223582e-01,1.247261e+01,9.910184e-02,2.011288e-03,3.066991e-06,6.516592e-07,4.028396e-03,4.015342e-03,1.025810e+00,3.905747e-01,2.172318e-01,3.538622e+00,2.594398e+00,1.731047e-01,0.000000e+00,2.172318e-01,7.935399e-02,6.354731e-01,3.905747e-01,1.124094e+00,4.922060e+01,4.807409e-01
2.500000e+01,8.368135e-01,2.936130e-01,3.126637e-01,7.772072e-02,1.247261e+01,6.175370e-02,1.253301e-03,1.911106e-06,4.060709e-07,2.510983e-03,2.502095e-03,8.355602e-01,2.936111e-01,3.126633e-01,2.938323e+00,1.780427e+00,4.518564e-02,0.000000e+00,3.126633e-01,5.965365e-02,4.777113e-01,2.936111e-01,8.450280e-01,3.970939e+01,3.613927e-01
2.500000e+01,1.140383e-01,5.775826e-01,8.909636e-01,6.589273e-02,4.482529e+00,1.007838e-01,6.904914e-03,1.293411e-04,7.838302e-01,1.581734e+00,1.381497e-02,1.071334e-01,5.774533e-01,1.071334e-01,1.476307e+00,0.000000e+00,0.000000e+00,5.774533e-01,1.071334e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.070301e+01,0.000000e+00
2.500000e+01,5.787834e-01,5.429142e-01,3.066184e-01,1.382059e-01,9.791970e+00,1.272309e-01,1.357645e-04,5.017587e-04,3.329317e-06,1.280060e-03,2.642393e-04,5.786476e-01,5.424124e-01,3.066151e-01,2.888013e+00,1.222620e+00,0.000000e+00,1.393398e-01,3.066151e-01,5.048615e-02,2.720326e-01,4.030726e-01,6.113101e-01,3.763144e+01,2.088620e-01
2.500000e+01,3.430835e-01,5.645101e-01,3.590613e-01,1.138618e-01,5.649600e+00,1.147612e-01,1.828152e-03,2.198992e-04,1.780595e-02,3.970956e-02,3.655407e-03,3.412553e-01,5.642902e-01,3.412553e-01,2.152346e+00,0.000000e+00,0.000000e+00,5.642902e-01,3.412553e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.896834e+01,0.000000e+00
2.500000e+01,1.389614e+00,2.806699e-01,6.676752e-01,5.340312e-02,1.247261e+01,3.412296e-02,6.925309e-04,1.055889e-06,2.243807e-07,1.388377e-03,1.382571e-03,1.388921e+00,2.806688e-01,6.676750e-01,4.357981e+00,2.144744e+00,2.645925e-01,0.000000e+00,6.676750e-01,5.702415e-02,4.566540e-01,2.806688e-01,8.077795e-01,5.889949e+01,3.454627e-01
2.500000e+01,4.131826e-01,4.700848e-01,7.271589e-01,1.220584e-01,4.843391e+00,1.365881e-01,6.969365e-03,2.357956e-04,3.209457e-01,6.563052e-01,1.394179e-02,4.062132e-01,4.698490e-01,4.062132e-01,2.158338e+00,0.000000e+00,0.000000e+00,4.698490e-01,4.062132e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.862870e+01,0.000000e+00
2.500000e+01,9.196711e-01,6.004818e-01,4.028293e-02,1.276352e-01,1.229294e+01,9.909494e-02,1.261641e-03,5.792892e-06,6.717046e-07,2.532104e-03,2.511066e-03,9.184095e-01,6.004760e-01,4.028226e-02,3.788102e+00,3.176351e+00,0.000000e+00,0.000000e+00,4.028226e-02,1.139337e-01,8.781272e-01,6.004760e-01,1.588176e+00,5.132264e+01,6.534416e-01
2.500000e+01,3.765876e-01,6.239650e-01,8.821938e-01,1.479118e-01,4.770126e+00,1.711335e-01,9.521854e-03,2.859230e-04,5.151281e-01,1.049876e+00,1.904849e-02,3.670657e-01,6.236791e-01,3.670657e-01,2.348555e+00,0.000000e+00,0.000000e+00,6.236791e-01,3.670657e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.164390e+01,0.000000e+00
2.500000e+01,3.197744e-01,5.804198e-01,9.000650e-01,8.661921e-02,4.605152e+00,1.129020e-01,7.336231e-03,1.681588e-04,5.876268e-01,1.190267e+00,1.467717e-02,3.124382e-01,5.802516e-01,3.124382e-01,2.097818e+00,0.000000e+00,0.000000e+00,5.802516e-01,3.124382e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.836689e+01,0.000000e+00
2.500000e+01,9.719203e-01,4.256826e-01,2.517573e-02,1.363832e-01,1.247261e+01,1.098989e-01,2.230417e-03,3.400997e-06,7.226576e-07,4.467071e-03,4.452813e-03,9.696899e-01,4.256792e-01,2.517501e-02,3.348451e+00,2.954106e+00,2.519261e-01,0.000000e+00,2.517501e-02,8.648624e-02,6.925888e-01,4.256792e-01,1.225127e+00,4.792141e+01,5.239494e-01
2.500000e+01,8.130852e-01,3.595510e-01,8.856931e-01,1.498363e-01,5.295355e+00,1.534644e-01,4.149423e-03,2.893164e-04,7.675732e-02,1.623941e-01,8.298811e-03,8.089358e-01,3.592617e-01,8.089358e-01,3.145331e+00,0.000000e+00,0.000000e+00,3.592617e-01,8.089358e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.029582e+01,0.000000e+00
2.500000e+01,8.565034e-01,6.367116e-01,5.987677e-01,8.512248e-02,9.791970e+00,7.471378e-02,7.972473e-05,2.946426e-04,1.955052e-06,7.525044e-04,1.551688e-04,8.564237e-01,6.364170e-01,5.987657e-01,3.905797e+00,1.158015e+00,0.000000e+00,2.546434e-01,5.987657e-01,4.781837e-02,2.576579e-01,3.817735e-01,5.790074e-01,5.058896e+01,1.978255e-01
2.500000e+01,1.615319e+00,4.958327e-01,2.232057e-01,9.159247e-02,1.247261e+01,5.542172e-02,1.124793e-03,1.715456e-06,3.644338e-07,2.253722e-03,2.245539e-03,1.614194e+00,4.958310e-01,2.232053e-01,5.063556e+00,4.022578e+00,5.842617e-01,0.000000e+00,2.232053e-01,1.007391e-01,8.067272e-01,4.958310e-01,1.427027e+00,7.259412e+01,6.102961e-01
2.500000e+01,1.115682e+00,2.549156e-01,1.349934e-01,7.015133e-02,1.247261e+01,4.680926e-02,9.500019e-04,1.448491e-06,3.078019e-07,1.903808e-03,1.896587e-03,1.114732e+00,2.549142e-01,1.349931e-01,3.193191e+00,2.597289e+00,5.649883e-01,0.000000e+00,1.349931e-01,5.179151e-02,4.147506e-01,2.549142e-01,7.336562e-01,4.681729e+01,3.137624e-01
2.500000e+01,1.018173e+00,5.717384e-01,5.514470e-01,5.643506e-02,1.124517e+01,3.839349e-02,5.010944e-05,2.217204e-05,4.170615e-07,1.422928e-04,9.001034e-05,1.018123e+00,5.717162e-01,5.514466e-01,4.266140e+00,2.003383e+00,0.000000e+00,0.000000e+00,5.514466e-01,7.856693e-02,4.666763e-01,5.717162e-01,1.001691e+00,5.439621e+01,3.701645e-01
2.500000e+01,1.267823e+00,4.890764e-01,6.320886e-01,9.558052e-02,1.206144e+01,7.427627e-02,5.280103e-04,8.204418e-06,5.319661e-07,1.067866e-03,1.040767e-03,1.267295e+00,4.890682e-01,6.320881e-01,4.693846e+00,2.368477e+00,0.000000e+00,0.000000e+00,6.320881e-01,8.634048e-02,6.352069e-01,4.890682e-01,1.184238e+00,6.042473e+01,4.578933e-01
2.500000e+01,1.219241e+00,6.685710e-01,4.033670e-01,7.661437e-02,1.193707e+01,4.872571e-02,2.560759e-04,7.185695e-06,3.631241e-07,5.231532e-04,4.999594e-04,1.218985e+00,6.685638e-01,4.033666e-01,4.911724e+00,3.097756e+00,0.000000e+00,0.000000e+00,4.033666e-01,1.138114e-01,8.156183e-01,6.685638e-01,1.548878e+00,6.354086e+01,5.838056e-01
2.500000e+01,6.238837e-01,2.432227e-01,8.940489e-01,1.209795e-01,4.880372e+00,1.335344e-01,6.503894e-03,2.336658e-04,2.766691e-01,5.668166e-01,1.301043e-02,6.173798e-01,2.429890e-01,6.173798e-01,2.338117e+00,0.000000e+00,0.000000e+00,2.429890e-01,6.173798e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.984899e+01,0.000000e+00
2.500000e+01,4.938493e-01,6.958002e-01,8.522678e-01,7.034654e-02,4.670485e+00,8.666304e-02,5.339653e-03,1.362375e-04,3.637582e-01,7.384717e-01,1.068244e-02,4.885096e-01,6.956640e-01,4.885096e-01,2.856857e+00,0.000000e+00,0.000000e+00,6.956640e-01,4.885096e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.821687e+01,0.000000e+00
2.500000e+01,7.399463e-01,3.866694e-01,4.611982e-02,7.281026e-02,1.247261e+01,5.167400e-02,1.048732e-03,1.599161e-06,3.397900e-07,2.101455e-03,2.093692e-03,7.388976e-01,3.866678e-01,4.611948e-02,2.780984e+00,2.353023e+00,6.366164e-02,0.000000e+00,4.611948e-02,7.856020e-02,6.291164e-01,3.866678e-01,1.112850e+00,3.892769e+01,4.759320e-01
2.500000e+01,1.083428e+00,6.293383e-01,4.160254e-01,1.262160e-01,1.169375e+01,1.024008e-01,3.076007e-04,2.515206e-05,8.471782e-07,6.532495e-04,5.833007e-04,1.083120e+00,6.293131e-01,4.160246e-01,4.496787e+00,2.645983e+00,0.000000e+00,0.000000e+00,4.160246e-01,9.905493e-02,6.670958e-01,6.293131e-01,1.322991e+00,5.767018e+01,4.867185e-01
2.500000e+01,1.711432e+00,3.730006e-01,6.737257e-01,7.430428e-02,1.247261e+01,4.727436e-02,9.594406e-04,1.462817e-06,3.108598e-07,1.922703e-03,1.915431e-03,1.710473e+00,3.729991e-01,6.737254e-01,5.307302e+00,3.006762e+00,4.298699e-01,0.000000e+00,6.737254e-01,7.578311e-02,6.068772e-01,3.729991e-01,1.073511e+00,7.297305e+01,4.591079e-01
2.500000e+01,1.017003e+00,3.353403e-01,5.782421e-01,1.352707e-01,1.207238e+01,1.206364e-01,8.810336e-04,1.297277e-05,8.613097e-07,1.779593e-03,1.737782e-03,1.016122e+00,3.353273e-01,5.782412e-01,3.658372e+00,1.630226e+00,0.000000e+00,0.000000e+00,5.782412e-01,5.938762e-02,4.378807e-01,3.353273e-01,8.151129e-01,4.687590e+01,3.159755e-01
2.500000e+01,1.665078e+00,5.569014e-01,5.748712e-01,1.009365e-01,1.247261e+01,6.884858e-02,1.397293e-03,2.130713e-06,4.527246e-07,2.799241e-03,2.789561e-03,1.663681e+00,5.568993e-01,5.748707e-01,5.712729e+00,3.571017e+00,1.827234e-01,0.000000e+00,5.748707e-01,1.131465e-01,9.060865e-01,5.568993e-01,1.602785e+00,7.785429e+01,6.854623e-01
2.500000e+01,8.252962e-01,3.383655e-01,1.472580e-02,5.952362e-02,1.247261e+01,3.735127e-02,7.580493e-04,1.155813e-06,2.456086e-07,1.519538e-03,1.513373e-03,8.245382e-01,3.383643e-01,1.472555e-02,2.763835e+00,2.466234e+00,2.592869e-01,0.000000e+00,1.472555e-02,6.874628e-02,5.505257e-01,3.383643e-01,9.738301e-01,3.984832e+01,4.164775e-01
2.500000e+01,6.926465e-01,2.313223e-01,7.819312e-01,1.143584e-01,5.163261e+00,1.186916e-01,3.901195e-03,2.208000e-04,9.318589e-02,1.946180e-01,7.802918e-03,6.887453e-01,2.311015e-01,6.887453e-01,2.528439e+00,0.000000e+00,0.000000e+00,2.311015e-01,6.887453e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.214006e+01,0.000000e+00
2.500000e+01,6.503378e-01,5.075277e-01,4.938904e-01,7.555975e-02,9.791972e+00,6.924974e-02,7.390466e-05,2.731303e-04,1.812398e-06,6.977107e-04,1.438410e-04,6.502639e-01,5.072546e-01,4.938886e-01,3.003956e+00,7.028114e-01,0.000000e+00,2.755522e-01,4.938886e-01,2.902148e-02,1.563753e-01,2.317024e-01,3.514057e-01,3.903172e+01,1.200624e-01
2.500000e+01,8.594292e-01,5.984439e-01,1.984142e-01,5.338295e-02,1.176002e+01,3.007480e-02,1.046842e-04,6.458756e-06,2.409071e-07,2.202513e-04,2.003357e-04,8.593245e-01,5.984374e-01,1.984140e-01,3.747174e+00,2.588294e+00,0.000000e+00,0.000000e+00,1.984140e-01,9.633329e-02,6.609106e-01,5.984374e-01,1.294147e+00,4.843864e+01,4.773436e-01
2.500000e+01,1.367142e+00,5.524134e-01,6.293178e-02,1.031561e-01,1.247261e+01,6.731168e-02,1.366102e-03,2.083309e-06,4.426184e-07,2.736798e-03,2.727290e-03,1.365776e+00,5.524113e-01,6.293134e-02,4.590390e+00,3.987857e+00,4.040600e-01,0.000000e+00,6.293134e-02,1.122347e-01,8.987846e-01,5.524113e-01,1.589868e+00,6.585608e+01,6.799383e-01
2.500000e+01,6.843620e-01,3.066563e-01,7.838685e-01,9.911170e-02,5.094478e+00,1.038801e-01,3.772649e-03,1.913608e-04,1.032791e-01,2.144887e-01,7.546073e-03,6.805894e-01,3.064649e-01,6.805894e-01,2.654698e+00,0.000000e+00,0.000000e+00,3.064649e-01,6.805894e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.402437e+01,0.000000e+00
2.500000e+01,1.156294e+00,4.714248e-01,7.127354e-01,1.197679e-01,1.150651e+01,1.033468e-01,2.103100e-04,3.672836e-05,9.501894e-07,4.817161e-04,3.880980e-04,1.156084e+00,4.713881e-01,7.127344e-01,4.436621e+00,1.824585e+00,0.000000e+00,0.000000e+00,7.127344e-01,6.962012e-02,4.433492e-01,4.713881e-01,9.122927e-01,5.620379e+01,3.370882e-01
2.500000e+01,1.545806e+00,6.423643e-01,2.904351e-01,5.459966e-02,1.247261e+01,1.753281e-02,3.558304e-04,5.425901e-07,1.152894e-07,7.143367e-04,7.103811e-04,1.545450e+00,6.423638e-01,2.904350e-01,5.469680e+00,4.117265e+00,2.098762e-01,0.000000e+00,2.904350e-01,1.305106e-01,1.045139e+00,6.423638e-01,1.848756e+00,7.600904e+01,7.906567e-01
2.500000e+01,5.871472e-01,4.249203e-01,1.668318e-01,9.061463e-02,1.158515e+01,7.528880e-02,1.794335e-04,2.294470e-05,6.605859e-07,3.960898e-04,3.348914e-04,5.869678e-01,4.248974e-01,1.668311e-01,2.621775e+00,1.702701e+00,0.000000e+00,0.000000e+00,1.668311e-01,6.442716e-02,4.201366e-01,4.248974e-01,8.513504e-01,3.374540e+01,3.136085e-01
2.500000e+01,9.373435e-01,3.531271e-01,1.956453e-01,8.348230e-02,1.247261e+01,6.225553e-02,1.263486e-03,1.926807e-06,4.093709e-07,2.531373e-03,2.522428e-03,9.360800e-01,3.531252e-01,1.956449e-01,3.215826e+00,2.364412e+00,1.658932e-01,0.000000e+00,1.956449e-01,7.174527e-02,5.745419e-01,3.531252e-01,1.016313e+00,4.478348e+01,4.346459e-01
2.500000e+01,2.346615e-01,3.276810e-01,5.042787e-01,8.176317e-02,4.779303e+00,9.415737e-02,5.184784e-03,1.580370e-04,2.748020e-01,5.602929e-01,1.037213e-02,2.294767e-01,3.275230e-01,2.294767e-01,1.343476e+00,0.000000e+00,0.000000e+00,3.275230e-01,2.294767e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.797366e+01,0.000000e+00
2.500000e+01,1.165547e+00,6.497464e-01,7.279761e-01,1.259410e-01,9.707439e+00,1.082641e-01,1.199116e-04,4.934857e-04,3.107433e-06,1.232135e-03,2.340751e-04,1.165427e+00,6.492529e-01,7.279730e-01,4.903127e+00,1.966496e+00,0.000000e+00,3.600217e-08,7.279730e-01,8.125470e-02,4.374541e-01,6.492529e-01,9.832478e-01,6.273083e+01,3.355124e-01
2.500000e+01,1.689542e+00,3.182494e-01,3.790723e-01,1.043865e-01,1.247261e+01,7.371648e-02,1.496088e-03,2.281582e-06,4.847338e-07,2.997018e-03,2.986795e-03,1.688046e+00,3.182471e-01,3.790718e-01,4.789795e+00,3.414222e+00,7.911795e-01,0.000000e+00,3.790718e-01,6.465902e-02,5.177946e-01,3.182471e-01,9.159317e-01,6.906228e+01,3.917161e-01
2.500000e+01,1.426712e+00,2.666719e-01,2.141760e-01,5.918140e-02,1.247261e+01,3.137432e-02,6.367471e-04,9.711076e-07,2.063069e-07,1.276704e-03,1.271204e-03,1.426075e+00,2.666709e-01,2.141758e-01,3.933282e+00,3.091026e+00,7.780204e-01,0.000000e+00,2.141758e-01,5.418016e-02,4.338791e-01,2.666709e-01,7.674927e-01,5.785249e+01,3.282333e-01
2.500000e+01,1.169735e+00,5.350264e-01,4.202439e-01,1.235522e-01,1.221000e+01,9.896450e-02,1.019853e-03,7.405412e-06,6.825253e-07,2.050400e-03,2.024741e-03,1.168715e+00,5.350190e-01,4.202432e-01,4.447268e+00,2.736056e+00,0.000000e+00,0.000000e+00,4.202432e-01,9.876404e-02,7.484719e-01,5.350190e-01,1.368028e+00,5.837643e+01,5.496429e-01
2.500000e+01,1.045723e-01,6.040009e-01,4.221826e-01,8.920293e-02,4.759758e+00,1.037759e-01,5.841179e-03,1.724572e-04,3.234515e-01,6.589337e-01,1.168534e-02,9.873112e-02,6.038284e-01,9.873112e-02,1.503850e+00,0.000000e+00,0.000000e+00,6.038284e-01,9.873112e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.115756e+01,0.000000e+00
2.500000e+01,6.347230e-01,3.621955e-01,5.641582e-01,1.016157e-01,9.791971e+00,9.879261e-02,1.054241e-04,3.896286e-04,2.585351e-06,9.944458e-04,2.051876e-04,6.346176e-01,3.618059e-01,5.641556e-01,2.644882e+00,3.166834e-01,0.000000e+00,2.574019e-01,5.641556e-01,1.307694e-02,7.046196e-02,1.044040e-01,1.583417e-01,3.406854e+01,5.409952e-02
2.500000e+01,1.178639e+00,4.039570e-01,3.774738e-01,1.497163e-01,1.247261e+01,1.263692e-01,2.564683e-03,3.910693e-06,8.309597e-07,5.136237e-03,5.120141e-03,1.176074e+00,4.039531e-01,3.774730e-01,4.042886e+00,2.607919e+00,1.413614e-01,0.000000e+00,3.774730e-01,8.207210e-02,6.572400e-01,4.039531e-01,1.162598e+00,5.530461e+01,4.972077e-01
2.500000e+01,1.096852e-01,5.620418e-01,4.555098e-01,1.086656e-01,4.788394e+00,1.245773e-01,6.788703e-03,2.100156e-04,3.526133e-01,7.192277e-01,1.358071e-02,1.028965e-01,5.618318e-01,1.028965e-01,1.432353e+00,0.000000e+00,0.000000e+00,5.618318e-01,1.028965e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.009350e+01,0.000000e+00
2.500000e+01,6.787146e-01,6.531980e-01,4.320756e-01,1.207518e-01,9.791972e+00,1.108047e-01,1.182533e-04,4.370287e-04,2.899974e-06,1.115189e-03,2.301571e-04,6.785963e-01,6.527610e-01,4.320727e-01,3.402250e+00,1.107973e+00,0.000000e+00,2.874852e-01,4.320727e-01,4.575198e-02,2.465236e-01,3.652758e-01,5.539865e-01,4.447338e+01,1.892767e-01
2.500000e+01,5.820719e-01,2.964530e-01,9.015946e-01,6.387919e-02,4.674985e+00,7.843040e-02,4.812559e-03,1.236973e-04,3.243353e-01,6.585464e-01,9.627925e-03,5.772593e-01,2.963293e-01,5.772593e-01,2.324437e+00,0.000000e+00,0.000000e+00,2.963293e-01,5.772593e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.991405e+01,0.000000e+00
