T, CaO, SiO2, Al2O3, SO3, K2O, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, C_s, O_s, H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, Calcite, Hemicarbonate, Monocarbonate, Thaumasite, mETss, Al_ET_ss, Ca_ET_ss, S_ET_ss, C_ET_ss, H2O_ET_ss,  mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.176866e+00,3.456954e-01,6.123204e-02,3.578027e-02,9.370235e-03,6.596513e-01,1.122766e-01,1.282221e+01,8.570881e-02,2.775892e-05,4.507868e-05,9.466518e-05,6.040352e-04,8.760939e-03,1.731321e-05,1.020500e-02,7.431762e-03,1.176838e+00,3.456503e-01,1.223694e-01,3.517623e-02,9.979531e-03,6.596340e-01,4.982353e+00,3.001746e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.179865e-02,0.000000e+00,6.498161e-01,0.000000e+00,0.000000e+00,8.417973e-03,1.173007e-02,1.877211e-02,5.631634e-02,2.675826e-02,1.399907e-03,3.003538e-01,4.867800e-02,3.418546e-01,2.854337e-01,9.979531e-03,6.598605e-01,6.525069e+01,2.446434e-01
2.500000e+01,1.209869e+00,5.831799e-01,4.126780e-02,2.748990e-02,1.104231e-02,4.318133e-01,5.198624e-02,1.283776e+01,1.895788e-02,5.949845e-06,1.046265e-05,2.185599e-05,1.477644e-04,2.035238e-03,4.179827e-06,2.386104e-03,1.710344e-03,1.209863e+00,5.831694e-01,8.251374e-02,2.734214e-02,2.004938e-02,4.318091e-01,5.295097e+00,3.678910e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.213040e-02,0.000000e+00,4.291338e-01,0.000000e+00,0.000000e+00,1.319033e-03,1.140583e-02,1.825294e-02,5.475882e-02,2.602310e-02,1.356310e-03,2.920471e-01,9.374875e-02,6.577525e-01,5.497200e-01,2.004938e-02,1.270579e+00,6.944938e+01,4.707176e-01
2.500000e+01,1.164844e+00,5.544227e-01,6.484367e-02,4.231195e-02,9.772993e-03,3.191064e-01,9.123915e-02,1.285278e+01,5.303547e-02,2.709618e-05,1.248888e-05,4.435387e-05,8.197814e-05,5.074752e-03,5.029657e-06,5.361378e-03,4.894801e-03,1.164817e+00,5.544102e-01,1.296430e-01,4.222997e-02,1.447123e-02,3.191014e-01,5.374752e+00,4.269043e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.614734e-02,0.000000e+00,3.116506e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.930403e-02,3.100657e-02,9.301970e-02,4.222997e-02,4.279879e-03,4.961051e-01,9.019766e-02,6.551684e-01,5.082629e-01,1.447123e-02,1.234358e+00,7.175239e+01,4.716488e-01
2.500000e+01,1.049749e+00,5.465036e-01,3.796999e-02,2.323515e-02,1.187191e-02,7.851122e-01,1.417048e-01,1.044963e+01,1.274241e-01,3.483379e-05,1.900327e-03,9.365339e-07,8.979216e-03,1.968644e-02,4.762653e-05,4.145211e-02,1.474193e-03,1.049714e+00,5.446033e-01,7.593904e-02,1.425593e-02,4.057383e-03,7.850646e-01,4.758394e+00,1.781277e+00,0.000000e+00,8.319009e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.796952e-02,7.708086e-01,0.000000e+00,0.000000e+00,1.425593e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.713405e-02,1.981682e-01,2.952792e-01,4.057383e-03,4.489826e-01,6.144429e+01,1.515912e-01
2.500000e+01,1.363238e+00,3.327940e-01,4.569125e-02,2.067101e-02,8.908310e-03,3.686666e-01,1.102841e-01,1.303400e+01,7.625028e-02,2.226524e-04,2.738614e-06,2.204900e-06,2.611733e-05,1.070687e-02,1.792420e-06,1.121341e-02,1.108920e-02,1.363015e+00,3.327913e-01,9.138030e-02,2.064489e-02,7.109753e-03,3.686648e-01,4.886473e+00,3.835970e+00,2.993359e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.284782e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.427480e-03,1.514131e-02,4.542392e-02,2.064489e-02,2.067068e-03,2.422609e-01,6.770271e-02,5.372993e-01,3.327913e-01,7.109753e-03,9.570740e-01,6.749447e+01,4.066691e-01
2.500000e+01,9.104911e-01,3.563398e-01,5.427030e-02,4.559885e-02,1.067571e-02,3.735242e-01,6.707601e-02,1.294996e+01,3.898328e-02,9.920244e-06,3.154576e-05,6.163402e-05,6.447792e-04,6.084557e-03,1.636592e-05,7.519298e-03,4.684971e-03,9.104812e-01,3.563083e-01,1.084790e-01,4.495407e-02,1.526686e-02,3.735078e-01,4.253834e+00,3.157014e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.187987e-02,0.000000e+00,3.620770e-01,0.000000e+00,0.000000e+00,9.653052e-03,1.544859e-02,2.471923e-02,7.415770e-02,3.530102e-02,1.777831e-03,3.955077e-01,5.197250e-02,3.615276e-01,3.047753e-01,1.526686e-02,7.031645e-01,5.631725e+01,2.587846e-01
2.500000e+01,1.367627e+00,5.028506e-01,3.402592e-02,4.925293e-02,1.061659e-02,3.201309e-01,8.841409e-02,1.311258e+01,4.765422e-02,1.091074e-04,1.825162e-06,1.675047e-06,2.550000e-05,8.244399e-03,1.549318e-06,8.520864e-03,8.403585e-03,1.367518e+00,5.028488e-01,6.805016e-02,4.922743e-02,1.298878e-02,3.201294e-01,5.554263e+00,4.569074e+00,8.555141e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.992533e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.246488e-02,3.607841e-02,1.082352e-01,4.922743e-02,4.890186e-03,5.772546e-01,1.023258e-01,8.105345e-01,5.028488e-01,1.298878e-02,1.445886e+00,7.629372e+01,6.135069e-01
2.500000e+01,1.391494e+00,4.838317e-01,5.373447e-02,4.411861e-02,7.676537e-03,1.523930e-01,9.045539e-02,1.300414e+01,4.435646e-02,1.422002e-04,1.561607e-06,1.190805e-06,1.284423e-05,5.743159e-03,9.279704e-07,6.059075e-03,5.995988e-03,1.391352e+00,4.838301e-01,1.074677e-01,4.410577e-02,9.609915e-03,1.523921e-01,5.536524e+00,5.148807e+00,2.520684e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.104083e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.014531e-02,3.235563e-02,9.706689e-02,4.410577e-02,4.427680e-03,5.176901e-01,9.842120e-02,7.815839e-01,4.838301e-01,9.609915e-03,1.391528e+00,7.746867e+01,5.915496e-01
2.500000e+01,9.478730e-01,3.017005e-01,3.295099e-02,2.314672e-02,1.097419e-02,3.293390e-01,9.769301e-02,1.314175e+01,7.279900e-02,1.524081e-04,2.869390e-06,2.750757e-06,4.602608e-05,1.359045e-02,2.683346e-06,1.399795e-02,1.379000e-02,9.477206e-01,3.016976e-01,6.589923e-02,2.310069e-02,8.357930e-03,3.293363e-01,3.800179e+00,2.836122e+00,1.046705e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.025622e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.053906e-02,1.692524e-02,5.077572e-02,2.310069e-02,2.287168e-03,2.708039e-01,6.139980e-02,4.859677e-01,3.016976e-01,8.357930e-03,8.674330e-01,5.120756e+01,3.678433e-01
2.500000e+01,9.713088e-01,3.655934e-01,4.989145e-02,3.553448e-02,7.011846e-03,2.487434e-01,1.470732e-01,1.277877e+01,1.151097e-01,2.843497e-04,7.334758e-06,7.928644e-06,2.537160e-05,8.378064e-03,2.113706e-06,9.017904e-03,8.871232e-03,9.710245e-01,3.655861e-01,9.977497e-02,3.550911e-02,5.645628e-03,2.487413e-01,4.255884e+00,3.594384e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.082793e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.623850e-02,2.608357e-02,7.825070e-02,3.550911e-02,3.616243e-03,4.173371e-01,6.990855e-02,5.371116e-01,3.655861e-01,5.645628e-03,9.745522e-01,5.706011e+01,4.002165e-01
2.500000e+01,1.308120e+00,5.589583e-01,6.128238e-02,3.207452e-02,7.796874e-03,1.737655e-01,1.403705e-01,1.285459e+01,9.497600e-02,4.911831e-04,3.113166e-06,1.757858e-06,1.211185e-05,7.982250e-03,1.194633e-06,8.997125e-03,8.930455e-03,1.307629e+00,5.589552e-01,1.225630e-01,3.206241e-02,7.611498e-03,1.737643e-01,5.599149e+00,5.084487e+00,1.295902e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.210015e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.465767e-02,2.354368e-02,7.063104e-02,3.206241e-02,3.253111e-03,3.766989e-01,1.136611e-01,9.049986e-01,5.589552e-01,7.611498e-03,1.607979e+00,7.683406e+01,6.848816e-01
2.500000e+01,1.261861e+00,3.796902e-01,5.081843e-02,2.492788e-02,8.240049e-03,2.089893e-01,6.065360e-02,1.318570e+01,2.293190e-02,4.198305e-05,9.489695e-07,9.659355e-07,1.865495e-05,4.795665e-03,1.024967e-06,4.921995e-03,4.837632e-03,1.261819e+00,3.796893e-01,1.016359e-01,2.490923e-02,1.168443e-02,2.089883e-01,4.778829e+00,4.213263e+00,2.645623e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.648382e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.135900e-02,1.824132e-02,5.472395e-02,2.490923e-02,2.452752e-03,2.918611e-01,7.728604e-02,6.109054e-01,3.796893e-01,1.168443e-02,1.091538e+00,6.654725e+01,4.624226e-01
2.500000e+01,1.332520e+00,5.225520e-01,6.480067e-02,4.885389e-02,1.132793e-02,6.980785e-01,1.275888e-01,1.260467e+01,9.076974e-02,1.982900e-05,1.808172e-04,1.442608e-04,1.241771e-03,7.620502e-03,4.563073e-05,1.063725e-02,4.821132e-03,1.332500e+00,5.223712e-01,1.294571e-01,4.761212e-02,1.503536e-02,6.980329e-01,6.188244e+00,4.140792e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.472854e-02,0.000000e+00,6.504208e-01,0.000000e+00,0.000000e+00,4.761212e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.342804e-02,4.097860e-01,4.100305e-01,1.503536e-02,8.383858e-01,8.065252e+01,3.047196e-01
2.500000e+01,1.068409e+00,3.681219e-01,5.854709e-02,4.613828e-02,1.084424e-02,9.151536e-02,6.368302e-02,1.330195e+01,2.399776e-02,3.091211e-05,1.168881e-06,1.344383e-06,3.812769e-05,6.740525e-03,1.806019e-06,6.885079e-03,6.719104e-03,1.068378e+00,3.681207e-01,1.170928e-01,4.610015e-02,1.494795e-02,9.151355e-02,4.529826e+00,4.441532e+00,1.649769e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.536027e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.099220e-02,3.370702e-02,1.011211e-01,4.610015e-02,4.460378e-03,5.393123e-01,7.497384e-02,5.901482e-01,3.681207e-01,1.494795e-02,1.057855e+00,6.319131e+01,4.467188e-01
2.500000e+01,1.042753e+00,5.747615e-01,4.764847e-02,4.004093e-02,7.288249e-03,3.923143e-01,1.193266e-01,1.239768e+01,8.440286e-02,2.133645e-05,1.217998e-04,8.988963e-05,4.392820e-04,3.694906e-03,1.829520e-05,4.938994e-03,2.670668e-03,1.042732e+00,5.746397e-01,9.520705e-02,3.960165e-02,1.088159e-02,3.922960e-01,5.194607e+00,3.901894e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.760353e-02,0.000000e+00,3.526944e-01,0.000000e+00,0.000000e+00,3.960165e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.407856e-02,4.760253e-01,4.874345e-01,1.088159e-02,9.760942e-01,6.795946e+01,3.569335e-01
2.500000e+01,9.311690e-01,5.121040e-01,6.869011e-02,4.082569e-02,8.668944e-03,1.050912e-01,6.606661e-02,1.287876e+01,2.796504e-02,1.335323e-05,6.982312e-06,2.501107e-05,5.025028e-05,2.868128e-03,3.025822e-06,3.034938e-03,2.754471e-03,9.311556e-01,5.120970e-01,1.373552e-01,4.077544e-02,1.446976e-02,1.050882e-01,4.623943e+00,4.245646e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.510673e-02,0.000000e+00,8.235872e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.863651e-02,2.993403e-02,8.980207e-02,4.077544e-02,4.125598e-03,4.789444e-01,8.466177e-02,6.143660e-01,4.769903e-01,1.446976e-02,1.158382e+00,6.218575e+01,4.422160e-01
2.500000e+01,1.070364e+00,5.717906e-01,3.644330e-02,3.841390e-02,8.712192e-03,2.479100e-01,5.067020e-02,1.283812e+01,1.569892e-02,7.271411e-06,4.289195e-06,1.358823e-05,3.211401e-05,1.470581e-03,1.671260e-06,1.572593e-03,1.398767e-03,1.070357e+00,5.717863e-01,7.287301e-02,3.838179e-02,1.595380e-02,2.479083e-01,4.887445e+00,3.890534e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.252228e-02,0.000000e+00,2.445474e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.734272e-02,2.782846e-02,8.348537e-02,3.838179e-02,3.360897e-03,4.452553e-01,9.663235e-02,6.972794e-01,5.492640e-01,1.595380e-02,1.319834e+00,6.491294e+01,5.007982e-01
2.500000e+01,1.045435e+00,3.463005e-01,4.933117e-02,2.753881e-02,7.702843e-03,3.768244e-01,6.725841e-02,1.301085e+01,3.761634e-02,3.446284e-05,3.914519e-06,7.214195e-06,4.102345e-05,5.171362e-03,2.412445e-06,5.338754e-03,5.140126e-03,1.045401e+00,3.462966e-01,9.865513e-02,2.749779e-02,1.023432e-02,3.768220e-01,4.386465e+00,3.318467e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.348221e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.255843e-02,2.017009e-02,6.051025e-02,2.749779e-02,2.757340e-03,3.227214e-01,6.524171e-02,4.930981e-01,3.462966e-01,1.023432e-02,9.048446e-01,5.804035e+01,3.640258e-01
2.500000e+01,1.086193e+00,4.059533e-01,3.773262e-02,4.091235e-02,9.755411e-03,5.062468e-01,8.170186e-02,1.284049e+01,5.403041e-02,1.686489e-05,3.007551e-05,6.276186e-05,4.286698e-04,5.850994e-03,1.209775e-05,6.863179e-03,4.908633e-03,1.086176e+00,4.059232e-01,7.540248e-02,4.048368e-02,1.365983e-02,5.062347e-01,4.705437e+00,3.107121e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.627473e-02,0.000000e+00,4.966365e-01,0.000000e+00,0.000000e+00,7.901175e-03,1.428035e-02,2.285303e-02,6.855908e-02,3.258251e-02,1.697034e-03,3.656484e-01,6.339738e-02,4.447276e-01,3.717473e-01,1.365983e-02,8.591968e-01,6.158422e+01,3.182681e-01
2.500000e+01,9.475681e-01,4.181351e-01,4.725521e-02,2.605090e-02,7.302758e-03,6.586141e-01,5.964476e-02,1.091011e+01,4.150281e-02,7.575689e-06,5.873228e-04,3.393779e-06,3.464639e-03,7.574484e-03,2.394290e-05,1.567519e-02,5.136742e-04,9.475605e-01,4.175478e-01,9.450703e-02,2.258626e-02,7.031032e-03,6.585902e-01,4.357153e+00,2.088564e+00,0.000000e+00,0.000000e+00,6.705907e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.372398e-02,6.360039e-01,0.000000e+00,0.000000e+00,2.258626e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.307969e-02,2.300739e-01,3.400656e-01,7.031032e-03,5.225557e-01,5.541089e+01,1.769205e-01
2.500000e+01,1.360037e+00,4.470002e-01,4.843797e-02,3.053453e-02,7.027210e-03,1.839506e-01,6.109404e-02,1.308955e+01,1.922498e-02,4.725265e-05,7.212155e-07,6.382220e-07,9.021796e-06,3.130578e-03,5.670637e-07,3.247131e-03,3.203977e-03,1.359990e+00,4.469995e-01,9.687530e-02,3.052551e-02,1.092384e-02,1.839500e-01,5.196702e+00,4.664924e+00,2.793217e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.436610e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.393314e-02,2.237690e-02,6.713070e-02,3.052551e-02,3.039842e-03,3.580304e-01,9.095350e-02,7.208796e-01,4.469995e-01,1.092384e-02,1.285369e+00,7.265930e+01,5.456376e-01
2.500000e+01,1.234741e+00,4.238770e-01,4.378572e-02,3.768812e-02,8.389831e-03,1.027028e-01,1.065040e-01,1.299980e+01,6.604057e-02,2.146206e-04,2.318701e-06,1.753902e-06,1.866385e-05,8.449691e-03,1.358896e-06,8.923906e-03,8.832919e-03,1.234526e+00,4.238747e-01,8.756969e-02,3.766946e-02,8.329971e-03,1.027014e-01,4.805126e+00,4.537839e+00,2.780171e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.895112e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.720605e-02,2.763493e-02,8.290479e-02,3.766946e-02,3.782939e-03,4.421589e-01,8.622393e-02,6.847839e-01,4.238747e-01,8.329971e-03,1.219102e+00,6.771589e+01,5.182839e-01
2.500000e+01,1.137272e+00,5.673737e-01,4.111145e-02,4.316782e-02,1.088819e-02,2.710515e-02,9.314166e-02,1.308623e+01,4.996158e-02,1.234438e-04,1.869091e-06,7.697040e-06,8.968260e-06,8.038944e-03,6.629767e-08,8.315597e-03,8.256716e-03,1.137149e+00,5.673718e-01,8.221520e-02,4.315885e-02,1.373744e-02,2.710508e-02,5.004097e+00,4.836653e+00,2.848094e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.827646e-02,2.915634e-02,8.746900e-02,4.315885e-02,5.756503e-04,4.665014e-01,1.154448e-01,9.150809e-01,5.673718e-01,1.373744e-02,1.631521e+00,6.960506e+01,6.926278e-01
2.500000e+01,1.391645e+00,4.960807e-01,3.048597e-02,3.003987e-02,7.415184e-03,2.746569e-01,6.449875e-02,1.305296e+01,2.526233e-02,6.953829e-05,9.200160e-07,7.657788e-07,9.631793e-06,3.732671e-03,6.408080e-07,3.895431e-03,3.848780e-03,1.391575e+00,4.960798e-01,6.097117e-02,3.003024e-02,1.109770e-02,2.746563e-01,5.308120e+00,4.375953e+00,1.947947e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.521798e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.371126e-02,2.202113e-02,6.606338e-02,3.003024e-02,3.001454e-03,3.523381e-01,1.009279e-01,8.006375e-01,4.960798e-01,1.109770e-02,1.426619e+00,7.354832e+01,6.059917e-01
2.500000e+01,1.354788e+00,5.217228e-01,4.189580e-02,3.735596e-02,1.173800e-02,4.830705e-01,1.301711e-01,1.289634e+01,9.347782e-02,7.179849e-05,1.329935e-05,3.226843e-05,9.489634e-05,9.713060e-03,5.902523e-06,1.010367e-02,9.603685e-03,1.354716e+00,5.217095e-01,8.375933e-02,3.726106e-02,1.376294e-02,4.830646e-01,5.671545e+00,4.125954e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.510933e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.702945e-02,2.735266e-02,8.205796e-02,3.726106e-02,3.767918e-03,4.376425e-01,9.543158e-02,7.087515e-01,5.217095e-01,1.376294e-02,1.315098e+00,7.474363e+01,5.161860e-01
2.500000e+01,1.148801e+00,5.973525e-01,6.663735e-02,4.281333e-02,1.008768e-02,7.470953e-01,8.592981e-02,1.091227e+01,5.935367e-02,1.080661e-05,8.481211e-04,4.880617e-06,5.050395e-03,1.103310e-02,3.468265e-05,2.282287e-02,7.388022e-04,1.148790e+00,5.965044e-01,1.332698e-01,3.776293e-02,9.142257e-03,7.470606e-01,5.683135e+00,3.058901e+00,0.000000e+00,0.000000e+00,7.256585e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.035198e-02,7.092977e-01,0.000000e+00,0.000000e+00,3.776293e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.540516e-02,2.958517e-01,4.373335e-01,9.142257e-03,6.720457e-01,7.287813e+01,2.274878e-01
2.500000e+01,9.980769e-01,3.064148e-01,6.474273e-02,4.325842e-02,1.000078e-02,1.562422e-01,1.493056e-01,1.299016e+01,1.133274e-01,3.796193e-04,3.955635e-06,2.938450e-06,3.034729e-05,1.412079e-02,2.248399e-06,1.495223e-02,1.480470e-02,9.976973e-01,3.064108e-01,1.294825e-01,4.322807e-02,5.880766e-03,1.562400e-01,4.285197e+00,4.070699e+00,1.089053e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.030116e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.974636e-02,3.171514e-02,9.514541e-02,4.322807e-02,4.344633e-03,5.074422e-01,6.232793e-02,4.951001e-01,3.064108e-01,5.880766e-03,8.812814e-01,5.912169e+01,3.747176e-01
2.500000e+01,1.398325e+00,5.783713e-01,4.180851e-02,2.879033e-02,8.409130e-03,2.753414e-01,1.224530e-01,1.290540e+01,8.000181e-02,3.509181e-04,2.674363e-06,1.679898e-06,1.341538e-05,7.836637e-03,1.177663e-06,8.573044e-03,8.502671e-03,1.397974e+00,5.783686e-01,8.361534e-02,2.877691e-02,8.981623e-03,2.753402e-01,5.699693e+00,4.756112e+00,3.265438e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.411846e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.315211e-02,2.112490e-02,6.337471e-02,2.877691e-02,2.910439e-03,3.379984e-01,1.176221e-01,9.357796e-01,5.783686e-01,8.981623e-03,1.663706e+00,7.804258e+01,7.082023e-01
2.500000e+01,9.286237e-01,3.275034e-01,6.497930e-02,4.090104e-02,6.992316e-03,1.567403e-01,1.346399e-01,1.288464e+01,9.947202e-02,4.665486e-04,3.297003e-06,1.983709e-06,1.490431e-05,9.162127e-03,1.370290e-06,1.013393e-02,1.005459e-02,9.281572e-01,3.275001e-01,1.299566e-01,4.088614e-02,4.822505e-03,1.567389e-01,4.194247e+00,3.955215e+00,5.558669e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.026288e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.868861e-02,3.001792e-02,9.005375e-02,4.088614e-02,4.140740e-03,4.802867e-01,6.660013e-02,5.300385e-01,3.275001e-01,4.822505e-03,9.420993e-01,5.730377e+01,4.011295e-01
2.500000e+01,1.004281e+00,4.505012e-01,5.281361e-02,3.093498e-02,9.457903e-03,1.223198e-01,8.775408e-02,1.304547e+01,5.088932e-02,9.010631e-05,2.743063e-06,3.106537e-06,2.985339e-05,7.481920e-03,1.849893e-06,7.731924e-03,7.590900e-03,1.004191e+00,4.504985e-01,1.056241e-01,3.090513e-02,1.143389e-02,1.223180e-01,4.472992e+00,4.132600e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.774723e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.411135e-02,2.266379e-02,6.799136e-02,3.090513e-02,3.090554e-03,3.626206e-01,8.891402e-02,6.925316e-01,4.504985e-01,1.143389e-02,1.247398e+00,6.088912e+01,5.218412e-01
2.500000e+01,1.274325e+00,4.612808e-01,3.110188e-02,3.127501e-02,7.704822e-03,3.130162e-01,5.047413e-02,1.313959e+01,1.452677e-02,3.061431e-05,5.713049e-07,5.459756e-07,9.071555e-06,2.696748e-03,5.304584e-07,2.779833e-03,2.737212e-03,1.274294e+00,4.612802e-01,6.220321e-02,3.126594e-02,1.271290e-02,3.130157e-01,5.018917e+00,4.005143e+00,9.364893e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.902718e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.426452e-02,2.290820e-02,6.872460e-02,3.126594e-02,3.096360e-03,3.665312e-01,9.387640e-02,7.430590e-01,4.612802e-01,1.271290e-02,1.326269e+00,6.879346e+01,5.624427e-01
2.500000e+01,1.088547e+00,4.153279e-01,4.657818e-02,2.928012e-02,6.008266e-03,6.162991e-01,8.011212e-02,1.242186e+01,5.379068e-02,1.204682e-05,1.093800e-04,7.233530e-05,4.706047e-04,2.932586e-03,1.865176e-05,4.182841e-03,1.852241e-03,1.088535e+00,4.152185e-01,9.308402e-02,2.880952e-02,9.083946e-03,6.162804e-01,4.853602e+00,2.942945e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.654201e-02,0.000000e+00,5.874709e-01,0.000000e+00,0.000000e+00,2.880952e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.089637e-02,3.215514e-01,3.398670e-01,9.083946e-03,6.669938e-01,6.296785e+01,2.439476e-01
