T, CaO, SiO2, Al2O3, SO3, K2O, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.166063e+00,5.454058e-01,5.347615e-02,2.367557e-02,1.146691e-02,9.531161e-02,1.309742e+01,5.647243e-02,1.345733e-04,2.134768e-06,3.314862e-05,1.078433e-06,9.362560e-03,9.671373e-03,9.592583e-03,1.165928e+00,5.454037e-01,1.069192e-01,2.367449e-02,1.357126e-02,4.675826e+00,4.361805e+00,1.024418e-01,0.000000e+00,0.000000e+00,2.978508e-02,2.367449e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.109792e-01,8.794334e-01,5.454037e-01,1.357126e-02,1.568307e+00,6.511960e+01,6.656511e-01
2.500000e+01,1.273411e+00,3.794669e-01,5.589664e-02,2.920891e-02,1.088184e-02,1.234592e-01,1.306434e+01,8.582094e-02,2.266792e-04,3.154930e-06,4.646004e-05,1.358099e-06,1.304349e-02,1.355149e-02,1.344199e-02,1.273184e+00,3.794637e-01,1.117468e-01,2.920755e-02,8.720193e-03,4.415911e+00,4.248392e+00,4.640656e-01,0.000000e+00,0.000000e+00,2.666586e-02,2.920755e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.720503e-02,6.122909e-01,3.794637e-01,8.720193e-03,1.091230e+00,6.341172e+01,4.634383e-01
2.500000e+01,1.084550e+00,4.187717e-01,5.324954e-02,2.190309e-02,6.601881e-03,1.183392e-01,1.286611e+01,8.404932e-02,4.174207e-04,2.766669e-06,2.794991e-05,4.437897e-07,7.323797e-03,8.192439e-03,8.124661e-03,1.084133e+00,4.187689e-01,1.064711e-01,2.190265e-02,5.879965e-03,4.073941e+00,3.847831e+00,2.246033e-01,0.000000e+00,0.000000e+00,3.133292e-02,2.190265e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.515699e-02,6.779200e-01,4.187689e-01,5.879965e-03,1.204678e+00,5.736590e+01,5.130382e-01
2.500000e+01,1.366641e+00,3.715271e-01,6.084652e-02,4.998003e-02,6.675789e-03,9.163680e-02,1.299266e+01,4.929409e-02,1.630629e-04,1.723750e-06,2.238135e-05,5.210118e-07,6.178538e-03,6.531965e-03,6.478102e-03,1.366478e+00,3.715254e-01,1.216707e-01,4.997951e-02,7.173040e-03,4.812668e+00,4.734217e+00,5.337051e-01,0.000000e+00,0.000000e+00,1.085582e-02,4.997951e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.557357e-02,6.002874e-01,3.715254e-01,7.173040e-03,1.068555e+00,6.952742e+01,4.543296e-01
2.500000e+01,1.138669e+00,4.550711e-01,6.518265e-02,3.737206e-02,1.105920e-02,6.207771e-02,1.325292e+01,2.320408e-02,3.428627e-05,1.050935e-06,1.984996e-05,1.080529e-06,5.720669e-03,5.814434e-03,5.765391e-03,1.138635e+00,4.550700e-01,1.303455e-01,3.737098e-02,1.639773e-02,4.537546e+00,4.345882e+00,1.749722e-01,0.000000e+00,0.000000e+00,2.780175e-02,3.737098e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.265811e-02,7.307734e-01,4.550700e-01,1.639773e-02,1.307964e+00,6.353253e+01,5.531671e-01
2.500000e+01,9.647672e-01,3.391216e-01,5.373956e-02,2.281660e-02,7.471694e-03,8.402817e-02,1.303920e+01,5.353109e-02,1.529535e-04,1.930701e-06,2.724776e-05,7.348405e-07,7.609765e-03,7.948507e-03,7.883467e-03,9.646142e-01,3.391197e-01,1.074519e-01,2.281587e-02,7.333623e-03,3.589448e+00,3.426605e+00,2.331563e-01,0.000000e+00,0.000000e+00,3.091007e-02,2.281587e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.899121e-02,5.474643e-01,3.391197e-01,7.333623e-03,9.752637e-01,5.064112e+01,4.143642e-01
2.500000e+01,1.333838e+00,4.896526e-01,6.482125e-02,2.375631e-02,6.453313e-03,1.192583e-01,1.284600e+01,7.797035e-02,4.136159e-04,2.548523e-06,2.467672e-05,3.698358e-07,6.384883e-03,7.242254e-03,7.181950e-03,1.333424e+00,4.896501e-01,1.296178e-01,2.375594e-02,6.521743e-03,4.891570e+00,4.619781e+00,3.223686e-01,0.000000e+00,0.000000e+00,4.105297e-02,2.375594e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.956643e-02,7.928731e-01,4.896501e-01,6.521743e-03,1.408621e+00,6.910039e+01,6.000240e-01
2.500000e+01,1.366112e+00,5.312370e-01,5.959313e-02,3.050838e-02,9.323494e-03,1.341437e-01,1.293611e+01,9.090204e-02,3.599970e-04,3.082258e-06,3.591206e-05,7.020435e-07,9.730672e-03,1.049331e-02,1.040769e-02,1.365752e+00,5.312339e-01,1.191503e-01,3.050768e-02,8.916316e-03,5.129880e+00,4.853907e+00,2.973942e-01,0.000000e+00,0.000000e+00,2.906750e-02,3.050768e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.080445e-01,8.591246e-01,5.312339e-01,8.916316e-03,1.528047e+00,7.247607e+01,6.502043e-01
2.500000e+01,1.333347e+00,3.855262e-01,4.347724e-02,4.064329e-02,1.150898e-02,1.278203e-01,1.307733e+01,8.823066e-02,2.238032e-04,3.277952e-06,4.930724e-05,1.502969e-06,1.387707e-02,1.438261e-02,1.426648e-02,1.333123e+00,3.855229e-01,8.690517e-02,4.064179e-02,9.140887e-03,4.595717e+00,4.469388e+00,5.402220e-01,0.000000e+00,0.000000e+00,2.810799e-03,4.064179e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.844118e-02,6.219016e-01,3.855229e-01,9.140887e-03,1.108622e+00,6.669665e+01,4.707167e-01
2.500000e+01,9.601970e-01,5.703927e-01,5.519029e-02,4.348915e-02,7.283540e-03,1.365570e-01,1.275597e+01,9.733409e-02,2.487496e-04,6.264888e-06,3.963375e-05,6.668961e-06,6.657902e-03,7.217497e-03,7.091618e-03,9.599483e-01,5.703864e-01,1.103409e-01,4.348248e-02,7.909178e-03,4.596177e+00,4.391084e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.583567e-03,0.000000e+00,1.129964e-02,3.428727e-02,0.000000e+00,1.022985e-01,7.852416e-01,5.360992e-01,7.909178e-03,1.425486e+00,6.327632e+01,5.845944e-01
2.500000e+01,9.583504e-01,3.518097e-01,5.606892e-02,3.909288e-02,7.494020e-03,9.537884e-02,1.300186e+01,6.256026e-02,2.010264e-04,2.200093e-06,2.905435e-05,6.961617e-07,8.040901e-03,8.477801e-03,8.408508e-03,9.581494e-01,3.518075e-01,1.121088e-01,3.909218e-02,6.947139e-03,3.794125e+00,3.686895e+00,1.825569e-01,0.000000e+00,0.000000e+00,1.696221e-02,3.909218e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.156453e-02,5.683371e-01,3.518075e-01,6.947139e-03,1.011827e+00,5.343329e+01,4.301509e-01
2.500000e+01,1.091326e+00,4.634759e-01,5.667954e-02,3.055493e-02,1.135245e-02,9.901636e-02,1.311226e+01,6.241017e-02,1.420374e-04,2.391563e-06,3.798553e-05,1.296999e-06,1.075484e-02,1.108414e-02,1.099406e-02,1.091184e+00,4.634735e-01,1.133211e-01,3.055363e-02,1.195006e-02,4.346380e+00,4.121263e+00,1.435698e-01,0.000000e+00,0.000000e+00,2.610691e-02,3.055363e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.431299e-02,7.470789e-01,4.634735e-01,1.195006e-02,1.332670e+00,6.078182e+01,5.654761e-01
2.500000e+01,1.394286e+00,3.955705e-01,3.501664e-02,2.576381e-02,1.125728e-02,8.323009e-02,1.320658e+01,4.441183e-02,7.560706e-05,1.888431e-06,3.398512e-05,1.584169e-06,9.744999e-03,9.937481e-03,9.855736e-03,1.394210e+00,3.955686e-01,6.999929e-02,2.576223e-02,1.276956e-02,4.554580e+00,4.361124e+00,6.273474e-01,0.000000e+00,0.000000e+00,9.237422e-03,2.576223e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.052536e-02,6.361019e-01,3.955686e-01,1.276956e-02,1.137119e+00,6.648617e+01,4.814988e-01
2.500000e+01,1.388924e+00,3.875679e-01,6.749951e-02,4.106796e-02,9.650216e-03,1.100029e-01,1.306603e+01,6.784557e-02,1.782586e-04,2.497486e-06,3.688125e-05,1.083980e-06,1.035769e-02,1.075801e-02,1.067067e-02,1.388746e+00,3.875654e-01,1.349621e-01,4.106688e-02,8.942739e-03,4.861830e+00,4.735677e+00,5.198936e-01,0.000000e+00,0.000000e+00,2.641419e-02,4.106688e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.885381e-02,6.253421e-01,3.875654e-01,8.942739e-03,1.114524e+00,6.988625e+01,4.733172e-01
2.500000e+01,9.335599e-01,5.950482e-01,3.953508e-02,2.020567e-02,6.332437e-03,8.271131e-02,1.279102e+01,4.735998e-02,1.078406e-04,3.124472e-06,2.106864e-05,3.933641e-06,3.577993e-03,3.828189e-03,3.759399e-03,9.334521e-01,5.950451e-01,7.904909e-02,2.020174e-02,9.086881e-03,4.279338e+00,3.944148e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.694211e-03,0.000000e+00,5.835842e-03,3.099449e-02,0.000000e+00,1.076367e-01,8.256712e-01,5.640506e-01,9.086881e-03,1.499652e+00,5.873830e+01,6.145830e-01
2.500000e+01,1.291923e+00,5.084405e-01,6.475308e-02,4.015580e-02,1.064587e-02,6.947249e-02,1.318958e+01,2.630433e-02,4.717612e-05,1.095123e-06,1.931868e-05,8.509772e-07,5.528381e-03,5.646978e-03,5.599781e-03,1.291876e+00,5.084394e-01,1.294868e-01,4.015495e-02,1.576336e-02,5.042189e+00,4.821716e+00,2.395001e-01,0.000000e+00,0.000000e+00,2.458847e-02,4.015495e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.034946e-01,8.179905e-01,5.084394e-01,1.576336e-02,1.461658e+00,7.096121e+01,6.191757e-01
2.500000e+01,9.666232e-01,5.253963e-01,5.776952e-02,2.163866e-02,6.745195e-03,9.061172e-02,1.289858e+01,5.505760e-02,2.046113e-04,2.108508e-06,2.620382e-05,4.139207e-07,5.361360e-03,5.801910e-03,5.739708e-03,9.664186e-01,5.253942e-01,1.155128e-01,2.163825e-02,8.129030e-03,4.247745e+00,3.976579e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.193066e-02,2.163825e-02,0.000000e+00,0.000000e+00,2.418751e-02,0.000000e+00,1.007048e-01,7.956986e-01,5.012067e-01,8.129030e-03,1.420270e+00,5.891806e+01,6.021183e-01
2.500000e+01,1.272033e+00,5.489261e-01,5.455741e-02,4.111798e-02,1.141280e-02,1.290108e-01,1.301791e+01,8.605836e-02,2.628916e-04,3.058181e-06,4.157395e-05,1.047842e-06,1.155325e-02,1.212805e-02,1.202982e-02,1.271770e+00,5.489230e-01,1.090732e-01,4.111693e-02,1.127235e-02,5.077592e+00,4.830758e+00,1.805258e-01,0.000000e+00,0.000000e+00,1.341969e-02,4.111693e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.116669e-01,8.865175e-01,5.489230e-01,1.127235e-02,1.578698e+00,7.137448e+01,6.709763e-01
2.500000e+01,1.313001e+00,4.720541e-01,4.379452e-02,2.547846e-02,8.508054e-03,1.413561e-01,1.289905e+01,1.019184e-01,4.547711e-04,3.398413e-06,3.675377e-05,6.427622e-07,9.801066e-03,1.075430e-02,1.066629e-02,1.312546e+00,4.720507e-01,8.755229e-02,2.547782e-02,7.215042e-03,4.684297e+00,4.432560e+00,3.919109e-01,0.000000e+00,0.000000e+00,1.829833e-02,2.547782e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.599899e-02,7.638291e-01,4.720507e-01,7.215042e-03,1.357890e+00,6.695957e+01,5.780667e-01
2.500000e+01,1.294717e+00,4.672649e-01,4.523152e-02,4.466530e-02,1.112579e-02,5.876947e-02,1.327706e+01,1.689369e-02,2.319171e-05,7.933063e-07,1.531038e-05,9.039755e-07,4.423220e-03,4.489616e-03,4.451100e-03,1.294694e+00,4.672641e-01,9.044773e-02,4.466440e-02,1.782836e-02,4.843945e+00,4.672288e+00,3.645898e-01,0.000000e+00,0.000000e+00,5.594688e-04,4.466440e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.515263e-02,7.497680e-01,4.672641e-01,1.782836e-02,1.342896e+00,6.923677e+01,5.675462e-01
2.500000e+01,1.264633e+00,5.461379e-01,3.707804e-02,3.328673e-02,1.132226e-02,8.303447e-02,1.313686e+01,4.198380e-02,8.855467e-05,1.648128e-06,2.713148e-05,1.004085e-06,7.710392e-03,7.920473e-03,7.855432e-03,1.264544e+00,5.461363e-01,7.412895e-02,3.328573e-02,1.493413e-02,4.874512e+00,4.598355e+00,2.402454e-01,0.000000e+00,0.000000e+00,3.778748e-03,3.328573e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.111443e-01,8.798199e-01,5.461363e-01,1.493413e-02,1.570260e+00,6.902406e+01,6.659597e-01
2.500000e+01,1.355695e+00,4.301435e-01,4.104981e-02,3.221295e-02,1.083651e-02,1.346686e-01,1.301988e+01,9.482085e-02,2.878704e-04,3.374025e-06,4.602903e-05,1.167384e-06,1.279748e-02,1.342727e-02,1.331874e-02,1.355407e+00,4.301401e-01,8.205359e-02,3.221178e-02,8.875541e-03,4.686229e+00,4.492776e+00,5.054584e-01,0.000000e+00,0.000000e+00,8.815013e-03,3.221178e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.750350e-02,6.946566e-01,4.301401e-01,8.875541e-03,1.237075e+00,6.770577e+01,5.257637e-01
2.500000e+01,1.328698e+00,4.666615e-01,5.309398e-02,3.472747e-02,7.741347e-03,7.434271e-02,1.305856e+01,3.278654e-02,8.817678e-05,1.199823e-06,1.749961e-05,5.021165e-07,4.907306e-03,5.105483e-03,5.062995e-03,1.328610e+00,4.666603e-01,1.061705e-01,3.472697e-02,1.057539e-02,4.850532e+00,4.639754e+00,3.815508e-01,0.000000e+00,0.000000e+00,1.835826e-02,3.472697e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.494412e-02,7.530764e-01,4.666603e-01,1.057539e-02,1.341999e+00,6.917466e+01,5.699954e-01
2.500000e+01,1.342505e+00,3.816071e-01,4.513343e-02,2.802201e-02,1.136479e-02,1.313201e-01,1.306091e+01,9.316897e-02,2.487335e-04,3.415802e-06,5.001636e-05,1.446028e-06,1.403240e-02,1.458854e-02,1.447081e-02,1.342256e+00,3.816037e-01,9.021684e-02,2.802056e-02,8.697178e-03,4.484530e+00,4.310661e+00,5.631239e-01,0.000000e+00,0.000000e+00,1.708786e-02,2.802056e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.763956e-02,6.157865e-01,3.816037e-01,8.697178e-03,1.097392e+00,6.505371e+01,4.660830e-01
2.500000e+01,1.313778e+00,4.929214e-01,3.607376e-02,3.303306e-02,8.930564e-03,8.387576e-02,1.306361e+01,4.320373e-02,1.143748e-04,1.587325e-06,2.334696e-05,6.808658e-07,6.553629e-03,6.810834e-03,6.754814e-03,1.313664e+00,4.929198e-01,7.212417e-02,3.303238e-02,1.130750e-02,4.787644e+00,4.550408e+00,3.770731e-01,0.000000e+00,0.000000e+00,3.029707e-03,3.303238e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.002884e-01,7.953719e-01,4.929198e-01,1.130750e-02,1.417499e+00,6.854890e+01,6.020106e-01
2.500000e+01,1.207111e+00,4.301045e-01,5.926637e-02,3.990114e-02,6.501755e-03,6.466246e-02,1.304345e+01,2.508183e-02,7.071919e-05,9.074324e-07,1.290047e-05,3.526588e-07,3.606194e-03,3.764234e-03,3.732389e-03,1.207040e+00,4.301036e-01,1.185198e-01,3.990079e-02,9.397316e-03,4.576175e+00,4.413494e+00,2.950706e-01,0.000000e+00,0.000000e+00,1.935913e-02,3.990079e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.750231e-02,6.942891e-01,4.301036e-01,9.397316e-03,1.236911e+00,6.487070e+01,5.254945e-01
2.500000e+01,1.240837e+00,5.613349e-01,4.056921e-02,2.462670e-02,7.654934e-03,8.022158e-02,1.297883e+01,4.006613e-02,1.384721e-04,1.389647e-06,1.758319e-05,3.920210e-07,4.834420e-03,5.133243e-03,5.090461e-03,1.240699e+00,5.613335e-01,8.112084e-02,2.462631e-02,1.047545e-02,4.806255e+00,4.484183e+00,1.872099e-01,0.000000e+00,0.000000e+00,1.593411e-02,2.462631e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.141789e-01,9.071811e-01,5.613335e-01,1.047545e-02,1.614509e+00,6.763767e+01,6.865962e-01
2.500000e+01,1.219198e+00,4.891313e-01,5.870696e-02,4.313996e-02,9.311700e-03,1.312249e-01,1.295197e+01,9.005229e-02,3.389861e-04,3.077875e-06,3.699306e-05,7.590875e-07,1.008231e-02,1.080413e-02,1.071613e-02,1.218859e+00,4.891282e-01,1.173769e-01,4.313920e-02,8.541087e-03,4.819830e+00,4.625922e+00,2.088196e-01,0.000000e+00,0.000000e+00,1.554926e-02,4.313920e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.948483e-02,7.908348e-01,4.891282e-01,8.541087e-03,1.406897e+00,6.789139e+01,5.985282e-01
2.500000e+01,1.274423e+00,4.331922e-01,4.984503e-02,2.555047e-02,1.011187e-02,1.113135e-01,1.304827e+01,7.311173e-02,2.030536e-04,2.654590e-06,3.805138e-05,1.056378e-06,1.064787e-02,1.109906e-02,1.100902e-02,1.274220e+00,4.331895e-01,9.965201e-02,2.554941e-02,9.575870e-03,4.520625e+00,4.298223e+00,3.999875e-01,0.000000e+00,0.000000e+00,2.427659e-02,2.554941e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.813146e-02,6.992050e-01,4.331895e-01,9.575870e-03,1.245773e+00,6.459526e+01,5.292170e-01
2.500000e+01,9.482671e-01,4.409313e-01,5.968690e-02,4.318499e-02,8.284895e-03,1.022389e-01,1.298517e+01,6.687947e-02,2.265443e-04,2.328225e-06,2.981150e-05,6.779064e-07,8.211975e-03,8.700766e-03,8.629653e-03,9.480406e-01,4.409290e-01,1.193440e-01,4.318431e-02,8.357815e-03,4.127662e+00,3.970032e+00,1.332369e-02,0.000000e+00,0.000000e+00,1.648768e-02,4.318431e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.968937e-02,7.125166e-01,4.409290e-01,8.357815e-03,1.268186e+00,5.720729e+01,5.392677e-01
2.500000e+01,1.251361e+00,5.771344e-01,5.383439e-02,4.607187e-02,6.013332e-03,1.466231e-01,1.275186e+01,1.026458e-01,7.458877e-04,3.268736e-06,2.578593e-05,2.995409e-07,6.108625e-03,7.632240e-03,7.567850e-03,1.250615e+00,5.771311e-01,1.076430e-01,4.607157e-02,5.918039e-03,5.167003e+00,4.918975e+00,1.075114e-01,0.000000e+00,0.000000e+00,7.749927e-03,4.607157e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.173334e-01,9.355676e-01,5.771311e-01,5.918039e-03,1.660475e+00,7.236255e+01,7.079637e-01
2.500000e+01,1.143054e+00,3.551692e-01,5.785947e-02,2.879110e-02,8.494097e-03,8.736087e-02,1.308525e+01,5.233932e-02,1.295312e-04,1.957563e-06,2.982179e-05,9.326172e-07,8.405140e-03,8.700050e-03,8.629007e-03,1.142924e+00,3.551672e-01,1.156891e-01,2.879017e-02,8.583054e-03,4.083918e+00,3.932926e+00,3.677626e-01,0.000000e+00,0.000000e+00,2.905439e-02,2.879017e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.226673e-02,5.728381e-01,3.551672e-01,8.583054e-03,1.021312e+00,5.824138e+01,4.335829e-01
2.500000e+01,9.607457e-01,4.202593e-01,6.501345e-02,2.796376e-02,1.100422e-02,9.722941e-02,1.311536e+01,6.385115e-02,1.439301e-04,2.453961e-06,3.915736e-05,1.350603e-06,1.109203e-02,1.142647e-02,1.133365e-02,9.606018e-01,4.202568e-01,1.299877e-01,2.796241e-02,1.091641e-02,3.967788e+00,3.764692e+00,6.028810e-02,0.000000e+00,0.000000e+00,3.703146e-02,2.796241e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.551971e-02,6.773696e-01,4.202568e-01,1.091641e-02,1.208395e+00,5.488812e+01,5.127130e-01
2.500000e+01,1.224098e+00,4.245603e-01,3.316703e-02,2.847958e-02,6.573417e-03,6.036030e-02,1.305907e+01,2.344252e-02,6.294546e-05,8.582236e-07,1.252814e-05,3.600665e-07,3.513547e-03,3.655630e-03,3.624645e-03,1.224035e+00,4.245594e-01,6.632153e-02,2.847922e-02,9.633287e-03,4.321560e+00,4.117338e+00,4.109448e-01,0.000000e+00,0.000000e+00,4.681546e-03,2.847922e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.637865e-02,6.851287e-01,4.245594e-01,9.633287e-03,1.220926e+00,6.221123e+01,5.185668e-01
2.500000e+01,1.003889e+00,5.550372e-01,3.361543e-02,3.386114e-02,6.913149e-03,1.199114e-01,1.280892e+01,8.371411e-02,3.585405e-04,3.433762e-06,1.356921e-05,3.905581e-06,6.316736e-03,7.060923e-03,7.006153e-03,1.003530e+00,5.550338e-01,6.721729e-02,3.385723e-02,7.509562e-03,4.346704e+00,4.053907e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.348435e-02,0.000000e+00,1.242945e-04,0.000000e+00,0.000000e+00,1.104245e-01,8.688473e-01,5.550338e-01,7.509562e-03,1.554195e+00,6.010333e+01,6.566086e-01
2.500000e+01,1.323514e+00,4.214814e-01,5.088706e-02,4.349242e-02,9.669373e-03,1.433724e-01,1.296223e+01,1.023154e-01,3.727701e-04,3.515985e-06,4.310472e-05,9.128476e-07,1.178923e-02,1.258552e-02,1.248341e-02,1.323141e+00,4.214779e-01,1.017310e-01,4.349151e-02,7.549515e-03,4.764068e+00,4.622250e+00,4.457090e-01,0.000000e+00,0.000000e+00,7.374000e-03,4.349151e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.572757e-02,6.813442e-01,4.214779e-01,7.549515e-03,1.212291e+00,6.847964e+01,5.156662e-01
2.500000e+01,1.032690e+00,5.186148e-01,5.239533e-02,2.527383e-02,8.463387e-03,1.381462e-01,1.288182e+01,1.022470e-01,4.824590e-04,3.385674e-06,3.534131e-05,5.874277e-07,9.342529e-03,1.034960e-02,1.026466e-02,1.032208e+00,5.186114e-01,1.047553e-01,2.527324e-02,7.584245e-03,4.324920e+00,4.037490e+00,1.043032e-02,0.000000e+00,0.000000e+00,2.710442e-02,2.527324e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.054637e-01,8.393710e-01,5.186114e-01,7.584245e-03,1.491863e+00,5.982427e+01,6.352289e-01
2.500000e+01,1.347534e+00,3.803898e-01,4.125886e-02,3.188636e-02,6.756608e-03,8.549505e-02,1.300212e+01,4.662461e-02,1.496913e-04,1.639969e-06,2.166729e-05,5.195851e-07,5.996940e-03,6.322818e-03,6.270635e-03,1.347384e+00,3.803882e-01,8.249605e-02,3.188584e-02,7.516276e-03,4.505170e+00,4.347700e+00,5.772486e-01,0.000000e+00,0.000000e+00,9.362186e-03,3.188584e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.737846e-02,6.145057e-01,3.803882e-01,7.516276e-03,1.094026e+00,6.554558e+01,4.650941e-01
2.500000e+01,9.313664e-01,4.587590e-01,6.185631e-02,4.987225e-02,7.103017e-03,1.390258e-01,1.282724e+01,1.023861e-01,4.634937e-04,3.897249e-06,4.103987e-05,5.961301e-07,8.098477e-03,9.073904e-03,8.976059e-03,9.309029e-01,4.587551e-01,1.236716e-01,4.987165e-02,6.107557e-03,4.243148e+00,4.113117e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.987165e-02,0.000000e+00,0.000000e+00,1.196414e-02,0.000000e+00,8.955375e-02,7.074880e-01,4.467910e-01,6.107557e-03,1.262642e+00,5.888599e+01,5.352773e-01
2.500000e+01,1.145199e+00,5.562686e-01,5.135978e-02,3.805906e-02,1.065358e-02,5.733575e-02,1.320085e+01,1.661116e-02,2.877911e-05,7.012365e-07,1.253688e-05,5.733532e-07,3.592463e-03,3.666490e-03,3.635103e-03,1.145170e+00,5.562679e-01,1.027070e-01,3.805849e-02,1.771470e-02,4.804879e+00,4.540159e+00,5.839029e-02,0.000000e+00,0.000000e+00,1.329502e-02,3.805849e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.132358e-01,8.946609e-01,5.562679e-01,1.771470e-02,1.599100e+00,6.691543e+01,6.772142e-01
2.500000e+01,1.174574e+00,4.489782e-01,5.313527e-02,3.490978e-02,1.107050e-02,6.417670e-02,1.324559e+01,2.578449e-02,3.896025e-05,1.155574e-06,2.167330e-05,1.151113e-06,6.241378e-03,6.346574e-03,6.293300e-03,1.174535e+00,4.489770e-01,1.062489e-01,3.490863e-02,1.589962e-02,4.492138e+00,4.295199e+00,2.590992e-01,0.000000e+00,0.000000e+00,1.821580e-02,3.490863e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.141422e-02,7.211539e-01,4.489770e-01,1.589962e-02,1.290485e+00,6.351308e+01,5.458849e-01
2.500000e+01,1.396262e+00,3.854354e-01,6.845134e-02,3.719751e-02,6.541548e-03,9.383240e-02,1.296828e+01,5.184170e-02,1.852749e-04,1.787395e-06,2.216816e-05,4.783291e-07,6.075032e-03,6.472648e-03,6.419190e-03,1.396077e+00,3.854336e-01,1.368805e-01,3.719703e-02,7.008064e-03,4.834727e+00,4.694734e+00,5.305438e-01,0.000000e+00,0.000000e+00,3.124322e-02,3.719703e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.839750e-02,6.230151e-01,3.854336e-01,7.008064e-03,1.108606e+00,6.950099e+01,4.715227e-01
2.500000e+01,1.297154e+00,4.323099e-01,5.638880e-02,4.845585e-02,1.188448e-02,7.195797e-02,1.326742e+01,2.991408e-02,4.228936e-05,1.384217e-06,2.649372e-05,1.514277e-06,7.646719e-03,7.764379e-03,7.699357e-03,1.297112e+00,4.323085e-01,1.127511e-01,4.845434e-02,1.612224e-02,4.838278e+00,4.707997e+00,3.856315e-01,0.000000e+00,0.000000e+00,7.921217e-03,4.845434e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.802998e-02,6.938992e-01,4.323085e-01,1.612224e-02,1.242479e+00,6.913087e+01,5.252555e-01
2.500000e+01,1.263966e+00,3.424683e-01,6.880376e-02,2.464495e-02,1.142453e-02,5.750385e-02,1.336746e+01,2.036604e-02,2.124532e-05,1.117188e-06,2.285792e-05,1.834733e-06,6.660976e-03,6.733258e-03,6.674999e-03,1.263945e+00,3.424672e-01,1.375847e-01,2.464312e-02,1.618808e-02,4.316298e+00,4.158036e+00,4.852555e-01,0.000000e+00,0.000000e+00,4.414922e-02,2.464312e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.977579e-02,5.476692e-01,3.424672e-01,1.618808e-02,9.838637e-01,6.179065e+01,4.145508e-01
