T, CaO, SiO2, Al2O3, SO3, K2O, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.024571e+00,3.782387e-01,5.069844e-02,4.034751e-02,6.844768e-03,8.938334e-02,1.297922e+01,5.483904e-02,1.892912e-04,1.902465e-06,2.408965e-05,5.377420e-07,6.624140e-03,7.031957e-03,6.974086e-03,1.024382e+00,3.782368e-01,1.013728e-01,4.034697e-02,7.065396e-03,3.992971e+00,3.870966e+00,2.207044e-01,0.000000e+00,0.000000e+00,1.033942e-02,4.034697e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.693593e-02,6.112712e-01,3.782368e-01,7.065396e-03,1.087885e+00,5.651869e+01,4.626382e-01
2.500000e+01,1.073444e+00,4.557243e-01,6.251699e-02,2.670121e-02,9.543758e-03,1.078810e-01,1.301942e+01,7.191960e-02,2.186587e-04,2.558337e-06,3.487277e-05,8.831568e-07,9.694609e-03,1.017336e-02,1.009065e-02,1.073225e+00,4.557217e-01,1.249991e-01,2.670033e-02,9.392907e-03,4.279263e+00,4.044597e+00,1.230504e-01,0.000000e+00,0.000000e+00,3.579923e-02,2.670033e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.270744e-02,7.359759e-01,4.557217e-01,9.392907e-03,1.310648e+00,5.959454e+01,5.570368e-01
2.500000e+01,1.015707e+00,4.614372e-01,4.693383e-02,2.105179e-02,7.602926e-03,5.187864e-02,1.311770e+01,1.803693e-02,4.036430e-05,6.947566e-07,1.112468e-05,3.866588e-07,3.152420e-03,3.247817e-03,3.220012e-03,1.015667e+00,4.614365e-01,9.385654e-02,2.105140e-02,1.205343e-02,4.035408e+00,3.773805e+00,1.101272e-01,0.000000e+00,0.000000e+00,2.587686e-02,2.105140e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.390032e-02,7.437032e-01,4.614365e-01,1.205343e-02,1.326794e+00,5.630491e+01,5.629229e-01
2.500000e+01,1.154905e+00,4.591478e-01,6.940572e-02,2.916267e-02,1.187376e-02,9.974464e-02,1.313482e+01,6.159651e-02,1.307420e-04,2.413036e-06,3.960912e-05,1.456090e-06,1.125305e-02,1.156174e-02,1.146772e-02,1.154774e+00,4.591454e-01,1.387718e-01,2.916121e-02,1.249447e-02,4.522449e+00,4.294990e+00,1.777408e-01,0.000000e+00,0.000000e+00,4.022470e-02,2.916121e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.344004e-02,7.397145e-01,4.591454e-01,1.249447e-02,1.320149e+00,6.316542e+01,5.599094e-01
2.500000e+01,1.026554e+00,3.839562e-01,6.526404e-02,2.325001e-02,8.779576e-03,7.922135e-02,1.310654e+01,4.590745e-02,1.063477e-04,1.749819e-06,2.755376e-05,9.234161e-07,7.794120e-03,8.040153e-03,7.974289e-03,1.026448e+00,3.839545e-01,1.305005e-01,2.324909e-02,9.765032e-03,3.934735e+00,3.739995e+00,1.884671e-01,0.000000e+00,0.000000e+00,4.200118e-02,2.324909e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.812992e-02,6.189807e-01,3.839545e-01,9.765032e-03,1.104036e+00,5.501924e+01,4.685148e-01
2.500000e+01,9.603813e-01,3.091105e-01,6.232951e-02,3.407095e-02,8.326167e-03,8.669888e-02,1.309314e+01,5.513768e-02,1.331522e-04,2.076407e-06,3.202809e-05,1.027576e-06,9.039466e-03,9.344148e-03,9.267970e-03,9.602481e-01,3.091084e-01,1.246270e-01,3.406992e-02,7.612868e-03,3.647483e+00,3.552122e+00,2.407709e-01,0.000000e+00,0.000000e+00,2.824357e-02,3.406992e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.289673e-02,4.984668e-01,3.091084e-01,7.612868e-03,8.888498e-01,5.149714e+01,3.772930e-01
2.500000e+01,1.326537e+00,5.507096e-01,3.387788e-02,4.264456e-02,9.754279e-03,8.698612e-02,1.306951e+01,4.352426e-02,1.132360e-04,1.605923e-06,8.065480e-06,6.205946e-06,6.700783e-03,6.951501e-03,6.903891e-03,1.326424e+00,5.507080e-01,6.774769e-02,4.263835e-02,1.280778e-02,5.094205e+00,4.860850e+00,2.936483e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.949159e-02,0.000000e+00,4.382253e-03,0.000000e+00,0.000000e+00,1.120479e-01,8.885155e-01,5.507080e-01,1.280778e-02,1.583662e+00,7.249773e+01,6.725129e-01
2.500000e+01,1.010483e+00,3.053062e-01,3.118742e-02,4.707815e-02,1.138493e-02,1.478089e-01,1.303519e+01,1.155523e-01,3.346287e-04,4.154065e-06,1.968966e-05,1.356156e-05,1.623517e-02,1.695780e-02,1.685011e-02,1.010148e+00,3.053020e-01,6.235515e-02,4.706459e-02,6.534687e-03,3.692873e+00,3.668253e+00,3.766409e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.323407e-02,0.000000e+00,7.943507e-03,0.000000e+00,0.000000e+00,6.211048e-02,4.929102e-01,3.053020e-01,6.534687e-03,8.780165e-01,5.344754e+01,3.730722e-01
2.500000e+01,9.221168e-01,3.130625e-01,4.469691e-02,3.096319e-02,8.976841e-03,6.568853e-02,1.320545e+01,3.599082e-02,6.148351e-05,1.528166e-06,2.746613e-05,1.275481e-06,7.874689e-03,8.031385e-03,7.964949e-03,9.220553e-01,3.130610e-01,8.936635e-02,3.096191e-02,1.007899e-02,3.449492e+00,3.338681e+00,2.536040e-01,0.000000e+00,0.000000e+00,1.372126e-02,3.096191e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.372907e-02,5.034399e-01,3.130610e-01,1.007899e-02,8.999420e-01,4.905448e+01,3.810798e-01
2.500000e+01,1.098361e+00,5.522294e-01,3.819913e-02,4.476098e-02,9.355786e-03,8.248606e-02,1.305492e+01,4.262518e-02,1.160554e-04,1.554835e-06,7.622227e-06,5.594144e-06,6.313114e-03,6.567744e-03,6.523613e-03,1.098245e+00,5.522278e-01,7.639064e-02,4.475539e-02,1.239846e-02,4.687284e+00,4.459064e+00,4.767332e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.491529e-02,0.000000e+00,3.280033e-03,0.000000e+00,0.000000e+00,1.123518e-01,8.912303e-01,5.522278e-01,1.239846e-02,1.588084e+00,6.552656e+01,6.745609e-01
2.500000e+01,1.157125e+00,4.554103e-01,5.231279e-02,2.739810e-02,7.291002e-03,7.671447e-02,1.301594e+01,3.950014e-02,1.214151e-04,1.401841e-06,1.899013e-05,4.756643e-07,5.274723e-03,5.541027e-03,5.495070e-03,1.157004e+00,4.554089e-01,1.046066e-01,2.739762e-02,9.307281e-03,4.391515e+00,4.159873e+00,2.371787e-01,0.000000e+00,0.000000e+00,2.490567e-02,2.739762e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.264285e-02,7.355174e-01,4.554089e-01,9.307281e-03,1.309757e+00,6.194037e+01,5.566884e-01
2.500000e+01,1.363911e+00,3.148471e-01,5.223604e-02,3.725410e-02,9.823715e-03,8.852570e-02,1.317800e+01,4.974314e-02,9.243907e-05,2.042653e-06,3.552339e-05,1.505815e-06,1.015119e-02,1.037888e-02,1.029392e-02,1.363819e+00,3.148451e-01,1.044366e-01,3.725259e-02,9.496242e-03,4.446368e+00,4.359398e+00,6.632234e-01,0.000000e+00,0.000000e+00,1.496568e-02,3.725259e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.408469e-02,5.066877e-01,3.148451e-01,9.496242e-03,9.051450e-01,6.503588e+01,3.835339e-01
2.500000e+01,1.050962e+00,3.022619e-01,4.087032e-02,4.473921e-02,1.016961e-02,1.208305e-01,1.306569e+01,8.775483e-02,2.310461e-04,3.227990e-06,1.611061e-05,1.224332e-05,1.337417e-02,1.388241e-02,1.378986e-02,1.050731e+00,3.022587e-01,8.172453e-02,4.472697e-02,6.965050e-03,3.787274e+00,3.743550e+00,3.957131e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.892991e-02,0.000000e+00,1.932351e-03,0.000000e+00,0.000000e+00,6.149726e-02,4.877041e-01,3.022587e-01,6.965050e-03,8.692079e-01,5.475261e+01,3.691398e-01
2.500000e+01,1.289947e+00,3.486378e-01,6.693925e-02,2.493736e-02,9.018263e-03,8.162582e-02,1.314609e+01,4.408212e-02,9.036864e-05,1.747180e-06,2.913491e-05,1.111476e-06,8.290597e-03,8.506636e-03,8.436875e-03,1.289857e+00,3.486361e-01,1.338494e-01,2.493625e-02,9.745929e-03,4.373625e+00,4.212081e+00,5.026228e-01,0.000000e+00,0.000000e+00,4.198843e-02,2.493625e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.095351e-02,5.615235e-01,3.486361e-01,9.745929e-03,1.002379e+00,6.275488e+01,4.250346e-01
2.500000e+01,1.245648e+00,4.084087e-01,5.302099e-02,3.685510e-02,8.415546e-03,1.084696e-01,1.299755e+01,6.967792e-02,2.269591e-04,2.443856e-06,3.201871e-05,7.568637e-07,8.850991e-03,9.343107e-03,9.266932e-03,1.245421e+00,4.084063e-01,1.060100e-01,3.685434e-02,7.980101e-03,4.513016e+00,4.354428e+00,3.897306e-01,0.000000e+00,0.000000e+00,1.615064e-02,3.685434e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.307681e-02,6.598211e-01,4.084063e-01,7.980101e-03,1.174619e+00,6.455099e+01,4.993898e-01
2.500000e+01,1.376560e+00,3.954493e-01,6.071529e-02,3.653355e-02,7.587080e-03,6.105478e-02,1.315835e+01,1.953838e-02,3.857034e-05,7.846690e-07,1.330357e-05,5.284391e-07,3.791986e-03,3.886362e-03,3.853376e-03,1.376521e+00,3.954485e-01,1.214173e-01,3.653302e-02,1.138217e-02,4.779420e+00,4.629171e+00,5.211352e-01,0.000000e+00,0.000000e+00,2.417562e-02,3.653302e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.048455e-02,6.367273e-01,3.954485e-01,1.138217e-02,1.136934e+00,6.878376e+01,4.819619e-01
2.500000e+01,1.194631e+00,3.367636e-01,3.912509e-02,4.098908e-02,7.813590e-03,1.103679e-01,1.298838e+01,7.433728e-02,2.494211e-04,2.592129e-06,1.129423e-05,6.704411e-06,9.197544e-03,9.725912e-03,9.666961e-03,1.194382e+00,3.367610e-01,7.823889e-02,4.098238e-02,6.429636e-03,4.136320e+00,4.049792e+00,4.918809e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.818798e-02,0.000000e+00,9.314664e-04,0.000000e+00,0.000000e+00,6.850115e-02,5.441600e-01,3.367610e-01,6.429636e-03,9.685767e-01,6.011674e+01,4.118480e-01
2.500000e+01,1.291759e+00,3.590959e-01,4.393682e-02,2.518937e-02,8.379587e-03,1.069825e-01,1.301618e+01,7.046521e-02,2.164271e-04,2.501189e-06,3.389731e-05,8.497137e-07,9.415935e-03,9.889120e-03,9.808657e-03,1.291543e+00,3.590934e-01,8.783974e-02,2.518852e-02,7.343239e-03,4.273143e+00,4.104833e+00,5.546359e-01,0.000000e+00,0.000000e+00,1.873135e-02,2.518852e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.304965e-02,5.799585e-01,3.590934e-01,7.343239e-03,1.032753e+00,6.204700e+01,4.389512e-01
2.500000e+01,1.180496e+00,4.703284e-01,3.870138e-02,2.282377e-02,9.094235e-03,5.606757e-02,1.317947e+01,1.929710e-02,3.569859e-05,7.937813e-07,1.383003e-05,5.891196e-07,3.952801e-03,4.042093e-03,4.007787e-03,1.180460e+00,4.703276e-01,7.738893e-02,2.282318e-02,1.423567e-02,4.364347e+00,4.103121e+00,2.846737e-01,0.000000e+00,0.000000e+00,1.587128e-02,2.282318e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.573275e-02,7.568800e-01,4.703276e-01,1.423567e-02,1.352134e+00,6.195384e+01,5.729157e-01
2.500000e+01,1.167212e+00,3.717232e-01,5.704853e-02,3.340021e-02,7.931090e-03,6.848168e-02,1.313240e+01,3.197388e-02,6.837486e-05,1.249514e-06,2.043985e-05,7.454615e-07,5.804959e-03,5.967027e-03,5.917555e-03,1.167144e+00,3.717220e-01,1.140766e-01,3.339946e-02,1.005722e-02,4.228874e+00,4.083888e+00,3.637254e-01,0.000000e+00,0.000000e+00,2.363885e-02,3.339946e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.564793e-02,5.989038e-01,3.717220e-01,1.005722e-02,1.068793e+00,6.031664e+01,4.533255e-01
2.500000e+01,9.422436e-01,5.518167e-01,6.066794e-02,4.376155e-02,1.138081e-02,1.215524e-01,1.296601e+01,8.284622e-02,1.079109e-04,6.527049e-06,5.748753e-05,1.850611e-05,1.001713e-02,1.033719e-02,1.012782e-02,9.421357e-01,5.518102e-01,1.212784e-01,4.374304e-02,1.274449e-02,4.540587e+00,4.350623e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.532197e-02,0.000000e+00,9.473690e-03,3.584353e-02,0.000000e+00,9.848694e-02,7.523186e-01,5.159666e-01,1.274449e-02,1.370898e+00,6.248274e+01,5.593412e-01
2.500000e+01,1.349149e+00,4.421515e-01,4.416628e-02,4.551020e-02,1.005306e-02,6.204676e-02,1.323887e+01,1.971800e-02,3.047058e-05,8.740397e-07,5.504423e-06,7.435729e-06,4.695647e-03,4.779946e-03,4.734680e-03,1.349119e+00,4.421506e-01,8.832706e-02,4.550276e-02,1.541047e-02,4.872149e+00,4.724049e+00,4.607893e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.349391e-02,0.000000e+00,6.696182e-04,0.000000e+00,0.000000e+00,9.002142e-02,7.103358e-01,4.421506e-01,1.541047e-02,1.270893e+00,7.015851e+01,5.376954e-01
2.500000e+01,1.173853e+00,3.527101e-01,4.813301e-02,4.586273e-02,1.025281e-02,1.313371e-01,1.302905e+01,9.443076e-02,2.785396e-04,3.381348e-06,4.688390e-05,1.224191e-06,1.306366e-02,1.367578e-02,1.356529e-02,1.173574e+00,3.527067e-01,9.621914e-02,4.586151e-02,7.441958e-03,4.248407e+00,4.167569e+00,4.138760e-01,0.000000e+00,0.000000e+00,2.248062e-03,4.586151e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.175317e-02,5.695083e-01,3.527067e-01,7.441958e-03,1.014359e+00,6.120010e+01,4.310458e-01
2.500000e+01,9.062994e-01,3.923975e-01,4.554499e-02,4.388254e-02,8.357136e-03,1.065393e-01,1.299022e+01,7.376086e-02,2.458910e-04,2.575508e-06,3.328976e-05,7.690486e-07,9.183539e-03,9.714955e-03,9.635803e-03,9.060535e-01,3.923949e-01,9.105669e-02,4.388177e-02,7.530733e-03,3.807200e+00,3.688722e+00,9.155296e-02,0.000000e+00,0.000000e+00,1.646574e-03,4.388177e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.981820e-02,6.340337e-01,3.923949e-01,7.530733e-03,1.128584e+00,5.340176e+01,4.798698e-01
2.500000e+01,1.292092e+00,5.304390e-01,5.095642e-02,2.671750e-02,9.516021e-03,1.472845e-01,1.291252e+01,1.063939e-01,4.545317e-04,3.568278e-06,3.966130e-05,7.220468e-07,1.064232e-02,1.159834e-02,1.150370e-02,1.291637e+00,5.304354e-01,1.018732e-01,2.671678e-02,8.389717e-03,4.888799e+00,4.598272e+00,2.539753e-01,0.000000e+00,0.000000e+00,2.421981e-02,2.671678e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.078759e-01,8.581356e-01,5.304354e-01,8.389717e-03,1.525807e+00,6.898983e+01,6.494445e-01
2.500000e+01,1.275199e+00,5.680376e-01,4.681443e-02,3.419695e-02,1.061951e-02,1.249542e-01,1.299085e+01,8.275074e-02,2.753113e-04,2.890504e-06,3.740487e-05,8.658174e-07,1.032061e-02,1.091552e-02,1.082684e-02,1.274924e+00,5.680347e-01,9.359146e-02,3.419608e-02,1.091841e-02,5.030035e+00,4.741214e+00,1.825169e-01,0.000000e+00,0.000000e+00,1.259964e-02,3.419608e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.155458e-01,9.178235e-01,5.680347e-01,1.091841e-02,1.633747e+00,7.076157e+01,6.946570e-01
2.500000e+01,1.177266e+00,5.962656e-01,6.477830e-02,3.968616e-02,1.066504e-02,8.410738e-02,1.307393e+01,4.127869e-02,8.783176e-05,1.796740e-06,3.042802e-05,8.323047e-07,6.471245e-03,6.683009e-03,6.611645e-03,1.177178e+00,5.962638e-01,1.295262e-01,3.968533e-02,1.485884e-02,5.085120e+00,4.789280e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.507776e-02,3.968533e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.198386e-01,9.432036e-01,5.962638e-01,1.485884e-02,1.688579e+00,7.006563e+01,7.135619e-01
2.500000e+01,9.132412e-01,3.254245e-01,3.160768e-02,4.463970e-02,7.934102e-03,1.301367e-01,1.293155e+01,9.925592e-02,3.990499e-04,3.357550e-06,1.311617e-05,6.529142e-06,1.047239e-02,1.130229e-02,1.123814e-02,9.128422e-01,3.254211e-01,6.320224e-02,4.463317e-02,5.395817e-03,3.537929e+00,3.485688e+00,2.470875e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.508510e-02,0.000000e+00,6.516024e-03,0.000000e+00,0.000000e+00,6.618465e-02,5.263181e-01,3.254211e-01,5.395817e-03,9.360524e-01,5.060623e+01,3.983277e-01
2.500000e+01,1.290031e+00,4.740118e-01,4.997824e-02,3.336278e-02,9.617851e-03,5.660304e-02,1.321678e+01,1.580599e-02,2.608098e-05,6.810073e-07,1.239648e-05,5.978527e-07,3.558714e-03,3.627231e-03,3.596086e-03,1.290005e+00,4.740111e-01,9.994408e-02,3.336218e-02,1.567699e-02,4.769873e+00,4.548010e+00,3.447058e-01,0.000000e+00,0.000000e+00,1.660986e-02,3.336218e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.649822e-02,7.620208e-01,4.740111e-01,1.567699e-02,1.362569e+00,6.786591e+01,5.768154e-01
2.500000e+01,9.360624e-01,3.802538e-01,6.106332e-02,3.379386e-02,1.096221e-02,1.327560e-01,1.302933e+01,1.003715e-01,2.958044e-04,3.594783e-06,4.986741e-05,1.303245e-06,1.389589e-02,1.454591e-02,1.442852e-02,9.357666e-01,3.802502e-01,1.220768e-01,3.379256e-02,8.028528e-03,3.819796e+00,3.670045e+00,1.048799e-01,0.000000e+00,0.000000e+00,2.724583e-02,3.379256e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.735656e-02,6.139790e-01,3.802502e-01,8.028528e-03,1.093572e+00,5.322163e+01,4.647046e-01
2.500000e+01,1.330600e+00,4.995284e-01,6.309117e-02,3.013130e-02,6.472290e-03,1.284817e-01,1.282604e+01,8.633847e-02,4.891688e-04,2.803938e-06,2.601699e-05,3.685966e-07,6.636205e-03,7.646286e-03,7.582550e-03,1.330111e+00,4.995256e-01,1.261563e-01,3.013093e-02,6.308375e-03,4.970206e+00,4.716525e+00,3.016783e-01,0.000000e+00,0.000000e+00,3.294723e-02,3.013093e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.015703e-01,8.090671e-01,4.995256e-01,6.308375e-03,1.437068e+00,7.021568e+01,6.122703e-01
2.500000e+01,1.156484e+00,4.548058e-01,5.018514e-02,2.830847e-02,7.907710e-03,7.278350e-02,1.306320e+01,3.558852e-02,9.433571e-05,1.307111e-06,1.921241e-05,5.595509e-07,5.392603e-03,5.605044e-03,5.558591e-03,1.156390e+00,4.548045e-01,1.003511e-01,2.830791e-02,1.042282e-02,4.385748e+00,4.158175e+00,2.436798e-01,0.000000e+00,0.000000e+00,2.186762e-02,2.830791e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.253338e-02,7.338754e-01,4.548045e-01,1.042282e-02,1.307891e+00,6.193787e+01,5.554642e-01
2.500000e+01,1.015356e+00,5.116659e-01,5.193798e-02,2.360284e-02,6.076687e-03,7.624537e-02,1.291196e+01,4.077343e-02,1.745008e-04,1.367153e-06,1.517880e-05,2.758752e-07,4.071908e-03,4.440114e-03,4.402657e-03,1.015181e+00,5.116645e-01,1.038608e-01,2.360256e-02,8.081466e-03,4.249379e+00,3.960458e+00,8.012914e-03,0.000000e+00,0.000000e+00,2.832783e-02,2.360256e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.040582e-01,8.277748e-01,5.116645e-01,8.081466e-03,1.471813e+00,5.873827e+01,6.264669e-01
2.500000e+01,1.242801e+00,4.802749e-01,5.513565e-02,3.399080e-02,1.056209e-02,7.264868e-02,1.317867e+01,3.236082e-02,6.001362e-05,1.329903e-06,2.314758e-05,9.833968e-07,6.615219e-03,6.763846e-03,6.707783e-03,1.242741e+00,4.802736e-01,1.102482e-01,3.398982e-02,1.450896e-02,4.731755e+00,4.507742e+00,2.704768e-01,0.000000e+00,0.000000e+00,2.113426e-02,3.398982e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.775687e-02,7.729021e-01,4.802736e-01,1.450896e-02,1.380731e+00,6.687629e+01,5.850433e-01
2.500000e+01,1.042398e+00,4.688401e-01,6.999139e-02,3.769438e-02,7.777866e-03,1.271274e-01,1.289379e+01,8.961615e-02,4.067410e-04,2.981714e-06,3.190186e-05,5.492846e-07,8.485398e-03,9.337086e-03,9.260364e-03,1.041991e+00,4.688371e-01,1.399509e-01,3.769383e-02,7.070334e-03,4.411954e+00,4.211490e+00,3.568581e-02,0.000000e+00,0.000000e+00,3.228161e-02,3.769383e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.534429e-02,7.586853e-01,4.688371e-01,7.070334e-03,1.348656e+00,6.103625e+01,5.741717e-01
2.500000e+01,9.078261e-01,3.807067e-01,6.759028e-02,3.274788e-02,8.400790e-03,5.065583e-02,1.322056e+01,1.802444e-02,2.939938e-05,7.804718e-07,1.426565e-05,6.967410e-07,4.097041e-03,4.174374e-03,4.138810e-03,9.077967e-01,3.807059e-01,1.351663e-01,3.274718e-02,1.270454e-02,3.798718e+00,3.644332e+00,6.034405e-02,0.000000e+00,0.000000e+00,3.483596e-02,3.274718e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.750467e-02,6.119560e-01,3.807059e-01,1.270454e-02,1.094345e+00,5.253992e+01,4.632237e-01
2.500000e+01,1.201540e+00,3.183773e-01,6.531273e-02,2.233506e-02,7.375040e-03,6.362583e-02,1.315908e+01,2.864633e-02,5.642226e-05,1.151376e-06,1.954005e-05,7.780554e-07,5.570157e-03,5.707381e-03,5.659866e-03,1.201484e+00,3.183761e-01,1.306059e-01,2.233428e-02,9.179923e-03,4.062195e+00,3.912915e+00,4.706199e-01,0.000000e+00,0.000000e+00,4.296868e-02,2.233428e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.479841e-02,5.126205e-01,3.183761e-01,9.179923e-03,9.153455e-01,5.823708e+01,3.880211e-01
2.500000e+01,1.165765e+00,3.079690e-01,4.400424e-02,3.738292e-02,1.162872e-02,9.203066e-02,1.321887e+01,5.753139e-02,9.432685e-05,2.485575e-06,4.534848e-05,2.202333e-06,1.302150e-02,1.326470e-02,1.315604e-02,1.165671e+00,3.079665e-01,8.796313e-02,3.738072e-02,1.023594e-02,3.980291e+00,3.898965e+00,5.012879e-01,0.000000e+00,0.000000e+00,6.600848e-03,3.738072e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.269579e-02,4.950574e-01,3.079665e-01,1.023594e-02,8.852597e-01,5.784133e+01,3.747364e-01
2.500000e+01,9.312633e-01,4.461220e-01,4.606074e-02,4.165375e-02,7.995434e-03,8.751886e-02,1.301030e+01,5.321078e-02,1.664877e-04,1.881450e-06,2.522990e-05,6.208003e-07,6.997909e-03,7.361411e-03,7.300997e-03,9.310968e-01,4.461201e-01,9.209625e-02,4.165313e-02,8.992959e-03,4.014218e+00,3.846562e+00,3.071061e-02,0.000000e+00,0.000000e+00,4.394996e-03,4.165313e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.075175e-02,7.205887e-01,4.461201e-01,8.992959e-03,1.283057e+00,5.593015e+01,5.453871e-01
2.500000e+01,1.149693e+00,4.964578e-01,3.867919e-02,2.746097e-02,1.108689e-02,9.997782e-02,1.308657e+01,6.291070e-02,1.550527e-04,2.355626e-06,3.596158e-05,1.129472e-06,1.013801e-02,1.049094e-02,1.040567e-02,1.149538e+00,4.964554e-01,7.732242e-02,2.745984e-02,1.203577e-02,4.431469e+00,4.169278e+00,2.053997e-01,0.000000e+00,0.000000e+00,1.120137e-02,2.745984e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.010154e-01,8.006947e-01,4.964554e-01,1.203577e-02,1.427593e+00,6.256373e+01,6.060488e-01
2.500000e+01,1.149797e+00,3.873235e-01,5.552731e-02,2.174906e-02,1.069011e-02,6.372093e-02,1.325945e+01,2.875597e-02,4.165173e-05,1.314897e-06,2.498709e-05,1.390345e-06,7.206005e-03,7.320556e-03,7.259241e-03,1.149755e+00,3.873222e-01,1.110296e-01,2.174767e-02,1.417422e-02,4.123174e+00,3.919799e+00,3.396115e-01,0.000000e+00,0.000000e+00,3.376715e-02,2.174767e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.886634e-02,6.218517e-01,3.873222e-01,1.417422e-02,1.113218e+00,5.855330e+01,4.707180e-01
2.500000e+01,1.381514e+00,3.430709e-01,6.201321e-02,2.137659e-02,8.600828e-03,1.388105e-01,1.295073e+01,1.006513e-01,3.803989e-04,3.437893e-06,4.122068e-05,8.426136e-07,1.122956e-02,1.203899e-02,1.194115e-02,1.381134e+00,3.430675e-01,1.239852e-01,2.137575e-02,5.972093e-03,4.469189e+00,4.297660e+00,6.190890e-01,0.000000e+00,0.000000e+00,4.061685e-02,2.137575e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.977700e-02,5.546910e-01,3.430675e-01,5.972093e-03,9.867793e-01,6.474589e+01,4.198069e-01
2.500000e+01,9.499917e-01,5.574541e-01,4.836728e-02,3.003821e-02,1.112105e-02,5.373730e-02,1.313197e+01,1.761758e-02,1.588971e-05,1.580599e-06,1.792051e-05,6.048802e-06,3.249175e-03,3.314859e-03,3.248387e-03,9.499758e-01,5.574525e-01,9.671664e-02,3.003216e-02,1.899292e-02,4.323124e+00,4.027151e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.003216e-02,0.000000e+00,0.000000e+00,1.832616e-02,0.000000e+00,1.038273e-01,7.931948e-01,5.391264e-01,1.899292e-02,1.446516e+00,5.924513e+01,5.912700e-01
2.500000e+01,1.026057e+00,4.040061e-01,3.185750e-02,4.386203e-02,6.700334e-03,5.839723e-02,1.308167e+01,2.343457e-02,5.870751e-05,8.733763e-07,4.473422e-06,3.580953e-06,3.725513e-03,3.857527e-03,3.829727e-03,1.025998e+00,4.040052e-01,6.371053e-02,4.385845e-02,9.675155e-03,4.016664e+00,3.901353e+00,2.349146e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.585367e-02,0.000000e+00,6.001593e-03,0.000000e+00,0.000000e+00,8.220287e-02,6.516595e-01,4.040052e-01,9.675155e-03,1.161760e+00,5.719617e+01,4.932418e-01
