T, CaO, SiO2, Al2O3, SO3, K2O, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.309370e+00,5.242655e-01,4.897153e-02,2.332858e-02,1.181334e-02,8.435437e-02,1.315951e+01,4.363908e-02,8.583863e-05,1.754803e-06,2.979782e-05,1.188190e-06,8.494786e-03,8.702593e-03,8.631180e-03,1.309284e+00,5.242637e-01,9.791326e-02,2.332739e-02,1.513189e-02,4.864842e+00,4.565225e+00,2.949740e-01,0.000000e+00,0.000000e+00,2.562924e-02,2.332739e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.067025e-01,8.441129e-01,5.242637e-01,1.513189e-02,1.507280e+00,6.881381e+01,6.389400e-01
2.500000e+01,1.096150e+00,5.788357e-01,5.408240e-02,3.821905e-02,1.089327e-02,7.945403e-02,1.310110e+01,3.900976e-02,7.592247e-05,1.752986e-06,3.097731e-05,9.233041e-07,6.563659e-03,6.752295e-03,6.679603e-03,1.096074e+00,5.788339e-01,1.081338e-01,3.821813e-02,1.522288e-02,4.800699e+00,4.524981e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.517184e-03,3.821813e-02,0.000000e+00,0.000000e+00,7.331600e-03,0.000000e+00,1.148354e-01,9.029868e-01,5.715023e-01,1.522288e-02,1.617681e+00,6.644610e+01,6.830731e-01
2.500000e+01,1.057576e+00,5.763184e-01,3.269054e-02,3.829498e-02,1.045702e-02,9.531405e-02,1.303860e+01,5.692877e-02,1.482394e-04,2.222198e-06,1.131769e-05,7.494337e-06,8.098696e-03,8.425936e-03,8.364888e-03,1.057428e+00,5.763162e-01,6.536976e-02,3.828749e-02,1.281534e-02,4.581797e+00,4.304825e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.988358e-02,0.000000e+00,2.801302e-03,0.000000e+00,0.000000e+00,1.165076e-01,9.210856e-01,5.763162e-01,1.281534e-02,1.644401e+00,6.368816e+01,6.971945e-01
2.500000e+01,9.860286e-01,4.513864e-01,6.513311e-02,3.153460e-02,9.050555e-03,1.235300e-01,1.295840e+01,8.852910e-02,3.264921e-04,3.036028e-06,3.694743e-05,7.732826e-07,1.009222e-02,1.078899e-02,1.070115e-02,9.857021e-01,4.513834e-01,1.302293e-01,3.153383e-02,8.008891e-03,4.152784e+00,3.940731e+00,2.909134e-02,0.000000e+00,0.000000e+00,3.358081e-02,3.153383e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.180933e-02,7.297330e-01,4.513834e-01,8.008891e-03,1.298316e+00,5.737672e+01,5.522871e-01
2.500000e+01,1.369291e+00,3.724858e-01,6.965532e-02,4.473391e-02,6.352840e-03,1.373712e-01,1.284449e+01,9.526477e-02,5.078732e-04,3.112235e-06,3.003847e-05,4.482653e-07,7.764297e-03,8.816303e-03,8.743308e-03,1.368783e+00,3.724827e-01,1.392806e-01,4.473346e-02,4.941383e-03,4.818576e+00,4.718471e+00,5.119690e-01,0.000000e+00,0.000000e+00,2.490684e-02,4.473346e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.574114e-02,6.031598e-01,3.724827e-01,4.941383e-03,1.071557e+00,6.927869e+01,4.564538e-01
2.500000e+01,1.005901e+00,5.524519e-01,3.507973e-02,3.259394e-02,6.090086e-03,9.661779e-02,1.282350e+01,6.029498e-02,2.744151e-04,2.303188e-06,2.397736e-05,3.528955e-07,4.717927e-03,5.295928e-03,5.237835e-03,1.005627e+00,5.524496e-01,7.013548e-02,3.259359e-02,7.462245e-03,4.346728e+00,4.058975e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.259359e-02,0.000000e+00,0.000000e+00,2.474154e-03,0.000000e+00,1.101854e-01,8.703039e-01,5.499754e-01,7.462245e-03,1.553384e+00,6.025999e+01,6.584297e-01
2.500000e+01,1.177956e+00,5.023728e-01,6.024984e-02,4.293558e-02,6.200145e-03,1.287716e-01,1.280784e+01,8.784534e-02,5.287126e-04,2.837468e-06,2.531349e-05,3.410259e-07,6.361995e-03,7.450433e-03,7.388110e-03,1.177427e+00,5.023700e-01,1.204744e-01,4.293524e-02,6.038295e-03,4.784819e+00,4.580230e+00,1.399265e-01,0.000000e+00,0.000000e+00,1.730194e-02,4.293524e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.021450e-01,8.138540e-01,5.023700e-01,6.038295e-03,1.445284e+00,6.703259e+01,6.158848e-01
2.500000e+01,1.098111e+00,5.799276e-01,5.607837e-02,3.274816e-02,1.103090e-02,5.453327e-02,1.319190e+01,1.444226e-02,2.115376e-05,7.294558e-07,1.442984e-05,5.787412e-07,3.064655e-03,3.125378e-03,3.090113e-03,1.098090e+00,5.799269e-01,1.121423e-01,3.274758e-02,1.899714e-02,4.767411e+00,4.467024e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.693767e-02,3.274758e-02,0.000000e+00,0.000000e+00,6.385906e-03,0.000000e+00,1.152491e-01,9.035147e-01,5.735410e-01,1.899714e-02,1.622333e+00,6.581393e+01,6.832890e-01
2.500000e+01,1.101513e+00,4.393696e-01,4.978702e-02,4.432430e-02,1.023327e-02,1.382173e-01,1.298094e+01,1.007237e-01,3.457881e-04,3.497746e-06,4.443312e-05,9.971773e-07,1.222447e-02,1.296828e-02,1.286324e-02,1.101167e+00,4.393661e-01,9.952961e-02,4.432330e-02,8.242065e-03,4.380668e+00,4.228767e+00,1.975073e-01,0.000000e+00,0.000000e+00,5.441501e-03,4.432330e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.937046e-02,7.100422e-01,4.393661e-01,8.242065e-03,1.263701e+00,6.187951e+01,5.373933e-01
2.500000e+01,1.356225e+00,3.003332e-01,3.531247e-02,2.654130e-02,1.170509e-02,9.311092e-02,1.322733e+01,5.719944e-02,9.138535e-05,2.499353e-06,4.601548e-05,2.298899e-06,1.322541e-02,1.346359e-02,1.335318e-02,1.356134e+00,3.003307e-01,7.057892e-02,2.653900e-02,1.018477e-02,4.175772e+00,4.056798e+00,7.410634e-01,0.000000e+00,0.000000e+00,8.750461e-03,2.653900e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.114369e-02,4.826628e-01,3.003307e-01,1.018477e-02,8.632866e-01,6.180185e+01,3.653551e-01
2.500000e+01,1.030207e+00,5.882854e-01,6.867765e-02,2.466341e-02,1.194552e-02,8.370098e-02,1.312081e+01,4.416204e-02,6.761889e-05,2.391805e-06,3.837112e-05,2.252305e-06,7.842982e-03,8.025826e-03,7.931238e-03,1.030139e+00,5.882830e-01,1.373169e-01,2.466116e-02,1.604806e-02,4.710274e+00,4.431171e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.466116e-02,0.000000e+00,0.000000e+00,4.399731e-02,0.000000e+00,1.081137e-01,8.435001e-01,5.442857e-01,1.604806e-02,1.518351e+00,6.541316e+01,6.365208e-01
2.500000e+01,1.285004e+00,5.771686e-01,3.780683e-02,3.891886e-02,1.144845e-02,1.182789e-01,1.303394e+01,7.556015e-02,2.196695e-04,2.713992e-06,1.283591e-05,8.805530e-06,1.058069e-02,1.105545e-02,1.098468e-02,1.284784e+00,5.771659e-01,7.560082e-02,3.891005e-02,1.231621e-02,5.075087e+00,4.799363e+00,2.006166e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.724559e-02,0.000000e+00,5.548212e-04,0.000000e+00,0.000000e+00,1.174179e-01,9.318564e-01,5.771659e-01,1.231621e-02,1.659872e+00,7.169467e+01,7.052998e-01
2.500000e+01,1.065786e+00,4.824715e-01,5.020817e-02,4.267225e-02,1.159110e-02,1.262628e-01,1.304174e+01,8.862232e-02,2.512097e-04,3.202255e-06,4.539175e-05,1.234140e-06,1.268412e-02,1.323991e-02,1.313289e-02,1.065535e+00,4.824683e-01,1.003709e-01,4.267102e-02,1.049808e-02,4.437743e+00,4.246906e+00,9.346356e-02,0.000000e+00,0.000000e+00,7.514458e-03,4.267102e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.815512e-02,7.788438e-01,4.824683e-01,1.049808e-02,1.387508e+00,6.209795e+01,5.894916e-01
2.500000e+01,1.071981e+00,3.175218e-01,3.311045e-02,3.786493e-02,8.565072e-03,1.122548e-01,1.301654e+01,7.960176e-02,2.444096e-04,2.825234e-06,1.295819e-05,8.408735e-06,1.063547e-02,1.115915e-02,1.108939e-02,1.071737e+00,3.175190e-01,6.620794e-02,3.785652e-02,6.494674e-03,3.764073e+00,3.682339e+00,4.217558e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.072770e-02,0.000000e+00,2.376275e-03,0.000000e+00,0.000000e+00,6.459228e-02,5.128123e-01,3.175190e-01,6.494674e-03,9.131851e-01,5.459776e+01,3.881305e-01
2.500000e+01,1.161285e+00,4.496803e-01,3.440911e-02,2.298148e-02,8.152034e-03,1.237176e-01,1.292069e+01,8.829676e-02,3.674211e-04,2.972242e-06,3.358364e-05,6.265908e-07,9.043382e-03,9.818268e-03,9.737913e-03,1.160918e+00,4.496773e-01,6.878464e-02,2.298085e-02,7.260686e-03,4.227073e+00,3.982102e+00,3.073615e-01,0.000000e+00,0.000000e+00,1.141146e-02,2.298085e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.145370e-02,7.273982e-01,4.496773e-01,7.260686e-03,1.293488e+00,6.027281e+01,5.505046e-01
2.500000e+01,1.053792e+00,4.755920e-01,6.830107e-02,2.873503e-02,1.052250e-02,6.027405e-02,1.321784e+01,2.337218e-02,3.844120e-05,1.008399e-06,1.837724e-05,8.894223e-07,5.276280e-03,5.376450e-03,5.331235e-03,1.053754e+00,4.755910e-01,1.365838e-01,2.873414e-02,1.576872e-02,4.366235e+00,4.124674e+00,5.560662e-02,0.000000e+00,0.000000e+00,3.955774e-02,2.873414e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.682031e-02,7.645372e-01,4.755910e-01,1.576872e-02,1.367106e+00,6.035168e+01,5.787204e-01
2.500000e+01,1.188110e+00,4.562656e-01,3.575013e-02,2.857694e-02,1.128684e-02,9.009320e-02,1.314263e+01,5.323879e-02,1.103113e-04,2.102452e-06,3.489174e-05,1.316025e-06,9.923946e-03,1.018643e-02,1.010331e-02,1.188000e+00,4.562635e-01,7.146537e-02,2.857562e-02,1.264973e-02,4.371906e+00,4.144260e+00,3.172926e-01,0.000000e+00,0.000000e+00,7.157060e-03,2.857562e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.285633e-02,7.349335e-01,4.562635e-01,1.264973e-02,1.311836e+00,6.237141e+01,5.562930e-01
2.500000e+01,1.388353e+00,3.885695e-01,5.168667e-02,3.672848e-02,8.633966e-03,1.215352e-01,1.298485e+01,8.076689e-02,2.738662e-04,2.811128e-06,3.597329e-05,8.172089e-07,9.908443e-03,1.049884e-02,1.041344e-02,1.388079e+00,3.885667e-01,1.033374e-01,3.672766e-02,7.359489e-03,4.723939e+00,4.579715e+00,5.684397e-01,0.000000e+00,0.000000e+00,1.494102e-02,3.672766e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.903831e-02,6.279057e-01,3.885667e-01,7.359489e-03,1.117584e+00,6.843928e+01,4.752300e-01
2.500000e+01,1.014871e+00,5.047903e-01,5.321074e-02,4.383992e-02,1.195747e-02,6.777548e-02,1.322534e+01,2.989313e-02,4.804984e-05,1.302704e-06,2.393392e-05,1.187770e-06,6.877210e-03,7.003081e-03,6.944714e-03,1.014823e+00,5.047890e-01,1.063975e-01,4.383873e-02,1.703773e-02,4.445028e+00,4.241991e+00,9.303191e-05,0.000000e+00,0.000000e+00,9.360041e-03,4.383873e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.027678e-01,8.112949e-01,5.047890e-01,1.703773e-02,1.451000e+00,6.164554e+01,6.141152e-01
2.500000e+01,1.258544e+00,3.767475e-01,6.877885e-02,2.454898e-02,6.719537e-03,1.070766e-01,1.292753e+01,6.941018e-02,2.825461e-04,2.343901e-06,2.684867e-05,5.113890e-07,7.250278e-03,7.847773e-03,7.783186e-03,1.258261e+00,3.767452e-01,1.375309e-01,2.454847e-02,6.188796e-03,4.405513e+00,4.221450e+00,4.180559e-01,0.000000e+00,0.000000e+00,4.421696e-02,2.454847e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.662230e-02,6.093608e-01,3.767452e-01,6.188796e-03,1.083689e+00,6.274788e+01,4.611747e-01
2.500000e+01,1.127397e+00,3.337280e-01,6.475967e-02,3.563908e-02,7.934145e-03,1.400669e-01,1.291512e+01,1.047276e-01,4.436754e-04,3.516466e-06,3.929100e-05,7.209084e-07,1.055503e-02,1.148890e-02,1.139516e-02,1.126953e+00,3.337245e-01,1.294800e-01,3.563836e-02,5.313262e-03,4.088919e+00,3.981451e+00,3.572177e-01,0.000000e+00,0.000000e+00,2.910167e-02,3.563836e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.787073e-02,5.398772e-01,3.337245e-01,5.313262e-03,9.599606e-01,5.825105e+01,4.085845e-01
2.500000e+01,9.536449e-01,5.449987e-01,3.883743e-02,4.896890e-02,7.016172e-03,1.494607e-01,1.271603e+01,1.122322e-01,3.276763e-04,7.047659e-06,4.133004e-05,6.194418e-06,6.830663e-03,7.549682e-03,7.420002e-03,9.533172e-01,5.449917e-01,7.763353e-02,4.896271e-02,7.201681e-03,4.395781e+00,4.171083e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.712270e-02,0.000000e+00,7.280003e-03,4.414066e-03,0.000000e+00,1.031485e-01,7.923183e-01,5.405776e-01,7.201681e-03,1.437551e+00,6.017729e+01,5.899742e-01
2.500000e+01,1.322436e+00,3.298803e-01,6.637255e-02,2.933519e-02,7.735615e-03,1.139532e-01,1.298296e+01,7.581147e-02,2.586066e-04,2.635726e-06,3.360971e-05,7.590311e-07,9.252265e-03,9.809474e-03,9.729544e-03,1.322177e+00,3.298777e-01,1.327115e-01,2.933443e-02,6.218965e-03,4.414402e+00,4.284579e+00,5.606917e-01,0.000000e+00,0.000000e+00,3.702131e-02,2.933443e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.710003e-02,5.330841e-01,3.298777e-01,6.218965e-03,9.487878e-01,6.371596e+01,4.034637e-01
2.500000e+01,1.121168e+00,5.582929e-01,3.301634e-02,3.944521e-02,6.870303e-03,1.279923e-01,1.282352e+01,8.863226e-02,5.064544e-04,2.876026e-06,8.982670e-06,3.257814e-06,6.744476e-03,7.777947e-03,7.736511e-03,1.120662e+00,5.582900e-01,6.602370e-02,3.944195e-02,6.996130e-03,4.662175e+00,4.408148e+00,7.790580e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.979680e-02,0.000000e+00,3.215052e-03,0.000000e+00,0.000000e+00,1.135185e-01,9.042783e-01,5.582900e-01,6.996130e-03,1.606131e+00,6.537960e+01,6.843210e-01
2.500000e+01,1.392994e+00,4.118795e-01,6.211895e-02,3.542960e-02,1.019033e-02,7.393772e-02,1.320805e+01,3.195656e-02,5.415883e-05,1.361373e-06,2.454090e-05,1.149558e-06,7.038118e-03,7.176801e-03,7.117201e-03,1.392940e+00,4.118781e-01,1.242134e-01,3.542845e-02,1.334254e-02,4.864928e+00,4.697911e+00,5.088902e-01,0.000000e+00,0.000000e+00,2.667823e-02,3.542845e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.384602e-02,6.623012e-01,4.118781e-01,1.334254e-02,1.183998e+00,6.986271e+01,5.013307e-01
2.500000e+01,1.326412e+00,5.446444e-01,3.582943e-02,3.357212e-02,9.844724e-03,7.472325e-02,1.311310e+01,3.253188e-02,7.384627e-05,1.247606e-06,1.984081e-05,6.793176e-07,5.618289e-03,5.790563e-03,5.742556e-03,1.326338e+00,5.446432e-01,7.163902e-02,3.357144e-02,1.407116e-02,4.987790e+00,4.713915e+00,3.074076e-01,0.000000e+00,0.000000e+00,2.248069e-03,3.357144e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.108307e-01,8.779006e-01,5.446432e-01,1.407116e-02,1.566061e+00,7.098187e+01,6.644975e-01
2.500000e+01,1.097435e+00,3.852245e-01,6.321255e-02,3.334707e-02,9.570915e-03,1.079629e-01,1.305016e+01,7.233082e-02,1.996996e-04,2.629974e-06,3.781980e-05,1.056324e-06,1.058729e-02,1.103151e-02,1.094201e-02,1.097235e+00,3.852219e-01,1.263873e-01,3.334601e-02,8.554540e-03,4.167878e+00,4.012605e+00,2.525503e-01,0.000000e+00,0.000000e+00,2.984763e-02,3.334601e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.837301e-02,6.217580e-01,3.852219e-01,8.554540e-03,1.107822e+00,5.879211e+01,4.705993e-01
2.500000e+01,1.113948e+00,3.709132e-01,3.204918e-02,4.217423e-02,6.480881e-03,6.611138e-02,1.305807e+01,3.060039e-02,8.250046e-05,1.118906e-06,5.514312e-06,4.088577e-06,4.570356e-03,4.752279e-03,4.719651e-03,1.113865e+00,3.709121e-01,6.409285e-02,4.217014e-02,8.391406e-03,4.065937e+00,3.966804e+00,3.769856e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.698456e-02,0.000000e+00,5.061859e-03,0.000000e+00,0.000000e+00,7.546356e-02,5.985705e-01,3.709121e-01,8.391406e-03,1.066653e+00,5.860874e+01,4.530514e-01
2.500000e+01,1.320284e+00,3.915701e-01,6.953154e-02,2.065140e-02,7.669142e-03,1.178067e-01,1.294313e+01,7.920859e-02,3.067104e-04,2.695091e-06,3.183816e-05,6.358693e-07,8.649738e-03,9.301186e-03,9.225102e-03,1.319977e+00,3.915674e-01,1.390312e-01,2.065076e-02,6.688546e-03,4.543147e+00,4.332383e+00,4.575958e-01,0.000000e+00,0.000000e+00,4.886486e-02,2.065076e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.963993e-02,6.331839e-01,3.915674e-01,6.688546e-03,1.126296e+00,6.480045e+01,4.792099e-01
2.500000e+01,9.069824e-01,5.130550e-01,4.066204e-02,4.093415e-02,8.368973e-03,1.344163e-01,1.281370e+01,9.992555e-02,2.113043e-04,6.709576e-06,4.707877e-05,9.411553e-06,8.040596e-03,8.538829e-03,8.385909e-03,9.067711e-01,5.130483e-01,8.127700e-02,4.092474e-02,8.697350e-03,4.118312e+00,3.872812e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.637780e-02,0.000000e+00,1.515646e-03,2.745053e-03,0.000000e+00,9.738304e-02,7.466759e-01,5.103032e-01,8.697350e-03,1.356655e+00,5.626193e+01,5.557146e-01
2.500000e+01,1.390636e+00,5.249668e-01,4.500007e-02,2.661725e-02,7.308723e-03,1.198411e-01,1.287845e+01,7.746119e-02,3.695311e-04,2.561620e-06,2.655328e-05,4.370286e-07,7.006667e-03,7.777905e-03,7.713552e-03,1.390266e+00,5.249642e-01,8.997359e-02,2.661681e-02,7.610779e-03,5.030809e+00,4.743995e+00,3.789972e-01,0.000000e+00,0.000000e+00,1.836998e-02,2.661681e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.067548e-01,8.496921e-01,5.249642e-01,7.610779e-03,1.510145e+00,7.172386e+01,6.430382e-01
2.500000e+01,1.010100e+00,4.999083e-01,4.833326e-02,4.131676e-02,1.059446e-02,1.004455e-01,1.306519e+01,6.352992e-02,1.673574e-04,2.337055e-06,3.446435e-05,1.010209e-06,9.677340e-03,1.005311e-02,9.971367e-03,1.009933e+00,4.999060e-01,9.663206e-02,4.131575e-02,1.151158e-02,4.359452e+00,4.150113e+00,1.704996e-02,0.000000e+00,0.000000e+00,7.000278e-03,4.131575e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.017103e-01,8.066188e-01,4.999060e-01,1.151158e-02,1.437585e+00,6.062052e+01,6.105240e-01
2.500000e+01,9.645816e-01,3.991589e-01,5.760859e-02,4.827186e-02,1.048787e-02,7.719148e-02,1.318546e+01,4.193003e-02,7.615486e-05,1.737055e-06,3.048983e-05,1.324849e-06,8.720855e-03,8.910246e-03,8.836960e-03,9.645054e-01,3.991572e-01,1.151867e-01,4.827054e-02,1.225488e-02,4.066981e+00,3.960883e+00,1.012093e-01,0.000000e+00,0.000000e+00,9.322810e-03,4.827054e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.124843e-02,6.422456e-01,3.991572e-01,1.225488e-02,1.147508e+00,5.689900e+01,4.861452e-01
2.500000e+01,1.271659e+00,5.328967e-01,4.218697e-02,4.481955e-02,9.079973e-03,7.365314e-02,1.309272e+01,3.088522e-02,7.476612e-05,1.162007e-06,6.056557e-06,5.026271e-06,5.054596e-03,5.223521e-03,5.185939e-03,1.271584e+00,5.328955e-01,8.436788e-02,4.481452e-02,1.310535e-02,4.992394e+00,4.774940e+00,2.408616e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.086865e-02,0.000000e+00,1.315291e-03,0.000000e+00,0.000000e+00,1.084323e-01,8.593563e-01,5.328955e-01,1.310535e-02,1.532358e+00,7.073628e+01,6.504525e-01
2.500000e+01,1.119529e+00,5.198428e-01,6.912552e-02,2.782029e-02,7.434507e-03,6.789108e-02,1.302658e+01,2.886142e-02,8.579512e-05,1.031689e-06,1.424272e-05,3.689843e-07,3.966266e-03,4.155966e-03,4.121008e-03,1.119443e+00,5.198418e-01,1.382368e-01,2.781992e-02,1.090275e-02,4.632549e+00,4.354312e+00,4.485160e-02,0.000000e+00,0.000000e+00,4.129848e-02,2.781992e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.057536e-01,8.394165e-01,5.198418e-01,1.090275e-02,1.495035e+00,6.401497e+01,6.353310e-01
2.500000e+01,1.387640e+00,5.498012e-01,3.068837e-02,4.078619e-02,8.605492e-03,6.974197e-02,1.308163e+01,2.544996e-02,6.376442e-05,9.484489e-07,4.857677e-06,3.888032e-06,4.045506e-03,4.188715e-03,4.158700e-03,1.387576e+00,5.498003e-01,6.137188e-02,4.078230e-02,1.316548e-02,5.177552e+00,4.938776e+00,3.679089e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.563776e-02,0.000000e+00,5.048180e-03,0.000000e+00,0.000000e+00,1.118677e-01,8.868272e-01,5.498003e-01,1.316548e-02,1.581009e+00,7.406015e+01,6.712405e-01
2.500000e+01,1.228032e+00,3.406538e-01,4.792932e-02,3.376587e-02,8.673113e-03,7.803763e-02,1.314572e+01,4.168326e-02,8.554930e-05,1.651453e-06,2.752450e-05,1.048755e-06,7.831933e-03,8.036490e-03,7.970478e-03,1.227946e+00,3.406521e-01,9.583112e-02,3.376482e-02,9.514293e-03,4.197852e+00,4.077606e+00,5.017656e-01,0.000000e+00,0.000000e+00,1.415074e-02,3.376482e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.932855e-02,5.486694e-01,3.406521e-01,9.514293e-03,9.794255e-01,6.076353e+01,4.153049e-01
2.500000e+01,1.186653e+00,3.150261e-01,5.810807e-02,3.541448e-02,8.993709e-03,8.200484e-02,1.315699e+01,4.627312e-02,9.173011e-05,1.855584e-06,3.140329e-05,1.241802e-06,8.949416e-03,9.170830e-03,9.095701e-03,1.186561e+00,3.150242e-01,1.161847e-01,3.541324e-02,9.038002e-03,4.108840e+00,4.014389e+00,4.696206e-01,0.000000e+00,0.000000e+00,2.267913e-02,3.541324e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.411567e-02,5.072503e-01,3.150242e-01,9.038002e-03,9.057139e-01,5.920040e+01,3.839558e-01
2.500000e+01,1.242794e+00,5.623701e-01,3.726993e-02,2.947824e-02,1.057600e-02,1.013158e-01,1.304564e+01,6.084247e-02,1.703711e-04,2.204792e-06,3.146269e-05,8.661609e-07,8.799249e-03,9.177607e-03,9.102818e-03,1.242624e+00,5.623679e-01,7.450840e-02,2.947737e-02,1.235275e-02,4.843977e+00,4.540492e+00,1.936273e-01,0.000000e+00,0.000000e+00,7.776825e-03,2.947737e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.144116e-01,9.077564e-01,5.623679e-01,1.235275e-02,1.617275e+00,6.831514e+01,6.870649e-01
2.500000e+01,1.112377e+00,5.605763e-01,6.998254e-02,3.553526e-02,9.669531e-03,8.100382e-02,1.305865e+01,4.013286e-02,8.929104e-05,1.726320e-06,2.862301e-05,7.440267e-07,6.045772e-03,6.258391e-03,6.191189e-03,1.112288e+00,5.605746e-01,1.399365e-01,3.553452e-02,1.329329e-02,4.841448e+00,4.569712e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.671678e-02,3.553452e-02,0.000000e+00,0.000000e+00,7.716928e-03,0.000000e+00,1.110875e-01,8.745654e-01,5.528576e-01,1.329329e-02,1.565336e+00,6.672457e+01,6.616364e-01
2.500000e+01,1.246696e+00,3.202625e-01,5.093890e-02,4.223775e-02,8.935902e-03,1.274979e-01,1.300074e+01,9.025578e-02,2.910448e-04,3.171872e-06,4.180084e-05,9.980303e-07,1.156507e-02,1.219641e-02,1.209759e-02,1.246405e+00,3.202593e-01,1.018360e-01,4.223675e-02,6.306739e-03,4.268069e+00,4.197055e+00,5.340322e-01,0.000000e+00,0.000000e+00,8.681248e-03,4.223675e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.514681e-02,5.173820e-01,3.202593e-01,6.306739e-03,9.210936e-01,6.199604e+01,3.915848e-01
2.500000e+01,9.441165e-01,3.971253e-01,4.310976e-02,4.944345e-02,9.659938e-03,1.327343e-01,1.297940e+01,9.862059e-02,3.404366e-04,3.420850e-06,1.465708e-05,8.458954e-06,1.190351e-02,1.262168e-02,1.254656e-02,9.437761e-01,3.971219e-01,8.620486e-02,4.943499e-02,7.416368e-03,3.945211e+00,3.851741e+00,1.232411e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.993615e-02,0.000000e+00,3.166280e-03,0.000000e+00,0.000000e+00,8.077727e-02,6.417927e-01,3.971219e-01,7.416368e-03,1.142202e+00,5.556351e+01,4.857382e-01
2.500000e+01,1.272721e+00,4.813188e-01,6.137329e-02,4.329826e-02,6.109980e-03,1.230065e-01,1.282430e+01,8.072677e-02,4.600252e-04,2.620279e-06,2.422189e-05,3.414986e-07,6.170047e-03,7.119794e-03,7.060296e-03,1.272261e+00,4.813162e-01,1.227224e-01,4.329792e-02,6.049913e-03,4.916420e+00,4.729048e+00,2.652889e-01,0.000000e+00,0.000000e+00,1.806326e-02,4.329792e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.786741e-02,7.795906e-01,4.813162e-01,6.049913e-03,1.384685e+00,6.949889e+01,5.899629e-01
2.500000e+01,1.067860e+00,3.643971e-01,3.170673e-02,4.052185e-02,1.010527e-02,8.472802e-02,1.315618e+01,5.067608e-02,1.008531e-04,2.028595e-06,1.159394e-05,1.186371e-05,9.778880e-03,1.002017e-02,9.941670e-03,1.067759e+00,3.643951e-01,6.340187e-02,4.050999e-02,1.043166e-02,3.934539e+00,3.832282e+00,3.453858e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.729641e-02,0.000000e+00,4.404527e-03,0.000000e+00,0.000000e+00,7.416366e-02,5.867606e-01,3.643951e-01,1.043166e-02,1.047661e+00,5.659315e+01,4.441397e-01
