T, CaO, SiO2, Al2O3, SO3, K2O, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.313785e+00,5.886589e-01,5.459203e-02,2.780087e-02,9.818864e-03,1.306231e-01,1.294340e+01,8.762278e-02,3.390007e-04,2.981783e-06,3.524362e-05,7.044605e-07,9.575868e-03,1.029575e-02,1.021174e-02,1.313446e+00,5.886559e-01,1.091488e-01,2.780017e-02,1.006186e-02,5.155997e+00,4.826170e+00,1.700409e-01,0.000000e+00,0.000000e+00,2.677424e-02,2.780017e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.197254e-01,9.518817e-01,5.886559e-01,1.006186e-02,1.693196e+00,7.223057e+01,7.204089e-01
2.500000e+01,9.698425e-01,3.227411e-01,3.787480e-02,4.046115e-02,8.187407e-03,9.904244e-02,1.303478e+01,6.750389e-02,1.957357e-04,2.426056e-06,1.149087e-05,7.903961e-06,9.473847e-03,9.897277e-03,9.833634e-03,9.696468e-01,3.227387e-01,7.573811e-02,4.045325e-02,6.900967e-03,3.629650e+00,3.552217e+00,2.945207e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.657696e-02,0.000000e+00,1.292096e-03,0.000000e+00,0.000000e+00,6.565770e-02,5.210657e-01,3.227387e-01,6.900967e-03,9.281632e-01,5.203506e+01,3.943824e-01
2.500000e+01,1.121913e+00,4.690722e-01,4.801170e-02,4.088437e-02,6.351604e-03,1.253565e-01,1.282824e+01,8.712646e-02,4.900536e-04,2.831462e-06,2.639676e-05,3.762830e-07,6.744315e-03,7.756590e-03,7.691984e-03,1.121423e+00,4.690694e-01,9.599700e-02,4.088399e-02,5.958893e-03,4.470523e+00,4.282669e+00,1.768261e-01,0.000000e+00,0.000000e+00,7.114508e-03,4.088399e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.537800e-02,7.597174e-01,4.690694e-01,5.958893e-03,1.349446e+00,6.302319e+01,5.749253e-01
2.500000e+01,1.188044e+00,4.425136e-01,3.272852e-02,2.484649e-02,1.176148e-02,1.159411e-01,1.308442e+01,8.019392e-02,1.989775e-04,2.997242e-06,4.560038e-05,1.422245e-06,1.285038e-02,1.330208e-02,1.319451e-02,1.187845e+00,4.425106e-01,6.541144e-02,2.484507e-02,1.067258e-02,4.269486e+00,4.037262e+00,3.511588e-01,0.000000e+00,0.000000e+00,7.860652e-03,2.484507e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.003844e-02,7.137240e-01,4.425106e-01,1.067258e-02,1.272477e+00,6.112714e+01,5.402195e-01
2.500000e+01,1.281279e+00,3.475948e-01,3.602036e-02,2.983936e-02,1.031798e-02,8.214702e-02,1.319382e+01,4.589463e-02,8.124655e-05,1.920618e-06,3.405398e-05,1.521365e-06,9.750139e-03,9.953877e-03,9.872149e-03,1.281198e+00,3.475929e-01,7.200667e-02,2.983784e-02,1.088582e-02,4.217516e+00,4.076331e+00,5.841981e-01,0.000000e+00,0.000000e+00,6.165494e-03,2.983784e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.075505e-02,5.591518e-01,3.475929e-01,1.088582e-02,9.992448e-01,6.160975e+01,4.232492e-01
2.500000e+01,1.147502e+00,4.124831e-01,6.662966e-02,4.516980e-02,6.456161e-03,9.524890e-02,1.293525e+01,5.622344e-02,2.232669e-04,1.905613e-06,2.216535e-05,4.321899e-07,6.003911e-03,6.477535e-03,6.423913e-03,1.147279e+00,4.124812e-01,1.332372e-01,4.516937e-02,6.908411e-03,4.493763e+00,4.365407e+00,2.351702e-01,0.000000e+00,0.000000e+00,2.144921e-02,4.516937e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.389188e-02,6.670834e-01,4.124812e-01,6.908411e-03,1.186467e+00,6.337099e+01,5.048630e-01
2.500000e+01,9.677459e-01,5.128955e-01,4.101913e-02,3.453549e-02,8.230146e-03,8.063730e-02,1.299852e+01,4.535431e-02,1.221369e-04,1.852295e-06,2.778152e-05,5.966442e-07,5.824099e-03,6.101395e-03,6.036083e-03,9.676238e-01,5.128936e-01,8.201048e-02,3.453489e-02,1.063619e-02,4.199547e+00,3.948394e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.507880e-03,3.453489e-02,0.000000e+00,0.000000e+00,9.624664e-04,0.000000e+00,1.028622e-01,8.110356e-01,5.119312e-01,1.063619e-02,1.449962e+00,5.813594e+01,6.136416e-01
2.500000e+01,1.331182e+00,5.471004e-01,4.360248e-02,2.019812e-02,6.447734e-03,1.225726e-01,1.281859e+01,8.162315e-02,4.740189e-04,2.644800e-06,2.414968e-05,3.351222e-07,6.124052e-03,7.101727e-03,7.042324e-03,1.330708e+00,5.470978e-01,8.718081e-02,2.019778e-02,6.771416e-03,4.910260e+00,4.581211e+00,2.935396e-01,0.000000e+00,0.000000e+00,2.339262e-02,2.019778e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.112417e-01,8.861994e-01,5.470978e-01,6.771416e-03,1.573941e+00,6.953950e+01,6.706374e-01
2.500000e+01,1.282040e+00,4.641716e-01,6.810742e-02,4.552471e-02,9.098266e-03,6.411055e-02,1.317498e+01,2.121697e-02,3.979547e-05,8.682031e-07,1.504138e-05,6.312482e-07,4.296591e-03,4.395455e-03,4.358343e-03,1.282000e+00,4.641707e-01,1.361998e-01,4.552408e-02,1.389994e-02,4.950523e+00,4.784719e+00,2.851160e-01,0.000000e+00,0.000000e+00,2.257582e-02,4.552408e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.447778e-02,7.470604e-01,4.641707e-01,1.389994e-02,1.334452e+00,6.994342e+01,5.654817e-01
2.500000e+01,9.917255e-01,5.360021e-01,4.377865e-02,2.513212e-02,1.002009e-02,1.189706e-01,1.296620e+01,8.383151e-02,2.503576e-04,3.343902e-06,4.732185e-05,9.187446e-07,9.861710e-03,1.041726e-02,1.030725e-02,9.914751e-01,5.359988e-01,8.750998e-02,2.513120e-02,1.017847e-02,4.252448e+00,3.954455e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.293787e-02,2.513120e-02,0.000000e+00,0.000000e+00,5.685918e-03,0.000000e+00,1.065547e-01,8.407649e-01,5.303128e-01,1.017847e-02,1.502276e+00,5.880256e+01,6.361666e-01
2.500000e+01,1.151481e+00,3.471464e-01,4.665334e-02,3.430837e-02,7.571870e-03,1.387431e-01,1.289571e+01,1.037843e-01,4.681255e-04,3.455839e-06,3.712050e-05,6.427836e-07,9.882853e-03,1.086323e-02,1.077431e-02,1.151013e+00,3.471429e-01,9.326956e-02,3.430773e-02,5.260887e-03,4.058675e+00,3.935836e+00,4.150595e-01,0.000000e+00,0.000000e+00,1.232705e-02,3.430773e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.059648e-02,5.617413e-01,3.471429e-01,5.260887e-03,9.985881e-01,5.843013e+01,4.251255e-01
2.500000e+01,1.256458e+00,4.346572e-01,6.762947e-02,2.703418e-02,1.139352e-02,7.379093e-02,1.322839e+01,3.455085e-02,5.502225e-05,1.511879e-06,2.786613e-05,1.397113e-06,8.009989e-03,8.154391e-03,8.086720e-03,1.256403e+00,4.346557e-01,1.352311e-01,2.703278e-02,1.477705e-02,4.616405e+00,4.398714e+00,3.280084e-01,0.000000e+00,0.000000e+00,4.058275e-02,2.703278e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.849106e-02,6.985152e-01,4.346557e-01,1.477705e-02,1.249393e+00,6.523684e+01,5.287463e-01
2.500000e+01,9.169528e-01,5.028640e-01,4.239804e-02,2.965894e-02,6.497495e-03,9.018926e-02,1.288045e+01,5.625503e-02,2.063914e-04,2.251520e-06,2.596796e-05,4.952216e-07,5.224255e-03,5.668453e-03,5.605986e-03,9.167464e-01,5.028617e-01,8.477011e-02,2.965844e-02,7.770735e-03,4.040505e+00,3.796039e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.965844e-02,0.000000e+00,0.000000e+00,1.272661e-02,0.000000e+00,9.802306e-02,7.726594e-01,4.901351e-01,7.770735e-03,1.380988e+00,5.606010e+01,5.843676e-01
2.500000e+01,1.395285e+00,4.828350e-01,6.111945e-02,4.738190e-02,6.786508e-03,5.805607e-02,1.308092e+01,1.275704e-02,3.199938e-05,4.753792e-07,7.192157e-06,2.217921e-07,2.025493e-03,2.099651e-03,2.081003e-03,1.395253e+00,4.828345e-01,1.222317e-01,4.738168e-02,1.154752e-02,5.212084e+00,5.039791e+00,3.857039e-01,0.000000e+00,0.000000e+00,1.373418e-02,4.738168e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.824205e-02,7.788199e-01,4.828345e-01,1.154752e-02,1.388443e+00,7.427681e+01,5.894894e-01
2.500000e+01,1.017177e+00,3.718376e-01,6.896336e-02,2.795684e-02,7.134996e-03,1.166729e-01,1.291451e+01,8.308593e-02,3.526821e-04,2.789033e-06,3.112492e-05,5.700348e-07,8.359085e-03,9.101720e-03,9.027041e-03,1.016824e+00,3.718348e-01,1.378956e-01,2.795627e-02,5.910907e-03,3.941574e+00,3.774826e+00,1.804898e-01,0.000000e+00,0.000000e+00,4.099153e-02,2.795627e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.562125e-02,6.015349e-01,3.718348e-01,5.910907e-03,1.069586e+00,5.509748e+01,4.552475e-01
2.500000e+01,1.060108e+00,5.343742e-01,5.708023e-02,2.753113e-02,9.962448e-03,1.499737e-01,1.291337e+01,1.127993e-01,4.619227e-04,3.900291e-06,4.473265e-05,7.990643e-07,1.134373e-02,1.232012e-02,1.221407e-02,1.059646e+00,5.343703e-01,1.141157e-01,2.753033e-02,8.581168e-03,4.481171e+00,4.189459e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.952753e-02,2.753033e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.083928e-01,8.609422e-01,5.343703e-01,8.581168e-03,1.532140e+00,6.184500e+01,6.516692e-01
2.500000e+01,1.028049e+00,3.193838e-01,6.954916e-02,2.265897e-02,1.153856e-02,9.561603e-02,1.318538e+01,6.383388e-02,1.159691e-04,2.644197e-06,4.640752e-05,2.015916e-06,1.327356e-02,1.356090e-02,1.345040e-02,1.027933e+00,3.193812e-01,1.390519e-01,2.265695e-02,9.803557e-03,3.747535e+00,3.598777e+00,2.828113e-01,0.000000e+00,0.000000e+00,4.686900e-02,2.265695e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.501000e-02,5.138869e-01,3.193812e-01,9.803557e-03,9.181660e-01,5.280490e+01,3.889846e-01
2.500000e+01,9.718108e-01,3.721272e-01,5.236338e-02,3.337933e-02,8.493763e-03,6.011957e-02,1.318239e+01,2.735883e-02,5.016176e-05,1.129266e-06,1.974656e-05,8.493114e-07,5.645871e-03,5.770901e-03,5.722755e-03,9.717606e-01,3.721261e-01,1.047070e-01,3.337848e-02,1.134166e-02,3.812356e+00,3.666953e+00,1.825199e-01,0.000000e+00,0.000000e+00,1.897503e-02,3.337848e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.574526e-02,5.988018e-01,3.721261e-01,1.134166e-02,1.069808e+00,5.364645e+01,4.532600e-01
2.500000e+01,1.033395e+00,3.880996e-01,3.204334e-02,3.633204e-02,6.866714e-03,1.477204e-01,1.282752e+01,1.143877e-01,6.450425e-04,3.716294e-06,1.170718e-05,4.293753e-06,8.817375e-03,1.013372e-02,1.008022e-02,1.032750e+00,3.880959e-01,6.407497e-02,3.632775e-02,4.916053e-03,3.891862e+00,3.750732e+00,2.717308e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.989236e-02,0.000000e+00,2.145130e-03,0.000000e+00,0.000000e+00,7.891313e-02,6.285790e-01,3.880959e-01,4.916053e-03,1.116498e+00,5.562154e+01,4.756844e-01
2.500000e+01,1.329316e+00,4.129705e-01,4.112853e-02,4.763555e-02,6.237083e-03,1.245121e-01,1.285089e+01,8.321976e-02,4.345176e-04,2.724408e-06,9.020296e-06,3.535350e-06,6.907227e-03,7.797266e-03,7.755099e-03,1.328881e+00,4.129678e-01,8.224804e-02,4.763201e-02,5.566939e-03,4.735404e+00,4.623071e+00,4.892122e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.787002e-02,0.000000e+00,3.253997e-03,0.000000e+00,0.000000e+00,8.397452e-02,6.686652e-01,4.129678e-01,5.566939e-03,1.188015e+00,6.849447e+01,5.060286e-01
2.500000e+01,1.014904e+00,4.758714e-01,6.728165e-02,4.830017e-02,8.873590e-03,1.031745e-01,1.299850e+01,6.479446e-02,1.997264e-04,2.371609e-06,3.230650e-05,7.450743e-07,8.271712e-03,8.709557e-03,8.633074e-03,1.014704e+00,4.758690e-01,1.345310e-01,4.829942e-02,9.475468e-03,4.470640e+00,4.305531e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.896607e-02,4.829942e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.646662e-02,7.646084e-01,4.758690e-01,9.475468e-03,1.362777e+00,6.179968e+01,5.787769e-01
2.500000e+01,1.246468e+00,3.309089e-01,5.280562e-02,4.205518e-02,7.354384e-03,1.443017e-01,1.288471e+01,1.066915e-01,4.987157e-04,3.536903e-06,3.714116e-05,6.226094e-07,9.833374e-03,1.087499e-02,1.078587e-02,1.245969e+00,3.309054e-01,1.055741e-01,4.205456e-02,4.875394e-03,4.309801e+00,4.230118e+00,5.100056e-01,0.000000e+00,0.000000e+00,1.073249e-02,4.205456e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.729264e-02,5.355480e-01,3.309054e-01,4.875394e-03,9.518945e-01,6.242760e+01,4.052991e-01
2.500000e+01,1.317142e+00,3.426432e-01,5.738044e-02,4.422580e-02,7.974765e-03,1.169864e-01,1.298438e+01,7.726875e-02,2.623858e-04,2.688657e-06,3.437613e-05,7.798020e-07,9.467257e-03,1.003289e-02,9.951191e-03,1.316880e+00,3.426405e-01,1.147265e-01,4.422502e-02,6.482273e-03,4.540509e+00,4.460685e+00,5.468693e-01,0.000000e+00,0.000000e+00,1.313823e-02,4.422502e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.969638e-02,5.536955e-01,3.426405e-01,6.482273e-03,9.854935e-01,6.577838e+01,4.190639e-01
2.500000e+01,9.793669e-01,5.900619e-01,3.313645e-02,3.797817e-02,7.078602e-03,8.013590e-02,1.283653e+01,4.286357e-02,8.417749e-05,2.933842e-06,2.139646e-05,4.585807e-06,3.672102e-03,3.876418e-03,3.804940e-03,9.792827e-01,5.900590e-01,6.625150e-02,3.797358e-02,1.048510e-02,4.456822e+00,4.157762e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.787798e-02,0.000000e+00,6.698534e-03,8.549235e-03,0.000000e+00,1.109750e-01,8.504811e-01,5.815097e-01,1.048510e-02,1.545842e+00,6.097425e+01,6.328887e-01
2.500000e+01,9.826714e-01,3.833746e-01,6.568424e-02,2.008798e-02,1.173417e-02,1.148309e-01,1.310030e+01,8.299252e-02,1.960157e-04,3.145394e-06,4.905875e-05,1.611029e-06,1.386295e-02,1.431274e-02,1.419707e-02,9.824754e-01,3.833715e-01,1.313194e-01,2.008637e-02,9.605394e-03,3.815568e+00,3.608618e+00,1.472835e-01,0.000000e+00,0.000000e+00,4.557334e-02,2.008637e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.800956e-02,6.181264e-01,3.833715e-01,9.605394e-03,1.102376e+00,5.309214e+01,4.678663e-01
2.500000e+01,1.349155e+00,5.589719e-01,4.759357e-02,4.353399e-02,6.819637e-03,1.240985e-01,1.283825e+01,7.940201e-02,4.320844e-04,2.588678e-06,2.465591e-05,3.615009e-07,6.345645e-03,7.239956e-03,7.179607e-03,1.348723e+00,5.589693e-01,9.516248e-02,4.353363e-02,7.293629e-03,5.242701e+00,4.998095e+00,2.572371e-01,0.000000e+00,0.000000e+00,4.047614e-03,4.353363e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.136601e-01,9.052084e-01,5.589693e-01,7.293629e-03,1.608054e+00,7.425539e+01,6.850324e-01
2.500000e+01,1.364054e+00,5.723327e-01,4.176786e-02,2.486055e-02,1.062860e-02,1.057298e-01,1.303729e+01,6.319429e-02,1.816498e-04,2.276077e-06,3.201573e-05,8.581719e-07,8.937567e-03,9.339095e-03,9.263022e-03,1.363872e+00,5.723304e-01,8.350370e-02,2.485969e-02,1.231963e-02,5.099641e+00,4.770226e+00,2.897708e-01,0.000000e+00,0.000000e+00,1.689216e-02,2.485969e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.164354e-01,9.239863e-01,5.723304e-01,1.231963e-02,1.645954e+00,7.223220e+01,6.993449e-01
2.500000e+01,1.301901e+00,3.408551e-01,6.409171e-02,4.430570e-02,1.042398e-02,1.198905e-01,1.308006e+01,8.025010e-02,2.018362e-04,2.988281e-06,4.514824e-05,1.388409e-06,1.271293e-02,1.316982e-02,1.306332e-02,1.301699e+00,3.408521e-01,1.281383e-01,4.430431e-02,8.135030e-03,4.546977e+00,4.468772e+00,5.153775e-01,0.000000e+00,0.000000e+00,1.976482e-02,4.430431e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.935278e-02,5.498099e-01,3.408521e-01,8.135030e-03,9.801592e-01,6.557893e+01,4.161514e-01
2.500000e+01,1.056277e+00,3.868865e-01,5.640211e-02,4.212632e-02,8.460610e-03,1.162129e-01,1.297850e+01,8.052147e-02,2.785777e-04,2.792264e-06,3.530891e-05,7.864237e-07,9.707081e-03,1.030616e-02,1.022226e-02,1.055998e+00,3.868837e-01,1.127689e-01,4.212553e-02,7.214139e-03,4.136437e+00,4.015068e+00,2.194665e-01,0.000000e+00,0.000000e+00,1.425892e-02,4.212553e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.869461e-02,6.252530e-01,3.868837e-01,7.214139e-03,1.112756e+00,5.843843e+01,4.732201e-01
2.500000e+01,1.189716e+00,3.579868e-01,3.585219e-02,4.025514e-02,6.270445e-03,1.414642e-01,1.282472e+01,1.052548e-01,5.990660e-04,3.416654e-06,1.069867e-05,3.893149e-06,8.040386e-03,9.262644e-03,9.213649e-03,1.189117e+00,3.579834e-01,7.169368e-02,4.025125e-02,4.500504e-03,4.168494e+00,4.065731e+00,4.614978e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.364464e-02,0.000000e+00,2.202203e-03,0.000000e+00,0.000000e+00,7.278982e-02,5.798274e-01,3.579834e-01,4.500504e-03,1.029872e+00,6.044824e+01,4.387901e-01
2.500000e+01,1.257852e+00,5.597803e-01,6.441116e-02,2.892610e-02,7.429572e-03,1.202937e-01,1.287064e+01,7.817425e-02,3.825498e-04,2.577582e-06,2.628726e-05,4.229041e-07,6.906246e-03,7.703241e-03,7.639427e-03,1.257469e+00,5.597777e-01,1.287960e-01,2.892568e-02,7.952898e-03,5.018289e+00,4.714633e+00,1.292139e-01,0.000000e+00,0.000000e+00,3.547234e-02,2.892568e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.138324e-01,9.061358e-01,5.597777e-01,7.952898e-03,1.610309e+00,6.995112e+01,6.857504e-01
2.500000e+01,1.063850e+00,5.607474e-01,3.517674e-02,2.126658e-02,1.010719e-02,5.501367e-02,1.316772e+01,1.866238e-02,3.579352e-05,7.573563e-07,1.299963e-05,5.326156e-07,3.709915e-03,3.798411e-03,3.766097e-03,1.063814e+00,5.607466e-01,7.034048e-02,2.126605e-02,1.650447e-02,4.390524e+00,4.055310e+00,3.437284e-02,0.000000e+00,0.000000e+00,1.390419e-02,2.126605e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.141315e-01,9.026646e-01,5.607466e-01,1.650447e-02,1.612132e+00,6.106153e+01,6.832627e-01
2.500000e+01,1.259260e+00,3.162351e-01,4.520924e-02,4.922764e-02,9.723167e-03,1.243043e-01,1.304628e+01,8.631688e-02,2.414388e-04,3.128169e-06,1.511270e-05,1.078682e-05,1.249321e-02,1.301821e-02,1.293375e-02,1.259019e+00,3.162320e-01,9.040337e-02,4.921685e-02,6.953127e-03,4.320353e+00,4.284276e+00,5.637490e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.319410e-02,0.000000e+00,2.007585e-03,0.000000e+00,0.000000e+00,6.433626e-02,5.104476e-01,3.162320e-01,6.953127e-03,9.094289e-01,6.304440e+01,3.863490e-01
2.500000e+01,1.087845e+00,4.408388e-01,6.637320e-02,4.820359e-02,6.244060e-03,1.257351e-01,1.283274e+01,8.684524e-02,4.812654e-04,2.826329e-06,2.660401e-05,3.840493e-07,6.819979e-03,7.814897e-03,7.749862e-03,1.087364e+00,4.408360e-01,1.327198e-01,4.820321e-02,5.668141e-03,4.493690e+00,4.356262e+00,1.261310e-01,0.000000e+00,0.000000e+00,1.815669e-02,4.820321e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.963800e-02,7.139499e-01,4.408360e-01,5.668141e-03,1.268215e+00,6.286532e+01,5.402919e-01
2.500000e+01,1.362109e+00,5.093408e-01,4.416863e-02,3.153714e-02,1.188911e-02,1.250380e-01,1.305508e+01,8.315746e-02,2.260883e-04,3.034979e-06,4.400814e-05,1.248703e-06,1.233222e-02,1.283624e-02,1.273242e-02,1.361883e+00,5.093378e-01,8.829325e-02,3.153589e-02,1.144600e-02,4.971138e+00,4.715619e+00,3.759027e-01,0.000000e+00,0.000000e+00,1.261073e-02,3.153589e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.036259e-01,8.220044e-01,5.093378e-01,1.144600e-02,1.464740e+00,7.093836e+01,6.221649e-01
2.500000e+01,1.088719e+00,3.401777e-01,5.207547e-02,3.577178e-02,1.046012e-02,1.157925e-01,1.307729e+01,8.174127e-02,2.073647e-04,3.036772e-06,4.567684e-05,1.392153e-06,1.285525e-02,1.332379e-02,1.321606e-02,1.088512e+00,3.401747e-01,1.041053e-01,3.577039e-02,8.064994e-03,3.960893e+00,3.849061e+00,3.478343e-01,0.000000e+00,0.000000e+00,1.628224e-02,3.577039e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.921430e-02,5.487490e-01,3.401747e-01,8.064994e-03,9.782173e-01,5.662782e+01,4.153476e-01
2.500000e+01,1.245177e+00,4.155992e-01,5.750507e-02,3.489940e-02,7.925769e-03,1.272033e-01,1.292296e+01,8.829516e-02,3.647413e-04,2.975282e-06,3.377141e-05,6.344249e-07,9.102600e-03,9.872334e-03,9.791564e-03,1.244812e+00,4.155962e-01,1.149764e-01,3.489877e-02,6.748938e-03,4.541313e+00,4.369546e+00,3.652030e-01,0.000000e+00,0.000000e+00,2.258942e-02,3.489877e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.452287e-02,6.722459e-01,4.155962e-01,6.748938e-03,1.195451e+00,6.471914e+01,5.087655e-01
2.500000e+01,1.127217e+00,4.968425e-01,3.869433e-02,2.185944e-02,8.647016e-03,7.233929e-02,1.307331e+01,3.615866e-02,9.287428e-05,1.338912e-06,2.000920e-05,6.020474e-07,5.627191e-03,5.837628e-03,5.789321e-03,1.127124e+00,4.968412e-01,7.736865e-02,2.185884e-02,1.166684e-02,4.331663e+00,4.046788e+00,1.876720e-01,0.000000e+00,0.000000e+00,1.682549e-02,2.185884e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.010894e-01,8.015403e-01,4.968412e-01,1.166684e-02,1.428745e+00,6.100051e+01,6.066834e-01
2.500000e+01,1.068736e+00,3.241089e-01,4.931782e-02,4.750415e-02,7.653011e-03,5.648292e-02,1.321055e+01,2.140468e-02,3.599869e-05,9.147925e-07,1.653727e-05,7.811477e-07,4.744103e-03,4.837225e-03,4.796392e-03,1.068700e+00,3.241080e-01,9.861910e-02,4.750337e-02,1.056192e-02,3.972342e+00,3.919412e+00,3.521385e-01,0.000000e+00,0.000000e+00,1.806183e-03,4.750337e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.597939e-02,5.211295e-01,3.241080e-01,1.056192e-02,9.316834e-01,5.701273e+01,3.944707e-01
2.500000e+01,1.247217e+00,4.008986e-01,6.134286e-02,4.171891e-02,6.007967e-03,1.408020e-01,1.280457e+01,1.010684e-01,6.149639e-04,3.261557e-06,2.889093e-05,3.857576e-07,7.240409e-03,8.505467e-03,8.434563e-03,1.246602e+00,4.008953e-01,1.226568e-01,4.171852e-02,4.775525e-03,4.586404e+00,4.452965e+00,3.714108e-01,0.000000e+00,0.000000e+00,1.960989e-02,4.171852e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.151200e-02,6.494874e-01,4.008953e-01,4.775525e-03,1.153353e+00,6.542125e+01,4.914991e-01
2.500000e+01,1.392601e+00,4.092201e-01,4.917961e-02,3.539578e-02,7.987357e-03,6.766450e-02,1.313538e+01,2.636785e-02,5.587126e-05,1.033541e-06,1.697857e-05,6.253019e-07,4.824050e-03,4.957170e-03,4.915726e-03,1.392545e+00,4.092191e-01,9.834224e-02,3.539515e-02,1.115066e-02,4.775409e+00,4.610302e+00,5.503655e-01,0.000000e+00,0.000000e+00,1.377597e-02,3.539515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.327978e-02,6.592711e-01,4.092191e-01,1.115066e-02,1.176598e+00,6.906878e+01,4.990198e-01
2.500000e+01,1.239002e+00,5.455631e-01,4.718213e-02,3.444256e-02,8.415680e-03,1.096840e-01,1.294393e+01,6.846715e-02,2.644432e-04,2.330527e-06,2.757490e-05,5.520747e-07,7.493713e-03,8.055800e-03,7.989643e-03,1.238738e+00,5.455608e-01,9.433669e-02,3.444201e-02,9.337647e-03,4.887745e+00,4.616772e+00,1.806028e-01,0.000000e+00,0.000000e+00,1.272633e-02,3.444201e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.109605e-01,8.821877e-01,5.455608e-01,9.337647e-03,1.569237e+00,6.877099e+01,6.676629e-01
2.500000e+01,1.192024e+00,5.705827e-01,3.731617e-02,4.911624e-02,9.505720e-03,1.317285e-01,1.293395e+01,8.936364e-02,3.565208e-04,3.026452e-06,1.187879e-05,5.956643e-06,9.493566e-03,1.023567e-02,1.017725e-02,1.191667e+00,5.705797e-01,7.462046e-02,4.911028e-02,9.517874e-03,4.974456e+00,4.755217e+00,1.078362e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.141020e-02,0.000000e+00,5.900026e-03,0.000000e+00,0.000000e+00,1.160461e-01,9.227903e-01,5.705797e-01,9.517874e-03,1.641228e+00,6.989728e+01,6.983867e-01
2.500000e+01,9.651498e-01,5.190065e-01,6.645725e-02,2.448031e-02,7.786495e-03,9.853547e-02,1.294015e+01,6.214590e-02,2.018241e-04,2.437375e-06,3.284736e-05,5.885093e-07,6.804272e-03,7.246614e-03,7.169486e-03,9.649480e-01,5.190041e-01,1.328817e-01,2.447972e-02,8.768718e-03,4.318550e+00,4.076896e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.020134e-02,2.447972e-02,0.000000e+00,0.000000e+00,3.175976e-02,0.000000e+00,9.790040e-02,7.729055e-01,4.872443e-01,8.768718e-03,1.380446e+00,5.997877e+01,5.848413e-01
