T, CaO, SiO2, Al2O3, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, C_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Calcite, Hemicarbonate, Monocarbonate, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,9.490520e-01,3.671673e-01,3.269302e-02,5.607301e-01,1.039514e-01,1.154243e+01,8.738322e-02,1.973191e-04,2.853745e-05,1.254626e-05,7.786085e-07,4.539550e-04,3.543688e-04,9.488547e-01,3.671388e-01,6.537349e-02,5.607293e-01,3.823073e+00,1.840844e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.268675e-02,5.607293e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.006519e-02,3.227519e-01,3.344520e-01,6.589281e-01,4.923280e+01,2.430705e-01
2.500000e+01,9.881994e-01,5.829864e-01,4.600721e-02,6.134152e-01,1.146346e-01,1.016700e+01,9.684060e-02,8.990648e-05,2.211458e-04,1.132947e-06,1.826833e-06,6.248915e-04,1.706809e-04,9.881095e-01,5.827653e-01,9.201329e-02,6.134134e-01,4.507231e+00,1.977489e+00,0.000000e+00,0.000000e+00,6.528343e-02,0.000000e+00,0.000000e+00,6.134134e-01,0.000000e+00,0.000000e+00,1.336493e-02,6.666920e-02,3.613312e-01,5.293055e-01,8.106296e-01,5.745956e+01,2.793380e-01
2.500000e+01,1.171709e+00,4.201280e-01,4.850326e-02,3.869834e-01,1.445585e-01,1.235778e+01,1.144409e-01,1.723035e-03,5.411073e-06,1.836470e-06,7.664582e-07,3.456350e-03,3.432410e-03,1.169986e+00,4.201226e-01,9.700468e-02,3.869826e-01,4.606873e+00,3.354339e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.384803e-01,0.000000e+00,4.850234e-02,0.000000e+00,8.159499e-02,6.374963e-01,4.201226e-01,1.143644e+00,6.115774e+01,4.790503e-01
2.500000e+01,9.193335e-01,4.515769e-01,4.515080e-02,4.870352e-01,1.088164e-01,1.130034e+01,8.921658e-02,1.340452e-04,4.527793e-05,1.624532e-05,9.146973e-07,3.662082e-04,2.268196e-04,9.191995e-01,4.515316e-01,9.028535e-02,4.870343e-01,4.020333e+00,2.177147e+00,0.000000e+00,0.000000e+00,8.137146e-08,0.000000e+00,4.514264e-02,4.870343e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.669425e-02,3.418799e-01,4.063890e-01,7.274324e-01,5.224547e+01,2.694654e-01
2.500000e+01,1.361588e+00,5.245801e-01,6.377613e-02,1.058104e-01,6.746214e-02,1.247258e+01,2.386054e-02,4.843228e-04,7.384176e-07,1.747931e-07,1.568965e-07,9.717401e-04,9.667291e-04,1.361104e+00,5.245794e-01,1.275521e-01,1.058102e-01,5.234978e+00,4.843534e+00,2.104639e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.203420e-02,0.000000e+00,6.377604e-02,0.000000e+00,1.065800e-01,8.535014e-01,5.245794e-01,1.509767e+00,7.286275e+01,6.456812e-01
2.500000e+01,1.110240e+00,5.933521e-01,4.437494e-02,3.228162e-01,1.206826e-01,1.201745e+01,9.073220e-02,5.849504e-04,1.109767e-05,1.074714e-05,6.574775e-07,1.196127e-03,1.139092e-03,1.109655e+00,5.933410e-01,8.873913e-02,3.228155e-01,4.739469e+00,3.328783e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.436957e-02,3.228155e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.572209e-02,6.981004e-01,5.489714e-01,1.309435e+00,6.253653e+01,5.015047e-01
2.500000e+01,1.010046e+00,4.230855e-01,6.553267e-02,6.075529e-01,5.652569e-02,1.133673e+01,3.716074e-02,5.887747e-05,1.770538e-05,6.515862e-06,3.730427e-07,1.570688e-04,1.005214e-04,1.009987e+00,4.230678e-01,1.310588e-01,6.075525e-01,4.342996e+00,2.150361e+00,0.000000e+00,0.000000e+00,6.103443e-02,0.000000e+00,3.501220e-02,6.075525e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.463108e-02,3.324102e-01,3.880556e-01,7.035313e-01,5.553660e+01,2.607712e-01
2.500000e+01,1.159307e+00,3.395110e-01,6.965110e-02,1.635155e-02,7.378924e-02,1.247216e+01,3.860073e-02,7.851374e-04,1.194550e-06,4.962525e-06,6.704848e-11,1.578471e-03,1.563002e-03,1.158522e+00,3.395098e-01,1.392972e-01,1.635155e-02,4.034911e+00,3.911441e+00,3.644835e-01,0.000000e+00,0.000000e+00,3.694552e-02,0.000000e+00,0.000000e+00,3.270310e-02,0.000000e+00,0.000000e+00,6.897900e-02,5.523894e-01,3.395098e-01,9.771267e-01,5.772163e+01,4.178873e-01
2.500000e+01,9.557307e-01,5.410796e-01,6.454034e-02,1.541665e-01,5.336433e-02,1.206972e+01,2.107071e-02,1.542711e-04,2.273703e-06,2.517960e-06,1.503757e-07,3.157816e-04,3.017709e-04,9.555764e-01,5.410773e-01,1.290782e-01,1.541663e-01,4.332745e+00,3.586127e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.262111e-02,1.322484e-01,0.000000e+00,2.191797e-02,0.000000e+00,8.823939e-02,6.504139e-01,4.984562e-01,1.210997e+00,5.775064e+01,4.692710e-01
2.500000e+01,9.605356e-01,5.523462e-01,3.365227e-02,7.242219e-01,7.055110e-02,9.791886e+00,5.872906e-02,6.269414e-05,2.315911e-04,7.439057e-08,1.536528e-06,5.920356e-04,1.219492e-04,9.604729e-01,5.521146e-01,6.730447e-02,7.242204e-01,4.271295e+00,1.314391e+00,0.000000e+00,1.173113e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.242204e-01,0.000000e+00,0.000000e+00,3.365223e-02,3.760031e-02,2.026003e-01,3.001943e-01,4.552823e-01,5.518546e+01,1.555531e-01
2.500000e+01,1.240250e+00,3.452592e-01,4.469014e-02,4.729007e-01,8.642663e-02,1.247258e+01,5.846858e-02,1.186800e-03,1.809435e-06,4.283164e-07,3.844642e-07,2.378282e-03,2.368903e-03,1.239063e+00,3.452574e-01,8.937985e-02,4.729003e-01,4.565059e+00,3.111220e+00,7.035225e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.282104e-01,0.000000e+00,4.468993e-02,0.000000e+00,7.014675e-02,5.617409e-01,3.452574e-01,9.936687e-01,6.120675e+01,4.249618e-01
2.500000e+01,1.102324e+00,3.416413e-01,4.315608e-02,5.278761e-01,5.346281e-02,1.206972e+01,3.001432e-02,2.197529e-04,3.238850e-06,3.586748e-06,2.142039e-07,4.489693e-04,4.298604e-04,1.102104e+00,3.416381e-01,8.630857e-02,5.278759e-01,4.272890e+00,2.604590e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.439510e-04,4.851656e-01,0.000000e+00,4.271034e-02,0.000000e+00,6.040001e-02,4.452095e-01,3.411941e-01,8.289295e-01,5.515538e+01,3.212168e-01
2.500000e+01,9.640246e-01,3.643311e-01,3.247544e-02,5.479150e-01,9.162115e-02,1.168694e+01,7.440803e-02,2.252230e-04,1.836555e-05,9.591131e-06,6.144049e-07,4.883942e-04,4.176491e-04,9.637994e-01,3.643127e-01,6.494129e-02,5.479144e-01,3.841931e+00,1.912531e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.247064e-02,5.479144e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.216617e-02,3.509437e-01,3.318421e-01,6.965002e-01,4.953458e+01,2.562223e-01
2.500000e+01,9.982874e-01,5.281657e-01,5.203733e-02,1.316233e-01,7.960084e-02,1.213101e+01,4.568639e-02,3.879473e-04,4.228071e-06,3.550176e-06,3.208970e-07,7.864449e-04,7.641489e-04,9.978995e-01,5.281615e-01,1.040711e-01,1.316230e-01,4.357345e+00,3.767541e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.958742e-02,0.000000e+00,5.203555e-02,0.000000e+00,9.518358e-02,7.101698e-01,5.281615e-01,1.311379e+00,5.762113e+01,5.158460e-01
2.500000e+01,1.230032e+00,3.564551e-01,5.622355e-02,2.041204e-01,1.439650e-01,1.247258e+01,1.095112e-01,2.222868e-03,3.389066e-06,8.022341e-07,7.200988e-07,4.452760e-03,4.436941e-03,1.227809e+00,3.564517e-01,1.124463e-01,2.041197e-01,4.437028e+00,3.838814e+00,2.750658e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.478965e-01,0.000000e+00,5.622315e-02,0.000000e+00,7.242113e-02,5.799542e-01,3.564517e-01,1.025887e+00,6.165943e+01,4.387404e-01
2.500000e+01,9.025406e-01,5.327622e-01,6.930881e-02,1.558651e-01,6.311428e-02,1.206972e+01,3.272421e-02,2.395931e-04,3.531088e-06,3.910515e-06,2.335443e-07,4.893232e-04,4.686703e-04,9.023010e-01,5.327587e-01,1.386137e-01,1.558649e-01,4.175143e+00,3.375348e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.796872e-02,1.545267e-01,0.000000e+00,1.338140e-03,0.000000e+00,8.227961e-02,6.064843e-01,4.647900e-01,1.129205e+00,5.609956e+01,4.375760e-01
2.500000e+01,1.065055e+00,3.471524e-01,6.196854e-02,4.862679e-01,1.064923e-01,1.206972e+01,8.162875e-02,5.976527e-04,8.808434e-06,9.754700e-06,5.825626e-07,1.217604e-03,1.169074e-03,1.064457e+00,3.471436e-01,1.239273e-01,4.862673e-01,4.299227e+00,2.764113e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.632424e-02,4.506279e-01,0.000000e+00,3.563943e-02,0.000000e+00,5.679316e-02,4.186233e-01,3.208194e-01,7.794290e-01,5.607072e+01,3.020350e-01
2.500000e+01,9.887438e-01,5.388619e-01,5.945684e-02,3.229683e-02,5.422784e-02,1.233826e+01,1.758300e-02,2.528344e-04,8.860330e-07,2.438018e-06,2.048927e-09,5.110413e-04,5.015473e-04,9.884910e-01,5.388610e-01,1.189112e-01,3.229683e-02,4.344068e+00,4.069789e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.658905e-02,0.000000e+00,2.113948e-02,2.172709e-02,0.000000e+00,1.007292e-01,7.838466e-01,5.222720e-01,1.409510e+00,5.957454e+01,5.874612e-01
2.500000e+01,9.486819e-01,4.955716e-01,4.926147e-02,2.593784e-01,1.008245e-01,1.206972e+01,7.388827e-02,5.409811e-04,7.973197e-06,8.829701e-06,5.273203e-07,1.102336e-03,1.058218e-03,9.481409e-01,4.955636e-01,9.851411e-02,2.593779e-01,4.102720e+00,2.993851e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.583703e-02,2.559579e-01,0.000000e+00,3.420022e-03,0.000000e+00,7.961302e-02,5.868289e-01,4.497266e-01,1.092609e+00,5.446255e+01,4.233947e-01
2.500000e+01,1.172306e+00,5.387418e-01,5.275475e-02,4.657791e-01,1.325553e-01,1.196014e+01,1.045239e-01,5.873078e-04,1.458142e-05,1.234796e-05,7.713838e-07,1.207039e-03,1.137007e-03,1.171719e+00,5.387272e-01,1.054972e-01,4.657783e-01,4.896870e+00,3.115788e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.274858e-02,4.657783e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.333466e-02,6.004432e-01,4.859786e-01,1.135905e+00,6.424409e+01,4.300665e-01
2.500000e+01,9.962005e-01,5.024980e-01,4.367393e-02,1.823303e-02,1.354109e-01,1.247216e+01,1.006467e-01,2.047153e-03,3.114594e-06,1.293923e-05,1.748205e-10,4.112462e-03,4.075342e-03,9.941533e-01,5.024949e-01,8.733492e-02,1.823303e-02,4.102734e+00,3.872246e+00,9.115486e-03,0.000000e+00,0.000000e+00,7.201401e-03,0.000000e+00,0.000000e+00,3.646606e-02,0.000000e+00,0.000000e+00,1.020931e-01,8.175694e-01,5.024949e-01,1.446206e+00,5.739438e+01,6.184983e-01
2.500000e+01,1.364498e+00,4.851839e-01,5.068106e-02,7.371104e-01,9.694154e-02,1.191954e+01,7.163013e-02,3.656391e-04,1.093358e-05,8.483638e-06,5.360761e-07,7.555485e-04,7.044892e-04,1.364132e+00,4.851730e-01,1.013536e-01,7.371099e-01,5.366925e+00,2.812393e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.067682e-02,7.371099e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.361393e-02,5.256689e-01,4.344961e-01,1.000782e+00,6.962686e+01,3.761889e-01
2.500000e+01,1.107422e+00,3.273427e-01,6.654492e-02,1.456484e-01,5.278242e-02,1.247258e+01,1.851556e-02,3.758296e-04,5.730010e-07,1.356369e-07,1.217502e-07,7.545087e-04,7.501721e-04,1.107046e+00,3.273421e-01,1.330897e-01,1.456483e-01,4.155933e+00,3.806544e+00,2.291710e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.910343e-02,0.000000e+00,6.654485e-02,0.000000e+00,6.650687e-02,5.325923e-01,3.273421e-01,9.421076e-01,5.766127e+01,4.029107e-01
2.500000e+01,9.130679e-01,5.588125e-01,4.964263e-02,2.957116e-01,5.354671e-02,1.162563e+01,2.765277e-02,7.365072e-05,7.696011e-06,3.714431e-06,2.355389e-07,1.644931e-04,1.348152e-04,9.129942e-01,5.588048e-01,9.928155e-02,2.957114e-01,4.208547e+00,2.875196e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.964077e-02,2.957114e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.838535e-02,5.180013e-01,5.091640e-01,1.040472e+00,5.517060e+01,3.828248e-01
2.500000e+01,9.500996e-01,4.231233e-01,4.258494e-02,4.737391e-01,1.066624e-01,1.164116e+01,8.643685e-02,2.376847e-04,2.334005e-05,1.148215e-05,7.303408e-07,5.233228e-04,4.365482e-04,9.498619e-01,4.231000e-01,8.515840e-02,4.737384e-01,3.994818e+00,2.247084e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.257920e-02,4.737384e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.889196e-02,3.909651e-01,3.805208e-01,7.829085e-01,5.187461e+01,2.879934e-01
2.500000e+01,1.121450e+00,3.399312e-01,4.503723e-02,6.056147e-01,6.206902e-02,1.206972e+01,4.096287e-02,2.999137e-04,4.420263e-06,4.895097e-06,2.923407e-07,6.120134e-04,5.866637e-04,1.121150e+00,3.399268e-01,9.006956e-02,6.056144e-01,4.319869e+00,2.345065e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.738756e-02,5.879672e-01,0.000000e+00,1.764722e-02,0.000000e+00,5.532737e-02,4.078189e-01,3.125392e-01,7.593126e-01,5.603000e+01,2.942397e-01
2.500000e+01,1.347800e+00,3.250378e-01,5.372987e-02,7.502114e-01,1.101286e-01,1.212479e+01,8.501635e-02,7.110127e-04,7.995050e-06,6.901196e-06,5.980766e-07,1.440391e-03,1.399681e-03,1.347089e+00,3.250298e-01,1.074528e-01,7.502108e-01,5.054953e+00,2.792408e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.964844e-01,0.000000e+00,5.372642e-02,0.000000e+00,5.846821e-02,4.356989e-01,3.250298e-01,8.052132e-01,6.500346e+01,3.162378e-01
2.500000e+01,9.626354e-01,4.862575e-01,5.415914e-02,6.150569e-01,1.233770e-01,1.073905e+01,1.065473e-01,9.509572e-05,1.252031e-04,4.643408e-06,1.491988e-06,4.420176e-04,1.691333e-04,9.625403e-01,4.861323e-01,1.083136e-01,6.150554e-01,4.262309e+00,1.869845e+00,0.000000e+00,0.000000e+00,1.083136e-01,0.000000e+00,0.000000e+00,6.150554e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.261093e-02,3.474849e-01,4.861323e-01,7.724523e-01,5.361115e+01,2.740692e-01
2.500000e+01,1.311939e+00,4.810096e-01,4.843005e-02,4.939454e-01,1.425769e-01,1.220587e+01,1.109201e-01,1.134051e-03,8.389598e-06,5.102814e-06,7.654822e-07,2.285054e-03,2.246078e-03,1.310805e+00,4.810012e-01,9.685500e-02,4.939446e-01,5.166768e+00,3.521578e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.455171e-01,0.000000e+00,4.842750e-02,0.000000e+00,8.868530e-02,6.715778e-01,4.810012e-01,1.228086e+00,6.760985e+01,4.928895e-01
2.500000e+01,1.063815e+00,3.368801e-01,6.980007e-02,6.598237e-01,1.398209e-01,1.158124e+01,1.201407e-01,2.926202e-04,3.642939e-05,1.669823e-05,1.047832e-06,6.597761e-04,5.303083e-04,1.063522e+00,3.368437e-01,1.395834e-01,6.598227e-01,4.359725e+00,2.186989e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.979172e-02,6.598227e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.049767e-02,2.641163e-01,2.670519e-01,5.351608e-01,5.679097e+01,1.971329e-01
2.500000e+01,1.379590e+00,4.127211e-01,6.475296e-02,3.231492e-01,6.984158e-02,1.247258e+01,3.222395e-02,6.540841e-04,9.972417e-07,2.360599e-07,2.118908e-07,1.311647e-03,1.305580e-03,1.378936e+00,4.127201e-01,1.295057e-01,3.231490e-01,5.135068e+00,4.180271e+00,1.900243e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.583961e-01,0.000000e+00,6.475284e-02,0.000000e+00,8.385331e-02,6.715041e-01,4.127201e-01,1.187830e+00,7.027423e+01,5.079986e-01
2.500000e+01,1.228178e+00,5.104773e-01,5.451333e-02,3.508609e-01,1.285610e-01,1.220613e+01,9.433129e-02,9.650828e-04,7.129599e-06,4.331686e-06,6.509612e-07,1.944868e-03,1.911453e-03,1.227213e+00,5.104702e-01,1.090223e-01,3.508602e-01,5.016489e+00,3.806163e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.963491e-01,0.000000e+00,5.451116e-02,0.000000e+00,9.412649e-02,7.128192e-01,5.104702e-01,1.303459e+00,6.605529e+01,5.231784e-01
2.500000e+01,1.131414e+00,4.024888e-01,4.525893e-02,1.178486e-01,1.041823e-01,1.247258e+01,7.043485e-02,1.429692e-03,2.179761e-06,5.159769e-07,4.631493e-07,2.864616e-03,2.853727e-03,1.129984e+00,4.024866e-01,9.051734e-02,1.178481e-01,4.184159e+00,3.755458e+00,2.215062e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.258946e-02,0.000000e+00,4.525867e-02,0.000000e+00,8.177415e-02,6.548540e-01,4.024866e-01,1.158377e+00,5.841631e+01,4.954027e-01
2.500000e+01,1.288337e+00,3.627399e-01,6.324645e-02,5.673410e-01,1.467493e-01,1.229049e+01,1.170334e-01,1.482403e-03,6.890960e-06,2.988342e-06,7.935897e-07,2.977905e-03,2.947302e-03,1.286855e+00,3.627330e-01,1.264899e-01,5.673402e-01,4.990865e+00,3.308258e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.040953e-01,0.000000e+00,6.324496e-02,0.000000e+00,6.876970e-02,5.297795e-01,3.627330e-01,9.584344e-01,6.525847e+01,3.940789e-01
2.500000e+01,9.464048e-01,4.292427e-01,5.469217e-02,7.154273e-01,1.329322e-01,1.016700e+01,1.201804e-01,1.115750e-04,2.744447e-04,1.406003e-06,2.267121e-06,7.750162e-04,2.118171e-04,9.462932e-01,4.289683e-01,1.093829e-01,7.154250e-01,4.108260e+00,1.418212e+00,0.000000e+00,0.000000e+00,3.776916e-02,0.000000e+00,0.000000e+00,7.154250e-01,0.000000e+00,0.000000e+00,3.580689e-02,3.599075e-02,1.950613e-01,2.857407e-01,4.376109e-01,5.247388e+01,1.507981e-01
2.500000e+01,1.093628e+00,5.483702e-01,5.597861e-02,4.913279e-01,7.775194e-02,1.159171e+01,5.183532e-02,1.289096e-04,1.540441e-05,7.144575e-06,4.495387e-07,2.904243e-04,2.341799e-04,1.093499e+00,5.483548e-01,1.119501e-01,4.913275e-01,4.779854e+00,2.878130e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.597504e-02,4.913275e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.493258e-02,4.902216e-01,4.923798e-01,9.912647e-01,6.231539e+01,3.650231e-01
2.500000e+01,1.342276e+00,5.515168e-01,3.024433e-02,5.795556e-01,1.011289e-01,1.206972e+01,7.307322e-02,5.350129e-04,7.885288e-06,8.732290e-06,5.215034e-07,1.090197e-03,1.046543e-03,1.341741e+00,5.515089e-01,6.047993e-02,5.795551e-01,5.253634e+00,3.118091e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.090112e-02,5.702162e-01,0.000000e+00,9.338845e-03,0.000000e+00,9.393103e-02,6.923671e-01,5.306078e-01,1.289109e+00,6.838296e+01,4.995401e-01
2.500000e+01,9.524399e-01,5.352678e-01,4.542588e-02,2.796405e-01,1.029514e-01,1.188432e+01,7.636426e-02,3.590131e-04,1.257969e-05,9.091296e-06,5.789117e-07,7.452427e-04,6.885509e-04,9.520809e-01,5.352552e-01,9.084267e-02,2.796399e-01,4.195133e+00,2.953996e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.542133e-02,2.796399e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.210818e-02,5.815983e-01,4.898339e-01,1.113627e+00,5.520102e+01,4.162988e-01
2.500000e+01,9.877671e-01,5.702715e-01,4.281481e-02,7.319695e-01,1.434023e-01,9.791886e+00,1.301963e-01,1.389860e-04,5.134129e-04,1.649153e-07,3.406317e-06,1.310046e-03,2.703481e-04,9.876281e-01,5.697581e-01,8.562946e-02,7.319661e-01,4.454718e+00,1.470395e+00,0.000000e+00,8.312181e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.319661e-01,0.000000e+00,0.000000e+00,4.281473e-02,3.950204e-02,2.128473e-01,3.153774e-01,4.783092e-01,5.762002e+01,1.634206e-01
2.500000e+01,9.717497e-01,4.859276e-01,6.907359e-02,3.258646e-01,7.320882e-02,1.193157e+01,4.589528e-02,2.410035e-04,6.822829e-06,5.429516e-06,3.420251e-07,4.979946e-04,4.650341e-04,9.715087e-01,4.859208e-01,1.381418e-01,3.258643e-01,4.319213e+00,3.033842e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.907088e-02,3.258643e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.087869e-02,5.075027e-01,4.168499e-01,9.643541e-01,5.725292e+01,3.632378e-01
2.500000e+01,1.281101e+00,3.373207e-01,3.408335e-02,3.653403e-01,1.456837e-01,1.247258e+01,1.168475e-01,2.371781e-03,3.616104e-06,8.559768e-07,7.683392e-07,4.750923e-03,4.734178e-03,1.278729e+00,3.373171e-01,6.816584e-02,3.653395e-01,4.394339e+00,3.216095e+00,2.623191e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.312566e-01,0.000000e+00,3.408292e-02,0.000000e+00,6.853350e-02,5.488218e-01,3.373171e-01,9.708161e-01,6.047250e+01,4.151885e-01
2.500000e+01,1.070114e+00,3.028507e-01,5.342234e-02,5.410838e-01,1.016989e-01,1.206972e+01,7.903632e-02,5.786720e-04,8.528685e-06,9.444903e-06,5.640611e-07,1.178997e-03,1.131945e-03,1.069535e+00,3.028422e-01,1.068352e-01,5.410832e-01,4.177462e+00,2.519647e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.169981e-02,4.993654e-01,0.000000e+00,4.171781e-02,0.000000e+00,5.153958e-02,3.798991e-01,2.911424e-01,7.073289e-01,5.404529e+01,2.740956e-01
2.500000e+01,1.110148e+00,4.230054e-01,6.436453e-02,4.502025e-01,7.598230e-02,1.206972e+01,4.836072e-02,3.540776e-04,5.218535e-06,5.779141e-06,3.451373e-07,7.221809e-04,6.926143e-04,1.109794e+00,4.230002e-01,1.287233e-01,4.502022e-01,4.583651e+00,3.068735e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.707292e-02,4.229134e-01,0.000000e+00,2.728872e-02,0.000000e+00,6.831891e-02,5.035798e-01,3.859273e-01,9.376084e-01,6.013474e+01,3.633308e-01
2.500000e+01,1.069837e+00,4.926732e-01,5.010611e-02,5.827815e-01,9.154993e-02,1.137475e+01,6.967999e-02,1.170850e-04,3.103717e-05,1.174915e-05,6.841101e-07,3.010476e-04,2.017925e-04,1.069720e+00,4.926422e-01,1.002005e-01,5.827808e-01,4.585336e+00,2.428939e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.010024e-02,5.827808e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.293558e-02,3.867386e-01,4.425419e-01,8.136676e-01,5.948030e+01,3.016172e-01
2.500000e+01,1.288624e+00,3.168738e-01,4.179612e-02,4.775179e-01,1.454396e-01,1.247258e+01,1.178396e-01,2.391917e-03,3.646805e-06,8.632440e-07,7.748623e-07,4.791241e-03,4.774370e-03,1.286232e+00,3.168702e-01,8.359138e-02,4.775171e-01,4.539889e+00,3.078990e+00,1.677737e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.357214e-01,0.000000e+00,4.179569e-02,0.000000e+00,6.437925e-02,5.155542e-01,3.168702e-01,9.119688e-01,6.136843e+01,3.900212e-01
2.500000e+01,9.826844e-01,5.184231e-01,6.990000e-02,3.623811e-01,9.225403e-02,1.170704e+01,6.508713e-02,2.056599e-04,1.543785e-05,8.290420e-06,5.322321e-07,4.434899e-04,3.829083e-04,9.824787e-01,5.184077e-01,1.397917e-01,3.623806e-01,4.462452e+00,3.017418e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.989585e-02,3.623806e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.098914e-02,4.803065e-01,4.485118e-01,9.495420e-01,5.880014e+01,3.494546e-01
2.500000e+01,1.142583e+00,5.363967e-01,3.853660e-02,3.977199e-01,8.857357e-02,1.206972e+01,6.050340e-02,4.429817e-04,6.528891e-06,7.230191e-06,4.317959e-07,9.030084e-04,8.665202e-04,1.142140e+00,5.363902e-01,7.706597e-02,3.977195e-01,4.685512e+00,3.119107e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.084388e-02,3.900304e-01,0.000000e+00,7.689109e-03,0.000000e+00,8.949451e-02,6.596655e-01,5.055463e-01,1.228222e+00,6.153831e+01,4.759460e-01
2.500000e+01,1.275311e+00,4.067376e-01,4.655253e-02,5.202748e-02,1.237414e-01,1.247258e+01,8.595704e-02,1.744763e-03,2.660126e-06,6.296858e-07,5.652166e-07,3.495469e-03,3.482622e-03,1.273566e+00,4.067349e-01,9.310443e-02,5.202691e-02,4.433542e+00,4.205590e+00,4.201166e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.474700e-03,0.000000e+00,4.655222e-02,0.000000e+00,8.263729e-02,6.617661e-01,4.067349e-01,1.170604e+00,6.322827e+01,5.006318e-01
2.500000e+01,1.012038e+00,4.039866e-01,3.012070e-02,5.191920e-01,1.198335e-01,1.183596e+01,1.004871e-01,4.226438e-04,1.833674e-05,1.210278e-05,7.762669e-07,8.834860e-04,8.049239e-04,1.011615e+00,4.039683e-01,6.022930e-02,5.191912e-01,4.023581e+00,2.150606e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.011465e-02,5.191912e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.173081e-02,4.321948e-01,3.738536e-01,8.343858e-01,5.202679e+01,3.099289e-01
