T, CaO, SiO2, Al2O3, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, C_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Calcite, Hemicarbonate, Monocarbonate, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.389482e+00,3.052774e-01,6.494582e-02,4.149495e-01,1.282036e-01,1.247258e+01,9.454932e-02,1.919170e-03,2.926038e-06,6.926295e-07,6.217156e-07,3.844677e-03,3.830746e-03,1.387563e+00,3.052745e-01,1.298909e-01,4.149489e-01,4.896932e+00,3.748171e+00,2.810897e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.500034e-01,0.000000e+00,6.494547e-02,0.000000e+00,6.202333e-02,4.966878e-01,3.052745e-01,8.785958e-01,6.695983e+01,3.757486e-01
2.500000e+01,1.058956e+00,3.253493e-01,6.825871e-02,3.149290e-01,1.400381e-01,1.247258e+01,1.096293e-01,2.225263e-03,3.392686e-06,8.030996e-07,7.208751e-07,4.457556e-03,4.441722e-03,1.056731e+00,3.253459e-01,1.365166e-01,3.149283e-01,4.236941e+00,3.389774e+00,7.683081e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.466700e-01,0.000000e+00,6.825831e-02,0.000000e+00,6.610129e-02,5.293445e-01,3.253459e-01,9.363624e-01,5.679533e+01,4.004537e-01
2.500000e+01,9.245630e-01,5.325963e-01,4.651674e-02,5.227298e-01,6.110568e-02,1.101266e+01,4.271845e-02,4.451208e-05,3.501594e-05,3.508022e-06,5.233712e-07,1.611239e-04,7.654229e-05,9.245185e-01,5.325613e-01,9.302997e-02,5.227293e-01,4.195558e+00,2.041827e+00,0.000000e+00,0.000000e+00,9.302997e-02,0.000000e+00,0.000000e+00,5.227293e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.040798e-02,4.017892e-01,5.325613e-01,8.813685e-01,5.297150e+01,3.201602e-01
2.500000e+01,1.041680e+00,5.820757e-01,6.283525e-02,7.014428e-01,7.044448e-02,1.016700e+01,5.285981e-02,4.907487e-05,1.207111e-04,6.184093e-07,9.971654e-07,3.420016e-04,9.316505e-05,1.041631e+00,5.819550e-01,1.256699e-01,7.014418e-01,4.773587e+00,1.953315e+00,0.000000e+00,0.000000e+00,5.970075e-02,0.000000e+00,0.000000e+00,7.014418e-01,0.000000e+00,0.000000e+00,3.298457e-02,5.668230e-02,3.072046e-01,4.500167e-01,6.891990e-01,6.106189e+01,2.374938e-01
2.500000e+01,9.050591e-01,5.016543e-01,3.413962e-02,2.943085e-01,1.307373e-01,1.184112e+01,1.070106e-01,4.554217e-04,1.931726e-05,1.286933e-05,8.249466e-07,9.510265e-04,8.680329e-04,9.046037e-01,5.016350e-01,6.826637e-02,2.943077e-01,3.917446e+00,2.637115e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.413319e-02,2.943077e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.731998e-02,5.420296e-01,4.675018e-01,1.045492e+00,5.124303e+01,3.885802e-01
2.500000e+01,1.263488e+00,5.558403e-01,5.728801e-02,1.462892e-01,1.042315e-01,1.247258e+01,6.341663e-02,1.287235e-03,1.962573e-06,4.645642e-07,4.170006e-07,2.579379e-03,2.569376e-03,1.262201e+00,5.558383e-01,1.145756e-01,1.462888e-01,5.107904e+00,4.539171e+00,3.968841e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.900101e-02,0.000000e+00,5.728778e-02,0.000000e+00,1.129310e-01,9.043602e-01,5.558383e-01,1.599731e+00,7.009106e+01,6.841564e-01
2.500000e+01,1.249873e+00,4.453840e-01,6.098985e-02,9.408343e-02,1.139093e-01,1.247258e+01,7.437165e-02,1.509601e-03,2.301590e-06,5.448153e-07,4.890360e-07,3.024615e-03,3.013230e-03,1.248363e+00,4.453817e-01,1.219792e-01,9.408294e-02,4.709645e+00,4.398767e+00,2.466666e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.309336e-02,0.000000e+00,6.098958e-02,0.000000e+00,9.048925e-02,7.246452e-01,4.453817e-01,1.281832e+00,6.580621e+01,5.482003e-01
2.500000e+01,1.381193e+00,4.094317e-01,4.207166e-02,2.114563e-01,1.058895e-01,1.247258e+01,6.963024e-02,1.413360e-03,2.154862e-06,5.100828e-07,4.578585e-07,2.831915e-03,2.821128e-03,1.379780e+00,4.094295e-01,8.414281e-02,2.114558e-01,4.764869e+00,4.034209e+00,3.759593e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.693844e-01,0.000000e+00,4.207140e-02,0.000000e+00,8.318476e-02,6.661503e-01,4.094295e-01,1.178360e+00,6.689323e+01,5.039484e-01
2.500000e+01,1.077198e+00,4.475405e-01,6.595126e-02,7.584779e-01,1.002722e-01,1.071192e+01,8.394677e-02,7.439304e-05,1.018658e-04,3.436534e-06,1.189807e-06,3.540632e-04,1.328083e-04,1.077124e+00,4.474386e-01,1.318991e-01,7.584767e-01,4.593588e+00,1.813569e+00,0.000000e+00,0.000000e+00,1.318991e-01,0.000000e+00,0.000000e+00,7.584767e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.752462e-02,3.186469e-01,4.474386e-01,7.089360e-01,5.744292e+01,2.510248e-01
2.500000e+01,9.152146e-01,5.305187e-01,3.019877e-02,6.363318e-01,9.540480e-02,9.791886e+00,8.210083e-02,8.764455e-05,3.237574e-04,1.039943e-07,2.148020e-06,8.268520e-04,1.704815e-04,9.151270e-01,5.301949e-01,6.039744e-02,6.363297e-01,4.078614e+00,1.479683e+00,0.000000e+00,4.104977e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.363297e-01,0.000000e+00,0.000000e+00,3.019872e-02,4.613707e-02,2.485986e-01,3.683503e-01,5.586493e-01,5.262532e+01,1.908698e-01
2.500000e+01,9.016868e-01,3.397643e-01,4.315343e-02,2.592988e-01,1.361684e-01,1.234358e+01,1.111535e-01,1.613354e-03,5.513694e-06,1.966825e-06,7.463085e-07,3.237220e-03,3.212791e-03,9.000734e-01,3.397588e-01,8.630489e-02,2.592981e-01,3.621229e+00,2.787168e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.161456e-01,0.000000e+00,4.315245e-02,0.000000e+00,6.564194e-02,5.113181e-01,3.397588e-01,9.189072e-01,4.816108e+01,3.834753e-01
2.500000e+01,1.319452e+00,4.401845e-01,5.582770e-02,3.339181e-01,1.358982e-01,1.247258e+01,1.003280e-01,2.036465e-03,3.104855e-06,7.349600e-07,6.597139e-07,4.079533e-03,4.064872e-03,1.317416e+00,4.401814e-01,1.116547e-01,3.339174e-01,5.013893e+00,3.961595e+00,9.983193e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.780901e-01,0.000000e+00,5.582733e-02,0.000000e+00,8.943269e-02,7.161842e-01,4.401814e-01,1.266865e+00,6.817595e+01,5.417995e-01
2.500000e+01,1.271730e+00,4.364626e-01,5.023840e-02,4.626131e-01,8.089986e-02,1.234577e+01,4.969808e-02,7.254224e-04,2.447274e-06,8.662605e-07,3.335536e-07,1.456617e-03,1.444668e-03,1.271005e+00,4.364602e-01,1.004759e-01,4.626128e-01,4.954096e+00,3.468463e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.123748e-01,0.000000e+00,5.023797e-02,0.000000e+00,8.439240e-02,6.576779e-01,4.364602e-01,1.181614e+00,6.552185e+01,4.933954e-01
2.500000e+01,1.301932e+00,5.480316e-01,6.129364e-02,2.499504e-01,1.051653e-01,1.242722e+01,6.530619e-02,1.177383e-03,2.408953e-06,6.513523e-07,4.323889e-07,2.360351e-03,2.348618e-03,1.300755e+00,5.480292e-01,1.225866e-01,2.499500e-01,5.296786e+00,4.432386e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.886567e-01,0.000000e+00,6.129331e-02,0.000000e+00,1.093218e-01,8.669247e-01,5.480292e-01,1.541966e+00,7.160670e+01,6.558558e-01
2.500000e+01,9.615148e-01,3.070026e-01,5.706616e-02,1.659295e-01,1.012224e-01,1.247258e+01,7.185442e-02,1.458507e-03,2.223696e-06,5.263762e-07,4.724837e-07,2.922310e-03,2.911242e-03,9.600563e-01,3.070004e-01,1.141318e-01,1.659290e-01,3.711834e+00,3.269443e+00,1.234337e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.088631e-01,0.000000e+00,5.706590e-02,0.000000e+00,6.237399e-02,4.994959e-01,3.070004e-01,8.835630e-01,5.093409e+01,3.778730e-01
2.500000e+01,1.311266e+00,3.795843e-01,5.751745e-02,1.679365e-01,1.404111e-01,1.247258e+01,1.031246e-01,2.093232e-03,3.191420e-06,7.554487e-07,6.781032e-07,4.193195e-03,4.178182e-03,1.309173e+00,3.795811e-01,1.150341e-01,1.679358e-01,4.652999e+00,4.152483e+00,3.510995e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.104187e-01,0.000000e+00,5.751707e-02,0.000000e+00,7.712039e-02,6.175862e-01,3.795811e-01,1.092454e+00,6.522861e+01,4.672093e-01
2.500000e+01,9.522183e-01,3.172118e-01,4.287674e-02,5.123750e-02,1.005034e-01,1.247258e+01,7.105039e-02,1.442187e-03,2.198811e-06,5.204861e-07,4.671968e-07,2.889633e-03,2.878667e-03,9.507761e-01,3.172096e-01,8.575296e-02,5.123703e-02,3.455689e+00,3.278780e+00,2.548031e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.360553e-03,0.000000e+00,4.287648e-02,0.000000e+00,6.444822e-02,5.161065e-01,3.172096e-01,9.129457e-01,4.877543e+01,3.904391e-01
2.500000e+01,1.369440e+00,3.510684e-01,5.376775e-02,7.520977e-01,5.186592e-02,1.206972e+01,2.595163e-02,1.900077e-04,2.800402e-06,3.101223e-06,1.852095e-07,3.884686e-04,3.716756e-04,1.369250e+00,3.510656e-01,1.075324e-01,7.520975e-01,5.175947e+00,2.878144e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.703919e-04,6.993017e-01,0.000000e+00,5.279581e-02,0.000000e+00,6.197574e-02,4.568243e-01,3.500952e-01,8.505549e-01,6.649707e+01,3.295969e-01
2.500000e+01,1.358595e+00,4.408492e-01,3.068688e-02,6.238463e-01,1.019994e-01,1.228452e+01,7.503968e-02,9.361363e-04,4.500960e-06,1.996911e-06,5.094278e-07,1.881565e-03,1.860824e-03,1.357659e+00,4.408447e-01,6.137176e-02,6.238458e-01,5.078526e+00,2.998857e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.931599e-01,0.000000e+00,3.068588e-02,0.000000e+00,8.340751e-02,6.417554e-01,4.408447e-01,1.161884e+00,6.639723e+01,4.769139e-01
2.500000e+01,1.360863e+00,5.922570e-01,3.220069e-02,5.112748e-01,5.097518e-02,1.206972e+01,1.952780e-02,1.429748e-04,2.107230e-06,2.333599e-06,1.393645e-07,2.928055e-04,2.796742e-04,1.360720e+00,5.922549e-01,6.439905e-02,5.112747e-01,5.410431e+00,3.492107e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.660420e-03,4.877356e-01,0.000000e+00,2.353910e-02,0.000000e+00,1.033110e-01,7.615072e-01,5.835945e-01,1.417840e+00,7.044145e+01,5.494244e-01
2.500000e+01,9.060846e-01,4.171730e-01,6.314082e-02,2.739594e-01,1.463803e-01,1.206972e+01,1.200111e-01,8.786736e-04,1.295029e-05,1.434140e-05,8.564864e-07,1.789190e-03,1.718781e-03,9.052059e-01,4.171600e-01,1.262673e-01,2.739585e-01,3.943375e+00,2.933062e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.446595e-02,2.552908e-01,0.000000e+00,1.866770e-02,0.000000e+00,6.597631e-02,4.863124e-01,3.726941e-01,9.054586e-01,5.227659e+01,3.508724e-01
2.500000e+01,1.166933e+00,3.274991e-01,4.069568e-02,2.394230e-01,1.232135e-01,1.247258e+01,9.339877e-02,1.895816e-03,2.890430e-06,6.842009e-07,6.141501e-07,3.797917e-03,3.784130e-03,1.165037e+00,3.274962e-01,8.139068e-02,2.394224e-01,4.081846e+00,3.321771e+00,2.706857e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.987270e-01,0.000000e+00,4.069534e-02,0.000000e+00,6.653817e-02,5.328430e-01,3.274962e-01,9.425511e-01,5.669444e+01,4.031004e-01
2.500000e+01,1.168124e+00,5.891255e-01,5.454448e-02,4.184091e-01,6.501302e-02,1.190107e+01,3.513047e-02,1.717306e-04,5.582176e-06,4.170629e-06,2.646727e-07,3.567303e-04,3.301001e-04,1.167952e+00,5.891199e-01,1.090848e-01,4.184088e-01,5.005936e+00,3.318599e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.454239e-02,4.184088e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.006697e-02,6.404586e-01,5.345775e-01,1.222960e+00,6.570635e+01,4.583333e-01
2.500000e+01,1.007825e+00,5.915132e-01,3.525976e-02,5.438817e-01,1.250441e-01,1.113685e+01,1.050116e-01,1.245117e-04,7.098254e-05,1.151893e-05,1.197296e-06,3.942867e-04,2.122738e-04,1.007700e+00,5.914422e-01,7.050800e-02,5.438805e-01,4.496746e+00,2.225276e+00,0.000000e+00,0.000000e+00,7.050800e-02,0.000000e+00,0.000000e+00,5.438805e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.968538e-02,4.638200e-01,5.914422e-01,1.006876e+00,5.696294e+01,3.696670e-01
2.500000e+01,1.378878e+00,5.462807e-01,4.783190e-02,4.861580e-01,5.563986e-02,1.217025e+01,2.138307e-02,2.000292e-04,1.784040e-06,1.262003e-06,1.487741e-07,4.054199e-04,3.952643e-04,1.378678e+00,5.462789e-01,9.566254e-02,4.861579e-01,5.489219e+00,3.804347e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.383266e-01,0.000000e+00,4.783127e-02,0.000000e+00,9.961582e-02,7.490263e-01,5.462789e-01,1.376029e+00,7.180388e+01,5.468899e-01
2.500000e+01,1.336520e+00,5.767486e-01,5.495936e-02,2.856487e-01,9.284199e-02,1.237707e+01,5.346000e-02,8.460558e-04,2.364870e-06,7.514525e-07,3.568593e-07,1.697694e-03,1.686134e-03,1.335674e+00,5.767462e-01,1.099180e-01,2.856483e-01,5.414017e+00,4.377353e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.306894e-01,0.000000e+00,5.495898e-02,0.000000e+00,1.128288e-01,8.851486e-01,5.767462e-01,1.584128e+00,7.274461e+01,6.667691e-01
2.500000e+01,1.250167e+00,5.216402e-01,5.647547e-02,2.574236e-01,7.279769e-02,1.242229e+01,3.526394e-02,6.276438e-04,1.324960e-06,3.637496e-07,2.336617e-07,1.259262e-03,1.251911e-03,1.249539e+00,5.216389e-01,1.129506e-01,2.574234e-01,5.062489e+00,4.170798e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.009481e-01,0.000000e+00,5.647529e-02,0.000000e+00,1.038541e-01,8.226901e-01,5.216389e-01,1.464171e+00,6.833955e+01,6.222320e-01
2.500000e+01,9.893190e-01,4.136479e-01,4.693448e-02,6.798716e-01,8.931108e-02,1.097959e+01,7.452994e-02,7.553224e-05,6.409204e-05,5.667682e-06,9.295536e-07,2.812312e-04,1.303085e-04,9.892435e-01,4.135838e-01,9.386329e-02,6.798707e-01,4.137893e+00,1.641892e+00,0.000000e+00,0.000000e+00,9.386329e-02,0.000000e+00,0.000000e+00,6.798707e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.445184e-02,3.093728e-01,4.135838e-01,6.801509e-01,5.186459e+01,2.463246e-01
2.500000e+01,1.061470e+00,4.324135e-01,3.445107e-02,4.074217e-01,1.116207e-01,1.206972e+01,8.650620e-02,6.333639e-04,9.334784e-06,1.033754e-05,6.173711e-07,1.290239e-03,1.238929e-03,1.060837e+00,4.324042e-01,6.889180e-02,4.074211e-01,4.239926e+00,2.792203e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.138192e-03,3.791134e-01,0.000000e+00,2.830771e-02,0.000000e+00,7.545989e-02,5.562160e-01,4.262660e-01,1.035611e+00,5.516692e+01,4.013076e-01
2.500000e+01,1.097113e+00,3.809521e-01,6.144567e-02,1.545155e-01,1.485173e-01,1.247258e+01,1.142669e-01,2.319399e-03,3.536239e-06,8.370719e-07,7.513701e-07,4.646040e-03,4.629621e-03,1.094794e+00,3.809486e-01,1.228905e-01,1.545147e-01,4.258475e+00,3.816839e+00,1.361320e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.306950e-02,0.000000e+00,6.144525e-02,0.000000e+00,7.739822e-02,6.198111e-01,3.809486e-01,1.096390e+00,5.863423e+01,4.688925e-01
2.500000e+01,1.098382e+00,5.982492e-01,3.797098e-02,9.917678e-02,5.965608e-02,1.231341e+01,2.338901e-02,3.141515e-04,1.280794e-06,5.096411e-07,1.579073e-07,6.323247e-04,6.250627e-04,1.098068e+00,5.982479e-01,7.594145e-02,9.917662e-02,4.620940e+00,4.028223e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.120590e-02,0.000000e+00,3.797073e-02,0.000000e+00,1.143329e-01,8.849791e-01,5.982479e-01,1.596433e+00,6.232787e+01,6.606997e-01
2.500000e+01,1.315662e+00,5.500604e-01,6.127099e-02,6.193686e-01,5.601367e-02,1.186297e+01,2.733223e-02,1.223045e-04,4.712037e-06,3.268571e-06,2.088984e-07,2.559823e-04,2.338662e-04,1.315540e+00,5.500557e-01,1.225387e-01,6.193684e-01,5.430664e+00,3.184936e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.126936e-02,6.193684e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.139471e-02,5.736326e-01,4.887863e-01,1.102313e+00,7.085909e+01,4.108362e-01
2.500000e+01,1.102529e+00,5.756757e-01,5.890218e-02,1.020665e-01,6.853611e-02,1.225199e+01,2.991581e-02,3.435787e-04,1.980394e-06,9.978746e-07,2.044253e-07,6.924801e-04,6.820699e-04,1.102185e+00,5.756737e-01,1.178034e-01,1.020663e-01,4.779201e+00,4.289662e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.316461e-02,0.000000e+00,5.890168e-02,0.000000e+00,1.077312e-01,8.234141e-01,5.756737e-01,1.496912e+00,6.395186e+01,6.087044e-01
2.500000e+01,1.254522e+00,4.448678e-01,5.979625e-02,5.039815e-01,6.889939e-02,1.206972e+01,3.800294e-02,2.782424e-04,4.100840e-06,4.541368e-06,2.712165e-07,5.679347e-04,5.442723e-04,1.254244e+00,4.448637e-01,1.195880e-01,5.039812e-01,5.047222e+00,3.431814e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.166374e-03,4.483536e-01,0.000000e+00,5.562760e-02,0.000000e+00,7.801461e-02,5.750470e-01,4.406973e-01,1.070672e+00,6.555246e+01,4.148941e-01
2.500000e+01,9.305629e-01,5.745496e-01,5.146933e-02,2.997979e-01,7.126331e-02,1.161250e+01,4.470807e-02,1.159330e-04,1.276370e-05,6.064184e-06,3.834508e-07,2.591212e-04,2.115953e-04,9.304470e-01,5.745368e-01,1.029326e-01,2.997975e-01,4.307976e+00,2.948923e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.146630e-02,2.997975e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.016674e-02,5.277169e-01,5.230705e-01,1.062731e+00,5.648880e+01,3.911211e-01
2.500000e+01,1.162582e+00,4.122300e-01,6.309864e-02,3.545520e-01,9.655881e-02,1.233641e+01,6.408581e-02,9.131651e-04,3.255700e-06,1.191413e-06,4.308397e-07,1.833380e-03,1.818110e-03,1.161669e+00,4.122267e-01,1.261961e-01,3.545516e-01,4.689902e+00,3.610766e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.914535e-01,0.000000e+00,6.309804e-02,0.000000e+00,7.943475e-02,6.178231e-01,4.122267e-01,1.111304e+00,6.220563e+01,4.628682e-01
2.500000e+01,1.362305e+00,4.112095e-01,5.206009e-02,3.810250e-01,9.927903e-02,1.247258e+01,6.492815e-02,1.317917e-03,2.009348e-06,4.756375e-07,4.269395e-07,2.640812e-03,2.630619e-03,1.360987e+00,4.112075e-01,1.041197e-01,3.810246e-01,5.012506e+00,3.821750e+00,1.547399e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.289647e-01,0.000000e+00,5.205985e-02,0.000000e+00,8.354599e-02,6.690430e-01,4.112075e-01,1.183477e+00,6.825169e+01,5.061368e-01
2.500000e+01,1.208596e+00,5.628065e-01,3.948424e-02,5.601302e-01,1.001133e-01,1.173250e+01,7.426292e-02,2.479471e-04,1.674180e-05,9.328799e-06,6.000179e-07,5.305812e-04,4.639145e-04,1.208348e+00,5.627898e-01,7.895915e-02,5.601296e-01,5.008396e+00,2.871540e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.947958e-02,5.601296e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.354125e-02,5.692593e-01,5.233102e-01,1.119934e+00,6.487884e+01,4.125379e-01
2.500000e+01,9.446305e-01,3.909113e-01,6.223410e-02,6.927065e-01,1.433451e-01,1.016700e+01,1.297123e-01,1.204245e-04,2.962117e-04,1.517515e-06,2.446935e-06,8.363265e-04,2.286171e-04,9.445101e-01,3.906151e-01,1.244667e-01,6.927041e-01,4.055954e+00,1.516212e+00,0.000000e+00,0.000000e+00,1.073074e-01,0.000000e+00,0.000000e+00,6.927041e-01,0.000000e+00,0.000000e+00,8.579620e-03,4.487769e-02,2.432264e-01,3.562966e-01,5.456670e-01,5.093224e+01,1.880335e-01
2.500000e+01,1.113333e+00,4.351053e-01,5.076947e-02,1.093109e-01,9.325302e-02,1.247258e+01,5.812964e-02,1.179920e-03,1.798951e-06,4.258342e-07,3.822355e-07,2.364507e-03,2.355171e-03,1.112153e+00,4.351035e-01,1.015385e-01,1.093105e-01,4.306614e+00,3.906650e+00,1.426125e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.854126e-02,0.000000e+00,5.076926e-02,0.000000e+00,8.840100e-02,7.079223e-01,4.351035e-01,1.252250e+00,5.969524e+01,5.355494e-01
2.500000e+01,1.070412e+00,5.150517e-01,6.832607e-02,3.381895e-01,1.457333e-01,1.206972e+01,1.158819e-01,8.484420e-04,1.250470e-05,1.384795e-05,8.270170e-07,1.727700e-03,1.659645e-03,1.069564e+00,5.150392e-01,1.366383e-01,3.381887e-01,4.640704e+00,3.319454e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.318616e-02,3.330557e-01,0.000000e+00,5.132991e-03,0.000000e+00,7.998946e-02,5.896036e-01,4.518530e-01,1.097775e+00,6.166987e+01,4.253966e-01
2.500000e+01,1.345107e+00,5.777445e-01,6.442226e-02,2.655423e-01,1.229316e-01,1.237391e+01,8.169206e-02,1.282327e-03,3.653818e-06,1.173452e-06,5.456080e-07,2.572197e-03,2.555422e-03,1.343825e+00,5.777408e-01,1.288433e-01,2.655418e-01,5.516807e+00,4.586304e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.011201e-01,0.000000e+00,6.442167e-02,0.000000e+00,1.128881e-01,8.850179e-01,5.777408e-01,1.584513e+00,7.413846e+01,6.664205e-01
2.500000e+01,1.042113e+00,4.049141e-01,4.091290e-02,3.989266e-02,8.773188e-02,1.247248e+01,5.471865e-02,1.110986e-03,1.693326e-06,2.009501e-06,1.431047e-08,2.227746e-03,2.216660e-03,1.041002e+00,4.049124e-01,8.182379e-02,3.989265e-02,3.889330e+00,3.671964e+00,2.185537e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.038499e-03,3.887340e-02,0.000000e+00,8.226700e-02,6.588008e-01,4.049124e-01,1.165359e+00,5.476531e+01,4.983885e-01
2.500000e+01,1.241826e+00,3.447879e-01,4.497520e-02,2.019077e-01,7.539741e-02,1.247258e+01,4.247438e-02,8.621481e-04,1.314464e-06,3.111502e-07,2.792932e-07,1.728245e-03,1.720885e-03,1.240964e+00,3.447866e-01,8.995009e-02,2.019074e-01,4.299473e+00,3.660391e+00,3.431565e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.569324e-01,0.000000e+00,4.497504e-02,0.000000e+00,7.005110e-02,5.609748e-01,3.447866e-01,9.923137e-01,6.023820e+01,4.243823e-01
2.500000e+01,1.290400e+00,4.880983e-01,3.773533e-02,7.422421e-01,7.235914e-02,1.167441e+01,4.999378e-02,1.473615e-04,1.264819e-05,6.494829e-06,4.153715e-07,3.215125e-04,2.725634e-04,1.290253e+00,4.880857e-01,7.546417e-02,7.422417e-01,5.106090e+00,2.483974e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.773208e-02,7.422417e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.049510e-02,4.725468e-01,4.503536e-01,9.401301e-01,6.568398e+01,3.458008e-01
2.500000e+01,1.219814e+00,4.861470e-01,6.663125e-02,2.557130e-01,9.348478e-02,1.241484e+01,5.584201e-02,9.748037e-04,2.156877e-06,6.060806e-07,3.704520e-07,1.954828e-03,1.944121e-03,1.218839e+00,4.861448e-01,1.332619e-01,2.557126e-01,4.994982e+00,4.185070e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.890817e-01,0.000000e+00,6.663095e-02,0.000000e+00,9.650334e-02,7.632337e-01,4.861448e-01,1.359595e+00,6.725636e+01,5.769943e-01
2.500000e+01,1.275241e+00,3.374619e-01,3.896915e-02,6.000165e-01,1.488373e-01,1.247258e+01,1.236374e-01,2.509602e-03,3.826262e-06,9.057014e-07,8.129861e-07,5.026876e-03,5.009274e-03,1.272731e+00,3.374581e-01,7.793739e-02,6.000157e-01,4.671221e+00,2.813272e+00,6.758406e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.610470e-01,0.000000e+00,3.896870e-02,0.000000e+00,6.856215e-02,5.490512e-01,3.374581e-01,9.712219e-01,6.180342e+01,4.153620e-01
2.500000e+01,1.382060e+00,4.498495e-01,3.822268e-02,2.551561e-02,6.795473e-02,1.247248e+01,2.768181e-02,5.620405e-04,8.566489e-07,1.016589e-06,7.239576e-09,1.127990e-03,1.121393e-03,1.381498e+00,4.498486e-01,7.644434e-02,2.551560e-02,4.684134e+00,4.474482e+00,4.966963e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.541314e-02,1.280903e-02,0.000000e+00,9.139680e-02,7.319129e-01,4.498486e-01,1.294688e+00,6.786478e+01,5.536985e-01
2.500000e+01,1.390520e+00,5.827500e-01,4.587588e-02,7.708042e-01,1.143715e-01,1.157177e+01,8.847401e-02,2.114990e-04,2.731981e-05,1.239211e-05,7.756394e-07,4.795063e-04,3.824566e-04,1.390309e+00,5.827227e-01,9.173937e-02,7.708034e-01,5.673287e+00,2.876635e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.586968e-02,7.708034e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.115304e-02,5.277657e-01,5.368530e-01,1.071360e+00,7.313532e+01,3.947759e-01
