T, CaO, SiO2, Al2O3, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, C_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Calcite, Hemicarbonate, Monocarbonate, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.265052e+00,3.646763e-01,3.509356e-02,5.651121e-01,1.335898e-01,1.247030e+01,1.078717e-01,2.176545e-03,3.368779e-06,8.025510e-07,7.095559e-07,4.360084e-03,4.344357e-03,1.262875e+00,3.646729e-01,7.018632e-02,5.651114e-01,4.662087e+00,2.868727e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.300182e-01,0.000000e+00,3.509316e-02,0.000000e+00,7.402225e-02,5.924846e-01,3.646729e-01,1.048339e+00,6.184964e+01,4.482736e-01
2.500000e+01,1.354407e+00,5.988215e-01,5.664931e-02,3.282679e-02,8.256277e-02,1.247248e+01,3.671998e-02,7.455380e-04,1.136371e-06,1.348511e-06,9.603176e-09,1.495608e-03,1.487511e-03,1.353661e+00,5.988204e-01,1.132973e-01,3.282678e-02,5.333890e+00,5.093977e+00,1.527739e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.764371e-02,9.004925e-03,0.000000e+00,1.216637e-01,9.742930e-01,5.988204e-01,1.723436e+00,7.535369e+01,7.370611e-01
2.500000e+01,1.255163e+00,3.265552e-01,6.876377e-02,4.240990e-01,1.106631e-01,1.247258e+01,7.853949e-02,1.594201e-03,2.430567e-06,5.753469e-07,5.164420e-07,3.194004e-03,3.182093e-03,1.253569e+00,3.265528e-01,1.375270e-01,4.240985e-01,4.749268e+00,3.576212e+00,9.187181e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.553350e-01,0.000000e+00,6.876348e-02,0.000000e+00,6.634649e-02,5.313081e-01,3.265528e-01,9.398358e-01,6.383399e+01,4.019391e-01
2.500000e+01,1.261665e+00,4.776090e-01,4.063260e-02,6.810264e-01,1.253162e-01,1.181434e+01,1.020653e-01,4.087119e-04,1.948072e-05,1.237747e-05,7.954725e-07,8.577049e-04,7.757489e-04,1.261256e+00,4.775895e-01,8.125282e-02,6.810256e-01,4.992364e+00,2.583997e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.062641e-02,6.810256e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.165657e-02,4.989779e-01,4.369631e-01,9.669874e-01,6.450849e+01,3.583369e-01
2.500000e+01,1.095525e+00,4.941465e-01,4.860084e-02,6.138559e-01,1.070190e-01,1.135046e+01,8.540280e-02,1.381624e-04,3.971912e-05,1.476406e-05,8.504853e-07,3.617912e-04,2.366869e-04,1.095387e+00,4.941068e-01,9.718692e-02,6.138550e-01,4.657580e+00,2.400978e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.859346e-02,6.138550e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.294519e-02,3.843449e-01,4.455133e-01,8.117416e-01,6.032961e+01,3.009086e-01
2.500000e+01,9.590679e-01,4.039304e-01,6.773391e-02,4.790548e-01,1.195347e-01,1.163609e+01,9.735786e-02,2.649320e-04,2.654981e-05,1.297922e-05,8.247691e-07,5.841795e-04,4.860590e-04,9.588030e-01,4.039039e-01,1.354548e-01,4.790540e-01,4.159857e+00,2.463912e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.772742e-02,4.790540e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.193907e-02,3.442942e-01,3.361764e-01,6.901368e-01,5.453593e+01,2.538829e-01
2.500000e+01,1.017300e+00,3.531636e-01,6.335743e-02,6.450677e-01,6.155137e-02,1.131435e+01,4.303603e-02,6.597110e-05,2.132000e-05,7.723236e-06,4.376759e-07,1.790781e-04,1.120136e-04,1.017234e+00,3.531423e-01,1.267071e-01,6.450673e-01,4.231771e+00,2.056115e+00,0.000000e+00,0.000000e+00,3.942697e-08,0.000000e+00,6.335355e-02,6.450673e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.056659e-02,2.454597e-01,2.897887e-01,5.212291e-01,5.503952e+01,1.931383e-01
2.500000e+01,1.073306e+00,5.607396e-01,5.412362e-02,5.090791e-01,1.099722e-01,1.142704e+01,8.505767e-02,1.557803e-04,3.446318e-05,1.360488e-05,8.098554e-07,3.847338e-04,2.720004e-04,1.073150e+00,5.607051e-01,1.082336e-01,5.090783e-01,4.758676e+00,2.767216e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.411682e-02,5.090783e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.312690e-02,4.558383e-01,5.065883e-01,9.506737e-01,6.196140e+01,3.521272e-01
2.500000e+01,1.155559e+00,5.997523e-01,5.793520e-02,9.676480e-02,7.240345e-02,1.230810e+01,3.218085e-02,4.264012e-04,1.792430e-06,7.274097e-07,2.174806e-07,8.576443e-04,8.482643e-04,1.155133e+00,5.997505e-01,1.158697e-01,9.676458e-02,4.955996e+00,4.468057e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.882975e-02,0.000000e+00,5.793484e-02,0.000000e+00,1.144055e-01,8.845635e-01,5.997505e-01,1.596745e+00,6.673394e+01,6.598389e-01
2.500000e+01,1.141248e+00,4.136270e-01,6.399618e-02,1.969517e-01,1.204992e-01,1.247258e+01,8.507025e-02,1.726763e-03,2.632677e-06,6.231887e-07,5.593855e-07,3.459428e-03,3.446692e-03,1.139521e+00,4.136244e-01,1.279917e-01,1.969511e-01,4.524654e+00,3.943988e+00,7.760715e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.329553e-01,0.000000e+00,6.399587e-02,0.000000e+00,8.403703e-02,6.729753e-01,4.136244e-01,1.190432e+00,6.180852e+01,5.091117e-01
2.500000e+01,1.061163e+00,4.311637e-01,6.545993e-02,7.129559e-01,1.374660e-01,1.121172e+01,1.204416e-01,1.573725e-04,7.178446e-05,1.574033e-05,1.310688e-06,4.630792e-04,2.678116e-04,1.061006e+00,4.310919e-01,1.309041e-01,7.129546e-01,4.491226e+00,1.891542e+00,0.000000e+00,0.000000e+00,1.309041e-01,0.000000e+00,0.000000e+00,7.129546e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.892058e-02,3.480510e-01,4.310919e-01,7.494147e-01,5.605656e+01,2.765576e-01
2.500000e+01,9.717765e-01,3.040486e-01,4.406965e-02,2.927137e-01,1.234425e-01,1.247258e+01,9.815304e-02,1.992322e-03,3.037529e-06,7.190304e-07,6.454133e-07,3.991147e-03,3.976760e-03,9.697842e-01,3.040456e-01,8.813858e-02,2.927131e-01,3.705505e+00,2.819992e+00,5.017489e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.486438e-01,0.000000e+00,4.406929e-02,0.000000e+00,6.177365e-02,4.946884e-01,3.040456e-01,8.750589e-01,5.000187e+01,3.742360e-01
2.500000e+01,9.184418e-01,3.893426e-01,4.580529e-02,1.592558e-01,1.494091e-01,1.243683e+01,1.206286e-01,2.229978e-03,4.291112e-06,1.126818e-06,7.974816e-07,4.468332e-03,4.448974e-03,9.162118e-01,3.893383e-01,9.160945e-02,1.592550e-01,3.755330e+00,3.209035e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.134503e-01,0.000000e+00,4.580473e-02,0.000000e+00,7.796428e-02,6.195426e-01,3.893383e-01,1.100666e+00,5.087936e+01,4.688763e-01
2.500000e+01,9.463009e-01,5.488703e-01,3.421061e-02,6.286683e-01,8.368340e-02,1.016700e+01,6.856353e-02,6.365424e-05,1.565732e-04,8.021078e-07,1.293411e-06,4.430121e-04,1.208430e-04,9.462372e-01,5.487137e-01,6.842042e-02,6.286670e-01,4.243636e+00,1.680014e+00,0.000000e+00,0.000000e+00,2.536075e-03,0.000000e+00,0.000000e+00,6.286670e-01,0.000000e+00,0.000000e+00,3.294217e-02,5.251672e-02,2.846281e-01,4.169450e-01,6.385497e-01,5.470212e+01,2.200403e-01
2.500000e+01,1.028915e+00,4.104804e-01,5.141333e-02,7.147833e-01,7.532362e-02,1.106234e+01,6.018690e-02,6.572619e-05,4.578455e-05,5.548533e-06,7.171346e-07,2.253266e-04,1.125486e-04,1.028849e+00,4.104346e-01,1.028211e-01,7.147826e-01,4.274107e+00,1.681183e+00,0.000000e+00,0.000000e+00,1.028211e-01,0.000000e+00,0.000000e+00,7.147826e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.463770e-02,3.140667e-01,4.104346e-01,6.863599e-01,5.347368e+01,2.504336e-01
2.500000e+01,1.325945e+00,3.810474e-01,5.540300e-02,4.440869e-01,1.209282e-01,1.247258e+01,8.860216e-02,1.798454e-03,2.741977e-06,6.490617e-07,5.826099e-07,3.602972e-03,3.589791e-03,1.324147e+00,3.810447e-01,1.108054e-01,4.440863e-01,4.940597e+00,3.599961e+00,9.388472e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.886836e-01,0.000000e+00,5.540268e-02,0.000000e+00,7.741774e-02,6.199675e-01,3.810447e-01,1.096666e+00,6.658157e+01,4.690108e-01
2.500000e+01,1.004063e+00,5.095769e-01,4.735057e-02,4.054603e-01,1.139333e-01,1.173516e+01,8.928821e-02,2.998477e-04,2.002202e-05,1.120087e-05,7.205278e-07,6.407856e-04,5.613031e-04,1.003763e+00,5.095569e-01,9.468994e-02,4.054596e-01,4.344876e+00,2.738091e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.734497e-02,4.054596e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.385332e-02,5.036136e-01,4.622119e-01,9.902858e-01,5.672995e+01,3.648249e-01
2.500000e+01,1.143381e+00,4.260136e-01,6.045850e-02,1.709841e-02,1.304588e-01,1.247216e+01,9.405422e-02,1.913061e-03,2.910613e-06,1.209178e-05,1.633687e-10,3.843221e-03,3.808402e-03,1.141468e+00,4.260107e-01,1.209049e-01,1.709841e-02,4.235806e+00,4.053524e+00,2.327857e-01,0.000000e+00,0.000000e+00,2.625563e-02,0.000000e+00,0.000000e+00,3.419682e-02,0.000000e+00,0.000000e+00,8.655359e-02,6.931281e-01,4.260107e-01,1.226081e+00,6.004895e+01,5.243574e-01
2.500000e+01,9.456144e-01,4.773071e-01,6.162603e-02,2.177959e-01,1.374319e-01,1.206972e+01,1.077980e-01,7.892536e-04,1.163233e-05,1.288195e-05,7.693255e-07,1.607313e-03,1.543866e-03,9.448251e-01,4.772955e-01,1.232392e-01,2.177951e-01,4.167327e+00,3.294924e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.498305e-02,1.911586e-01,0.000000e+00,2.663653e-02,0.000000e+00,7.830051e-02,5.771543e-01,4.423124e-01,1.074596e+00,5.524141e+01,4.164145e-01
2.500000e+01,1.224666e+00,3.678858e-01,4.558252e-02,2.061998e-01,7.813228e-02,1.247258e+01,4.499140e-02,9.132389e-04,1.392358e-06,3.295889e-07,2.958440e-07,1.830542e-03,1.822864e-03,1.223753e+00,3.678844e-01,9.116471e-02,2.061995e-01,4.351115e+00,3.684894e+00,2.822507e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.606171e-01,0.000000e+00,4.558236e-02,0.000000e+00,7.474394e-02,5.985555e-01,3.678844e-01,1.058790e+00,6.061773e+01,4.528124e-01
2.500000e+01,1.073640e+00,5.332085e-01,3.624156e-02,3.318091e-01,1.412960e-01,1.206972e+01,1.135191e-01,8.311411e-04,1.224991e-05,1.356552e-05,8.101528e-07,1.692510e-03,1.625802e-03,1.072809e+00,5.331963e-01,7.246955e-02,3.318083e-01,4.456039e+00,3.089033e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.752816e-02,3.231017e-01,0.000000e+00,8.706620e-03,0.000000e+00,8.951607e-02,6.598244e-01,5.056681e-01,1.228518e+00,5.862561e+01,4.760606e-01
2.500000e+01,1.172653e+00,4.870654e-01,3.820975e-02,3.410286e-01,8.993371e-02,1.230277e+01,5.909843e-02,7.724485e-04,3.347952e-06,1.386008e-06,3.997948e-07,1.552230e-03,1.536413e-03,1.171881e+00,4.870621e-01,7.641811e-02,3.410282e-01,4.656727e+00,3.428077e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.028191e-01,0.000000e+00,3.820906e-02,0.000000e+00,9.273592e-02,7.162252e-01,4.870621e-01,1.293739e+00,6.179952e+01,5.338161e-01
2.500000e+01,9.433495e-01,4.660186e-01,4.106469e-02,4.191235e-01,5.156329e-02,1.166057e+01,2.976535e-02,8.522160e-05,7.737979e-06,3.901900e-06,2.490239e-07,1.876352e-04,1.571734e-04,9.432643e-01,4.660109e-01,8.212548e-02,4.191233e-01,4.046993e+00,2.420545e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.106274e-02,4.191233e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.620516e-02,4.420155e-01,4.249481e-01,8.817707e-01,5.264451e+01,3.243218e-01
2.500000e+01,1.113066e+00,4.320541e-01,3.532077e-02,2.872539e-01,1.425359e-01,1.247258e+01,1.130010e-01,2.293698e-03,3.497069e-06,8.278025e-07,7.430461e-07,4.594580e-03,4.578320e-03,1.110772e+00,4.320506e-01,7.064071e-02,2.872532e-01,4.301932e+00,3.293181e+00,1.460325e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.519328e-01,0.000000e+00,3.532036e-02,0.000000e+00,8.778071e-02,7.029548e-01,4.320506e-01,1.243464e+00,5.828172e+01,5.317914e-01
2.500000e+01,9.650669e-01,4.820601e-01,4.851840e-02,4.404087e-01,1.295241e-01,1.157620e+01,1.069338e-01,2.578694e-04,3.274047e-05,1.492344e-05,9.352060e-07,5.829996e-04,4.667874e-04,9.648090e-01,4.820274e-01,9.702188e-02,4.404078e-01,4.210125e+00,2.509825e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.851094e-02,4.404078e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.562997e-02,4.273794e-01,4.335164e-01,8.668250e-01,5.485204e+01,3.193595e-01
2.500000e+01,9.208065e-01,3.179667e-01,4.965905e-02,3.268731e-03,6.412192e-02,1.247216e+01,3.715083e-02,7.556478e-04,1.149689e-06,4.776144e-06,6.453002e-11,1.519260e-03,1.504296e-03,9.200509e-01,3.179656e-01,9.931332e-02,3.268731e-03,3.210982e+00,2.998986e+00,2.472070e-01,0.000000e+00,0.000000e+00,4.311920e-02,0.000000e+00,0.000000e+00,6.537462e-03,0.000000e+00,0.000000e+00,6.460180e-02,5.173364e-01,3.179656e-01,9.151212e-01,4.536737e+01,3.913695e-01
2.500000e+01,1.170966e+00,5.153334e-01,4.556609e-02,5.728122e-01,6.885294e-02,1.171929e+01,4.428479e-02,1.436768e-04,1.025067e-05,5.602246e-06,3.600239e-07,3.093741e-04,2.681451e-04,1.170822e+00,5.153231e-01,9.112658e-02,5.728118e-01,4.848020e+00,2.728475e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.556329e-02,5.728118e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.466038e-02,5.068839e-01,4.697599e-01,9.997313e-01,6.287607e+01,3.680664e-01
2.500000e+01,1.130214e+00,5.208661e-01,5.639152e-02,5.223217e-01,1.354002e-01,1.169861e+01,1.096448e-01,3.402488e-04,2.644474e-05,1.403433e-05,9.002313e-07,7.342081e-04,6.324357e-04,1.129874e+00,5.208397e-01,1.127690e-01,5.223208e-01,4.816178e+00,2.861659e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.638450e-02,5.223208e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.330322e-02,4.947839e-01,4.644552e-01,9.797536e-01,6.277935e+01,3.604990e-01
2.500000e+01,9.442442e-01,4.885022e-01,3.941389e-02,2.813913e-01,1.305635e-01,1.206031e+01,1.053373e-01,7.536803e-04,1.163065e-05,1.256219e-05,7.537588e-07,1.535877e-03,1.473169e-03,9.434905e-01,4.884906e-01,7.881522e-02,2.813905e-01,4.004169e+00,2.805386e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.940761e-02,2.813905e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.928234e-02,5.832848e-01,4.490830e-01,1.087432e+00,5.295738e+01,4.204663e-01
2.500000e+01,1.194726e+00,3.857781e-01,4.236540e-02,7.884773e-02,9.615497e-02,1.247258e+01,6.134424e-02,1.245170e-03,1.898433e-06,4.493830e-07,4.033733e-07,2.495155e-03,2.485414e-03,1.193481e+00,3.857762e-01,8.473035e-02,7.884733e-02,4.185996e+00,3.872346e+00,3.598722e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.648215e-02,0.000000e+00,4.236518e-02,0.000000e+00,7.837906e-02,6.276658e-01,3.857762e-01,1.110284e+00,5.938138e+01,4.748346e-01
2.500000e+01,1.255512e+00,5.053158e-01,5.800305e-02,5.252250e-01,1.155208e-01,1.206972e+01,8.634824e-02,6.322073e-04,9.317752e-06,1.031868e-05,6.162438e-07,1.287886e-03,1.236666e-03,1.254880e+00,5.053065e-01,1.159958e-01,5.252244e-01,5.111290e+00,3.242709e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.498796e-02,5.122145e-01,0.000000e+00,1.300993e-02,0.000000e+00,8.148805e-02,6.006497e-01,4.603185e-01,1.118342e+00,6.706143e+01,4.333663e-01
2.500000e+01,1.296444e+00,5.375946e-01,6.742988e-02,1.368396e-01,1.119238e-01,1.247258e+01,6.930341e-02,1.406726e-03,2.144736e-06,5.076873e-07,4.557094e-07,2.818631e-03,2.807885e-03,1.295037e+00,5.375925e-01,1.348593e-01,1.368391e-01,5.216369e+00,4.740360e+00,8.123529e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.940952e-02,0.000000e+00,6.742963e-02,0.000000e+00,1.092239e-01,8.746740e-01,5.375925e-01,1.547219e+00,7.174055e+01,6.616984e-01
2.500000e+01,9.916442e-01,4.357948e-01,3.976708e-02,6.927485e-01,8.711977e-02,1.026959e+01,7.291518e-02,6.580630e-05,1.467268e-04,1.079357e-06,1.286744e-06,4.273678e-04,1.238309e-04,9.915784e-01,4.356481e-01,7.953308e-02,6.927472e-01,4.156844e+00,1.578352e+00,0.000000e+00,0.000000e+00,7.953308e-02,0.000000e+00,0.000000e+00,6.927472e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.500131e-02,2.988312e-01,4.356481e-01,6.698762e-01,5.233575e+01,2.316351e-01
2.500000e+01,9.075894e-01,3.664169e-01,3.238857e-02,5.748723e-01,8.410767e-02,1.133673e+01,6.945776e-02,1.100491e-04,3.309453e-05,1.217858e-05,6.972495e-07,2.918437e-04,1.878865e-04,9.074794e-01,3.663838e-01,6.476496e-02,5.748716e-01,3.700821e+00,1.627368e+00,0.000000e+00,0.000000e+00,3.194742e-02,0.000000e+00,1.640877e-02,5.748716e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.927003e-02,2.997902e-01,3.499750e-01,6.344925e-01,4.706569e+01,2.351813e-01
2.500000e+01,1.324934e+00,4.407668e-01,3.767674e-02,3.195759e-02,1.426957e-01,1.247248e+01,1.040927e-01,2.113463e-03,3.221408e-06,3.822807e-06,2.722304e-08,4.236103e-03,4.216818e-03,1.322821e+00,4.407636e-01,7.534966e-02,3.195756e-02,4.530675e+00,4.298776e+00,4.549899e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.143453e-02,2.624030e-02,0.000000e+00,8.955097e-02,7.171314e-01,4.407636e-01,1.268540e+00,6.520210e+01,5.425161e-01
2.500000e+01,1.049192e+00,5.810900e-01,5.695955e-02,6.896496e-01,7.328482e-02,1.016700e+01,5.539539e-02,5.142889e-05,1.265013e-04,6.480740e-07,1.044997e-06,3.583106e-04,9.763399e-05,1.049141e+00,5.809635e-01,1.139185e-01,6.896486e-01,4.754844e+00,1.987202e+00,0.000000e+00,0.000000e+00,7.103919e-02,0.000000e+00,0.000000e+00,6.896486e-01,0.000000e+00,0.000000e+00,2.143963e-02,6.237403e-02,3.380524e-01,4.952050e-01,7.584047e-01,6.059563e+01,2.613416e-01
2.500000e+01,1.012143e+00,4.676397e-01,6.562681e-02,5.283688e-01,1.098521e-01,1.138049e+01,8.706219e-02,1.476390e-04,3.838292e-05,1.459424e-05,8.518934e-07,3.774074e-04,2.548150e-04,1.011995e+00,4.676013e-01,1.312390e-01,5.283679e-01,4.466457e+00,2.531329e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.561951e-02,5.283679e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.725791e-02,3.523884e-01,4.019818e-01,7.407085e-01,5.837211e+01,2.745617e-01
2.500000e+01,1.384314e+00,3.524138e-01,4.883215e-02,4.424960e-01,1.452560e-01,1.247258e+01,1.134795e-01,2.303417e-03,3.511874e-06,8.313042e-07,7.461926e-07,4.614040e-03,4.597720e-03,1.382011e+00,3.524103e-01,9.766347e-02,4.424953e-01,4.889362e+00,3.542091e+00,2.196414e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.936635e-01,0.000000e+00,4.883173e-02,0.000000e+00,7.160003e-02,5.733788e-01,3.524103e-01,1.014255e+00,6.660095e+01,4.337660e-01
2.500000e+01,1.036472e+00,4.754231e-01,4.581240e-02,5.310713e-01,1.477117e-01,1.153844e+01,1.259090e-01,2.821538e-04,4.143482e-05,1.814026e-05,1.124386e-06,6.496043e-04,5.062434e-04,1.036190e+00,4.753817e-01,9.160666e-02,5.310702e-01,4.397805e+00,2.422603e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.580333e-02,5.310702e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.422032e-02,4.135130e-01,4.295783e-01,8.448748e-01,5.704252e+01,3.117131e-01
2.500000e+01,1.282240e+00,4.405808e-01,5.705705e-02,2.419326e-01,9.559797e-02,1.247258e+01,5.879230e-02,1.193370e-03,1.819447e-06,4.306869e-07,3.865929e-07,2.391438e-03,2.382019e-03,1.281047e+00,4.405790e-01,1.141137e-01,2.419322e-01,4.863987e+00,4.093494e+00,1.511129e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.848754e-01,0.000000e+00,5.705683e-02,0.000000e+00,8.951347e-02,7.168310e-01,4.405790e-01,1.268009e+00,6.678669e+01,5.422889e-01
2.500000e+01,1.166845e+00,5.311687e-01,3.790733e-02,4.558491e-01,1.029745e-01,1.204123e+01,7.616853e-02,5.202075e-04,8.806308e-06,9.051517e-06,5.480408e-07,1.062087e-03,1.015187e-03,1.166325e+00,5.311599e-01,7.580561e-02,4.558486e-01,4.743684e+00,2.979268e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.790280e-02,4.558486e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.660124e-02,6.346706e-01,4.932571e-01,1.186411e+00,6.218329e+01,4.567536e-01
2.500000e+01,1.398200e+00,5.068450e-01,4.892424e-02,3.073452e-01,1.495126e-01,1.247258e+01,1.115545e-01,2.264344e-03,3.452263e-06,8.172017e-07,7.335352e-07,4.535806e-03,4.519729e-03,1.395936e+00,5.068415e-01,9.784766e-02,3.073445e-01,5.285136e+00,4.228113e+00,1.171781e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.584206e-01,0.000000e+00,4.892383e-02,0.000000e+00,1.029762e-01,8.246416e-01,5.068415e-01,1.458716e+00,7.226902e+01,6.238485e-01
2.500000e+01,1.360752e+00,4.629699e-01,3.943711e-02,4.013476e-01,1.465294e-01,1.247258e+01,1.132982e-01,2.299739e-03,3.506225e-06,8.299762e-07,7.450011e-07,4.606675e-03,4.590378e-03,1.358452e+00,4.629664e-01,7.887339e-02,4.013469e-01,5.057173e+00,3.703569e+00,8.553950e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.619102e-01,0.000000e+00,3.943670e-02,0.000000e+00,9.406197e-02,7.532558e-01,4.629664e-01,1.332441e+00,6.857507e+01,5.698445e-01
2.500000e+01,1.178299e+00,5.632268e-01,5.042364e-02,3.346689e-01,7.712749e-02,1.206972e+01,4.432309e-02,3.245157e-04,4.782838e-06,5.296639e-06,3.163218e-07,6.620530e-04,6.347880e-04,1.177974e+00,5.632220e-01,1.008420e-01,3.346686e-01,4.946981e+00,3.643924e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.860467e-02,3.028523e-01,0.000000e+00,3.181632e-02,0.000000e+00,9.641108e-02,7.106476e-01,5.446173e-01,1.323145e+00,6.496561e+01,5.127294e-01
2.500000e+01,1.374046e+00,5.598013e-01,6.314224e-02,5.795417e-01,1.134652e-01,1.206972e+01,8.183236e-02,5.991435e-04,8.830347e-06,9.779045e-06,5.840162e-07,1.220636e-03,1.171990e-03,1.373447e+00,5.597925e-01,1.262747e-01,5.795411e-01,5.599340e+00,3.515628e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.464776e-02,5.710515e-01,0.000000e+00,8.489593e-03,0.000000e+00,8.942342e-02,6.591414e-01,5.051447e-01,1.227247e+00,7.354755e+01,4.755679e-01
2.500000e+01,9.634176e-01,4.026692e-01,5.176053e-02,4.194543e-02,1.199456e-01,1.247248e+01,8.676432e-02,1.761629e-03,2.684955e-06,3.186368e-06,2.269138e-08,3.531240e-03,3.514833e-03,9.616560e-01,4.026665e-01,1.035179e-01,4.194541e-02,3.853501e+00,3.694688e+00,9.947355e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.962706e-02,3.213188e-02,0.000000e+00,8.181070e-02,6.551467e-01,4.026665e-01,1.158895e+00,5.386275e+01,4.956241e-01
2.500000e+01,9.572600e-01,4.117889e-01,5.710942e-02,5.517024e-01,9.869773e-02,1.133673e+01,7.952590e-02,1.260006e-04,3.789099e-05,1.394414e-05,7.984242e-07,3.338560e-04,2.151207e-04,9.571340e-01,4.117510e-01,1.142049e-01,5.517016e-01,4.120106e+00,2.129518e+00,0.000000e+00,0.000000e+00,2.198027e-02,0.000000e+00,4.611231e-02,5.517016e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.147519e-02,3.132078e-01,3.656387e-01,6.628902e-01,5.326246e+01,2.457072e-01
2.500000e+01,1.256739e+00,5.497245e-01,3.331133e-02,4.411401e-01,7.274536e-02,1.206972e+01,4.218472e-02,3.088531e-04,4.551957e-06,5.040959e-06,3.010551e-07,6.301956e-04,6.041502e-04,1.256430e+00,5.497199e-01,6.661762e-02,4.411398e-01,5.035441e+00,3.394729e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.425008e-04,4.086735e-01,0.000000e+00,3.246631e-02,0.000000e+00,9.716523e-02,7.162064e-01,5.488774e-01,1.333495e+00,6.552973e+01,5.167400e-01
2.500000e+01,1.336763e+00,5.602758e-01,3.949733e-02,7.227337e-01,6.562091e-02,1.164076e+01,4.063667e-02,1.116511e-04,1.098142e-05,5.399639e-06,3.434266e-07,2.469244e-04,2.050484e-04,1.336651e+00,5.602648e-01,7.898926e-02,7.227334e-01,5.408368e+00,2.774474e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.949463e-02,7.227334e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.058695e-02,5.349287e-01,5.207702e-01,1.071280e+00,6.967909e+01,3.940728e-01
