T, CaO, SiO2, Al2O3, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.241515e+00,3.030977e-01,4.220211e-02,1.331781e-01,1.247216e+01,1.018547e-01,2.071726e-03,3.152209e-06,1.309450e-05,4.161803e-03,4.124261e-03,1.239443e+00,3.030945e-01,8.439113e-02,3.717430e+00,3.490421e+00,6.197156e-01,0.000000e+00,0.000000e+00,4.219556e-02,0.000000e+00,0.000000e+00,6.158043e-02,4.931410e-01,3.030945e-01,8.723217e-01,5.433355e+01,3.730654e-01
2.500000e+01,1.115988e+00,5.601357e-01,5.885538e-02,8.394861e-02,1.247216e+01,4.811184e-02,9.785933e-04,1.488889e-06,6.185312e-06,1.966910e-03,1.948122e-03,1.115009e+00,5.601342e-01,1.177046e-01,4.404146e+00,3.984623e+00,2.710298e-02,0.000000e+00,0.000000e+00,5.885229e-02,0.000000e+00,0.000000e+00,1.138038e-01,9.113496e-01,5.601342e-01,1.612095e+00,6.058131e+01,6.894439e-01
2.500000e+01,9.877326e-01,5.513982e-01,6.135915e-02,1.388754e-01,1.244426e+01,1.046274e-01,1.980314e-03,3.609844e-06,1.624374e-05,3.982613e-03,3.937427e-03,9.857523e-01,5.513946e-01,1.227021e-01,4.179867e+00,3.814544e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.055060e-02,3.080043e-02,0.000000e+00,1.045827e-01,8.324996e-01,5.205942e-01,1.477565e+00,5.781219e+01,6.301490e-01
2.500000e+01,1.349423e+00,4.182945e-01,4.513513e-02,8.933291e-02,1.247216e+01,5.323682e-02,1.082836e-03,1.647488e-06,6.844170e-06,2.176218e-03,2.155642e-03,1.348340e+00,4.182929e-01,9.026342e-02,4.327354e+00,4.014065e+00,5.323741e-01,0.000000e+00,0.000000e+00,4.513171e-02,0.000000e+00,0.000000e+00,8.498553e-02,6.805710e-01,4.182929e-01,1.203868e+00,6.234864e+01,5.148578e-01
2.500000e+01,1.031619e+00,5.355538e-01,6.472781e-02,1.434293e-01,1.244426e+01,1.092894e-01,2.068565e-03,3.770262e-06,1.696766e-05,4.160004e-03,4.112895e-03,1.029550e+00,5.355500e-01,1.294387e-01,4.196357e+00,3.803098e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.663063e-02,8.088694e-03,0.000000e+00,1.059623e-01,8.434812e-01,5.274613e-01,1.497056e+00,5.742266e+01,6.384613e-01
2.500000e+01,1.278320e+00,4.222868e-01,3.155080e-02,1.013644e-01,1.247216e+01,6.721470e-02,1.367148e-03,2.080059e-06,8.641164e-06,2.747087e-03,2.721633e-03,1.276953e+00,4.222847e-01,6.309296e-02,4.116045e+00,3.799767e+00,4.952476e-01,0.000000e+00,0.000000e+00,3.154648e-02,0.000000e+00,0.000000e+00,8.579657e-02,6.870658e-01,4.222847e-01,1.215357e+00,5.945007e+01,5.197713e-01
2.500000e+01,1.230218e+00,4.254471e-01,6.449157e-02,8.656361e-02,1.247216e+01,5.140490e-02,1.045576e-03,1.590793e-06,6.608655e-06,2.101405e-03,2.081468e-03,1.229172e+00,4.254455e-01,1.289765e-01,4.228411e+00,3.909766e+00,3.434991e-01,0.000000e+00,0.000000e+00,6.448827e-02,0.000000e+00,0.000000e+00,8.643876e-02,6.922085e-01,4.254455e-01,1.224454e+00,5.965180e+01,5.236617e-01
2.500000e+01,1.022767e+00,3.444668e-01,4.525309e-02,6.239779e-02,1.247216e+01,3.381452e-02,6.877873e-04,1.046437e-06,4.347243e-06,1.383003e-03,1.369204e-03,1.022079e+00,3.444658e-01,9.050183e-02,3.435533e+00,3.177539e+00,3.258737e-01,0.000000e+00,0.000000e+00,4.525092e-02,0.000000e+00,0.000000e+00,6.998591e-02,5.604528e-01,3.444658e-01,9.913902e-01,4.883413e+01,4.239874e-01
2.500000e+01,9.645531e-01,3.121326e-01,4.185571e-02,1.117137e-01,1.247216e+01,8.516959e-02,1.732349e-03,2.635661e-06,1.094946e-05,3.480370e-03,3.448651e-03,9.628208e-01,3.121300e-01,8.370047e-02,3.191487e+00,2.957712e+00,3.294282e-01,0.000000e+00,0.000000e+00,4.185024e-02,0.000000e+00,0.000000e+00,6.341617e-02,5.078418e-01,3.121300e-01,8.983261e-01,4.550561e+01,3.841867e-01
2.500000e+01,1.354052e+00,5.256986e-01,6.471809e-02,1.355338e-01,1.247216e+01,9.594014e-02,1.951421e-03,2.968998e-06,1.233415e-05,3.920243e-03,3.884766e-03,1.352101e+00,5.256956e-01,1.294238e-01,4.801526e+00,4.407796e+00,3.026473e-01,0.000000e+00,0.000000e+00,6.471192e-02,0.000000e+00,0.000000e+00,1.068068e-01,8.553175e-01,5.256956e-01,1.512979e+00,6.744008e+01,6.470551e-01
2.500000e+01,1.007665e+00,4.967271e-01,3.311539e-02,1.242357e-01,1.247216e+01,9.323923e-02,1.896484e-03,2.885406e-06,1.198693e-05,3.809936e-03,3.775401e-03,1.005769e+00,4.967242e-01,6.621879e-02,3.825059e+00,3.453028e+00,9.826003e-02,0.000000e+00,0.000000e+00,3.310940e-02,0.000000e+00,0.000000e+00,1.009206e-01,8.081803e-01,4.967242e-01,1.429598e+00,5.332070e+01,6.113954e-01
2.500000e+01,1.288539e+00,5.660531e-01,6.593081e-02,9.451836e-02,1.247216e+01,5.506784e-02,1.120079e-03,1.704147e-06,7.079557e-06,2.250999e-03,2.229783e-03,1.287419e+00,5.660514e-01,1.318545e-01,4.810652e+00,4.386697e+00,1.686599e-01,0.000000e+00,0.000000e+00,6.592727e-02,0.000000e+00,0.000000e+00,1.150060e-01,9.209772e-01,5.660514e-01,1.629125e+00,6.685777e+01,6.967272e-01
2.500000e+01,9.294888e-01,4.657474e-01,6.892996e-02,5.088607e-02,1.244427e+01,1.977285e-02,3.742462e-04,6.821998e-07,3.070235e-06,7.542695e-04,7.441072e-04,9.291146e-01,4.657467e-01,1.378568e-01,3.795615e+00,3.456444e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.028635e-02,8.642072e-03,0.000000e+00,9.182825e-02,7.309714e-01,4.571046e-01,1.297367e+00,5.179405e+01,5.532986e-01
2.500000e+01,1.091679e+00,5.192332e-01,5.374910e-02,1.098643e-01,1.247216e+01,7.570523e-02,1.539844e-03,2.342811e-06,9.732731e-06,3.093841e-03,3.065424e-03,1.090139e+00,5.192309e-01,1.074885e-01,4.190779e+00,3.801892e+00,8.410732e-02,0.000000e+00,0.000000e+00,5.374423e-02,0.000000e+00,0.000000e+00,1.054933e-01,8.447991e-01,5.192309e-01,1.494373e+00,5.798609e+01,6.390979e-01
2.500000e+01,1.251469e+00,5.799977e-01,4.392446e-02,5.918256e-02,1.247216e+01,2.122350e-02,4.316855e-04,6.567905e-07,2.728510e-06,8.687780e-04,8.593723e-04,1.251037e+00,5.799970e-01,8.784619e-02,4.651202e+00,4.216802e+00,1.756010e-01,0.000000e+00,0.000000e+00,4.392310e-02,0.000000e+00,0.000000e+00,1.178394e-01,9.436670e-01,5.799970e-01,1.669261e+00,6.505981e+01,7.138923e-01
2.500000e+01,1.203969e+00,5.152922e-01,3.833092e-02,9.895032e-02,1.247216e+01,6.367212e-02,1.295091e-03,1.970431e-06,8.185744e-06,2.602403e-03,2.578185e-03,1.202674e+00,5.152902e-01,7.665365e-02,4.310533e+00,3.924597e+00,2.493057e-01,0.000000e+00,0.000000e+00,3.832683e-02,0.000000e+00,0.000000e+00,1.046927e-01,8.383877e-01,5.152902e-01,1.483032e+00,6.078162e+01,6.342476e-01
2.500000e+01,1.269905e+00,5.816612e-01,4.969417e-02,8.100733e-02,1.247216e+01,4.239900e-02,8.623951e-04,1.312094e-06,5.450838e-06,1.733597e-03,1.716802e-03,1.269043e+00,5.816599e-01,9.938289e-02,4.727228e+00,4.291583e+00,1.735958e-01,0.000000e+00,0.000000e+00,4.969144e-02,0.000000e+00,0.000000e+00,1.181772e-01,9.463725e-01,5.816599e-01,1.674047e+00,6.600808e+01,7.159390e-01
2.500000e+01,1.158502e+00,4.142792e-01,4.890241e-02,8.228518e-02,1.247216e+01,4.950981e-02,1.007029e-03,1.532144e-06,6.365022e-06,2.024005e-03,2.004729e-03,1.157495e+00,4.142777e-01,9.779845e-02,3.955215e+00,3.644934e+00,3.367591e-01,0.000000e+00,0.000000e+00,4.889923e-02,0.000000e+00,0.000000e+00,8.416976e-02,6.740382e-01,4.142777e-01,1.192312e+00,5.608093e+01,5.099157e-01
2.500000e+01,1.220587e+00,4.483929e-01,6.319326e-02,1.464823e-01,1.247216e+01,1.111409e-01,2.260606e-03,3.439423e-06,1.428836e-05,4.541053e-03,4.500272e-03,1.218326e+00,4.483895e-01,1.263722e-01,4.273498e+00,3.937668e+00,2.992292e-01,0.000000e+00,0.000000e+00,6.318612e-02,0.000000e+00,0.000000e+00,9.110033e-02,7.295388e-01,4.483895e-01,1.290488e+00,6.007722e+01,5.519024e-01
2.500000e+01,9.761358e-01,5.789614e-01,5.269561e-02,9.690427e-02,1.244426e+01,6.230553e-02,1.179277e-03,2.149651e-06,9.673141e-06,2.372455e-03,2.344738e-03,9.749565e-01,5.789593e-01,1.053815e-01,4.215174e+00,3.848454e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.077335e-02,4.191743e-02,0.000000e+00,1.078869e-01,8.588016e-01,5.370418e-01,1.524247e+00,5.872572e+01,6.500580e-01
2.500000e+01,1.267605e+00,5.839385e-01,5.489600e-02,9.619429e-02,1.247216e+01,5.731760e-02,1.165840e-03,1.773770e-06,7.368788e-06,2.342880e-03,2.320880e-03,1.266439e+00,5.839367e-01,1.097846e-01,4.760629e+00,4.323278e+00,1.516852e-01,0.000000e+00,0.000000e+00,5.489232e-02,0.000000e+00,0.000000e+00,1.186398e-01,9.500770e-01,5.839367e-01,1.680600e+00,6.626909e+01,7.187415e-01
2.500000e+01,1.116611e+00,3.959174e-01,6.887671e-02,9.868245e-02,1.247216e+01,6.602116e-02,1.342870e-03,2.043120e-06,8.487737e-06,2.698339e-03,2.673301e-03,1.115268e+00,3.959154e-01,1.377449e-01,3.930904e+00,3.634376e+00,2.644884e-01,0.000000e+00,0.000000e+00,6.887247e-02,0.000000e+00,0.000000e+00,8.043905e-02,6.441623e-01,3.959154e-01,1.139465e+00,5.501391e+01,4.873144e-01
2.500000e+01,1.170023e+00,3.630599e-01,3.816058e-02,1.234459e-01,1.247216e+01,9.226290e-02,1.876627e-03,2.855178e-06,1.186140e-05,3.770064e-03,3.735870e-03,1.168146e+00,3.630570e-01,7.630930e-02,3.745530e+00,3.473612e+00,4.629812e-01,0.000000e+00,0.000000e+00,3.815465e-02,0.000000e+00,0.000000e+00,7.376315e-02,5.907012e-01,3.630570e-01,1.044897e+00,5.399316e+01,4.468706e-01
2.500000e+01,9.695730e-01,3.154391e-01,5.972408e-02,1.125198e-01,1.247216e+01,8.484453e-02,1.725738e-03,2.625621e-06,1.090741e-05,3.467095e-03,3.435490e-03,9.678473e-01,3.154365e-01,1.194373e-01,3.319500e+00,3.083248e+00,2.754698e-01,0.000000e+00,0.000000e+00,5.971863e-02,0.000000e+00,0.000000e+00,6.408797e-02,5.132216e-01,3.154365e-01,9.078425e-01,4.669700e+01,3.882566e-01
2.500000e+01,1.337414e+00,5.448472e-01,4.132680e-02,1.070757e-01,1.247216e+01,6.857289e-02,1.394773e-03,2.122103e-06,8.815787e-06,2.802554e-03,2.776626e-03,1.336019e+00,5.448451e-01,8.264478e-02,4.691281e+00,4.283209e+00,3.255780e-01,0.000000e+00,0.000000e+00,4.132239e-02,0.000000e+00,0.000000e+00,1.106974e-01,8.864740e-01,5.448451e-01,1.568092e+00,6.643599e+01,6.706253e-01
2.500000e+01,1.288833e+00,5.498836e-01,6.264152e-02,1.118987e-01,1.247216e+01,7.301237e-02,1.485071e-03,2.259448e-06,9.386527e-06,2.983862e-03,2.956385e-03,1.287348e+00,5.498813e-01,1.252737e-01,4.738198e+00,4.326354e+00,2.047693e-01,0.000000e+00,0.000000e+00,6.263683e-02,0.000000e+00,0.000000e+00,1.117207e-01,8.946682e-01,5.498813e-01,1.582587e+00,6.609029e+01,6.768242e-01
2.500000e+01,9.490455e-01,3.470344e-01,6.607919e-02,7.642718e-02,1.247216e+01,4.801017e-02,9.765255e-04,1.485736e-06,6.172220e-06,1.962758e-03,1.944005e-03,9.480690e-01,3.470329e-01,1.321522e-01,3.420809e+00,3.160893e+00,1.852111e-01,0.000000e+00,0.000000e+00,6.607610e-02,0.000000e+00,0.000000e+00,7.050749e-02,5.646296e-01,3.470329e-01,9.987786e-01,4.753456e+01,4.271472e-01
2.500000e+01,1.248553e+00,4.419984e-01,3.002602e-02,1.381758e-01,1.247216e+01,1.042567e-01,2.120583e-03,3.226467e-06,1.340336e-05,4.259903e-03,4.221523e-03,1.246432e+00,4.419952e-01,6.003864e-02,4.109921e+00,3.778880e+00,4.372393e-01,0.000000e+00,0.000000e+00,3.001932e-02,0.000000e+00,0.000000e+00,8.980119e-02,7.191351e-01,4.419952e-01,1.272085e+00,5.909393e+01,5.440320e-01
2.500000e+01,1.363743e+00,4.809729e-01,5.578215e-02,8.159682e-02,1.247216e+01,4.323950e-02,8.794899e-04,1.338096e-06,5.558799e-06,1.767921e-03,1.750833e-03,1.362864e+00,4.809716e-01,1.115587e-01,4.624057e+00,4.263824e+00,4.129748e-01,0.000000e+00,0.000000e+00,5.577937e-02,0.000000e+00,0.000000e+00,9.772012e-02,7.825506e-01,4.809716e-01,1.384261e+00,6.568816e+01,5.920063e-01
2.500000e+01,1.341769e+00,3.148829e-01,3.545784e-02,1.244917e-01,1.247216e+01,9.144527e-02,1.859997e-03,2.830165e-06,1.175633e-05,3.736674e-03,3.702764e-03,1.339909e+00,3.148801e-01,7.090392e-02,3.916215e+00,3.680379e+00,7.212368e-01,0.000000e+00,0.000000e+00,3.545196e-02,0.000000e+00,0.000000e+00,6.397492e-02,5.123163e-01,3.148801e-01,9.062411e-01,5.775075e+01,3.875717e-01
2.500000e+01,1.385170e+00,3.369153e-01,6.543862e-02,6.115360e-02,1.247216e+01,2.510755e-02,5.106868e-04,7.769938e-07,3.227820e-06,1.027404e-03,1.016643e-03,1.384659e+00,3.369145e-01,1.308740e-01,4.257260e+00,4.004922e+00,6.401815e-01,0.000000e+00,0.000000e+00,6.543701e-02,0.000000e+00,0.000000e+00,6.845171e-02,5.481668e-01,3.369145e-01,9.696573e-01,6.156119e+01,4.146929e-01
2.500000e+01,1.334525e+00,5.058141e-01,4.334225e-02,8.036072e-02,1.247216e+01,4.264132e-02,8.673239e-04,1.319597e-06,5.482009e-06,1.743493e-03,1.726614e-03,1.333658e+00,5.058128e-01,8.667902e-02,4.571766e+00,4.192927e+00,3.806715e-01,0.000000e+00,0.000000e+00,4.333951e-02,0.000000e+00,0.000000e+00,1.027672e-01,8.229677e-01,5.058128e-01,1.455755e+00,6.501418e+01,6.225822e-01
2.500000e+01,1.049944e+00,3.103312e-01,6.754296e-02,6.936336e-02,1.247216e+01,3.986434e-02,8.108404e-04,1.233668e-06,5.124991e-06,1.630080e-03,1.614170e-03,1.049133e+00,3.103300e-01,1.350808e-01,3.512401e+00,3.279974e+00,3.415988e-01,0.000000e+00,0.000000e+00,6.754040e-02,0.000000e+00,0.000000e+00,6.305046e-02,5.049132e-01,3.103300e-01,8.931456e-01,4.959035e+01,3.819712e-01
2.500000e+01,1.287414e+00,4.896851e-01,6.478865e-02,8.365175e-02,1.247216e+01,4.599059e-02,9.354478e-04,1.423244e-06,5.912578e-06,1.880278e-03,1.862231e-03,1.286479e+00,4.896837e-01,1.295714e-01,4.553648e+00,4.186890e+00,2.953962e-01,0.000000e+00,0.000000e+00,6.478569e-02,0.000000e+00,0.000000e+00,9.949017e-02,7.967253e-01,4.896837e-01,1.409335e+00,6.394056e+01,6.027296e-01
2.500000e+01,1.093029e+00,3.501872e-01,5.517767e-02,6.181896e-02,1.247216e+01,3.130077e-02,6.366575e-04,9.686416e-07,4.024084e-06,1.280340e-03,1.267418e-03,1.092392e+00,3.501862e-01,1.103513e-01,3.654305e+00,3.392026e+00,3.571053e-01,0.000000e+00,0.000000e+00,5.517566e-02,0.000000e+00,0.000000e+00,7.114815e-02,5.697601e-01,3.501862e-01,1.007854e+00,5.187197e+01,4.310285e-01
2.500000e+01,9.921572e-01,5.308715e-01,5.052516e-02,1.397574e-01,1.244426e+01,1.073280e-01,2.031429e-03,3.703127e-06,1.665563e-05,4.085352e-03,4.039066e-03,9.901258e-01,5.308678e-01,1.010337e-01,4.009898e+00,3.612972e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.653357e-02,3.983267e-03,0.000000e+00,1.058464e-01,8.425585e-01,5.268845e-01,1.495418e+00,5.497226e+01,6.377630e-01
2.500000e+01,9.084571e-01,5.594672e-01,5.573102e-02,1.438199e-01,1.242291e+01,1.104139e-01,1.976714e-03,4.130207e-06,1.670938e-05,3.976430e-03,3.928782e-03,9.064804e-01,5.594631e-01,1.114453e-01,4.053104e+00,3.721058e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.572267e-02,0.000000e+00,1.003375e-01,7.950351e-01,5.037404e-01,1.414748e+00,5.661074e+01,6.013545e-01
2.500000e+01,1.231331e+00,5.932314e-01,5.396588e-02,7.484696e-02,1.247216e+01,3.643286e-02,7.410435e-04,1.127461e-06,4.683812e-06,1.489936e-03,1.475223e-03,1.230590e+00,5.932303e-01,1.079271e-01,4.713571e+00,4.269260e+00,1.035016e-01,0.000000e+00,0.000000e+00,5.396354e-02,0.000000e+00,0.000000e+00,1.205280e-01,9.651977e-01,5.932303e-01,1.707347e+00,6.538120e+01,7.301805e-01
2.500000e+01,1.120734e+00,4.843394e-01,4.766817e-02,1.485059e-01,1.247216e+01,1.149981e-01,2.339063e-03,3.558785e-06,1.478423e-05,4.698587e-03,4.656460e-03,1.118395e+00,4.843358e-01,9.532156e-02,4.097345e+00,3.734593e+00,1.873883e-01,0.000000e+00,0.000000e+00,4.766078e-02,0.000000e+00,0.000000e+00,9.840364e-02,7.880243e-01,4.843358e-01,1.393943e+00,5.732047e+01,5.961472e-01
2.500000e+01,1.003269e+00,3.509031e-01,3.167369e-02,1.409161e-01,1.247216e+01,1.133938e-01,2.306431e-03,3.509132e-06,1.457798e-05,4.633065e-03,4.591497e-03,1.000963e+00,3.508996e-01,6.333280e-02,3.332709e+00,3.069896e+00,3.350426e-01,0.000000e+00,0.000000e+00,3.166640e-02,0.000000e+00,0.000000e+00,7.129309e-02,5.709208e-01,3.508996e-01,1.009907e+00,4.768799e+01,4.319065e-01
2.500000e+01,1.096109e+00,5.817869e-01,5.432394e-02,1.079040e-01,1.244675e+01,7.232649e-02,1.377721e-03,2.471828e-06,1.104172e-05,2.771045e-03,2.739635e-03,1.094731e+00,5.817844e-01,1.086368e-01,4.400436e+00,3.958361e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.431842e-02,0.000000e+00,0.000000e+00,1.169918e-01,9.317760e-01,5.817844e-01,1.653270e+00,6.025797e+01,7.053118e-01
2.500000e+01,1.084405e+00,3.642188e-01,3.921069e-02,6.212244e-02,1.247216e+01,3.230785e-02,6.571393e-04,9.998114e-07,4.153384e-06,1.321465e-03,1.308192e-03,1.083748e+00,3.642178e-01,7.841723e-02,3.586831e+00,3.314043e+00,3.735323e-01,0.000000e+00,0.000000e+00,3.920861e-02,0.000000e+00,0.000000e+00,7.399898e-02,5.925898e-01,3.642178e-01,1.048238e+00,5.129918e+01,4.482993e-01
2.500000e+01,1.095744e+00,5.272814e-01,6.045700e-02,8.102905e-02,1.247216e+01,4.620798e-02,9.398693e-04,1.429971e-06,5.940543e-06,1.889156e-03,1.871033e-03,1.094804e+00,5.272800e-01,1.209081e-01,4.266536e+00,3.871620e+00,5.554690e-02,0.000000e+00,0.000000e+00,6.045403e-02,0.000000e+00,0.000000e+00,1.071287e-01,8.578951e-01,5.272800e-01,1.517539e+00,5.877742e+01,6.490051e-01
2.500000e+01,1.142713e+00,5.648754e-01,6.790313e-02,8.398388e-02,1.247216e+01,4.706825e-02,9.573666e-04,1.456594e-06,6.051149e-06,1.924289e-03,1.905865e-03,1.141756e+00,5.648739e-01,1.358002e-01,4.527335e+00,4.104261e+00,1.899415e-02,0.000000e+00,0.000000e+00,6.790010e-02,0.000000e+00,0.000000e+00,1.147667e-01,9.190612e-01,5.648739e-01,1.625736e+00,6.209820e+01,6.952778e-01
2.500000e+01,1.364618e+00,3.335846e-01,3.634629e-02,9.356581e-02,1.247216e+01,5.958980e-02,1.212056e-03,1.844196e-06,7.660930e-06,2.435679e-03,2.412885e-03,1.363406e+00,3.335828e-01,7.268492e-02,4.029355e+00,3.779511e+00,7.116326e-01,0.000000e+00,0.000000e+00,3.634246e-02,0.000000e+00,0.000000e+00,6.777479e-02,5.427459e-01,3.335828e-01,9.600683e-01,5.926524e+01,4.105920e-01
2.500000e+01,9.134647e-01,5.685244e-01,5.701362e-02,5.316719e-02,1.240616e+01,1.929882e-02,3.307717e-04,7.678918e-07,2.865445e-06,6.672084e-04,6.572056e-04,9.131339e-01,5.685236e-01,1.140244e-01,4.102238e+00,3.762040e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.701219e-02,0.000000e+00,1.012162e-01,7.991096e-01,5.115114e-01,1.424922e+00,5.718424e+01,6.037489e-01
2.500000e+01,1.371045e+00,5.380512e-01,4.105560e-02,1.162912e-01,1.247216e+01,7.736371e-02,1.573580e-03,2.394177e-06,9.945931e-06,3.161579e-03,3.132583e-03,1.369471e+00,5.380488e-01,8.210125e-02,4.734460e+00,4.331478e+00,3.709032e-01,0.000000e+00,0.000000e+00,4.105063e-02,0.000000e+00,0.000000e+00,1.093166e-01,8.754164e-01,5.380488e-01,1.548532e+00,6.727647e+01,6.622601e-01
2.500000e+01,1.301142e+00,3.558100e-01,5.717451e-02,8.811649e-02,1.247216e+01,5.364839e-02,1.091208e-03,1.660212e-06,6.897104e-06,2.193027e-03,2.172307e-03,1.300051e+00,3.558083e-01,1.143421e-01,4.099872e+00,3.833383e+00,5.496302e-01,0.000000e+00,0.000000e+00,5.717106e-02,0.000000e+00,0.000000e+00,7.229041e-02,5.789074e-01,3.558083e-01,1.024035e+00,5.904620e+01,4.379485e-01
2.500000e+01,9.740412e-01,4.882802e-01,5.465143e-02,8.296152e-02,1.247216e+01,5.153382e-02,1.048199e-03,1.594832e-06,6.625283e-06,2.106671e-03,2.086689e-03,9.729930e-01,4.882786e-01,1.092962e-01,3.861284e+00,3.495578e+00,1.460944e-02,0.000000e+00,0.000000e+00,5.464812e-02,0.000000e+00,0.000000e+00,9.920470e-02,7.944392e-01,4.882786e-01,1.405291e+00,5.301252e+01,6.010001e-01
2.500000e+01,1.132580e+00,4.962324e-01,4.742076e-02,8.235090e-02,1.247216e+01,4.827369e-02,9.818868e-04,1.493899e-06,6.206121e-06,1.973523e-03,1.954678e-03,1.131598e+00,4.962309e-01,9.483531e-02,4.160964e+00,3.789303e+00,1.819673e-01,0.000000e+00,0.000000e+00,4.741766e-02,0.000000e+00,0.000000e+00,1.008204e-01,8.073778e-01,4.962309e-01,1.428178e+00,5.818524e+01,6.107883e-01
2.500000e+01,1.076548e+00,3.226761e-01,3.843703e-02,6.883560e-02,1.247216e+01,4.015257e-02,8.167025e-04,1.242579e-06,5.162048e-06,1.641851e-03,1.625840e-03,1.075731e+00,3.226749e-01,7.686890e-02,3.431095e+00,3.189422e+00,4.354294e-01,0.000000e+00,0.000000e+00,3.843445e-02,0.000000e+00,0.000000e+00,6.555860e-02,5.249986e-01,3.226749e-01,9.286749e-01,4.945641e+01,3.971660e-01
2.500000e+01,1.315521e+00,5.769094e-01,3.089925e-02,6.282729e-02,1.247216e+01,2.449285e-02,4.981840e-04,7.579653e-07,3.148825e-06,1.002300e-03,9.917532e-04,1.315023e+00,5.769086e-01,6.179535e-02,4.690980e+00,4.258893e+00,2.836877e-01,0.000000e+00,0.000000e+00,3.089768e-02,0.000000e+00,0.000000e+00,1.172119e-01,9.386421e-01,5.769086e-01,1.660373e+00,6.640271e+01,7.100909e-01
2.500000e+01,1.181615e+00,5.961087e-01,6.741047e-02,1.330697e-01,1.247216e+01,9.484859e-02,1.929222e-03,2.935296e-06,1.219380e-05,3.875671e-03,3.840574e-03,1.179686e+00,5.961058e-01,1.348087e-01,4.701756e+00,4.255292e+00,7.596447e-03,0.000000e+00,0.000000e+00,6.740437e-02,0.000000e+00,0.000000e+00,1.211122e-01,9.698762e-01,5.961058e-01,1.715623e+00,6.448387e+01,7.337198e-01
2.500000e+01,1.081906e+00,4.433452e-01,4.976971e-02,1.463807e-01,1.247216e+01,1.143818e-01,2.326528e-03,3.539721e-06,1.470491e-05,4.673418e-03,4.631506e-03,1.079579e+00,4.433417e-01,9.952472e-02,3.899051e+00,3.567002e+00,2.089665e-01,0.000000e+00,0.000000e+00,4.976236e-02,0.000000e+00,0.000000e+00,9.007476e-02,7.213259e-01,4.433417e-01,1.275960e+00,5.462510e+01,5.456893e-01
2.500000e+01,1.041877e+00,3.855165e-01,3.193853e-02,9.055145e-02,1.247216e+01,6.146035e-02,1.250104e-03,1.901989e-06,7.901378e-06,2.512073e-03,2.488627e-03,1.040627e+00,3.855146e-01,6.386916e-02,3.526181e+00,3.237443e+00,3.175831e-01,0.000000e+00,0.000000e+00,3.193458e-02,0.000000e+00,0.000000e+00,7.832590e-02,6.272401e-01,3.855146e-01,1.109531e+00,5.029488e+01,4.745126e-01
2.500000e+01,1.309748e+00,5.162681e-01,5.371851e-02,9.979073e-02,1.247216e+01,6.175034e-02,1.256003e-03,1.910965e-06,7.938683e-06,2.523918e-03,2.500371e-03,1.308492e+00,5.162662e-01,1.074291e-01,4.617669e+00,4.231001e+00,3.073728e-01,0.000000e+00,0.000000e+00,5.371454e-02,0.000000e+00,0.000000e+00,1.048910e-01,8.399756e-01,5.162662e-01,1.485841e+00,6.509353e+01,6.354488e-01
2.500000e+01,1.136020e+00,4.614189e-01,3.403287e-02,6.064808e-02,1.247216e+01,2.798624e-02,5.692403e-04,8.660726e-07,3.597971e-06,1.144973e-03,1.133208e-03,1.135451e+00,4.614180e-01,6.806214e-02,3.975172e+00,3.629585e+00,2.826210e-01,0.000000e+00,0.000000e+00,3.403107e-02,0.000000e+00,0.000000e+00,9.374738e-02,7.507365e-01,4.614180e-01,1.327985e+00,5.634692e+01,5.679387e-01
2.500000e+01,1.170697e+00,5.376298e-01,6.003101e-02,5.112628e-02,1.247216e+01,1.469682e-02,2.989320e-04,4.547909e-07,1.889340e-06,6.022231e-04,5.950951e-04,1.170398e+00,5.376293e-01,1.200601e-01,4.448826e+00,4.046159e+00,1.155740e-01,0.000000e+00,0.000000e+00,6.003007e-02,0.000000e+00,0.000000e+00,1.092314e-01,8.747339e-01,5.376293e-01,1.547325e+00,6.163845e+01,6.617438e-01
2.500000e+01,1.243468e+00,5.696611e-01,6.968175e-02,9.584721e-02,1.247216e+01,5.692743e-02,1.157904e-03,1.761699e-06,7.318685e-06,2.326946e-03,2.305082e-03,1.242310e+00,5.696593e-01,1.393562e-01,4.754669e+00,4.328012e+00,1.064286e-01,0.000000e+00,0.000000e+00,6.967809e-02,0.000000e+00,0.000000e+00,1.157390e-01,9.268473e-01,5.696593e-01,1.639509e+00,6.568960e+01,7.011680e-01
