T, CaO, SiO2, Al2O3, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.366962e+00,3.248350e-01,3.505209e-02,7.600053e-02,1.247216e+01,4.222304e-02,8.588162e-04,1.306652e-06,5.428228e-06,1.726411e-03,1.709677e-03,1.366103e+00,3.248337e-01,7.009875e-02,3.998547e+00,3.755257e+00,7.324440e-01,0.000000e+00,0.000000e+00,3.504938e-02,0.000000e+00,0.000000e+00,6.599722e-02,5.285110e-01,3.248337e-01,9.348881e-01,5.896504e+01,3.998232e-01
2.500000e+01,1.306457e+00,5.848845e-01,4.458113e-02,7.623837e-02,1.247216e+01,3.716729e-02,7.559815e-04,1.150195e-06,4.778249e-06,1.519929e-03,1.504960e-03,1.305701e+00,5.848833e-01,8.915748e-02,4.780348e+00,4.342289e+00,2.203477e-01,0.000000e+00,0.000000e+00,4.457874e-02,0.000000e+00,0.000000e+00,1.188321e-01,9.516171e-01,5.848833e-01,1.683324e+00,6.708109e+01,7.199066e-01
2.500000e+01,1.314684e+00,4.896994e-01,5.784062e-02,9.287848e-02,1.247216e+01,5.511510e-02,1.121041e-03,1.705611e-06,7.085652e-06,2.252930e-03,2.231698e-03,1.313563e+00,4.896977e-01,1.156742e-01,4.566171e+00,4.199403e+00,3.433036e-01,0.000000e+00,0.000000e+00,5.783708e-02,0.000000e+00,0.000000e+00,9.949302e-02,7.967481e-01,4.896977e-01,1.409375e+00,6.448544e+01,6.027468e-01
2.500000e+01,1.358546e+00,3.589587e-01,5.356341e-02,1.108028e-01,1.247216e+01,7.545792e-02,1.534814e-03,2.335126e-06,9.700904e-06,3.083740e-03,3.055410e-03,1.357011e+00,3.589564e-01,1.071171e-01,4.202352e+00,3.933505e+00,6.123062e-01,0.000000e+00,0.000000e+00,5.355856e-02,0.000000e+00,0.000000e+00,7.293000e-02,5.840293e-01,3.589564e-01,1.033095e+00,6.086339e+01,4.418232e-01
2.500000e+01,1.091859e+00,3.810943e-01,4.106169e-02,1.443400e-01,1.247216e+01,1.140349e-01,2.319471e-03,3.528973e-06,1.466041e-05,4.659247e-03,4.617456e-03,1.089540e+00,3.810908e-01,8.210872e-02,3.664343e+00,3.378918e+00,3.463340e-01,0.000000e+00,0.000000e+00,4.105436e-02,0.000000e+00,0.000000e+00,7.742710e-02,6.200424e-01,3.810908e-01,1.096799e+00,5.220884e+01,4.690675e-01
2.500000e+01,1.104353e+00,5.428342e-01,4.737642e-02,1.437710e-01,1.247216e+01,1.092470e-01,2.222082e-03,3.380717e-06,1.404489e-05,4.463701e-03,4.423581e-03,1.102131e+00,5.428308e-01,9.473880e-02,4.253238e+00,3.846675e+00,7.682595e-02,0.000000e+00,0.000000e+00,4.736940e-02,0.000000e+00,0.000000e+00,1.102882e-01,8.831968e-01,5.428308e-01,1.562295e+00,5.893454e+01,6.681460e-01
2.500000e+01,1.126505e+00,5.692884e-01,3.191793e-02,8.000261e-02,1.247216e+01,4.522155e-02,9.198056e-04,1.399444e-06,5.813725e-06,1.848871e-03,1.831091e-03,1.125585e+00,5.692870e-01,6.383005e-02,4.293430e+00,3.867052e+00,1.035986e-01,0.000000e+00,0.000000e+00,3.191502e-02,0.000000e+00,0.000000e+00,1.156634e-01,9.262415e-01,5.692870e-01,1.638437e+00,5.990902e+01,7.007097e-01
2.500000e+01,1.287713e+00,3.092944e-01,6.581901e-02,9.482390e-02,1.247216e+01,6.119035e-02,1.244611e-03,1.893714e-06,7.866686e-06,2.501045e-03,2.477693e-03,1.286468e+00,3.092925e-01,1.316302e-01,3.973347e+00,3.741696e+00,5.857980e-01,0.000000e+00,0.000000e+00,6.581508e-02,0.000000e+00,0.000000e+00,6.283968e-02,5.032252e-01,3.092925e-01,8.901598e-01,5.731106e+01,3.806942e-01
2.500000e+01,1.039795e+00,5.257334e-01,6.904840e-02,5.063588e-02,1.244427e+01,1.635713e-02,3.095853e-04,5.643794e-07,2.539441e-06,6.242949e-04,6.155433e-04,1.039485e+00,5.257328e-01,1.380943e-01,4.201825e+00,3.807464e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.582569e-02,3.221441e-03,0.000000e+00,1.049679e-01,8.355655e-01,5.225114e-01,1.483006e+00,5.730440e+01,6.324697e-01
2.500000e+01,1.271690e+00,5.732056e-01,3.232385e-02,8.025779e-02,1.247216e+01,4.274720e-02,8.694770e-04,1.322866e-06,5.495580e-06,1.747816e-03,1.730900e-03,1.270821e+00,5.732043e-01,6.464220e-02,4.599073e+00,4.169760e+00,2.412422e-01,0.000000e+00,0.000000e+00,3.232110e-02,0.000000e+00,0.000000e+00,1.164592e-01,9.326150e-01,5.732043e-01,1.649711e+00,6.487610e+01,7.055313e-01
2.500000e+01,1.081052e+00,5.773920e-01,3.916095e-02,5.381757e-02,1.247216e+01,1.924179e-02,3.913771e-04,5.954645e-07,2.473745e-06,7.878432e-04,7.791289e-04,1.080661e+00,5.773914e-01,7.831943e-02,4.273397e+00,3.840949e+00,2.375410e-02,0.000000e+00,0.000000e+00,3.915971e-02,0.000000e+00,0.000000e+00,1.173099e-01,9.394274e-01,5.773914e-01,1.661762e+00,5.908999e+01,7.106850e-01
2.500000e+01,1.031388e+00,5.124384e-01,6.157424e-02,1.470250e-01,1.247216e+01,1.137401e-01,2.313466e-03,3.519831e-06,1.462257e-05,4.647190e-03,4.605501e-03,1.029075e+00,5.124349e-01,1.231339e-01,4.093492e+00,3.709694e+00,1.063214e-02,0.000000e+00,0.000000e+00,6.156693e-02,0.000000e+00,0.000000e+00,1.041126e-01,8.337416e-01,5.124349e-01,1.474813e+00,5.611080e+01,6.307328e-01
2.500000e+01,1.012672e+00,3.935799e-01,5.218807e-02,1.328580e-01,1.247216e+01,1.030802e-01,2.096651e-03,3.189970e-06,1.325208e-05,4.211850e-03,4.173881e-03,1.010575e+00,3.935767e-01,1.043629e-01,3.613770e+00,3.318993e+00,2.136737e-01,0.000000e+00,0.000000e+00,5.218144e-02,0.000000e+00,0.000000e+00,7.996390e-02,6.403573e-01,3.935767e-01,1.132734e+00,5.062289e+01,4.844359e-01
2.500000e+01,1.254752e+00,5.036516e-01,3.498198e-02,1.367818e-01,1.247216e+01,1.010889e-01,2.056145e-03,3.128234e-06,1.299603e-05,4.130518e-03,4.093245e-03,1.252696e+00,5.036485e-01,6.995096e-02,4.352622e+00,3.975405e+00,3.283231e-01,0.000000e+00,0.000000e+00,3.497548e-02,0.000000e+00,0.000000e+00,1.023274e-01,8.194463e-01,5.036485e-01,1.449526e+00,6.183485e+01,6.199182e-01
2.500000e+01,1.137804e+00,3.642979e-01,4.793765e-02,9.187046e-02,1.247216e+01,6.066353e-02,1.233896e-03,1.877320e-06,7.798953e-06,2.479530e-03,2.456362e-03,1.136570e+00,3.642960e-01,9.586750e-02,3.745080e+00,3.472234e+00,4.000518e-01,0.000000e+00,0.000000e+00,4.793375e-02,0.000000e+00,0.000000e+00,7.401487e-02,5.927170e-01,3.642960e-01,1.048463e+00,5.348920e+01,4.483956e-01
2.500000e+01,1.399096e+00,5.507819e-01,3.463930e-02,1.127988e-01,1.247216e+01,7.341982e-02,1.493360e-03,2.272111e-06,9.438915e-06,3.000506e-03,2.972887e-03,1.397603e+00,5.507796e-01,6.926916e-02,4.793614e+00,4.381098e+00,3.975692e-01,0.000000e+00,0.000000e+00,3.463458e-02,0.000000e+00,0.000000e+00,1.119032e-01,8.961297e-01,5.507796e-01,1.585172e+00,6.835385e+01,6.779299e-01
2.500000e+01,9.824158e-01,4.575458e-01,3.704702e-02,1.001954e-01,1.247216e+01,7.028947e-02,1.429686e-03,2.175188e-06,9.036486e-06,2.872655e-03,2.846128e-03,9.809861e-01,4.575436e-01,7.408500e-02,3.671716e+00,3.329030e+00,1.254258e-01,0.000000e+00,0.000000e+00,3.704250e-02,0.000000e+00,0.000000e+00,9.296021e-02,7.444328e-01,4.575436e-01,1.316834e+00,5.124897e+01,5.631699e-01
2.500000e+01,1.164389e+00,3.028580e-01,6.313574e-02,8.218996e-02,1.247216e+01,5.105281e-02,1.038414e-03,1.579903e-06,6.563400e-06,2.087023e-03,2.067208e-03,1.163351e+00,3.028564e-01,1.262649e-01,3.690092e+00,3.463262e+00,4.811997e-01,0.000000e+00,0.000000e+00,6.313246e-02,0.000000e+00,0.000000e+00,6.153205e-02,4.927536e-01,3.028564e-01,8.716364e-01,5.286688e+01,3.727723e-01
2.500000e+01,1.113552e+00,4.157616e-01,5.855164e-02,1.326936e-01,1.247216e+01,1.002503e-01,2.039091e-03,3.102430e-06,1.288825e-05,4.096276e-03,4.059294e-03,1.111513e+00,4.157585e-01,1.170904e-01,3.925941e+00,3.614551e+00,2.594298e-01,0.000000e+00,0.000000e+00,5.854520e-02,0.000000e+00,0.000000e+00,8.447063e-02,6.764476e-01,4.157585e-01,1.196574e+00,5.510294e+01,5.117384e-01
2.500000e+01,1.359671e+00,4.731992e-01,4.896781e-02,6.585440e-02,1.247216e+01,2.809091e-02,5.713684e-04,8.693153e-07,3.611390e-06,1.149246e-03,1.137444e-03,1.359100e+00,4.731983e-01,9.793201e-02,4.550378e+00,4.195967e+00,4.422983e-01,0.000000e+00,0.000000e+00,4.896600e-02,0.000000e+00,0.000000e+00,9.614081e-02,7.699033e-01,4.731983e-01,1.361889e+00,6.493160e+01,5.824385e-01
2.500000e+01,1.361400e+00,5.620677e-01,4.185134e-02,1.355561e-01,1.247216e+01,9.624671e-02,1.957658e-03,2.978505e-06,1.237355e-05,3.932767e-03,3.897183e-03,1.359442e+00,5.620647e-01,8.369031e-02,4.797246e+00,4.376277e+00,3.194161e-01,0.000000e+00,0.000000e+00,4.184515e-02,0.000000e+00,0.000000e+00,1.141960e-01,9.144908e-01,5.620647e-01,1.617651e+00,6.787453e+01,6.918202e-01
2.500000e+01,1.185563e+00,5.188508e-01,6.974696e-02,6.034263e-02,1.247216e+01,2.355694e-02,4.791477e-04,7.290025e-07,3.028500e-06,9.640769e-04,9.538569e-04,1.185084e+00,5.188501e-01,1.394909e-01,4.475438e+00,4.086836e+00,1.316679e-01,0.000000e+00,0.000000e+00,6.974545e-02,0.000000e+00,0.000000e+00,1.054160e-01,8.441796e-01,5.188501e-01,1.493277e+00,6.191927e+01,6.386292e-01
2.500000e+01,1.065540e+00,3.496482e-01,6.511328e-02,9.538961e-02,1.247216e+01,6.489286e-02,1.319921e-03,2.008199e-06,8.342677e-06,2.652259e-03,2.627615e-03,1.064220e+00,3.496462e-01,1.302182e-01,3.655805e+00,3.393931e+00,3.000113e-01,0.000000e+00,0.000000e+00,6.510911e-02,0.000000e+00,0.000000e+00,7.103843e-02,5.688815e-01,3.496462e-01,1.006300e+00,5.142245e+01,4.303638e-01
2.500000e+01,1.301305e+00,5.232582e-01,5.152838e-02,1.303563e-01,1.247216e+01,9.247557e-02,1.880953e-03,2.861784e-06,1.188873e-05,3.778750e-03,3.744482e-03,1.299424e+00,5.232553e-01,1.030449e-01,4.609102e+00,4.217200e+00,2.935097e-01,0.000000e+00,0.000000e+00,5.152244e-02,0.000000e+00,0.000000e+00,1.063110e-01,8.513471e-01,5.232553e-01,1.505956e+00,6.494185e+01,6.440514e-01
2.500000e+01,1.298764e+00,4.645703e-01,3.594342e-02,1.277373e-01,1.247216e+01,9.206672e-02,1.872637e-03,2.849133e-06,1.183617e-05,3.762054e-03,3.727928e-03,1.296891e+00,4.645675e-01,7.187500e-02,4.319731e+00,3.971784e+00,4.332182e-01,0.000000e+00,0.000000e+00,3.593750e-02,0.000000e+00,0.000000e+00,9.438725e-02,7.558607e-01,4.645675e-01,1.337049e+00,6.189711e+01,5.718152e-01
2.500000e+01,1.046753e+00,5.830221e-01,5.105398e-02,1.467930e-01,1.244426e+01,1.118218e-01,2.116488e-03,3.858179e-06,1.735369e-05,4.256328e-03,4.208186e-03,1.044637e+00,5.830182e-01,1.020906e-01,4.311654e+00,3.895690e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.533874e-02,1.570657e-02,0.000000e+00,1.139679e-01,9.072072e-01,5.673117e-01,1.610160e+00,5.944730e+01,6.866979e-01
2.500000e+01,9.034846e-01,4.048142e-01,5.187607e-02,9.679660e-02,1.247216e+01,6.869721e-02,1.397301e-03,2.125929e-06,8.831759e-06,2.807630e-03,2.781659e-03,9.020873e-01,4.048121e-01,1.037433e-01,3.431461e+00,3.128270e+00,8.783479e-02,0.000000e+00,0.000000e+00,5.187165e-02,0.000000e+00,0.000000e+00,8.224662e-02,6.586375e-01,4.048121e-01,1.165070e+00,4.743675e+01,4.982650e-01
2.500000e+01,1.377773e+00,3.107677e-01,3.011613e-02,1.154948e-01,1.247216e+01,8.216709e-02,1.671277e-03,2.541394e-06,1.056328e-05,3.357742e-03,3.327075e-03,1.376102e+00,3.107652e-01,6.022170e-02,3.943176e+00,3.710422e+00,7.801479e-01,0.000000e+00,0.000000e+00,3.011085e-02,0.000000e+00,0.000000e+00,6.313888e-02,5.056212e-01,3.107652e-01,8.943981e-01,5.852503e+01,3.825069e-01
2.500000e+01,1.132980e+00,4.284694e-01,3.300503e-02,5.457894e-02,1.247216e+01,2.276209e-02,4.629801e-04,7.044060e-07,2.926315e-06,9.316142e-04,9.216716e-04,1.132517e+00,4.284687e-01,6.600713e-02,3.856021e+00,3.535111e+00,3.363790e-01,0.000000e+00,0.000000e+00,3.300357e-02,0.000000e+00,0.000000e+00,8.705298e-02,6.971273e-01,4.284687e-01,1.233155e+00,5.497767e+01,5.273828e-01
2.500000e+01,1.241166e+00,4.010912e-01,5.481836e-02,1.416323e-01,1.247216e+01,1.074332e-01,2.185191e-03,3.324640e-06,1.381169e-05,4.389627e-03,4.350140e-03,1.238981e+00,4.010879e-01,1.096229e-01,4.110780e+00,3.810377e+00,4.219683e-01,0.000000e+00,0.000000e+00,5.481145e-02,0.000000e+00,0.000000e+00,8.148996e-02,6.525781e-01,4.010879e-01,1.154352e+00,5.858504e+01,4.936810e-01
2.500000e+01,9.830099e-01,3.430343e-01,5.053823e-02,6.530303e-02,1.247216e+01,3.718777e-02,7.563985e-04,1.150827e-06,4.780888e-06,1.520767e-03,1.505791e-03,9.822535e-01,3.430331e-01,1.010717e-01,3.382933e+00,3.126012e+00,2.725241e-01,0.000000e+00,0.000000e+00,5.053584e-02,0.000000e+00,0.000000e+00,6.969484e-02,5.581219e-01,3.430331e-01,9.872671e-01,4.773144e+01,4.222241e-01
2.500000e+01,1.236601e+00,3.799897e-01,3.633965e-02,8.139930e-02,1.247216e+01,4.866745e-02,9.898941e-04,1.506079e-06,6.256729e-06,1.989601e-03,1.970619e-03,1.235611e+00,3.799882e-01,7.267304e-02,3.924595e+00,3.639995e+00,5.083530e-01,0.000000e+00,0.000000e+00,3.633652e-02,0.000000e+00,0.000000e+00,7.720309e-02,6.182485e-01,3.799882e-01,1.093626e+00,5.675877e+01,4.677104e-01
2.500000e+01,1.259745e+00,4.239408e-01,6.612147e-02,8.879986e-02,1.247216e+01,5.305759e-02,1.079192e-03,1.641938e-06,6.821127e-06,2.168900e-03,2.148387e-03,1.258666e+00,4.239392e-01,1.322361e-01,4.292279e+00,3.974762e+00,3.705540e-01,0.000000e+00,0.000000e+00,6.611806e-02,0.000000e+00,0.000000e+00,8.613271e-02,6.897576e-01,4.239392e-01,1.220119e+00,6.065340e+01,5.218076e-01
2.500000e+01,1.178899e+00,5.686721e-01,5.721733e-02,9.640773e-02,1.247216e+01,5.935081e-02,1.207196e-03,1.836717e-06,7.630245e-06,2.425920e-03,2.403210e-03,1.177692e+00,5.686703e-01,1.144270e-01,4.547429e+00,4.121513e+00,8.081318e-02,0.000000e+00,0.000000e+00,5.721351e-02,0.000000e+00,0.000000e+00,1.155381e-01,9.252381e-01,5.686703e-01,1.636662e+00,6.288695e+01,6.999506e-01
2.500000e+01,1.245464e+00,3.226570e-01,5.576939e-02,6.705154e-02,1.247216e+01,3.438036e-02,6.992960e-04,1.063949e-06,4.419964e-06,1.406111e-03,1.392114e-03,1.244765e+00,3.226559e-01,1.115344e-01,3.873097e+00,3.631438e+00,5.524954e-01,0.000000e+00,0.000000e+00,5.576718e-02,0.000000e+00,0.000000e+00,6.555476e-02,5.249678e-01,3.226559e-01,9.286204e-01,5.591964e+01,3.971427e-01
2.500000e+01,1.125109e+00,5.076756e-01,6.715844e-02,9.632434e-02,1.247216e+01,6.107653e-02,1.242287e-03,1.889961e-06,7.852040e-06,2.496378e-03,2.473067e-03,1.123867e+00,5.076737e-01,1.343090e-01,4.301124e+00,3.920892e+00,9.640771e-02,0.000000e+00,0.000000e+00,6.715451e-02,0.000000e+00,0.000000e+00,1.031453e-01,8.259955e-01,5.076737e-01,1.461111e+00,5.935059e+01,6.248727e-01
2.500000e+01,1.021775e+00,4.813894e-01,4.708213e-02,1.383999e-01,1.247216e+01,1.067605e-01,2.171511e-03,3.303886e-06,1.372516e-05,4.362160e-03,4.322907e-03,1.019603e+00,4.813861e-01,9.415053e-02,3.886660e+00,3.526117e+00,9.515271e-02,0.000000e+00,0.000000e+00,4.707527e-02,0.000000e+00,0.000000e+00,9.780434e-02,7.832250e-01,4.813861e-01,1.385454e+00,5.391559e+01,5.925165e-01
2.500000e+01,1.066824e+00,4.902342e-01,4.537661e-02,1.119427e-01,1.247216e+01,7.934300e-02,1.613835e-03,2.455380e-06,1.020040e-05,3.242408e-03,3.212722e-03,1.065210e+00,4.902317e-01,9.074302e-02,3.996408e+00,3.629240e+00,1.314786e-01,0.000000e+00,0.000000e+00,4.537151e-02,0.000000e+00,0.000000e+00,9.960153e-02,7.976170e-01,4.902317e-01,1.410912e+00,5.566489e+01,6.034042e-01
2.500000e+01,1.264258e+00,3.355511e-01,3.965533e-02,1.039675e-01,1.247216e+01,7.159460e-02,1.456234e-03,2.215662e-06,9.204316e-06,2.925961e-03,2.898978e-03,1.262802e+00,3.355489e-01,7.930146e-02,3.854388e+00,3.603072e+00,5.979047e-01,0.000000e+00,0.000000e+00,3.965073e-02,0.000000e+00,0.000000e+00,6.817425e-02,5.459449e-01,3.355489e-01,9.657270e-01,5.617923e+01,4.130120e-01
2.500000e+01,9.332180e-01,3.575679e-01,4.788281e-02,7.019512e-02,1.247216e+01,4.280136e-02,8.705787e-04,1.324546e-06,5.502578e-06,1.750028e-03,1.733093e-03,9.323474e-01,3.575666e-01,9.576012e-02,3.314435e+00,3.046629e+00,2.069392e-01,0.000000e+00,0.000000e+00,4.788006e-02,0.000000e+00,0.000000e+00,7.264763e-02,5.817681e-01,3.575666e-01,1.029095e+00,4.648564e+01,4.401126e-01
2.500000e+01,1.251229e+00,4.798307e-01,5.419361e-02,1.198669e-01,1.247216e+01,8.370968e-02,1.702654e-03,2.590510e-06,1.076179e-05,3.420745e-03,3.389536e-03,1.249526e+00,4.798281e-01,1.083765e-01,4.384118e+00,4.024742e+00,3.062716e-01,0.000000e+00,0.000000e+00,5.418823e-02,0.000000e+00,0.000000e+00,9.748780e-02,7.806901e-01,4.798281e-01,1.380970e+00,6.181850e+01,5.905988e-01
2.500000e+01,1.165183e+00,5.790991e-01,6.382330e-02,9.394766e-02,1.247216e+01,5.654155e-02,1.150053e-03,1.749759e-06,7.269046e-06,2.311184e-03,2.289454e-03,1.164033e+00,5.790974e-01,1.276393e-01,4.593647e+00,4.159921e+00,3.037099e-02,0.000000e+00,0.000000e+00,6.381967e-02,0.000000e+00,0.000000e+00,1.176565e-01,9.422030e-01,5.790974e-01,1.666672e+00,6.315533e+01,7.127847e-01
2.500000e+01,1.189286e+00,3.808949e-01,6.046081e-02,1.165999e-01,1.247216e+01,8.344927e-02,1.697358e-03,2.582439e-06,1.072828e-05,3.410113e-03,3.378994e-03,1.187589e+00,3.808923e-01,1.209109e-01,3.976203e+00,3.690926e+00,3.865027e-01,0.000000e+00,0.000000e+00,6.045545e-02,0.000000e+00,0.000000e+00,7.738678e-02,6.197196e-01,3.808923e-01,1.096228e+00,5.642317e+01,4.688232e-01
2.500000e+01,1.004522e+00,4.054857e-01,3.408852e-02,9.005905e-02,1.247216e+01,6.107407e-02,1.242245e-03,1.890017e-06,7.851741e-06,2.496294e-03,2.472983e-03,1.003280e+00,4.054838e-01,6.816919e-02,3.529308e+00,3.225613e+00,2.412956e-01,0.000000e+00,0.000000e+00,3.408459e-02,0.000000e+00,0.000000e+00,8.238309e-02,6.597304e-01,4.054838e-01,1.167003e+00,4.990841e+01,4.990918e-01
2.500000e+01,1.368644e+00,4.702489e-01,3.575200e-02,9.858037e-02,1.247216e+01,6.148673e-02,1.250639e-03,1.902783e-06,7.904785e-06,2.513149e-03,2.489694e-03,1.367393e+00,4.702470e-01,7.149610e-02,4.478063e+00,4.125862e+00,4.950478e-01,0.000000e+00,0.000000e+00,3.574805e-02,0.000000e+00,0.000000e+00,9.554118e-02,7.651014e-01,4.702470e-01,1.353395e+00,6.442869e+01,5.788059e-01
2.500000e+01,9.028687e-01,5.230418e-01,3.438128e-02,1.173706e-01,1.244426e+01,8.722735e-02,1.650980e-03,3.009617e-06,1.354233e-05,3.320621e-03,3.282617e-03,9.012177e-01,5.230388e-01,6.874902e-02,3.728813e+00,3.356788e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.963317e-02,1.474134e-02,0.000000e+00,1.021124e-01,8.128355e-01,5.082974e-01,1.442664e+00,5.160700e+01,6.152646e-01
2.500000e+01,1.108303e+00,5.415148e-01,5.764999e-02,1.207357e-01,1.247216e+01,8.557916e-02,1.740679e-03,2.648367e-06,1.100214e-05,3.497095e-03,3.465233e-03,1.106562e+00,5.415122e-01,1.152890e-01,4.319464e+00,3.913889e+00,5.257768e-02,0.000000e+00,0.000000e+00,5.764449e-02,0.000000e+00,0.000000e+00,1.100203e-01,8.810512e-01,5.415122e-01,1.558500e+00,5.955132e+01,6.665229e-01
2.500000e+01,1.027454e+00,5.968230e-01,4.919973e-02,1.258071e-01,1.244426e+01,9.051341e-02,1.713177e-03,3.122976e-06,1.405249e-05,3.445643e-03,3.406282e-03,1.025741e+00,5.968199e-01,9.838541e-02,4.331441e+00,3.928964e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.986292e-02,2.932978e-02,0.000000e+00,1.140037e-01,9.074925e-01,5.674901e-01,1.610666e+00,6.009062e+01,6.869138e-01
2.500000e+01,1.233788e+00,5.056925e-01,5.280924e-02,1.249216e-01,1.247216e+01,8.857795e-02,1.801675e-03,2.741170e-06,1.138765e-05,3.619569e-03,3.586661e-03,1.231986e+00,5.056898e-01,1.056071e-01,4.424807e+00,4.046061e+00,2.508082e-01,0.000000e+00,0.000000e+00,5.280355e-02,0.000000e+00,0.000000e+00,1.027422e-01,8.227675e-01,5.056898e-01,1.455401e+00,6.212651e+01,6.224307e-01
2.500000e+01,1.205488e+00,5.745196e-01,5.730643e-02,6.764293e-02,1.247216e+01,2.992568e-02,6.086876e-04,9.260890e-07,3.847264e-06,1.224179e-03,1.211737e-03,1.204879e+00,5.745187e-01,1.146090e-01,4.621364e+00,4.191067e+00,9.821220e-02,0.000000e+00,0.000000e+00,5.730451e-02,0.000000e+00,0.000000e+00,1.167263e-01,9.347536e-01,5.745187e-01,1.653494e+00,6.400697e+01,7.071492e-01
2.500000e+01,1.067951e+00,4.061371e-01,3.544763e-02,1.240325e-01,1.247216e+01,9.386656e-02,1.909248e-03,2.904845e-06,1.206755e-05,3.835564e-03,3.800810e-03,1.066042e+00,4.061342e-01,7.088319e-02,3.665088e+00,3.360906e+00,2.989284e-01,0.000000e+00,0.000000e+00,3.544160e-02,0.000000e+00,0.000000e+00,8.251523e-02,6.607886e-01,4.061342e-01,1.168875e+00,5.207597e+01,4.998923e-01
2.500000e+01,9.373108e-01,5.088044e-01,4.345843e-02,1.120239e-01,1.244426e+01,8.144640e-02,1.541564e-03,2.809605e-06,1.264484e-05,3.100684e-03,3.065067e-03,9.357692e-01,5.088016e-01,8.690422e-02,3.785883e+00,3.404308e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.028612e-02,3.165983e-03,0.000000e+00,1.015777e-01,8.085789e-01,5.056356e-01,1.435109e+00,5.195906e+01,6.120426e-01
2.500000e+01,1.393833e+00,4.137552e-01,4.891146e-02,9.744118e-02,1.247216e+01,6.045420e-02,1.229637e-03,1.870811e-06,7.772042e-06,2.470979e-03,2.447884e-03,1.392603e+00,4.137533e-01,9.781515e-02,4.423777e+00,4.113889e+00,5.726956e-01,0.000000e+00,0.000000e+00,4.890757e-02,0.000000e+00,0.000000e+00,8.406323e-02,6.731851e-01,4.137533e-01,1.190803e+00,6.383461e+01,5.092703e-01
2.500000e+01,1.020172e+00,4.148132e-01,4.200158e-02,1.321043e-01,1.247216e+01,1.022621e-01,2.080014e-03,3.164718e-06,1.314691e-05,4.178443e-03,4.140760e-03,1.018092e+00,4.148100e-01,8.399001e-02,3.636714e+00,3.326035e+00,2.172026e-01,0.000000e+00,0.000000e+00,4.199501e-02,0.000000e+00,0.000000e+00,8.427793e-02,6.749044e-01,4.148100e-01,1.193845e+00,5.114317e+01,5.105710e-01
2.500000e+01,9.266281e-01,3.380406e-01,4.855804e-02,1.480022e-01,1.247216e+01,1.212499e-01,2.466221e-03,3.752240e-06,1.558800e-05,4.953907e-03,4.909598e-03,9.241619e-01,3.380368e-01,9.710049e-02,3.238594e+00,2.985414e+00,2.285183e-01,0.000000e+00,0.000000e+00,4.855025e-02,0.000000e+00,0.000000e+00,6.867973e-02,5.499928e-01,3.380368e-01,9.728875e-01,4.552556e+01,4.160743e-01
2.500000e+01,1.218797e+00,4.620645e-01,3.773674e-02,5.360773e-02,1.247216e+01,1.922660e-02,3.910687e-04,5.949921e-07,2.471795e-06,7.872239e-04,7.785149e-04,1.218406e+00,4.620639e-01,7.547101e-02,4.165409e+00,3.819338e+00,3.534121e-01,0.000000e+00,0.000000e+00,3.773550e-02,0.000000e+00,0.000000e+00,9.387860e-02,7.517874e-01,4.620639e-01,1.329844e+00,5.930050e+01,5.687336e-01
2.500000e+01,1.388887e+00,5.647943e-01,4.321434e-02,1.365757e-01,1.247216e+01,9.663660e-02,1.965589e-03,2.990569e-06,1.242368e-05,3.948690e-03,3.912970e-03,1.386921e+00,5.647913e-01,8.641626e-02,4.869246e+00,4.446235e+00,3.383701e-01,0.000000e+00,0.000000e+00,4.320813e-02,0.000000e+00,0.000000e+00,1.147500e-01,9.189270e-01,5.647913e-01,1.625498e+00,6.895283e+01,6.951762e-01
2.500000e+01,1.169091e+00,5.431553e-01,3.556368e-02,1.138747e-01,1.247216e+01,7.876939e-02,1.602170e-03,2.437637e-06,1.012666e-05,3.218984e-03,3.189498e-03,1.167489e+00,5.431529e-01,7.111723e-02,4.314136e+00,3.907332e+00,1.770922e-01,0.000000e+00,0.000000e+00,3.555862e-02,0.000000e+00,0.000000e+00,1.103536e-01,8.837208e-01,5.431529e-01,1.563222e+00,6.051050e+01,6.685424e-01
2.500000e+01,1.182719e+00,4.768395e-01,4.751989e-02,1.093484e-01,1.247216e+01,7.484002e-02,1.522246e-03,2.316031e-06,9.621485e-06,3.058507e-03,3.030392e-03,1.181197e+00,4.768372e-01,9.503016e-02,4.197697e+00,3.840560e+00,2.628277e-01,0.000000e+00,0.000000e+00,4.751508e-02,0.000000e+00,0.000000e+00,9.688012e-02,7.758238e-01,4.768372e-01,1.372362e+00,5.911160e+01,5.869174e-01
