T, CaO, SiO2, Al2O3, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.370995e+00,5.446403e-01,4.761120e-02,1.144185e-01,1.247216e+01,7.498549e-02,1.525206e-03,2.320561e-06,9.640195e-06,3.064449e-03,3.036284e-03,1.369470e+00,5.446380e-01,9.521276e-02,4.795213e+00,4.387296e+00,3.405136e-01,0.000000e+00,0.000000e+00,4.760638e-02,0.000000e+00,0.000000e+00,1.106554e-01,8.861371e-01,5.446380e-01,1.567496e+00,6.785167e+01,6.703704e-01
2.500000e+01,1.085339e+00,4.181228e-01,3.928650e-02,1.323837e-01,1.247216e+01,1.014384e-01,2.063258e-03,3.139173e-06,1.304100e-05,4.144800e-03,4.107404e-03,1.083276e+00,4.181197e-01,7.855996e-02,3.761551e+00,3.448393e+00,2.851466e-01,0.000000e+00,0.000000e+00,3.927998e-02,0.000000e+00,0.000000e+00,8.495035e-02,6.802892e-01,4.181197e-01,1.203370e+00,5.328355e+01,5.146447e-01
2.500000e+01,1.241534e+00,5.495024e-01,6.891933e-02,9.651393e-02,1.247216e+01,5.812635e-02,1.182290e-03,1.798803e-06,7.472779e-06,2.375910e-03,2.353628e-03,1.240352e+00,5.495006e-01,1.378312e-01,4.680641e+00,4.269082e+00,1.395563e-01,0.000000e+00,0.000000e+00,6.891559e-02,0.000000e+00,0.000000e+00,1.116433e-01,8.940486e-01,5.495006e-01,1.581491e+00,6.483971e+01,6.763555e-01
2.500000e+01,1.137026e+00,3.287152e-01,5.708100e-02,8.955424e-02,1.247216e+01,5.866608e-02,1.193267e-03,1.815489e-06,7.542187e-06,2.397952e-03,2.375481e-03,1.135833e+00,3.287134e-01,1.141545e-01,3.682786e+00,3.436590e+00,4.297777e-01,0.000000e+00,0.000000e+00,5.707723e-02,0.000000e+00,0.000000e+00,6.678546e-02,5.348234e-01,3.287134e-01,9.460541e-01,5.260889e+01,4.045985e-01
2.500000e+01,1.304109e+00,3.685398e-01,4.160975e-02,1.279151e-01,1.247216e+01,9.400924e-02,1.912148e-03,2.909268e-06,1.208595e-05,3.841387e-03,3.806583e-03,1.302197e+00,3.685369e-01,8.320741e-02,4.052141e+00,3.776118e+00,5.777687e-01,0.000000e+00,0.000000e+00,4.160371e-02,0.000000e+00,0.000000e+00,7.487650e-02,5.996170e-01,3.685369e-01,1.060668e+00,5.880208e+01,4.536155e-01
2.500000e+01,9.422684e-01,5.943838e-01,3.190772e-02,1.332002e-01,1.240244e+01,1.005217e-01,1.706337e-03,4.054114e-06,1.486403e-05,3.433763e-03,3.390042e-03,9.405621e-01,5.943797e-01,6.380058e-02,4.044326e+00,3.638607e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.190029e-02,0.000000e+00,1.111404e-01,8.767615e-01,5.624795e-01,1.564101e+00,5.613317e+01,6.622112e-01
2.500000e+01,1.169259e+00,4.550723e-01,5.543415e-02,1.249152e-01,1.247216e+01,9.073633e-02,1.845576e-03,2.807959e-06,1.166514e-05,3.707718e-03,3.674056e-03,1.167413e+00,4.550695e-01,1.108566e-01,4.146842e+00,3.806009e+00,2.607211e-01,0.000000e+00,0.000000e+00,5.542832e-02,0.000000e+00,0.000000e+00,9.245753e-02,7.404073e-01,4.550695e-01,1.309713e+00,5.824951e+01,5.601246e-01
2.500000e+01,1.059140e+00,4.266140e-01,6.637705e-02,9.375264e-02,1.247216e+01,6.156320e-02,1.252195e-03,1.905156e-06,7.914614e-06,2.516273e-03,2.492791e-03,1.057888e+00,4.266121e-01,1.327462e-01,3.900943e+00,3.581424e+00,1.646620e-01,0.000000e+00,0.000000e+00,6.637309e-02,0.000000e+00,0.000000e+00,8.667578e-02,6.941066e-01,4.266121e-01,1.227812e+00,5.412756e+01,5.250976e-01
2.500000e+01,1.331501e+00,3.118779e-01,5.290835e-02,7.362565e-02,1.247216e+01,3.981030e-02,8.097412e-04,1.232065e-06,5.118046e-06,1.627873e-03,1.611982e-03,1.330691e+00,3.118767e-01,1.058116e-01,3.992738e+00,3.759152e+00,6.645442e-01,0.000000e+00,0.000000e+00,5.290579e-02,0.000000e+00,0.000000e+00,6.336471e-02,5.074297e-01,3.118767e-01,8.975971e-01,5.821658e+01,3.838749e-01
2.500000e+01,9.365265e-01,3.656684e-01,3.221697e-02,7.515282e-02,1.247216e+01,4.837204e-02,9.838873e-04,1.496948e-06,6.218748e-06,1.977540e-03,1.958661e-03,9.355426e-01,3.656669e-01,6.442772e-02,3.253163e+00,2.979290e+00,2.439535e-01,0.000000e+00,0.000000e+00,3.221386e-02,0.000000e+00,0.000000e+00,7.429340e-02,5.949475e-01,3.656669e-01,1.052408e+00,4.609980e+01,4.500829e-01
2.500000e+01,9.079920e-01,3.517645e-01,3.669788e-02,9.608315e-02,1.247216e+01,6.992035e-02,1.422180e-03,2.163798e-06,8.989019e-06,2.857585e-03,2.831187e-03,9.065698e-01,3.517623e-01,7.338677e-02,3.176890e+00,2.913431e+00,2.241652e-01,0.000000e+00,0.000000e+00,3.669339e-02,0.000000e+00,0.000000e+00,7.146837e-02,5.723245e-01,3.517623e-01,1.012390e+00,4.485329e+01,4.329684e-01
2.500000e+01,1.173878e+00,4.737429e-01,6.452087e-02,1.129028e-01,1.247216e+01,7.770902e-02,1.580604e-03,2.404878e-06,9.990317e-06,3.175682e-03,3.146566e-03,1.172297e+00,4.737405e-01,1.290317e-01,4.271835e+00,3.917018e+00,2.079644e-01,0.000000e+00,0.000000e+00,6.451587e-02,0.000000e+00,0.000000e+00,9.625096e-02,7.707854e-01,4.737405e-01,1.363450e+00,5.956161e+01,5.831058e-01
2.500000e+01,9.638222e-01,3.932427e-01,3.422292e-02,8.559157e-02,1.247216e+01,5.760319e-02,1.171647e-03,1.782605e-06,7.405522e-06,2.354541e-03,2.332441e-03,9.626506e-01,3.932409e-01,6.843843e-02,3.409055e+00,3.114530e+00,2.201819e-01,0.000000e+00,0.000000e+00,3.421922e-02,0.000000e+00,0.000000e+00,7.989567e-02,6.398110e-01,3.932409e-01,1.131768e+00,4.811857e+01,4.840225e-01
2.500000e+01,9.682966e-01,5.964321e-01,4.971964e-02,1.138920e-01,1.243151e+01,7.903064e-02,1.446909e-03,2.862437e-06,1.208170e-05,2.910870e-03,2.876228e-03,9.668497e-01,5.964292e-01,9.942720e-02,4.248497e+00,3.879297e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.971360e-02,0.000000e+00,1.092703e-01,8.674225e-01,5.467156e-01,1.541940e+00,5.933358e+01,6.563688e-01
2.500000e+01,1.360690e+00,5.655009e-01,5.998877e-02,1.341293e-01,1.247216e+01,9.377140e-02,1.907309e-03,2.901876e-06,1.205533e-05,3.831671e-03,3.796950e-03,1.358783e+00,5.654980e-01,1.199655e-01,4.915913e+00,4.492373e+00,2.587577e-01,0.000000e+00,0.000000e+00,5.998274e-02,0.000000e+00,0.000000e+00,1.148935e-01,9.200767e-01,5.654980e-01,1.627532e+00,6.889623e+01,6.960460e-01
2.500000e+01,9.408659e-01,5.166515e-01,6.213754e-02,5.205969e-02,1.244427e+01,1.936584e-02,3.665433e-04,6.681867e-07,3.006623e-06,7.387857e-04,7.287922e-04,9.404994e-01,5.166508e-01,1.242721e-01,3.976145e+00,3.631872e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.439510e-02,2.774094e-02,0.000000e+00,9.821764e-02,7.818322e-01,4.889099e-01,1.387638e+00,5.489144e+01,5.917970e-01
2.500000e+01,1.263046e+00,4.264842e-01,3.315280e-02,1.216710e-01,1.247216e+01,8.764636e-02,1.782727e-03,2.712400e-06,1.126790e-05,3.581525e-03,3.548941e-03,1.261263e+00,4.264815e-01,6.629433e-02,4.107914e+00,3.788493e+00,4.679277e-01,0.000000e+00,0.000000e+00,3.314717e-02,0.000000e+00,0.000000e+00,8.664924e-02,6.938941e-01,4.264815e-01,1.227436e+00,5.916768e+01,5.249369e-01
2.500000e+01,1.042773e+00,3.296496e-01,5.009384e-02,1.295717e-01,1.247216e+01,1.008022e-01,2.050317e-03,3.119567e-06,1.296018e-05,4.118818e-03,4.081641e-03,1.040723e+00,3.296465e-01,1.001747e-01,3.453661e+00,3.206766e+00,3.541191e-01,0.000000e+00,0.000000e+00,5.008736e-02,0.000000e+00,0.000000e+00,6.697504e-02,5.363415e-01,3.296465e-01,9.487395e-01,4.914597e+01,4.057470e-01
2.500000e+01,1.162255e+00,3.892237e-01,6.903401e-02,5.759415e-02,1.247216e+01,2.418936e-02,4.920109e-04,7.485734e-07,3.109804e-06,9.899049e-04,9.794642e-04,1.161763e+00,3.892230e-01,1.380649e-01,4.003097e+00,3.711581e+00,3.213920e-01,0.000000e+00,0.000000e+00,6.903246e-02,0.000000e+00,0.000000e+00,7.907933e-02,6.332737e-01,3.892230e-01,1.120204e+00,5.631124e+01,4.790770e-01
2.500000e+01,1.267928e+00,4.643719e-01,6.541566e-02,9.566811e-02,1.247216e+01,5.891424e-02,1.198318e-03,1.823229e-06,7.574062e-06,2.408094e-03,2.385537e-03,1.266730e+00,4.643701e-01,1.308237e-01,4.435612e+00,4.087813e+00,3.149545e-01,0.000000e+00,0.000000e+00,6.541187e-02,0.000000e+00,0.000000e+00,9.434715e-02,7.555396e-01,4.643701e-01,1.336481e+00,6.238176e+01,5.715722e-01
2.500000e+01,1.236800e+00,4.197277e-01,6.234139e-02,8.870135e-02,1.247216e+01,5.367263e-02,1.091700e-03,1.660974e-06,6.900198e-06,2.194016e-03,2.173288e-03,1.235708e+00,4.197260e-01,1.246759e-01,4.209987e+00,3.895625e+00,3.657917e-01,0.000000e+00,0.000000e+00,6.233794e-02,0.000000e+00,0.000000e+00,8.527672e-02,6.829028e-01,4.197260e-01,1.207993e+00,5.954740e+01,5.166219e-01
2.500000e+01,1.356792e+00,4.109056e-01,3.020873e-02,7.408466e-02,1.247216e+01,3.880713e-02,7.893356e-04,1.200939e-06,4.989022e-06,1.586901e-03,1.571360e-03,1.356003e+00,4.109044e-01,6.041247e-02,4.229106e+00,3.921351e+00,5.968341e-01,0.000000e+00,0.000000e+00,3.020624e-02,0.000000e+00,0.000000e+00,8.348441e-02,6.685498e-01,4.109044e-01,1.182604e+00,6.157425e+01,5.057637e-01
2.500000e+01,9.877493e-01,3.160183e-01,4.081322e-02,1.269834e-01,1.247216e+01,1.000127e-01,2.034258e-03,3.095008e-06,1.285769e-05,4.086572e-03,4.049673e-03,9.857150e-01,3.160152e-01,8.161358e-02,3.243646e+00,3.006961e+00,3.491315e-01,0.000000e+00,0.000000e+00,4.080679e-02,0.000000e+00,0.000000e+00,6.420555e-02,5.141632e-01,3.160152e-01,9.095080e-01,4.635368e+01,3.889689e-01
2.500000e+01,9.051325e-01,5.591619e-01,3.006644e-02,7.084664e-02,1.244076e+01,3.954940e-02,7.417425e-04,1.383035e-06,6.113820e-06,1.493033e-03,1.474707e-03,9.043908e-01,5.591605e-01,6.012677e-02,3.852493e+00,3.479182e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.006338e-02,0.000000e+00,1.061410e-01,8.442640e-01,5.290971e-01,1.499084e+00,5.375193e+01,6.390177e-01
2.500000e+01,9.933949e-01,4.506148e-01,6.671723e-02,7.760943e-02,1.247216e+01,4.602147e-02,9.360774e-04,1.424198e-06,5.916588e-06,1.881543e-03,1.863484e-03,9.924588e-01,4.506134e-01,1.334285e-01,3.850161e+00,3.512666e+00,5.915882e-02,0.000000e+00,0.000000e+00,6.671427e-02,0.000000e+00,0.000000e+00,9.155217e-02,7.331572e-01,4.506134e-01,1.296889e+00,5.287066e+01,5.546398e-01
2.500000e+01,1.341846e+00,4.342472e-01,5.299607e-02,6.516175e-02,1.247216e+01,2.838000e-02,5.772486e-04,8.782606e-07,3.648551e-06,1.161053e-03,1.149150e-03,1.341269e+00,4.342463e-01,1.059885e-01,4.412251e+00,4.087014e+00,4.757584e-01,0.000000e+00,0.000000e+00,5.299425e-02,0.000000e+00,0.000000e+00,8.822684e-02,7.065276e-01,4.342463e-01,1.249783e+00,6.310296e+01,5.344942e-01
2.500000e+01,1.026717e+00,3.941077e-01,3.308928e-02,5.062509e-02,1.247216e+01,2.149054e-02,4.371172e-04,6.650542e-07,2.762842e-06,8.796842e-04,8.701853e-04,1.026280e+00,3.941070e-01,6.617580e-02,3.532341e+00,3.237167e+00,2.857960e-01,0.000000e+00,0.000000e+00,3.308790e-02,0.000000e+00,0.000000e+00,8.007164e-02,6.412202e-01,3.941070e-01,1.134260e+00,5.019707e+01,4.850886e-01
2.500000e+01,1.385877e+00,5.823457e-01,5.427813e-02,9.268048e-02,1.247216e+01,5.173390e-02,1.052267e-03,1.600976e-06,6.650938e-06,2.114839e-03,2.094787e-03,1.384825e+00,5.823441e-01,1.085496e-01,4.988517e+00,4.552360e+00,2.745146e-01,0.000000e+00,0.000000e+00,5.427480e-02,0.000000e+00,0.000000e+00,1.183162e-01,9.474857e-01,5.823441e-01,1.676016e+00,7.009273e+01,7.167811e-01
2.500000e+01,1.191416e+00,5.416172e-01,4.491367e-02,1.305039e-01,1.247216e+01,9.454973e-02,1.923139e-03,2.925891e-06,1.215540e-05,3.863455e-03,3.828463e-03,1.189493e+00,5.416143e-01,8.981518e-02,4.409236e+00,4.003584e+00,1.735526e-01,0.000000e+00,0.000000e+00,4.490759e-02,0.000000e+00,0.000000e+00,1.100410e-01,8.812175e-01,5.416143e-01,1.558794e+00,6.165330e+01,6.666486e-01
2.500000e+01,1.234735e+00,3.056168e-01,5.397448e-02,1.368565e-01,1.247216e+01,1.049669e-01,2.135027e-03,3.248354e-06,1.349461e-05,4.288904e-03,4.250276e-03,1.232600e+00,3.056136e-01,1.079355e-01,3.782566e+00,3.553670e+00,5.734573e-01,0.000000e+00,0.000000e+00,5.396773e-02,0.000000e+00,0.000000e+00,6.209222e-02,4.972395e-01,3.056136e-01,8.795715e-01,5.479536e+01,3.761660e-01
2.500000e+01,9.463229e-01,5.633663e-01,4.867205e-02,1.298836e-01,1.244426e+01,9.651612e-02,1.826794e-03,3.330101e-06,1.498444e-05,3.674023e-03,3.632184e-03,9.444961e-01,5.633630e-01,9.732912e-02,4.075135e+00,3.715838e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.270572e-03,3.939399e-02,0.000000e+00,1.052607e-01,8.378964e-01,5.239690e-01,1.487144e+00,5.678566e+01,6.342341e-01
2.500000e+01,1.234454e+00,3.177714e-01,3.121807e-02,1.115388e-01,1.247216e+01,8.057319e-02,1.638859e-03,2.493601e-06,1.035858e-05,3.292652e-03,3.262536e-03,1.232815e+00,3.177689e-01,6.242578e-02,3.685984e+00,3.447985e+00,6.221600e-01,0.000000e+00,0.000000e+00,3.121289e-02,0.000000e+00,0.000000e+00,6.456185e-02,5.170165e-01,3.177689e-01,9.145553e-01,5.410306e+01,3.911274e-01
2.500000e+01,1.221747e+00,3.473007e-01,5.520508e-02,9.984928e-02,1.247216e+01,6.713022e-02,1.365428e-03,2.077414e-06,8.630337e-06,2.743632e-03,2.718208e-03,1.220382e+00,3.472986e-01,1.104015e-01,3.901046e+00,3.640931e+00,4.897174e-01,0.000000e+00,0.000000e+00,5.520076e-02,0.000000e+00,0.000000e+00,7.056147e-02,5.650619e-01,3.472986e-01,9.995433e-01,5.599761e+01,4.274742e-01
2.500000e+01,1.233545e+00,4.089405e-01,4.499313e-02,8.548322e-02,1.247216e+01,5.169085e-02,1.051392e-03,1.599646e-06,6.645418e-06,2.113081e-03,2.093045e-03,1.232494e+00,4.089389e-01,8.997961e-02,4.064399e+00,3.758117e+00,4.321723e-01,0.000000e+00,0.000000e+00,4.498981e-02,0.000000e+00,0.000000e+00,8.308507e-02,6.653519e-01,4.089389e-01,1.176947e+00,5.816514e+01,5.033445e-01
2.500000e+01,1.086538e+00,3.768518e-01,6.762723e-02,5.122010e-02,1.247216e+01,1.952715e-02,3.971822e-04,6.042993e-07,2.510427e-06,7.994990e-04,7.906852e-04,1.086141e+00,3.768512e-01,1.352519e-01,3.803192e+00,3.520943e+00,2.701183e-01,0.000000e+00,0.000000e+00,6.762597e-02,0.000000e+00,0.000000e+00,7.656573e-02,6.131445e-01,3.768512e-01,1.084597e+00,5.328190e+01,4.638492e-01
2.500000e+01,1.084543e+00,5.087969e-01,6.371346e-02,5.371206e-02,1.247216e+01,1.929248e-02,3.924081e-04,5.970315e-07,2.480238e-06,7.899133e-04,7.811814e-04,1.084151e+00,5.087963e-01,1.274244e-01,4.204687e+00,3.823614e+00,6.519205e-02,0.000000e+00,0.000000e+00,6.371222e-02,0.000000e+00,0.000000e+00,1.033733e-01,8.278219e-01,5.087963e-01,1.464342e+00,5.790524e+01,6.262544e-01
2.500000e+01,1.119345e+00,5.057177e-01,6.851843e-02,1.106567e-01,1.247216e+01,7.550530e-02,1.535777e-03,2.336607e-06,9.707034e-06,3.085674e-03,3.057327e-03,1.117809e+00,5.057154e-01,1.370272e-01,4.290796e+00,3.912031e+00,8.945929e-02,0.000000e+00,0.000000e+00,6.851358e-02,0.000000e+00,0.000000e+00,1.027474e-01,8.228092e-01,5.057154e-01,1.455475e+00,5.914646e+01,6.224623e-01
2.500000e+01,1.286380e+00,5.299046e-01,4.646716e-02,1.229655e-01,1.247216e+01,8.546673e-02,1.738394e-03,2.644892e-06,1.098766e-05,3.492507e-03,3.460684e-03,1.284642e+00,5.299020e-01,9.292333e-02,4.570781e+00,4.173901e+00,2.830953e-01,0.000000e+00,0.000000e+00,4.646167e-02,0.000000e+00,0.000000e+00,1.076614e-01,8.621613e-01,5.299020e-01,1.525085e+00,6.444364e+01,6.522325e-01
2.500000e+01,1.058363e+00,3.896698e-01,6.641564e-02,5.467661e-02,1.247216e+01,2.327353e-02,4.733829e-04,7.202314e-07,2.992064e-06,9.525018e-04,9.423807e-04,1.057890e+00,3.896691e-01,1.328283e-01,3.781090e+00,3.489240e+00,2.246477e-01,0.000000e+00,0.000000e+00,6.641414e-02,0.000000e+00,0.000000e+00,7.916997e-02,6.339995e-01,3.896691e-01,1.121488e+00,5.276143e+01,4.796261e-01
2.500000e+01,1.198598e+00,3.485589e-01,4.728755e-02,1.415611e-01,1.247216e+01,1.097233e-01,2.231772e-03,3.395563e-06,1.410622e-05,4.483158e-03,4.442871e-03,1.196366e+00,3.485555e-01,9.456099e-02,3.809580e+00,3.548523e+00,4.874178e-01,0.000000e+00,0.000000e+00,4.728050e-02,0.000000e+00,0.000000e+00,7.081684e-02,5.671069e-01,3.485555e-01,1.003161e+00,5.485007e+01,4.290213e-01
2.500000e+01,1.084194e+00,5.200843e-01,5.469639e-02,9.293708e-02,1.247216e+01,5.881679e-02,1.196333e-03,1.820164e-06,7.561525e-06,2.404107e-03,2.381584e-03,1.082998e+00,5.200825e-01,1.093852e-01,4.184955e+00,3.795430e+00,7.273507e-02,0.000000e+00,0.000000e+00,5.469261e-02,0.000000e+00,0.000000e+00,1.056664e-01,8.461848e-01,5.200825e-01,1.496824e+00,5.782945e+01,6.401461e-01
2.500000e+01,9.264202e-01,3.448543e-01,4.049488e-02,8.587946e-02,1.247216e+01,5.931909e-02,1.206549e-03,1.835686e-06,7.626117e-06,2.424620e-03,2.401921e-03,9.252137e-01,3.448525e-01,8.098213e-02,3.214500e+00,2.956216e+00,2.426585e-01,0.000000e+00,0.000000e+00,4.049107e-02,0.000000e+00,0.000000e+00,7.006448e-02,5.610820e-01,3.448525e-01,9.925032e-01,4.540560e+01,4.244634e-01
2.500000e+01,1.250332e+00,3.492702e-01,5.271737e-02,8.984941e-02,1.247216e+01,5.668958e-02,1.153066e-03,1.754337e-06,7.288064e-06,2.317231e-03,2.295450e-03,1.249179e+00,3.492684e-01,1.054275e-01,3.950123e+00,3.688532e+00,5.227709e-01,0.000000e+00,0.000000e+00,5.271373e-02,0.000000e+00,0.000000e+00,7.096168e-02,5.682669e-01,3.492684e-01,1.005213e+00,5.689696e+01,4.298988e-01
2.500000e+01,9.491452e-01,5.854300e-01,5.030411e-02,7.244702e-02,1.242923e+01,3.807752e-02,6.930070e-04,1.391032e-06,5.805334e-06,1.395264e-03,1.377533e-03,9.484522e-01,5.854286e-01,1.006024e-01,4.180188e+00,3.819951e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.030121e-02,0.000000e+00,1.068572e-01,8.478498e-01,5.351274e-01,1.507566e+00,5.837358e+01,6.414992e-01
2.500000e+01,9.973999e-01,4.359397e-01,5.130126e-02,1.200749e-01,1.247216e+01,8.964503e-02,1.823381e-03,2.774187e-06,1.152484e-05,3.663153e-03,3.629872e-03,9.955765e-01,4.359369e-01,1.025910e-01,3.716171e+00,3.389667e+00,1.324117e-01,0.000000e+00,0.000000e+00,5.129550e-02,0.000000e+00,0.000000e+00,8.857033e-02,7.092783e-01,4.359369e-01,1.254649e+00,5.165117e+01,5.365752e-01
2.500000e+01,1.105590e+00,4.069193e-01,6.561929e-02,6.897106e-02,1.247216e+01,3.639138e-02,7.402003e-04,1.126181e-06,4.678517e-06,1.488242e-03,1.473544e-03,1.104850e+00,4.069182e-01,1.312339e-01,3.926305e+00,3.621536e+00,2.459348e-01,0.000000e+00,0.000000e+00,6.561695e-02,0.000000e+00,0.000000e+00,8.267452e-02,6.620642e-01,4.069182e-01,1.171131e+00,5.491252e+01,5.008573e-01
2.500000e+01,1.148178e+00,4.739291e-01,5.500665e-02,6.547743e-02,1.247216e+01,3.118593e-02,6.343208e-04,9.650926e-07,4.009252e-06,1.275648e-03,1.262766e-03,1.147544e+00,4.739281e-01,1.100093e-01,4.165870e+00,3.810913e+00,2.114390e-01,0.000000e+00,0.000000e+00,5.500465e-02,0.000000e+00,0.000000e+00,9.628909e-02,7.710907e-01,4.739281e-01,1.363990e+00,5.826968e+01,5.833368e-01
2.500000e+01,1.196443e+00,4.465312e-01,5.351697e-02,5.147607e-02,1.247216e+01,1.699148e-02,3.456061e-04,5.258249e-07,2.184442e-06,6.959399e-04,6.880109e-04,1.196097e+00,4.465307e-01,1.070318e-01,4.164975e+00,3.830538e+00,3.090353e-01,0.000000e+00,0.000000e+00,5.351588e-02,0.000000e+00,0.000000e+00,9.072268e-02,7.265145e-01,4.465307e-01,1.285138e+00,5.878492e+01,5.496145e-01
2.500000e+01,9.581414e-01,4.422993e-01,3.428871e-02,8.686468e-02,1.247216e+01,5.786987e-02,1.177073e-03,1.790870e-06,7.439799e-06,2.365436e-03,2.343243e-03,9.569643e-01,4.422975e-01,6.856998e-02,3.557562e+00,3.226295e+00,1.344823e-01,0.000000e+00,0.000000e+00,3.428499e-02,0.000000e+00,0.000000e+00,8.986262e-02,7.196270e-01,4.422975e-01,1.272955e+00,4.975082e+01,5.444041e-01
2.500000e+01,1.116956e+00,3.598056e-01,4.576041e-02,8.646039e-02,1.247216e+01,5.584062e-02,1.135797e-03,1.728050e-06,7.178918e-06,2.282559e-03,2.261074e-03,1.115820e+00,3.598039e-01,9.151364e-02,3.675915e+00,3.406433e+00,3.931415e-01,0.000000e+00,0.000000e+00,4.575682e-02,0.000000e+00,0.000000e+00,7.310219e-02,5.854082e-01,3.598039e-01,1.035534e+00,5.252685e+01,4.428664e-01
2.500000e+01,9.143279e-01,3.022764e-01,6.482309e-02,9.397380e-02,1.247216e+01,6.728816e-02,1.368642e-03,2.082326e-06,8.650719e-06,2.750085e-03,2.724606e-03,9.129593e-01,3.022743e-01,1.296375e-01,3.197534e+00,2.971140e+00,2.266965e-01,0.000000e+00,0.000000e+00,6.481876e-02,0.000000e+00,0.000000e+00,6.141378e-02,4.918065e-01,3.022743e-01,8.699611e-01,4.465258e+01,3.720559e-01
2.500000e+01,1.238188e+00,5.363809e-01,6.027984e-02,5.341849e-02,1.247216e+01,1.578952e-02,3.211583e-04,4.886295e-07,2.029914e-06,6.468512e-04,6.393416e-04,1.237867e+00,5.363804e-01,1.205577e-01,4.581196e+00,4.179464e+00,1.843286e-01,0.000000e+00,0.000000e+00,6.027883e-02,0.000000e+00,0.000000e+00,1.089777e-01,8.727018e-01,5.363804e-01,1.543730e+00,6.383528e+01,6.602065e-01
2.500000e+01,1.385317e+00,5.076149e-01,3.162456e-02,1.491965e-01,1.247216e+01,1.112590e-01,2.263011e-03,3.443094e-06,1.430354e-05,4.545882e-03,4.505060e-03,1.383054e+00,5.076115e-01,6.323482e-02,4.606073e+00,4.225888e+00,4.623076e-01,0.000000e+00,0.000000e+00,3.161741e-02,0.000000e+00,0.000000e+00,1.031326e-01,8.258942e-01,5.076115e-01,1.460932e+00,6.612161e+01,6.247961e-01
2.500000e+01,1.148596e+00,4.157932e-01,5.960713e-02,1.328761e-01,1.247216e+01,9.974291e-02,2.028771e-03,3.086690e-06,1.282304e-05,4.075554e-03,4.038750e-03,1.146567e+00,4.157901e-01,1.192014e-01,4.002485e+00,3.691072e+00,2.912661e-01,0.000000e+00,0.000000e+00,5.960072e-02,0.000000e+00,0.000000e+00,8.447705e-02,6.764990e-01,4.157901e-01,1.196665e+00,5.631633e+01,5.117773e-01
2.500000e+01,1.255839e+00,3.376286e-01,4.225770e-02,1.239753e-01,1.247216e+01,9.159702e-02,1.863083e-03,2.834689e-06,1.177594e-05,3.742871e-03,3.708908e-03,1.253976e+00,3.376258e-01,8.450362e-02,3.859095e+00,3.606223e+00,5.778965e-01,0.000000e+00,0.000000e+00,4.225181e-02,0.000000e+00,0.000000e+00,6.859621e-02,5.493240e-01,3.376258e-01,9.717043e-01,5.609578e+01,4.155684e-01
2.500000e+01,1.014973e+00,4.523023e-01,4.632041e-02,1.077584e-01,1.247216e+01,7.689298e-02,1.564002e-03,2.379542e-06,9.885429e-06,3.142347e-03,3.113516e-03,1.013409e+00,4.522999e-01,9.263093e-02,3.775152e+00,3.436393e+00,1.385614e-01,0.000000e+00,0.000000e+00,4.631547e-02,0.000000e+00,0.000000e+00,9.189483e-02,7.359011e-01,4.522999e-01,1.301742e+00,5.259514e+01,5.567156e-01
2.500000e+01,1.344287e+00,5.002051e-01,6.162382e-02,7.847277e-02,1.247216e+01,3.971142e-02,8.077310e-04,1.228925e-06,5.105407e-06,1.623837e-03,1.607980e-03,1.343479e+00,5.002039e-01,1.232425e-01,4.682865e+00,4.308227e+00,3.447736e-01,0.000000e+00,0.000000e+00,6.162127e-02,0.000000e+00,0.000000e+00,1.016276e-01,8.138419e-01,5.002039e-01,1.439613e+00,6.605477e+01,6.156784e-01
2.500000e+01,1.177375e+00,3.313259e-01,6.697681e-02,1.283084e-01,1.247216e+01,9.615669e-02,1.955826e-03,2.975695e-06,1.236192e-05,3.929089e-03,3.893536e-03,1.175419e+00,3.313229e-01,1.339413e-01,3.829803e+00,3.581653e+00,4.354381e-01,0.000000e+00,0.000000e+00,6.697063e-02,0.000000e+00,0.000000e+00,6.731565e-02,5.390691e-01,3.313229e-01,9.535645e-01,5.451410e+01,4.078105e-01
2.500000e+01,9.469223e-01,4.227074e-01,4.285825e-02,1.434134e-01,1.247216e+01,1.146854e-01,2.332698e-03,3.548951e-06,1.474408e-05,4.685805e-03,4.643787e-03,9.445896e-01,4.227039e-01,8.570176e-02,3.520508e+00,3.203916e+00,1.282892e-01,0.000000e+00,0.000000e+00,4.285088e-02,0.000000e+00,0.000000e+00,8.588173e-02,6.877478e-01,4.227039e-01,1.216563e+00,4.904878e+01,5.202871e-01
