T, CaO, SiO2, Al2O3, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,9.013448e-01,5.424005e-01,4.756758e-02,8.920293e-02,1.244426e+01,5.702709e-02,1.079370e-03,1.967598e-06,8.853641e-06,2.171633e-03,2.146095e-03,9.002654e-01,5.423985e-01,9.512631e-02,3.917174e+00,3.578843e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.321482e-03,4.224167e-02,0.000000e+00,1.004771e-01,7.998176e-01,5.001569e-01,1.419559e+00,5.467919e+01,6.054108e-01
2.500000e+01,1.057271e+00,3.973173e-01,5.348939e-02,1.016157e-01,1.247216e+01,7.083083e-02,1.440696e-03,2.191957e-06,9.106074e-06,2.894763e-03,2.868047e-03,1.055830e+00,3.973151e-01,1.069697e-01,3.724253e+00,3.426677e+00,2.489361e-01,0.000000e+00,0.000000e+00,5.348484e-02,0.000000e+00,0.000000e+00,8.072343e-02,6.464397e-01,3.973151e-01,1.143493e+00,5.232332e+01,4.890373e-01
2.500000e+01,1.217247e+00,4.223742e-01,4.570277e-02,1.497163e-01,1.247216e+01,1.159741e-01,2.358913e-03,3.588979e-06,1.490972e-05,4.738444e-03,4.695976e-03,1.214888e+00,4.223706e-01,9.139063e-02,4.077088e+00,3.760746e+00,3.905966e-01,0.000000e+00,0.000000e+00,4.569532e-02,0.000000e+00,0.000000e+00,8.581402e-02,6.872056e-01,4.223706e-01,1.215604e+00,5.811622e+01,5.198770e-01
2.500000e+01,9.028486e-01,5.172251e-01,4.895766e-02,1.086656e-01,1.244426e+01,7.743265e-02,1.465587e-03,2.670022e-06,1.202165e-05,2.947963e-03,2.914007e-03,9.013830e-01,5.172224e-01,9.790330e-02,3.820981e+00,3.476596e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.102707e-02,2.792458e-02,0.000000e+00,9.829558e-02,7.824526e-01,4.892979e-01,1.388739e+00,5.296463e+01,5.922667e-01
2.500000e+01,1.070210e+00,5.719188e-01,4.798021e-02,1.207518e-01,1.246187e+01,8.616233e-02,1.706502e-03,2.776998e-06,1.187502e-05,3.429752e-03,3.395766e-03,1.068503e+00,5.719160e-01,9.594854e-02,4.281622e+00,3.850728e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.797427e-02,0.000000e+00,0.000000e+00,1.157116e-01,9.245807e-01,5.719160e-01,1.637518e+00,5.883971e+01,6.997549e-01
2.500000e+01,1.041786e+00,3.578718e-01,6.756390e-02,6.387919e-02,1.247216e+01,3.344480e-02,6.802666e-04,1.034995e-06,4.299685e-06,1.367902e-03,1.354232e-03,1.041106e+00,3.578708e-01,1.351235e-01,3.651031e+00,3.382997e+00,2.561575e-01,0.000000e+00,0.000000e+00,6.756175e-02,0.000000e+00,0.000000e+00,7.270944e-02,5.822630e-01,3.578708e-01,1.029970e+00,5.108682e+01,4.404870e-01
2.500000e+01,1.224587e+00,5.820607e-01,6.481074e-02,1.144670e-01,1.247216e+01,7.590003e-02,1.543802e-03,2.348696e-06,9.757768e-06,3.101788e-03,3.073304e-03,1.223043e+00,5.820584e-01,1.296117e-01,4.727211e+00,4.291268e+00,8.160484e-02,0.000000e+00,0.000000e+00,6.480586e-02,0.000000e+00,0.000000e+00,1.182582e-01,9.470208e-01,5.820584e-01,1.675194e+00,6.526570e+01,7.164294e-01
2.500000e+01,1.063759e+00,4.468426e-01,3.505907e-02,6.805876e-02,1.247216e+01,3.698545e-02,7.522839e-04,1.144565e-06,4.754891e-06,1.512505e-03,1.497599e-03,1.063007e+00,4.468415e-01,7.011339e-02,3.789049e+00,3.454379e+00,2.308165e-01,0.000000e+00,0.000000e+00,3.505669e-02,0.000000e+00,0.000000e+00,9.078582e-02,7.270202e-01,4.468415e-01,1.286033e+00,5.346386e+01,5.499971e-01
2.500000e+01,1.032369e+00,5.931055e-01,3.582808e-02,7.089850e-02,1.244426e+01,3.688024e-02,6.980447e-04,1.272546e-06,5.725781e-06,1.405134e-03,1.387911e-03,1.031671e+00,5.931042e-01,7.165043e-02,4.215848e+00,3.780987e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.649227e-02,9.332947e-03,0.000000e+00,1.172744e-01,9.335283e-01,5.837713e-01,1.656876e+00,5.821836e+01,7.066212e-01
2.500000e+01,1.253801e+00,3.362945e-01,5.310159e-02,6.272815e-02,1.247216e+01,2.973654e-02,6.048407e-04,9.202437e-07,3.822946e-06,1.216455e-03,1.204079e-03,1.253196e+00,3.362936e-01,1.061994e-01,3.918291e+00,3.666418e+00,5.467406e-01,0.000000e+00,0.000000e+00,5.309968e-02,0.000000e+00,0.000000e+00,6.832555e-02,5.471565e-01,3.362936e-01,9.678702e-01,5.656872e+01,4.139286e-01
2.500000e+01,1.294897e+00,3.837546e-01,5.420675e-02,1.389446e-01,1.247216e+01,1.041964e-01,2.119354e-03,3.224510e-06,1.339567e-05,4.257435e-03,4.219076e-03,1.292778e+00,3.837514e-01,1.084001e-01,4.158343e+00,3.870925e+00,5.058062e-01,0.000000e+00,0.000000e+00,5.420005e-02,0.000000e+00,0.000000e+00,7.796766e-02,6.243713e-01,3.837514e-01,1.104456e+00,5.969058e+01,4.723423e-01
2.500000e+01,1.085634e+00,5.095282e-01,6.219259e-02,9.251970e-02,1.247216e+01,5.820531e-02,1.183897e-03,1.801263e-06,7.482930e-06,2.379137e-03,2.356827e-03,1.084450e+00,5.095264e-01,1.243777e-01,4.198519e+00,3.816900e+00,6.887374e-02,0.000000e+00,0.000000e+00,6.218885e-02,0.000000e+00,0.000000e+00,1.035217e-01,8.290098e-01,5.095264e-01,1.466443e+00,5.786522e+01,6.271531e-01
2.500000e+01,1.313421e+00,4.254328e-01,3.340376e-02,6.364535e-02,1.247216e+01,2.863361e-02,5.824060e-04,8.861069e-07,3.681124e-06,1.171409e-03,1.159417e-03,1.312839e+00,4.254319e-01,6.680384e-02,4.209181e+00,3.890546e+00,5.204465e-01,0.000000e+00,0.000000e+00,3.340192e-02,0.000000e+00,0.000000e+00,8.643599e-02,6.921864e-01,4.254319e-01,1.224415e+00,6.084675e+01,5.236450e-01
2.500000e+01,1.045477e+00,5.072469e-01,5.730959e-02,6.522164e-02,1.247216e+01,3.190605e-02,6.489682e-04,9.873775e-07,4.101873e-06,1.305058e-03,1.291925e-03,1.044828e+00,5.072459e-01,1.146151e-01,4.082574e+00,3.702662e+00,4.760608e-02,0.000000e+00,0.000000e+00,5.730754e-02,0.000000e+00,0.000000e+00,1.030583e-01,8.252993e-01,5.072459e-01,1.459880e+00,5.622424e+01,6.243461e-01
2.500000e+01,1.287864e+00,5.331900e-01,6.375242e-02,1.366667e-01,1.247216e+01,9.815215e-02,1.996416e-03,3.037463e-06,1.261849e-05,4.010588e-03,3.974339e-03,1.285868e+00,5.331870e-01,1.274922e-01,4.687619e+00,4.288279e+00,2.271232e-01,0.000000e+00,0.000000e+00,6.374611e-02,0.000000e+00,0.000000e+00,1.083288e-01,8.675060e-01,5.331870e-01,1.534540e+00,6.547908e+01,6.562758e-01
2.500000e+01,1.187137e+00,5.878594e-01,4.323743e-02,1.467544e-01,1.247216e+01,1.099490e-01,2.236362e-03,3.402512e-06,1.413516e-05,4.492373e-03,4.452008e-03,1.184901e+00,5.878560e-01,8.646072e-02,4.540322e+00,4.100036e+00,9.875597e-02,0.000000e+00,0.000000e+00,4.323036e-02,0.000000e+00,0.000000e+00,1.194361e-01,9.564536e-01,5.878560e-01,1.691880e+00,6.312940e+01,7.235654e-01
2.500000e+01,1.179020e+00,3.726862e-01,3.681022e-02,6.992095e-02,1.247216e+01,3.834993e-02,7.800379e-04,1.186793e-06,4.930327e-06,1.568232e-03,1.552850e-03,1.178240e+00,3.726850e-01,7.361551e-02,3.788937e+00,3.509808e+00,4.614506e-01,0.000000e+00,0.000000e+00,3.680775e-02,0.000000e+00,0.000000e+00,7.571928e-02,6.063661e-01,3.726850e-01,1.072607e+00,5.461540e+01,4.587212e-01
2.500000e+01,1.136054e+00,4.250067e-01,4.550546e-02,7.112988e-02,1.247216e+01,3.868429e-02,7.868386e-04,1.197139e-06,4.973326e-06,1.581887e-03,1.566389e-03,1.135267e+00,4.250055e-01,9.100595e-02,3.925258e+00,3.606942e+00,3.072656e-01,0.000000e+00,0.000000e+00,4.550297e-02,0.000000e+00,0.000000e+00,8.634936e-02,6.914926e-01,4.250055e-01,1.223188e+00,5.557182e+01,5.231202e-01
2.500000e+01,1.395935e+00,3.015073e-01,3.140739e-02,7.059641e-02,1.247216e+01,3.701177e-02,7.528191e-04,1.145455e-06,4.758264e-06,1.513580e-03,1.498665e-03,1.395182e+00,3.015062e-01,6.281002e-02,3.959000e+00,3.733182e+00,8.104105e-01,0.000000e+00,0.000000e+00,3.140501e-02,0.000000e+00,0.000000e+00,6.125771e-02,4.905566e-01,3.015062e-01,8.677502e-01,5.887829e+01,3.711104e-01
2.500000e+01,1.173427e+00,3.505280e-01,6.179086e-02,1.395943e-01,1.247216e+01,1.073782e-01,2.184072e-03,3.322978e-06,1.380460e-05,4.387381e-03,4.347913e-03,1.171243e+00,3.505247e-01,1.235679e-01,3.852756e+00,3.590224e+00,4.155803e-01,0.000000e+00,0.000000e+00,6.178396e-02,0.000000e+00,0.000000e+00,7.121692e-02,5.703108e-01,3.505247e-01,1.008828e+00,5.482517e+01,4.314451e-01
2.500000e+01,1.374746e+00,5.196944e-01,4.189252e-02,7.906230e-02,1.247216e+01,4.038040e-02,8.213373e-04,1.249626e-06,5.191390e-06,1.651157e-03,1.635066e-03,1.373925e+00,5.196932e-01,8.377985e-02,4.688727e+00,4.299494e+00,4.027036e-01,0.000000e+00,0.000000e+00,4.188992e-02,0.000000e+00,0.000000e+00,1.055873e-01,8.455513e-01,5.196932e-01,1.495704e+00,6.678626e+01,6.396669e-01
2.500000e+01,1.387087e+00,3.379448e-01,3.502847e-02,7.706431e-02,1.247216e+01,4.263069e-02,8.671086e-04,1.319265e-06,5.480632e-06,1.743061e-03,1.726185e-03,1.386220e+00,3.379435e-01,7.005146e-02,4.081259e+00,3.828150e+00,7.313018e-01,0.000000e+00,0.000000e+00,3.502573e-02,0.000000e+00,0.000000e+00,6.866076e-02,5.498409e-01,3.379435e-01,9.726187e-01,6.011446e+01,4.159594e-01
2.500000e+01,1.166808e+00,3.644252e-01,5.412106e-02,8.331336e-02,1.247216e+01,5.123253e-02,1.042069e-03,1.585467e-06,6.586495e-06,2.094363e-03,2.074486e-03,1.165766e+00,3.644236e-01,1.082355e-01,3.840991e+00,3.568049e+00,4.104880e-01,0.000000e+00,0.000000e+00,5.411777e-02,0.000000e+00,0.000000e+00,7.404080e-02,5.929246e-01,3.644236e-01,1.048830e+00,5.477157e+01,4.485526e-01
2.500000e+01,1.280769e+00,4.668591e-01,6.943621e-02,1.089962e-01,1.247216e+01,7.175719e-02,1.459540e-03,2.220616e-06,9.225153e-06,2.932599e-03,2.905560e-03,1.279309e+00,4.668569e-01,1.388632e-01,4.492975e+00,4.143313e+00,3.114290e-01,0.000000e+00,0.000000e+00,6.943160e-02,0.000000e+00,0.000000e+00,9.485240e-02,7.595857e-01,4.668569e-01,1.343638e+00,6.309283e+01,5.746331e-01
2.500000e+01,1.191548e+00,4.777139e-01,6.304592e-02,8.281215e-02,1.247216e+01,4.724394e-02,9.609416e-04,1.462027e-06,6.073742e-06,1.931467e-03,1.912982e-03,1.190587e+00,4.777124e-01,1.260858e-01,4.312489e+00,3.954698e+00,2.242106e-01,0.000000e+00,0.000000e+00,6.304288e-02,0.000000e+00,0.000000e+00,9.705795e-02,7.772479e-01,4.777124e-01,1.374881e+00,6.023896e+01,5.879947e-01
2.500000e+01,1.304019e+00,4.574079e-01,5.929062e-02,8.769718e-02,1.247216e+01,5.076873e-02,1.032636e-03,1.571109e-06,6.526875e-06,2.075422e-03,2.055707e-03,1.302986e+00,4.574063e-01,1.185747e-01,4.448739e+00,4.106156e+00,3.809149e-01,0.000000e+00,0.000000e+00,5.928736e-02,0.000000e+00,0.000000e+00,9.293231e-02,7.442094e-01,4.574063e-01,1.316439e+00,6.301306e+01,5.630009e-01
2.500000e+01,9.735367e-01,3.269388e-01,3.450294e-02,1.187304e-01,1.247216e+01,9.209867e-02,1.873285e-03,2.850102e-06,1.184030e-05,3.763354e-03,3.729217e-03,9.716634e-01,3.269359e-01,6.899404e-02,3.213188e+00,2.968323e+00,3.362409e-01,0.000000e+00,0.000000e+00,3.449702e-02,0.000000e+00,0.000000e+00,6.642434e-02,5.319314e-01,3.269359e-01,9.409385e-01,4.597482e+01,4.024107e-01
2.500000e+01,1.259343e+00,3.526729e-01,3.108513e-02,1.129027e-01,1.247216e+01,8.070950e-02,1.641633e-03,2.497857e-06,1.037606e-05,3.298221e-03,3.268058e-03,1.257701e+00,3.526704e-01,6.215988e-02,3.848425e+00,3.584286e+00,5.906596e-01,0.000000e+00,0.000000e+00,3.107994e-02,0.000000e+00,0.000000e+00,7.165287e-02,5.738019e-01,3.526704e-01,1.015004e+00,5.621173e+01,4.340861e-01
2.500000e+01,1.138787e+00,4.100638e-01,6.455283e-02,1.160568e-01,1.247216e+01,8.293659e-02,1.686931e-03,2.566617e-06,1.066240e-05,3.389177e-03,3.358237e-03,1.137100e+00,4.100612e-01,1.290950e-01,3.994607e+00,3.687484e+00,2.762796e-01,0.000000e+00,0.000000e+00,6.454750e-02,0.000000e+00,0.000000e+00,8.331310e-02,6.671780e-01,4.100612e-01,1.180177e+00,5.604109e+01,5.047259e-01
2.500000e+01,1.183835e+00,3.528949e-01,4.038495e-02,1.108208e-01,1.247216e+01,7.947841e-02,1.616589e-03,2.459494e-06,1.021775e-05,3.247937e-03,3.218205e-03,1.182218e+00,3.528924e-01,8.075968e-02,3.753980e+00,3.489675e+00,4.869157e-01,0.000000e+00,0.000000e+00,4.037984e-02,0.000000e+00,0.000000e+00,7.169798e-02,5.741632e-01,3.528924e-01,1.015643e+00,5.419434e+01,4.343594e-01
2.500000e+01,1.197111e+00,3.753048e-01,3.047141e-02,7.954198e-02,1.247216e+01,4.794319e-02,9.751637e-04,1.483666e-06,6.163616e-06,1.960024e-03,1.941294e-03,1.196136e+00,3.753033e-01,6.093666e-02,3.795204e+00,3.514114e+00,4.941047e-01,0.000000e+00,0.000000e+00,3.046833e-02,0.000000e+00,0.000000e+00,7.625125e-02,6.106261e-01,3.753033e-01,1.080142e+00,5.498373e+01,4.619440e-01
2.500000e+01,1.318808e+00,5.818837e-01,5.260346e-02,1.185801e-01,1.247216e+01,7.898415e-02,1.606535e-03,2.444268e-06,1.015427e-05,3.227750e-03,3.198189e-03,1.317201e+00,5.818813e-01,1.051968e-01,4.841707e+00,4.405896e+00,2.126736e-01,0.000000e+00,0.000000e+00,5.259838e-02,0.000000e+00,0.000000e+00,1.182222e-01,9.467327e-01,5.818813e-01,1.674684e+00,6.775527e+01,7.162115e-01
2.500000e+01,1.155265e+00,4.471163e-01,4.343291e-02,9.945306e-02,1.247216e+01,6.631708e-02,1.348887e-03,2.052268e-06,8.525790e-06,2.710420e-03,2.685280e-03,1.153916e+00,4.471142e-01,8.685729e-02,4.021986e+00,3.687112e+00,2.961662e-01,0.000000e+00,0.000000e+00,4.342865e-02,0.000000e+00,0.000000e+00,9.084124e-02,7.274640e-01,4.471142e-01,1.286818e+00,5.690240e+01,5.503328e-01
2.500000e+01,1.097531e+00,3.385271e-01,6.412217e-02,8.534980e-02,1.247216e+01,5.456524e-02,1.109856e-03,1.688602e-06,7.014929e-06,2.230472e-03,2.209432e-03,1.096421e+00,3.385254e-01,1.282373e-01,3.678111e+00,3.424566e+00,3.532774e-01,0.000000e+00,0.000000e+00,6.411866e-02,0.000000e+00,0.000000e+00,6.877900e-02,5.507877e-01,3.385254e-01,9.742936e-01,5.202510e+01,4.166757e-01
2.500000e+01,1.038187e+00,4.460164e-01,5.181703e-02,9.638773e-02,1.247216e+01,6.493050e-02,1.320686e-03,2.009365e-06,8.347520e-06,2.653795e-03,2.629138e-03,1.036866e+00,4.460144e-01,1.036257e-01,3.834616e+00,3.500566e+00,1.557533e-01,0.000000e+00,0.000000e+00,5.181286e-02,0.000000e+00,0.000000e+00,9.061778e-02,7.256745e-01,4.460144e-01,1.283652e+00,5.341558e+01,5.489790e-01
2.500000e+01,9.243923e-01,5.374047e-01,4.041115e-02,8.545315e-02,1.244426e+01,5.399765e-02,1.022031e-03,1.863074e-06,8.383311e-06,2.056376e-03,2.032088e-03,9.233703e-01,5.374028e-01,8.081392e-02,3.868654e+00,3.498514e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.838826e-02,2.201870e-02,0.000000e+00,1.035361e-01,8.241681e-01,5.153841e-01,1.462778e+00,5.362745e+01,6.238426e-01
2.500000e+01,1.258796e+00,5.914613e-01,4.522768e-02,9.491695e-02,1.247216e+01,5.655078e-02,1.150242e-03,1.750039e-06,7.270203e-06,2.311563e-03,2.289830e-03,1.257646e+00,5.914595e-01,9.044809e-02,4.709489e+00,4.266504e+00,1.596569e-01,0.000000e+00,0.000000e+00,4.522404e-02,0.000000e+00,0.000000e+00,1.201682e-01,9.623168e-01,5.914595e-01,1.702251e+00,6.576855e+01,7.280010e-01
2.500000e+01,1.108627e+00,5.848630e-01,5.114377e-02,1.236865e-01,1.247216e+01,8.790231e-02,1.787947e-03,2.720252e-06,1.130063e-05,3.592005e-03,3.559332e-03,1.106839e+00,5.848603e-01,1.022762e-01,4.421906e+00,3.983865e+00,1.843874e-03,0.000000e+00,0.000000e+00,5.113812e-02,0.000000e+00,0.000000e+00,1.188275e-01,9.515808e-01,5.848603e-01,1.683260e+00,6.083727e+01,7.198791e-01
2.500000e+01,1.238320e+00,5.936086e-01,4.764333e-02,1.192232e-01,1.247216e+01,8.108428e-02,1.649253e-03,2.509258e-06,1.042427e-05,3.313522e-03,3.283228e-03,1.236671e+00,5.936061e-01,9.527624e-02,4.689002e+00,4.244410e+00,1.279473e-01,0.000000e+00,0.000000e+00,4.763812e-02,0.000000e+00,0.000000e+00,1.206043e-01,9.658091e-01,5.936061e-01,1.708429e+00,6.527658e+01,7.306430e-01
2.500000e+01,1.021995e+00,5.318593e-01,4.690132e-02,1.245212e-01,1.247216e+01,9.172740e-02,1.865738e-03,2.838623e-06,1.179250e-05,3.748201e-03,3.714194e-03,1.020129e+00,5.318565e-01,9.379085e-02,4.050713e+00,3.652369e+00,1.410133e-02,0.000000e+00,0.000000e+00,4.689542e-02,0.000000e+00,0.000000e+00,1.080585e-01,8.653417e-01,5.318565e-01,1.530711e+00,5.579317e+01,6.546384e-01
2.500000e+01,9.567043e-01,4.903068e-01,6.895049e-02,1.476979e-01,1.244426e+01,1.155110e-01,2.186316e-03,3.985496e-06,1.793871e-05,4.396702e-03,4.347013e-03,9.545180e-01,4.903028e-01,1.378830e-01,3.935460e+00,3.587024e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.494982e-02,1.399170e-02,0.000000e+00,9.568666e-02,7.616851e-01,4.763111e-01,1.351880e+00,5.386985e+01,5.765470e-01
2.500000e+01,1.338137e+00,5.786923e-01,5.614817e-02,1.194079e-01,1.247216e+01,7.934463e-02,1.613867e-03,2.455424e-06,1.020061e-05,3.242471e-03,3.212784e-03,1.336523e+00,5.786898e-01,1.122861e-01,4.891243e+00,4.457823e+00,2.265537e-01,0.000000e+00,0.000000e+00,5.614307e-02,0.000000e+00,0.000000e+00,1.175738e-01,9.415402e-01,5.786898e-01,1.665499e+00,6.845493e+01,7.122833e-01
2.500000e+01,1.207482e+00,4.456969e-01,6.152798e-02,5.625032e-02,1.247216e+01,2.115904e-02,4.303744e-04,6.548034e-07,2.720220e-06,8.661455e-04,8.567623e-04,1.207052e+00,4.456962e-01,1.230532e-01,4.232235e+00,3.898423e+00,2.973149e-01,0.000000e+00,0.000000e+00,6.152662e-02,0.000000e+00,0.000000e+00,9.055314e-02,7.251568e-01,4.456962e-01,1.282737e+00,5.952089e+01,5.485874e-01
2.500000e+01,1.133222e+00,5.703662e-01,6.023393e-02,6.476017e-02,1.247216e+01,2.827770e-02,5.751675e-04,8.750935e-07,3.635412e-06,1.156874e-03,1.145007e-03,1.132647e+00,5.703653e-01,1.204642e-01,4.480962e+00,4.053776e+00,2.395468e-02,0.000000e+00,0.000000e+00,6.023211e-02,0.000000e+00,0.000000e+00,1.158824e-01,9.279958e-01,5.703653e-01,1.641541e+00,6.161305e+01,7.020369e-01
2.500000e+01,1.204737e+00,3.062270e-01,5.939582e-02,1.114199e-01,1.247216e+01,7.972566e-02,1.621619e-03,2.467212e-06,1.024960e-05,3.258037e-03,3.228217e-03,1.203115e+00,3.062245e-01,1.187814e-01,3.758120e+00,3.528768e+00,5.267097e-01,0.000000e+00,0.000000e+00,5.939070e-02,0.000000e+00,0.000000e+00,6.221635e-02,4.982335e-01,3.062245e-01,8.813300e-01,5.411721e+01,3.769180e-01
2.500000e+01,1.012823e+00,4.048898e-01,4.218069e-02,8.590855e-02,1.247216e+01,5.634291e-02,1.146014e-03,1.743608e-06,7.243492e-06,2.303072e-03,2.281412e-03,1.011677e+00,4.048881e-01,8.435414e-02,3.592720e+00,3.289472e+00,2.263847e-01,0.000000e+00,0.000000e+00,4.217707e-02,0.000000e+00,0.000000e+00,8.226205e-02,6.587611e-01,4.048881e-01,1.165289e+00,5.057280e+01,4.983585e-01
2.500000e+01,1.105205e+00,3.219280e-01,3.251478e-02,6.646815e-02,1.247216e+01,3.760192e-02,7.648223e-04,1.163644e-06,4.834132e-06,1.537681e-03,1.522560e-03,1.104440e+00,3.219268e-01,6.502473e-02,3.450549e+00,3.209436e+00,4.831216e-01,0.000000e+00,0.000000e+00,3.251236e-02,0.000000e+00,0.000000e+00,6.540663e-02,5.237815e-01,3.219268e-01,9.265220e-01,5.007863e+01,3.962452e-01
2.500000e+01,1.164202e+00,4.581306e-01,6.736230e-02,1.369813e-01,1.247216e+01,1.021973e-01,2.078691e-03,3.162642e-06,1.313855e-05,4.175788e-03,4.138127e-03,1.162123e+00,4.581274e-01,1.347115e-01,4.217768e+00,3.874644e+00,2.146735e-01,0.000000e+00,0.000000e+00,6.735573e-02,0.000000e+00,0.000000e+00,9.307882e-02,7.453827e-01,4.581274e-01,1.318514e+00,5.879047e+01,5.638884e-01
2.500000e+01,1.145872e+00,4.506896e-01,4.141868e-02,6.490435e-02,1.247216e+01,3.191364e-02,6.491230e-04,9.876113e-07,4.102857e-06,1.305369e-03,1.292233e-03,1.145223e+00,4.506886e-01,8.283326e-02,4.004148e+00,3.666597e+00,2.876934e-01,0.000000e+00,0.000000e+00,4.141663e-02,0.000000e+00,0.000000e+00,9.156746e-02,7.332796e-01,4.506886e-01,1.297105e+00,5.664573e+01,5.547323e-01
2.500000e+01,1.251826e+00,3.544490e-01,5.799922e-02,7.837579e-02,1.247216e+01,4.476874e-02,9.105953e-04,1.385418e-06,5.755509e-06,1.830377e-03,1.812756e-03,1.250915e+00,3.544476e-01,1.159927e-01,4.002129e+00,3.736659e+00,5.002329e-01,0.000000e+00,0.000000e+00,5.799634e-02,0.000000e+00,0.000000e+00,7.201395e-02,5.766935e-01,3.544476e-01,1.020118e+00,5.741308e+01,4.362736e-01
2.500000e+01,9.072544e-01,3.572371e-01,6.514822e-02,6.634897e-02,1.247216e+01,3.849074e-02,7.829015e-04,1.191152e-06,4.948414e-06,1.573982e-03,1.558551e-03,9.064715e-01,3.572359e-01,1.302915e-01,3.365203e+00,3.097644e+00,1.298042e-01,0.000000e+00,0.000000e+00,6.514575e-02,0.000000e+00,0.000000e+00,7.258045e-02,5.812301e-01,3.572359e-01,1.028143e+00,4.649023e+01,4.397056e-01
2.500000e+01,1.096338e+00,5.433235e-01,4.712196e-02,5.075269e-02,1.247216e+01,1.623452e-02,3.302104e-04,5.024002e-07,2.087124e-06,6.650269e-04,6.573620e-04,1.096008e+00,5.433230e-01,9.424183e-02,4.241101e+00,3.834169e+00,7.064748e-02,0.000000e+00,0.000000e+00,4.712092e-02,0.000000e+00,0.000000e+00,1.103882e-01,8.839976e-01,5.433230e-01,1.563712e+00,5.873779e+01,6.687518e-01
2.500000e+01,1.083500e+00,5.019905e-01,3.942922e-02,1.412716e-01,1.247216e+01,1.084721e-01,2.206323e-03,3.356821e-06,1.394527e-05,4.432058e-03,4.392208e-03,1.081294e+00,5.019871e-01,7.884449e-02,4.031097e+00,3.655124e+00,1.462837e-01,0.000000e+00,0.000000e+00,3.942225e-02,0.000000e+00,0.000000e+00,1.019899e-01,8.167433e-01,5.019871e-01,1.444745e+00,5.633142e+01,6.178734e-01
2.500000e+01,1.288921e+00,3.119803e-01,3.646609e-02,1.123548e-01,1.247216e+01,8.025435e-02,1.632373e-03,2.483725e-06,1.031763e-05,3.279630e-03,3.249626e-03,1.287289e+00,3.119778e-01,7.292186e-02,3.807592e+00,3.573931e+00,6.703116e-01,0.000000e+00,0.000000e+00,3.646093e-02,0.000000e+00,0.000000e+00,6.338526e-02,5.075943e-01,3.119778e-01,8.978882e-01,5.595461e+01,3.839995e-01
2.500000e+01,1.026099e+00,3.882582e-01,5.808998e-02,5.705909e-02,1.247216e+01,2.672428e-02,5.435712e-04,8.270217e-07,3.435697e-06,1.093433e-03,1.082107e-03,1.025555e+00,3.882574e-01,1.161765e-01,3.661877e+00,3.371085e+00,2.195880e-01,0.000000e+00,0.000000e+00,5.808826e-02,0.000000e+00,0.000000e+00,7.888315e-02,6.317026e-01,3.882574e-01,1.117425e+00,5.121954e+01,4.778885e-01
2.500000e+01,1.397514e+00,3.979773e-01,3.771266e-02,1.313405e-01,1.247216e+01,9.530106e-02,1.938425e-03,2.949478e-06,1.225195e-05,3.894150e-03,3.858895e-03,1.395576e+00,3.979744e-01,7.541307e-02,4.311217e+00,4.013147e+00,6.349436e-01,0.000000e+00,0.000000e+00,3.770653e-02,0.000000e+00,0.000000e+00,8.085738e-02,6.475124e-01,3.979744e-01,1.145391e+00,6.278257e+01,4.898487e-01
2.500000e+01,1.050953e+00,4.687451e-01,5.737450e-02,1.430370e-01,1.247216e+01,1.106065e-01,2.249737e-03,3.422914e-06,1.421968e-05,4.519229e-03,4.478633e-03,1.048703e+00,4.687417e-01,1.147348e-01,3.965505e+00,3.614432e+00,1.139489e-01,0.000000e+00,0.000000e+00,5.736739e-02,0.000000e+00,0.000000e+00,9.523533e-02,7.626522e-01,4.687417e-01,1.349063e+00,5.492929e+01,5.769530e-01
2.500000e+01,1.001411e+00,4.161979e-01,6.189492e-02,9.343893e-02,1.247216e+01,6.276832e-02,1.276706e-03,1.942429e-06,8.069548e-06,2.565488e-03,2.541586e-03,1.000134e+00,4.161960e-01,1.237818e-01,3.724680e+00,3.412962e+00,1.373023e-01,0.000000e+00,0.000000e+00,6.189089e-02,0.000000e+00,0.000000e+00,8.455950e-02,6.771593e-01,4.161960e-01,1.197833e+00,5.160600e+01,5.122769e-01
2.500000e+01,1.369223e+00,5.888362e-01,4.559779e-02,6.613685e-02,1.247216e+01,2.577370e-02,5.242364e-04,7.976034e-07,3.313490e-06,1.054610e-03,1.043617e-03,1.368699e+00,5.888354e-01,9.119227e-02,4.925297e+00,4.484277e+00,2.738632e-01,0.000000e+00,0.000000e+00,4.559613e-02,0.000000e+00,0.000000e+00,1.196351e-01,9.580472e-01,5.888354e-01,1.694699e+00,6.936156e+01,7.247710e-01
